.id,chemical,median_POD,POD_med,mean_POD,ciu_POD,cil_POD,hit_confidence,lowest_conc,highest_conc
z_score_pos_dir,1-Decanol,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_pos_dir,1-Octanol,10,10,10,10,10,0,0.001,10.0000000
z_score_pos_dir,17betaestradiol,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_pos_dir,24-DMP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_pos_dir,24-DNP,10,10,10,10,10,0,0.001,10.0000000
z_score_pos_dir,34-DCA,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_pos_dir,4-TPP,0.21957066667232628,0.23796088348999794,0.06680764942297203,0.7087494142212009,4.3035136517461194e-4,0.88,9.999999999999999e-5,1.0000000
z_score_pos_dir,4C3MP,0.9021371463372408,1,0.43383480137773595,0.9124704916165302,0.007914354074938098,0.36,9.999999999999999e-5,1.0000000
z_score_pos_dir,4TOP,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_pos_dir,Aniline,3.890042041693458,10,2.6699419181951485,3.890042041693458,0.29394262246674346,0.4,0.001,10.0000000
z_score_pos_dir,BPA,0.9286933546539895,1,0.9286933546539895,0.9286933546539895,0.9286933546539895,0.08,9.999999999999999e-5,1.0000000
z_score_pos_dir,BPAF,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_pos_dir,Clofibric-acid,10,10,10,10,10,0,0.001,10.0000000
z_score_pos_dir,DES,0.005459930416764083,0.09999999999999999,0.003656274828667184,0.03315312327603295,7.509382337271195e-5,0.29,9.999999999999999e-6,0.1000000
z_score_pos_dir,DMSO,10,10,10,10,10,0,0.001,10.0000000
z_score_pos_dir,EE2,0.001,0.001,0.001,0.001,0.001,0,1e-7,0.0010000
z_score_pos_dir,Fadrozole,0.2843465680240106,1,0.05601019646233057,0.2843465680240106,4.554953299190318e-5,0.14,9.999999999999999e-5,1.0000000
z_score_pos_dir,Fenitrothione,0.007216001517677337,1,0.011809733293838817,0.41588039606348676,8.804034721472008e-4,0.2,9.999999999999999e-5,1.0000000
z_score_pos_dir,Fluoxetine,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_pos_dir,Flutamide,0.0055762035297739895,0.026399882314225128,0.002554460589690465,0.039246663093612445,2.8553952379926003e-5,0.58,9.999999999999999e-5,1.0000000
z_score_pos_dir,Glyphosate,0.09934358605700518,1,0.0664751444884896,0.28858460436069383,0.004841125434809194,0.16,9.999999999999999e-5,1.0000000
z_score_pos_dir,Malathion,0.9281824427798397,1,0.9281824427798397,0.9281824427798397,0.9281824427798397,0.09,9.999999999999999e-5,1.0000000
z_score_pos_dir,NN-Dimethylformamide,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
z_score_pos_dir,Prochloraz,0.761556487972011,1,0.761556487972011,0.761556487972011,0.761556487972011,0.14,9.999999999999999e-5,1.0000000
z_score_pos_dir,SDS,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_pos_dir,TEG,342.4766321984638,1000,108.287084313693,342.4766321984638,0.9213972184256867,0.07,0.09999999999999999,1000.0000000
z_score_pos_dir,TGSH,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_pos_dir,Trenbolone,8.280765485259946e-6,0.09999999999999999,1.4002865479405932e-5,8.683942844000694e-5,3.8182407506236584e-6,0.03,9.999999999999999e-6,0.1000000
z_score_pos_dir,Vinclozolin,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
