.id,chemical,median_POD,POD_med,mean_POD,ciu_POD,cil_POD,hit_confidence,lowest_conc,highest_conc
z_score_neg_dir,1-Decanol,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,1-Octanol,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,17betaestradiol,0.004763784766796339,0.004763784766796339,0.0026684850913888877,0.024691358807684353,4.812431828549723e-4,0.94,9.999999999999999e-6,0.1000000
z_score_neg_dir,24-DMP,0.2761300721290055,1,0.08990159222281749,0.9864895682267075,8.468881703421763e-5,0.29,9.999999999999999e-5,1.0000000
z_score_neg_dir,24-DNP,5.1244745790279,10,4.738031391834413,5.965185292532971,2.211366984392943,0.19,0.001,10.0000000
z_score_neg_dir,34-DCA,0.8036258728571751,1,0.8036258728571751,0.8036258728571751,0.8036258728571751,0.08,9.999999999999999e-5,1.0000000
z_score_neg_dir,4-TPP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,4C3MP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,4TOP,0.051357953340079636,0.06266454604679975,0.021536972828903458,0.07517662606901729,9.936890243253161e-4,0.68,9.999999999999999e-6,0.1000000
z_score_neg_dir,Aniline,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,BPA,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,BPAF,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Clofibric-acid,8.606023199433933,10,7.540428605177887,8.811477189304789,5.8500671637474895,0.36,0.001,10.0000000
z_score_neg_dir,DES,3.7747377691473076e-4,0.06330163164467778,3.408816683357633e-4,0.07646806678213856,3.4720398981871355e-6,0.56,9.999999999999999e-6,0.1000000
z_score_neg_dir,DMSO,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,EE2,0.001,0.001,0.001,0.001,0.001,0,1e-7,0.0010000
z_score_neg_dir,Fadrozole,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Fenitrothione,0.8069236107834696,1,0.7491413615086856,0.8639925749710624,0.7399345142456677,0.31,9.999999999999999e-5,1.0000000
z_score_neg_dir,Fluoxetine,0.06755961825243594,0.09999999999999999,0.052586894470428976,0.08329402187766868,0.00713582073525877,0.38,9.999999999999999e-6,0.1000000
z_score_neg_dir,Flutamide,0.679543316357046,1,0.679543316357046,0.679543316357046,0.679543316357046,0.13,9.999999999999999e-5,1.0000000
z_score_neg_dir,Glyphosate,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Malathion,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,NN-Dimethylformamide,461.80853302877756,1000,92.62073162117943,499.6196531945426,0.06100675573732825,0.37,0.09999999999999999,1000.0000000
z_score_neg_dir,Prochloraz,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,SDS,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_neg_dir,TEG,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
z_score_neg_dir,TGSH,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Trenbolone,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_neg_dir,Vinclozolin,0.629133407213151,1,0.3514318109210124,0.6855230960542257,0.06043383352548281,0.48,9.999999999999999e-5,1.0000000
