.id,chemical,median_POD,POD_med,mean_POD,ciu_POD,cil_POD,hit_confidence,lowest_conc,highest_conc
z_score_neg_dir,1-Decanol,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,1-Octanol,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,17betaestradiol,0.0052101029832824506,0.0052101029832824506,0.0024383212219056005,0.009033451147537215,4.812431828549723e-4,0.9,9.999999999999999e-6,0.1000000
z_score_neg_dir,24-DMP,0.0026810628135117065,1,0.051428012768236,0.9864895682267075,0.0026810628135117065,0.2,9.999999999999999e-5,1.0000000
z_score_neg_dir,24-DNP,5.1244745790279,10,5.1244745790279,5.1244745790279,5.1244745790279,0.1,0.001,10.0000000
z_score_neg_dir,34-DCA,0.8036258728571751,1,0.8036258728571751,0.8036258728571751,0.8036258728571751,0.1,9.999999999999999e-5,1.0000000
z_score_neg_dir,4-TPP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,4C3MP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,4TOP,0.050918712469913176,0.050918712469913176,0.028873280953081504,0.08765073153314855,0.004382218677162078,0.9,9.999999999999999e-6,0.1000000
z_score_neg_dir,Aniline,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,BPA,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,BPAF,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Clofibric-acid,8.606023199433933,10,8.70814429786508,8.811477189304789,8.606023199433933,0.2,0.001,10.0000000
z_score_neg_dir,DES,5.1781693180049125e-5,0.05832427700473129,6.57322968275049e-4,0.07646806678213856,4.167848778118023e-6,0.7,9.999999999999999e-6,0.1000000
z_score_neg_dir,DMSO,10,10,10,10,10,0,0.001,10.0000000
z_score_neg_dir,EE2,0.001,0.001,0.001,0.001,0.001,0,1e-7,0.0010000
z_score_neg_dir,Fadrozole,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Fenitrothione,0.7399345142456677,1,0.7995610835158737,0.8639925749710624,0.7399345142456677,0.2,9.999999999999999e-5,1.0000000
z_score_neg_dir,Fluoxetine,0.06755961825243594,0.09999999999999999,0.06898873141501385,0.07044807512779756,0.06755961825243594,0.4,9.999999999999999e-6,0.1000000
z_score_neg_dir,Flutamide,0.679543316357046,1,0.679543316357046,0.679543316357046,0.679543316357046,0.1,9.999999999999999e-5,1.0000000
z_score_neg_dir,Glyphosate,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Malathion,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,NN-Dimethylformamide,44.0299595064773,95.08452006120928,6.02073625272317,96.69556287567724,0.047465466824176086,0.6,0.09999999999999999,1000.0000000
z_score_neg_dir,Prochloraz,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,SDS,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_neg_dir,TEG,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
z_score_neg_dir,TGSH,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
z_score_neg_dir,Trenbolone,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
z_score_neg_dir,Vinclozolin,0.5234590152820962,1,0.5727025976532938,0.6855230960542257,0.5234590152820962,0.3,9.999999999999999e-5,1.0000000
