D5,Counts
ENSDARG00000016177,141
ENSDARG00000016181,279
ENSDARG00000016188,156
ENSDARG00000016200,106
ENSDARG00000016207,0
ENSDARG00000016212,84
ENSDARG00000016213,18
ENSDARG00000016227,1
ENSDARG00000016231,40
ENSDARG00000016233,78
ENSDARG00000016238,209
ENSDARG00000016239,79
ENSDARG00000016253,159
ENSDARG00000016255,260
ENSDARG00000016256,126
ENSDARG00000016260,633
ENSDARG00000016263,153
ENSDARG00000016280,37
ENSDARG00000016290,30
ENSDARG00000016301,207
ENSDARG00000016302,355
ENSDARG00000016304,24
ENSDARG00000016307,162
ENSDARG00000016311,233
ENSDARG00000016318,17
ENSDARG00000016319,489
ENSDARG00000016336,0
ENSDARG00000016337,44
ENSDARG00000016343,25
ENSDARG00000016345,110
ENSDARG00000016348,60
ENSDARG00000016350,599
ENSDARG00000016357,88
ENSDARG00000016360,107
ENSDARG00000016363,19
ENSDARG00000016364,129
ENSDARG00000016368,97
ENSDARG00000016375,92
ENSDARG00000016391,49
ENSDARG00000016393,130
ENSDARG00000016396,19
ENSDARG00000016399,106
ENSDARG00000016404,323
ENSDARG00000016412,108
ENSDARG00000016415,380
ENSDARG00000016421,0
ENSDARG00000016427,52
ENSDARG00000016429,335
ENSDARG00000016439,33
ENSDARG00000016443,2989
ENSDARG00000016447,216
ENSDARG00000016448,801
ENSDARG00000016454,12
ENSDARG00000016457,22
ENSDARG00000016460,80
ENSDARG00000016463,17
ENSDARG00000016464,170
ENSDARG00000016470,154
ENSDARG00000016474,7
ENSDARG00000016477,221
ENSDARG00000016479,2
ENSDARG00000016480,0
ENSDARG00000016481,43
ENSDARG00000016483,34
ENSDARG00000016484,165
ENSDARG00000016490,198
ENSDARG00000016494,144
ENSDARG00000016496,75
ENSDARG00000016505,38
ENSDARG00000016513,243
ENSDARG00000016514,16
ENSDARG00000016516,62
ENSDARG00000016519,43
ENSDARG00000016526,312
ENSDARG00000016527,3
ENSDARG00000016528,89
ENSDARG00000016531,93
ENSDARG00000016532,525
ENSDARG00000016536,47
ENSDARG00000016538,8
ENSDARG00000016541,4
ENSDARG00000016543,14
ENSDARG00000016545,93
ENSDARG00000016548,514
ENSDARG00000016551,376
ENSDARG00000016570,260
ENSDARG00000016573,292
ENSDARG00000016584,39
ENSDARG00000016594,13
ENSDARG00000016598,178
ENSDARG00000016605,0
ENSDARG00000016607,15
ENSDARG00000016611,36
ENSDARG00000016613,2
ENSDARG00000016623,250
ENSDARG00000016630,752
ENSDARG00000016649,144
ENSDARG00000016651,1736
ENSDARG00000016656,20
ENSDARG00000016664,272
ENSDARG00000016667,258
ENSDARG00000016674,0
ENSDARG00000016676,623
ENSDARG00000016687,536
ENSDARG00000016691,36
ENSDARG00000016695,38
ENSDARG00000016699,13
ENSDARG00000016704,53
ENSDARG00000016706,106
ENSDARG00000016710,24
ENSDARG00000016718,0
ENSDARG00000016721,1132
ENSDARG00000016724,48
ENSDARG00000016725,31
ENSDARG00000016730,2
ENSDARG00000016733,27
ENSDARG00000016739,62
ENSDARG00000016742,7
ENSDARG00000016743,41
ENSDARG00000016745,28
ENSDARG00000016749,29
ENSDARG00000016750,6
ENSDARG00000016753,52
ENSDARG00000016754,75
ENSDARG00000016763,686
ENSDARG00000016765,63
ENSDARG00000016769,42
ENSDARG00000016771,4930
ENSDARG00000016773,2
ENSDARG00000016774,210
ENSDARG00000016775,361
ENSDARG00000016782,1971
ENSDARG00000016783,137
ENSDARG00000016788,176
ENSDARG00000016789,1
ENSDARG00000016793,509
ENSDARG00000016794,48
ENSDARG00000016809,120
ENSDARG00000016811,170
ENSDARG00000016815,11
ENSDARG00000016818,4
ENSDARG00000016825,400
ENSDARG00000016830,334
ENSDARG00000016835,38
ENSDARG00000016837,7
ENSDARG00000016854,23
ENSDARG00000016855,35
ENSDARG00000016856,56
ENSDARG00000016858,18
ENSDARG00000016864,365
ENSDARG00000016866,89
ENSDARG00000016867,57
ENSDARG00000016868,105
ENSDARG00000016871,328
ENSDARG00000016875,357
ENSDARG00000016886,14
ENSDARG00000016889,1827
ENSDARG00000016897,0
ENSDARG00000016903,121
ENSDARG00000016904,333
ENSDARG00000016908,0
ENSDARG00000016918,1403
ENSDARG00000016923,0
ENSDARG00000016934,89
ENSDARG00000016936,206
ENSDARG00000016939,19
ENSDARG00000016951,0
ENSDARG00000016963,13
ENSDARG00000016964,23
ENSDARG00000016968,187
ENSDARG00000016977,80
ENSDARG00000016979,76
ENSDARG00000016981,85
ENSDARG00000016994,66
ENSDARG00000016999,12
ENSDARG00000017004,225
ENSDARG00000017006,259
ENSDARG00000017007,114
ENSDARG00000017010,28
ENSDARG00000017014,730
ENSDARG00000017023,0
ENSDARG00000017034,199
ENSDARG00000017036,169
ENSDARG00000017037,316
ENSDARG00000017038,0
ENSDARG00000017047,196
ENSDARG00000017049,38
ENSDARG00000017055,0
ENSDARG00000017058,285
ENSDARG00000017067,38
ENSDARG00000017078,0
ENSDARG00000017084,11
ENSDARG00000017086,53
ENSDARG00000017093,29
ENSDARG00000017105,280
ENSDARG00000017107,13
ENSDARG00000017108,25
ENSDARG00000017111,0
ENSDARG00000017115,86
ENSDARG00000017119,74
ENSDARG00000017121,168
ENSDARG00000017126,238
ENSDARG00000017127,98
ENSDARG00000017128,97
ENSDARG00000017140,108
ENSDARG00000017141,8
ENSDARG00000017143,100
ENSDARG00000017154,59
ENSDARG00000017155,0
ENSDARG00000017162,123
ENSDARG00000017163,0
ENSDARG00000017165,48
ENSDARG00000017168,25
ENSDARG00000017173,120
ENSDARG00000017174,0
ENSDARG00000017180,272
ENSDARG00000017188,0
ENSDARG00000017193,14
ENSDARG00000017195,24
ENSDARG00000017199,46
ENSDARG00000017211,428
ENSDARG00000017219,3778
ENSDARG00000017220,123
ENSDARG00000017229,43
ENSDARG00000017230,171
ENSDARG00000017234,3
ENSDARG00000017235,1845
ENSDARG00000017240,6
ENSDARG00000017242,41
ENSDARG00000017244,470
ENSDARG00000017246,3094
ENSDARG00000017251,4
ENSDARG00000017254,21
ENSDARG00000017255,41
ENSDARG00000017261,61
ENSDARG00000017266,46
ENSDARG00000017272,24
ENSDARG00000017274,529
ENSDARG00000017294,194
ENSDARG00000017299,80
ENSDARG00000017311,79
ENSDARG00000017312,133
ENSDARG00000017314,864
ENSDARG00000017315,131
ENSDARG00000017316,48
ENSDARG00000017320,35
ENSDARG00000017321,176
ENSDARG00000017329,37
ENSDARG00000017337,40
ENSDARG00000017338,538
ENSDARG00000017340,0
ENSDARG00000017354,9
ENSDARG00000017355,5
ENSDARG00000017359,1
ENSDARG00000017365,141
ENSDARG00000017366,74
ENSDARG00000017367,13
ENSDARG00000017369,170
ENSDARG00000017385,8
ENSDARG00000017386,87
ENSDARG00000017388,67
ENSDARG00000017391,42
ENSDARG00000017397,506
ENSDARG00000017398,11
ENSDARG00000017400,16
ENSDARG00000017422,154
ENSDARG00000017423,445
ENSDARG00000017425,6
ENSDARG00000017427,171
ENSDARG00000017429,121
ENSDARG00000017431,109
ENSDARG00000017437,9
ENSDARG00000017439,84
ENSDARG00000017441,11858
ENSDARG00000017444,70
ENSDARG00000017445,692
ENSDARG00000017446,65
ENSDARG00000017454,95
ENSDARG00000017466,87
ENSDARG00000017474,30
ENSDARG00000017489,0
ENSDARG00000017490,640
ENSDARG00000017494,66
ENSDARG00000017500,430
ENSDARG00000017504,7
ENSDARG00000017522,216
ENSDARG00000017525,123
ENSDARG00000017532,17
ENSDARG00000017537,7
ENSDARG00000017542,4
ENSDARG00000017562,59
ENSDARG00000017565,0
ENSDARG00000017569,103
ENSDARG00000017571,234
ENSDARG00000017579,58
ENSDARG00000017590,52
ENSDARG00000017591,2217
ENSDARG00000017595,96
ENSDARG00000017602,267
ENSDARG00000017605,26
ENSDARG00000017606,9
ENSDARG00000017612,93
ENSDARG00000017615,20
ENSDARG00000017617,13
ENSDARG00000017624,13365
ENSDARG00000017634,204
ENSDARG00000017636,90
ENSDARG00000017649,1
ENSDARG00000017653,5
ENSDARG00000017657,2
ENSDARG00000017658,155
ENSDARG00000017659,122
ENSDARG00000017661,208
ENSDARG00000017665,136
ENSDARG00000017673,779
ENSDARG00000017675,107
ENSDARG00000017676,713
ENSDARG00000017687,64
ENSDARG00000017696,202
ENSDARG00000017703,11
ENSDARG00000017708,78
ENSDARG00000017710,9
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,45
ENSDARG00000017739,33
ENSDARG00000017740,231
ENSDARG00000017741,153
ENSDARG00000017742,44
ENSDARG00000017744,142
ENSDARG00000017748,120
ENSDARG00000017757,76
ENSDARG00000017762,83
ENSDARG00000017772,582
ENSDARG00000017773,54
ENSDARG00000017775,77
ENSDARG00000017780,131
ENSDARG00000017781,86
ENSDARG00000017785,88
ENSDARG00000017790,39
ENSDARG00000017794,468
ENSDARG00000017798,296
ENSDARG00000017799,90
ENSDARG00000017803,232
ENSDARG00000017809,45
ENSDARG00000017811,110
ENSDARG00000017813,24
ENSDARG00000017821,131
ENSDARG00000017834,11
ENSDARG00000017835,225
ENSDARG00000017841,569
ENSDARG00000017842,74
ENSDARG00000017843,82
ENSDARG00000017844,64
ENSDARG00000017853,24
ENSDARG00000017860,3
ENSDARG00000017874,72
ENSDARG00000017880,9
ENSDARG00000017882,180
ENSDARG00000017884,16
ENSDARG00000017886,102
ENSDARG00000017891,527
ENSDARG00000017901,193
ENSDARG00000017905,94
ENSDARG00000017910,52
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,9
ENSDARG00000017929,409
ENSDARG00000017931,10
ENSDARG00000017947,5
ENSDARG00000017953,13
ENSDARG00000017960,54
ENSDARG00000017982,9
ENSDARG00000017983,1
ENSDARG00000017984,6
ENSDARG00000017985,76
ENSDARG00000017986,233
ENSDARG00000017988,93
ENSDARG00000017994,0
ENSDARG00000018000,211
ENSDARG00000018002,59
ENSDARG00000018004,0
ENSDARG00000018006,23
ENSDARG00000018008,1
ENSDARG00000018010,61
ENSDARG00000018022,38
ENSDARG00000018025,118
ENSDARG00000018032,260
ENSDARG00000018040,28
ENSDARG00000018047,56
ENSDARG00000018048,0
ENSDARG00000018049,270
ENSDARG00000018060,617
ENSDARG00000018061,27
ENSDARG00000018065,38
ENSDARG00000018066,21
ENSDARG00000018069,54
ENSDARG00000018073,18
ENSDARG00000018077,0
ENSDARG00000018096,61
ENSDARG00000018105,477
ENSDARG00000018106,89
ENSDARG00000018107,9
ENSDARG00000018109,5
ENSDARG00000018110,149
ENSDARG00000018111,86
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,88
ENSDARG00000018145,181
ENSDARG00000018146,125
ENSDARG00000018149,400
ENSDARG00000018153,47
ENSDARG00000018159,72
ENSDARG00000018162,76
ENSDARG00000018165,10
ENSDARG00000018174,505
ENSDARG00000018178,143
ENSDARG00000018179,90
ENSDARG00000018181,24
ENSDARG00000018190,328
ENSDARG00000018192,684
ENSDARG00000018206,31
ENSDARG00000018228,8
ENSDARG00000018241,106
ENSDARG00000018257,324
ENSDARG00000018259,2850
ENSDARG00000018260,0
ENSDARG00000018263,490
ENSDARG00000018264,165
ENSDARG00000018266,124
ENSDARG00000018270,109
ENSDARG00000018272,168
ENSDARG00000018281,0
ENSDARG00000018283,3
ENSDARG00000018285,207
ENSDARG00000018296,38
ENSDARG00000018301,0
ENSDARG00000018303,21
ENSDARG00000018312,92
ENSDARG00000018319,72
ENSDARG00000018321,9
ENSDARG00000018325,71
ENSDARG00000018327,3
ENSDARG00000018328,94
ENSDARG00000018329,29
ENSDARG00000018334,1335
ENSDARG00000018342,53
ENSDARG00000018351,555
ENSDARG00000018361,180
ENSDARG00000018382,14
ENSDARG00000018383,88
ENSDARG00000018393,361
ENSDARG00000018397,168
ENSDARG00000018399,97
ENSDARG00000018404,622
ENSDARG00000018411,44
ENSDARG00000018418,12
ENSDARG00000018423,10
ENSDARG00000018425,405
ENSDARG00000018426,761
ENSDARG00000018432,92
ENSDARG00000018441,125
ENSDARG00000018459,88
ENSDARG00000018460,578
ENSDARG00000018461,219
ENSDARG00000018476,634
ENSDARG00000018478,573
ENSDARG00000018485,53
ENSDARG00000018491,360
ENSDARG00000018492,179
ENSDARG00000018494,10
ENSDARG00000018506,0
ENSDARG00000018508,59
ENSDARG00000018516,75
ENSDARG00000018521,8
ENSDARG00000018524,522
ENSDARG00000018529,303
ENSDARG00000018530,20
ENSDARG00000018534,894
ENSDARG00000018542,4
ENSDARG00000018553,10
ENSDARG00000018559,384
ENSDARG00000018562,128
ENSDARG00000018566,453
ENSDARG00000018569,235
ENSDARG00000018574,141
ENSDARG00000018587,0
ENSDARG00000018593,81
ENSDARG00000018600,154
ENSDARG00000018602,134
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,215
ENSDARG00000018619,84
ENSDARG00000018621,121
ENSDARG00000018623,19
ENSDARG00000018627,28
ENSDARG00000018637,97
ENSDARG00000018643,61
ENSDARG00000018650,14
ENSDARG00000018653,63
ENSDARG00000018658,173
ENSDARG00000018671,0
ENSDARG00000018681,16
ENSDARG00000018687,1
ENSDARG00000018688,15
ENSDARG00000018691,533
ENSDARG00000018693,619
ENSDARG00000018698,149
ENSDARG00000018716,137
ENSDARG00000018721,100
ENSDARG00000018726,94
ENSDARG00000018738,105
ENSDARG00000018742,343
ENSDARG00000018743,57
ENSDARG00000018744,0
ENSDARG00000018750,49
ENSDARG00000018757,106
ENSDARG00000018765,30
ENSDARG00000018773,141
ENSDARG00000018782,493
ENSDARG00000018787,118
ENSDARG00000018788,21
ENSDARG00000018797,0
ENSDARG00000018809,43
ENSDARG00000018814,233
ENSDARG00000018817,100
ENSDARG00000018820,389
ENSDARG00000018825,71
ENSDARG00000018840,117
ENSDARG00000018846,346
ENSDARG00000018853,164
ENSDARG00000018854,94
ENSDARG00000018856,80
ENSDARG00000018871,0
ENSDARG00000018881,37
ENSDARG00000018882,225
ENSDARG00000018890,166
ENSDARG00000018891,29
ENSDARG00000018896,83
ENSDARG00000018898,172
ENSDARG00000018902,285
ENSDARG00000018903,128
ENSDARG00000018904,187
ENSDARG00000018907,865
ENSDARG00000018914,344
ENSDARG00000018918,16
ENSDARG00000018921,38
ENSDARG00000018923,785
ENSDARG00000018936,77
ENSDARG00000018944,3
ENSDARG00000018953,26
ENSDARG00000018956,25
ENSDARG00000018958,21
ENSDARG00000018961,3973
ENSDARG00000018966,50
ENSDARG00000018967,78
ENSDARG00000018968,198
ENSDARG00000018971,153
ENSDARG00000018973,235
ENSDARG00000018976,39
ENSDARG00000018980,17
ENSDARG00000018984,114
ENSDARG00000018985,225
ENSDARG00000018989,660
ENSDARG00000018997,128
ENSDARG00000019000,1304
ENSDARG00000019001,3
ENSDARG00000019004,275
ENSDARG00000019008,195
ENSDARG00000019013,29
ENSDARG00000019025,1
ENSDARG00000019033,234
ENSDARG00000019038,59
ENSDARG00000019060,210
ENSDARG00000019062,33
ENSDARG00000019063,173
ENSDARG00000019081,63
ENSDARG00000019093,0
ENSDARG00000019096,25
ENSDARG00000019098,142
ENSDARG00000019103,233
ENSDARG00000019113,73
ENSDARG00000019116,95
ENSDARG00000019117,144
ENSDARG00000019122,0
ENSDARG00000019125,30
ENSDARG00000019128,180
ENSDARG00000019130,54
ENSDARG00000019135,2
ENSDARG00000019137,254
ENSDARG00000019142,8
ENSDARG00000019144,51
ENSDARG00000019156,1
ENSDARG00000019160,65
ENSDARG00000019179,83
ENSDARG00000019181,3013
ENSDARG00000019185,11
ENSDARG00000019191,223
ENSDARG00000019195,87
ENSDARG00000019205,692
ENSDARG00000019207,0
ENSDARG00000019208,224
ENSDARG00000019213,73
ENSDARG00000019222,68
ENSDARG00000019223,286
ENSDARG00000019228,51
ENSDARG00000019230,3939
ENSDARG00000019231,3089
ENSDARG00000019233,26
ENSDARG00000019235,309
ENSDARG00000019236,38
ENSDARG00000019239,86
ENSDARG00000019250,0
ENSDARG00000019253,759
ENSDARG00000019260,124
ENSDARG00000019265,23
ENSDARG00000019274,57
ENSDARG00000019278,18
ENSDARG00000019280,245
ENSDARG00000019293,39
ENSDARG00000019294,0
ENSDARG00000019299,184
ENSDARG00000019300,73
ENSDARG00000019302,478
ENSDARG00000019304,84
ENSDARG00000019307,50
ENSDARG00000019311,10
ENSDARG00000019312,34
ENSDARG00000019316,112
ENSDARG00000019326,161
ENSDARG00000019328,469
ENSDARG00000019332,254
ENSDARG00000019335,20
ENSDARG00000019338,44
ENSDARG00000019339,24
ENSDARG00000019341,119
ENSDARG00000019342,24
ENSDARG00000019345,351
ENSDARG00000019353,1042
ENSDARG00000019355,26
ENSDARG00000019357,0
ENSDARG00000019360,196
ENSDARG00000019362,177
ENSDARG00000019364,23
ENSDARG00000019365,18
ENSDARG00000019367,151
ENSDARG00000019371,47
ENSDARG00000019383,485
ENSDARG00000019392,122
ENSDARG00000019396,21
ENSDARG00000019398,111
ENSDARG00000019404,393
ENSDARG00000019406,30
ENSDARG00000019417,58
ENSDARG00000019418,43
ENSDARG00000019420,232
ENSDARG00000019426,574
ENSDARG00000019438,177
ENSDARG00000019442,45
ENSDARG00000019444,117
ENSDARG00000019451,77
ENSDARG00000019457,54
ENSDARG00000019459,129
ENSDARG00000019484,43
ENSDARG00000019487,14
ENSDARG00000019492,99
ENSDARG00000019496,57
ENSDARG00000019498,123
ENSDARG00000019501,158
ENSDARG00000019503,6
ENSDARG00000019507,199
ENSDARG00000019516,14
ENSDARG00000019521,57
ENSDARG00000019525,91
ENSDARG00000019526,77
ENSDARG00000019529,237
ENSDARG00000019530,164
ENSDARG00000019532,129
ENSDARG00000019541,943
ENSDARG00000019549,26
ENSDARG00000019556,25
ENSDARG00000019564,179
ENSDARG00000019566,263
ENSDARG00000019572,195
ENSDARG00000019579,259
ENSDARG00000019581,520
ENSDARG00000019585,0
ENSDARG00000019588,68
ENSDARG00000019591,0
ENSDARG00000019595,2
ENSDARG00000019596,179
ENSDARG00000019601,1603
ENSDARG00000019613,321
ENSDARG00000019614,68
ENSDARG00000019636,18
ENSDARG00000019644,1141
ENSDARG00000019646,126
ENSDARG00000019651,0
ENSDARG00000019658,141
ENSDARG00000019660,1
ENSDARG00000019686,76
ENSDARG00000019692,92
ENSDARG00000019693,186
ENSDARG00000019702,792
ENSDARG00000019706,0
ENSDARG00000019707,14
ENSDARG00000019709,42
ENSDARG00000019713,24
ENSDARG00000019715,29
ENSDARG00000019717,153
ENSDARG00000019726,203
ENSDARG00000019728,251
ENSDARG00000019732,144
ENSDARG00000019741,2
ENSDARG00000019742,0
ENSDARG00000019743,172
ENSDARG00000019746,70
ENSDARG00000019747,7
ENSDARG00000019752,153
ENSDARG00000019753,84
ENSDARG00000019763,2
ENSDARG00000019765,378
ENSDARG00000019772,43
ENSDARG00000019774,173
ENSDARG00000019778,4423
ENSDARG00000019782,16
ENSDARG00000019791,74
ENSDARG00000019797,56
ENSDARG00000019808,953
ENSDARG00000019810,185
ENSDARG00000019815,121
ENSDARG00000019834,63
ENSDARG00000019835,11
ENSDARG00000019838,120
ENSDARG00000019842,247
ENSDARG00000019845,137
ENSDARG00000019856,555
ENSDARG00000019861,31
ENSDARG00000019874,21
ENSDARG00000019877,22
ENSDARG00000019881,2209
ENSDARG00000019897,44
ENSDARG00000019902,679
ENSDARG00000019907,9
ENSDARG00000019917,400
ENSDARG00000019920,0
ENSDARG00000019924,189
ENSDARG00000019930,96
ENSDARG00000019932,47
ENSDARG00000019941,124
ENSDARG00000019945,262
ENSDARG00000019949,131
ENSDARG00000019950,48
ENSDARG00000019951,146
ENSDARG00000019961,21
ENSDARG00000019962,196
ENSDARG00000019963,55
ENSDARG00000019969,335
ENSDARG00000019973,58
ENSDARG00000019976,158
ENSDARG00000019986,378
ENSDARG00000019990,9
ENSDARG00000019995,111
ENSDARG00000019998,94
ENSDARG00000020000,49
ENSDARG00000020001,131
ENSDARG00000020007,7044
ENSDARG00000020008,1184
ENSDARG00000020009,97
ENSDARG00000020015,23
ENSDARG00000020024,5
ENSDARG00000020028,10
ENSDARG00000020031,22
ENSDARG00000020041,102
ENSDARG00000020043,120
ENSDARG00000020046,18
ENSDARG00000020053,125
ENSDARG00000020054,81
ENSDARG00000020057,163
ENSDARG00000020072,513
ENSDARG00000020077,111
ENSDARG00000020079,0
ENSDARG00000020080,142
ENSDARG00000020084,207
ENSDARG00000020085,53
ENSDARG00000020086,60
ENSDARG00000020101,149
ENSDARG00000020102,14
ENSDARG00000020107,250
ENSDARG00000020114,6
ENSDARG00000020122,20
ENSDARG00000020123,439
ENSDARG00000020131,269
ENSDARG00000020133,37
ENSDARG00000020134,267
ENSDARG00000020136,10
ENSDARG00000020143,141
ENSDARG00000020149,74
ENSDARG00000020158,14
ENSDARG00000020164,208
ENSDARG00000020176,20
ENSDARG00000020178,178
ENSDARG00000020187,100
ENSDARG00000020191,3
ENSDARG00000020197,1405
ENSDARG00000020201,257
ENSDARG00000020204,37
ENSDARG00000020212,61
ENSDARG00000020217,81
ENSDARG00000020218,215
ENSDARG00000020219,50
ENSDARG00000020228,277
ENSDARG00000020231,52
ENSDARG00000020232,267
ENSDARG00000020235,157
ENSDARG00000020237,14
ENSDARG00000020239,416
ENSDARG00000020241,35
ENSDARG00000020242,197
ENSDARG00000020250,23
ENSDARG00000020252,136
ENSDARG00000020258,76
ENSDARG00000020261,477
ENSDARG00000020265,14
ENSDARG00000020278,47
ENSDARG00000020279,62
ENSDARG00000020284,90
ENSDARG00000020289,5
ENSDARG00000020292,53
ENSDARG00000020298,58
ENSDARG00000020301,164
ENSDARG00000020311,127
ENSDARG00000020326,65
ENSDARG00000020328,796
ENSDARG00000020332,0
ENSDARG00000020334,373
ENSDARG00000020345,563
ENSDARG00000020354,0
ENSDARG00000020363,13
ENSDARG00000020364,731
ENSDARG00000020371,18
ENSDARG00000020377,644
ENSDARG00000020387,37
ENSDARG00000020395,154
ENSDARG00000020397,29
ENSDARG00000020405,69
ENSDARG00000020417,7
ENSDARG00000020427,0
ENSDARG00000020442,137
ENSDARG00000020443,0
ENSDARG00000020447,176
ENSDARG00000020448,39
ENSDARG00000020449,92
ENSDARG00000020450,74
ENSDARG00000020454,147
ENSDARG00000020455,10
ENSDARG00000020465,175
ENSDARG00000020467,595
ENSDARG00000020469,354
ENSDARG00000020473,32
ENSDARG00000020475,67
ENSDARG00000020482,295
ENSDARG00000020483,2
ENSDARG00000020488,46
ENSDARG00000020493,90
ENSDARG00000020494,61
ENSDARG00000020497,143
ENSDARG00000020504,316
ENSDARG00000020509,8
ENSDARG00000020521,129
ENSDARG00000020527,43
ENSDARG00000020529,34
ENSDARG00000020541,93
ENSDARG00000020544,14
ENSDARG00000020548,1
ENSDARG00000020573,640
ENSDARG00000020574,13716
ENSDARG00000020581,434
ENSDARG00000020594,710
ENSDARG00000020595,39
ENSDARG00000020596,22
ENSDARG00000020600,27
ENSDARG00000020602,966
ENSDARG00000020606,0
ENSDARG00000020607,78
ENSDARG00000020609,772
ENSDARG00000020610,57
ENSDARG00000020611,181
ENSDARG00000020618,29
ENSDARG00000020621,443
ENSDARG00000020623,97
ENSDARG00000020625,610
ENSDARG00000020642,16
ENSDARG00000020645,146
ENSDARG00000020647,119
ENSDARG00000020655,0
ENSDARG00000020656,52
ENSDARG00000020676,128
ENSDARG00000020679,91
ENSDARG00000020693,1213
ENSDARG00000020699,53
ENSDARG00000020702,26
ENSDARG00000020708,322
ENSDARG00000020711,25
ENSDARG00000020718,125
ENSDARG00000020730,49
ENSDARG00000020735,5
ENSDARG00000020738,0
ENSDARG00000020741,950
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,13
ENSDARG00000020758,32
ENSDARG00000020759,279
ENSDARG00000020761,158
ENSDARG00000020764,40
ENSDARG00000020771,229
ENSDARG00000020777,80
ENSDARG00000020785,712
ENSDARG00000020788,0
ENSDARG00000020794,95
ENSDARG00000020795,492
ENSDARG00000020798,310
ENSDARG00000020811,20
ENSDARG00000020812,0
ENSDARG00000020814,48
ENSDARG00000020820,170
ENSDARG00000020822,38
ENSDARG00000020834,179
ENSDARG00000020840,67
ENSDARG00000020841,125
ENSDARG00000020845,672
ENSDARG00000020847,258
ENSDARG00000020850,38123
ENSDARG00000020853,1
ENSDARG00000020857,45
ENSDARG00000020863,53
ENSDARG00000020866,1121
ENSDARG00000020871,292
ENSDARG00000020872,235
ENSDARG00000020876,847
ENSDARG00000020884,116
ENSDARG00000020887,39
ENSDARG00000020890,524
ENSDARG00000020891,15
ENSDARG00000020893,237
ENSDARG00000020895,48
ENSDARG00000020898,83
ENSDARG00000020901,19
ENSDARG00000020913,66
ENSDARG00000020924,115
ENSDARG00000020926,380
ENSDARG00000020929,58
ENSDARG00000020944,627
ENSDARG00000020946,118
ENSDARG00000020948,55
ENSDARG00000020952,294
ENSDARG00000020953,20
ENSDARG00000020956,502
ENSDARG00000020957,11
ENSDARG00000020960,225
ENSDARG00000020964,38
ENSDARG00000020976,265
ENSDARG00000020979,16
ENSDARG00000020981,12
ENSDARG00000020982,122
ENSDARG00000020984,139
ENSDARG00000020986,15
ENSDARG00000021004,494
ENSDARG00000021021,345
ENSDARG00000021022,36
ENSDARG00000021032,28
ENSDARG00000021033,172
ENSDARG00000021046,9
ENSDARG00000021048,74
ENSDARG00000021055,0
ENSDARG00000021059,526
ENSDARG00000021082,90
ENSDARG00000021086,6
ENSDARG00000021097,68
ENSDARG00000021107,126
ENSDARG00000021110,2
ENSDARG00000021112,15
ENSDARG00000021113,1071
ENSDARG00000021115,1
ENSDARG00000021120,35
ENSDARG00000021124,448
ENSDARG00000021135,15
ENSDARG00000021137,288
ENSDARG00000021140,422
ENSDARG00000021141,104
ENSDARG00000021143,384
ENSDARG00000021147,67
ENSDARG00000021149,197
ENSDARG00000021150,18
ENSDARG00000021151,87
ENSDARG00000021154,51
ENSDARG00000021163,124
ENSDARG00000021172,293
ENSDARG00000021177,15
ENSDARG00000021184,201
ENSDARG00000021186,15
ENSDARG00000021193,253
ENSDARG00000021195,314
ENSDARG00000021200,10
ENSDARG00000021201,4
ENSDARG00000021208,134
ENSDARG00000021209,58
ENSDARG00000021220,45
ENSDARG00000021225,158
ENSDARG00000021232,0
ENSDARG00000021233,12
ENSDARG00000021239,243
ENSDARG00000021241,14
ENSDARG00000021242,466
ENSDARG00000021250,30
ENSDARG00000021252,639
ENSDARG00000021255,26
ENSDARG00000021257,1124
ENSDARG00000021265,449
ENSDARG00000021287,71
ENSDARG00000021288,0
ENSDARG00000021305,3
ENSDARG00000021309,176
ENSDARG00000021324,22
ENSDARG00000021336,2
ENSDARG00000021339,1406
ENSDARG00000021343,439
ENSDARG00000021345,17
ENSDARG00000021346,604
ENSDARG00000021351,278
ENSDARG00000021352,238
ENSDARG00000021366,171
ENSDARG00000021369,0
ENSDARG00000021370,24
ENSDARG00000021372,333
ENSDARG00000021374,212
ENSDARG00000021378,130
ENSDARG00000021380,19
ENSDARG00000021383,61
ENSDARG00000021389,127
ENSDARG00000021392,0
ENSDARG00000021398,61
ENSDARG00000021399,72
ENSDARG00000021402,174
ENSDARG00000021404,9
ENSDARG00000021405,273
ENSDARG00000021408,27
ENSDARG00000021432,0
ENSDARG00000021433,42
ENSDARG00000021439,346
ENSDARG00000021442,581
ENSDARG00000021443,176
ENSDARG00000021444,0
ENSDARG00000021455,224
ENSDARG00000021462,5
ENSDARG00000021466,120
ENSDARG00000021480,28
ENSDARG00000021483,207
ENSDARG00000021488,42
ENSDARG00000021494,70
ENSDARG00000021497,0
ENSDARG00000021509,305
ENSDARG00000021521,3
ENSDARG00000021539,197
ENSDARG00000021547,7
ENSDARG00000021550,276
ENSDARG00000021555,6
ENSDARG00000021556,96
ENSDARG00000021557,66
