B9,Counts
ENSDARG00000025820,0
ENSDARG00000025824,14
ENSDARG00000025826,47
ENSDARG00000025847,237
ENSDARG00000025850,92
ENSDARG00000025854,132
ENSDARG00000025855,138
ENSDARG00000025858,176
ENSDARG00000025859,51
ENSDARG00000025866,0
ENSDARG00000025875,34
ENSDARG00000025889,50
ENSDARG00000025891,53
ENSDARG00000025899,0
ENSDARG00000025902,115
ENSDARG00000025903,14
ENSDARG00000025904,152
ENSDARG00000025912,11
ENSDARG00000025914,0
ENSDARG00000025920,140
ENSDARG00000025943,0
ENSDARG00000025948,13
ENSDARG00000025949,24
ENSDARG00000025953,31
ENSDARG00000025972,3
ENSDARG00000025974,185
ENSDARG00000025977,54
ENSDARG00000025983,2
ENSDARG00000026017,1
ENSDARG00000026024,90
ENSDARG00000026028,10
ENSDARG00000026035,14
ENSDARG00000026048,103
ENSDARG00000026049,0
ENSDARG00000026052,0
ENSDARG00000026053,118
ENSDARG00000026068,25
ENSDARG00000026070,61
ENSDARG00000026072,53
ENSDARG00000026081,3
ENSDARG00000026084,14
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,5
ENSDARG00000026137,14
ENSDARG00000026149,4
ENSDARG00000026165,1656
ENSDARG00000026166,156
ENSDARG00000026170,27
ENSDARG00000026178,15
ENSDARG00000026180,742
ENSDARG00000026183,78
ENSDARG00000026185,25
ENSDARG00000026198,32
ENSDARG00000026224,14
ENSDARG00000026225,75
ENSDARG00000026229,21
ENSDARG00000026236,3
ENSDARG00000026246,0
ENSDARG00000026247,19
ENSDARG00000026248,1
ENSDARG00000026281,62
ENSDARG00000026294,77
ENSDARG00000026296,4
ENSDARG00000026313,7
ENSDARG00000026322,11
ENSDARG00000026325,0
ENSDARG00000026329,77
ENSDARG00000026333,10
ENSDARG00000026335,20
ENSDARG00000026338,0
ENSDARG00000026348,5
ENSDARG00000026350,18
ENSDARG00000026359,2
ENSDARG00000026369,103
ENSDARG00000026376,110
ENSDARG00000026383,0
ENSDARG00000026387,13
ENSDARG00000026395,14
ENSDARG00000026400,0
ENSDARG00000026403,0
ENSDARG00000026406,14
ENSDARG00000026417,0
ENSDARG00000026444,6
ENSDARG00000026448,0
ENSDARG00000026453,426
ENSDARG00000026454,29
ENSDARG00000026473,40
ENSDARG00000026476,74
ENSDARG00000026482,166
ENSDARG00000026484,23
ENSDARG00000026489,112
ENSDARG00000026499,62
ENSDARG00000026500,0
ENSDARG00000026505,132
ENSDARG00000026513,2
ENSDARG00000026519,44
ENSDARG00000026531,223
ENSDARG00000026540,38
ENSDARG00000026548,14
ENSDARG00000026569,0
ENSDARG00000026577,14
ENSDARG00000026582,0
ENSDARG00000026595,137
ENSDARG00000026599,11
ENSDARG00000026611,75
ENSDARG00000026616,0
ENSDARG00000026629,16
ENSDARG00000026630,440
ENSDARG00000026634,150
ENSDARG00000026635,3
ENSDARG00000026654,6
ENSDARG00000026655,7
ENSDARG00000026663,0
ENSDARG00000026664,102
ENSDARG00000026680,190
ENSDARG00000026682,20
ENSDARG00000026701,68
ENSDARG00000026704,0
ENSDARG00000026712,358
ENSDARG00000026723,206
ENSDARG00000026726,198
ENSDARG00000026736,73
ENSDARG00000026753,52
ENSDARG00000026759,17
ENSDARG00000026762,25
ENSDARG00000026764,1
ENSDARG00000026766,11
ENSDARG00000026767,98
ENSDARG00000026771,9
ENSDARG00000026784,217
ENSDARG00000026787,0
ENSDARG00000026796,52
ENSDARG00000026799,1
ENSDARG00000026801,553
ENSDARG00000026806,125
ENSDARG00000026811,81
ENSDARG00000026820,146
ENSDARG00000026829,165
ENSDARG00000026834,100
ENSDARG00000026835,42
ENSDARG00000026839,0
ENSDARG00000026840,41
ENSDARG00000026842,429
ENSDARG00000026845,163
ENSDARG00000026855,35
ENSDARG00000026862,78
ENSDARG00000026864,0
ENSDARG00000026865,114
ENSDARG00000026871,5
ENSDARG00000026875,63
ENSDARG00000026882,35
ENSDARG00000026892,24
ENSDARG00000026895,0
ENSDARG00000026902,3
ENSDARG00000026904,0
ENSDARG00000026907,64
ENSDARG00000026908,299
ENSDARG00000026925,0
ENSDARG00000026926,277
ENSDARG00000026941,11
ENSDARG00000026967,267
ENSDARG00000026972,0
ENSDARG00000026979,25
ENSDARG00000026985,110
ENSDARG00000026986,104
ENSDARG00000026988,48
ENSDARG00000026990,0
ENSDARG00000027009,11
ENSDARG00000027016,257
ENSDARG00000027017,105
ENSDARG00000027041,957
ENSDARG00000027046,45
ENSDARG00000027063,1
ENSDARG00000027065,386
ENSDARG00000027070,0
ENSDARG00000027078,103
ENSDARG00000027079,84
ENSDARG00000027082,92
ENSDARG00000027087,44
ENSDARG00000027088,322
ENSDARG00000027099,112
ENSDARG00000027109,615
ENSDARG00000027112,27
ENSDARG00000027129,0
ENSDARG00000027131,18
ENSDARG00000027140,119
ENSDARG00000027141,109
ENSDARG00000027143,35
ENSDARG00000027153,2
ENSDARG00000027154,28
ENSDARG00000027159,43
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,103
ENSDARG00000027182,17
ENSDARG00000027183,90
ENSDARG00000027187,65
ENSDARG00000027192,6
ENSDARG00000027196,0
ENSDARG00000027199,10
ENSDARG00000027200,8
ENSDARG00000027222,2
ENSDARG00000027234,36
ENSDARG00000027236,86
ENSDARG00000027249,361
ENSDARG00000027279,78
ENSDARG00000027285,14
ENSDARG00000027290,124
ENSDARG00000027310,92
ENSDARG00000027316,47
ENSDARG00000027322,52
ENSDARG00000027345,7
ENSDARG00000027353,173
ENSDARG00000027355,608
ENSDARG00000027357,8
ENSDARG00000027360,0
ENSDARG00000027381,0
ENSDARG00000027391,0
ENSDARG00000027394,108
ENSDARG00000027397,227
ENSDARG00000027403,82
ENSDARG00000027418,2
ENSDARG00000027419,404
ENSDARG00000027423,330
ENSDARG00000027424,29
ENSDARG00000027428,0
ENSDARG00000027461,31
ENSDARG00000027465,20
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,61
ENSDARG00000027495,17
ENSDARG00000027497,58
ENSDARG00000027500,82
ENSDARG00000027501,51
ENSDARG00000027523,7
ENSDARG00000027529,9
ENSDARG00000027538,0
ENSDARG00000027547,30
ENSDARG00000027552,111
ENSDARG00000027564,77
ENSDARG00000027572,3
ENSDARG00000027582,49
ENSDARG00000027584,34
ENSDARG00000027586,26
ENSDARG00000027587,0
ENSDARG00000027589,61
ENSDARG00000027590,79
ENSDARG00000027595,11
ENSDARG00000027599,0
ENSDARG00000027600,25
ENSDARG00000027602,63
ENSDARG00000027609,7
ENSDARG00000027611,84
ENSDARG00000027612,92
ENSDARG00000027618,5
ENSDARG00000027620,1
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,61
ENSDARG00000027657,36
ENSDARG00000027658,0
ENSDARG00000027676,3
ENSDARG00000027687,3
ENSDARG00000027689,78
ENSDARG00000027699,0
ENSDARG00000027710,0
ENSDARG00000027724,7
ENSDARG00000027734,192
ENSDARG00000027738,157
ENSDARG00000027740,176
ENSDARG00000027744,16
ENSDARG00000027749,35
ENSDARG00000027750,13
ENSDARG00000027777,11
ENSDARG00000027797,82
ENSDARG00000027799,0
ENSDARG00000027803,22
ENSDARG00000027807,12
ENSDARG00000027813,95
ENSDARG00000027822,0
ENSDARG00000027824,100
ENSDARG00000027825,96
ENSDARG00000027826,26
ENSDARG00000027828,309
ENSDARG00000027851,10
ENSDARG00000027867,60
ENSDARG00000027887,11
ENSDARG00000027899,49
ENSDARG00000027903,146
ENSDARG00000027907,0
ENSDARG00000027915,16
ENSDARG00000027916,4
ENSDARG00000027930,13
ENSDARG00000027933,7
ENSDARG00000027938,22
ENSDARG00000027940,10
ENSDARG00000027957,76
ENSDARG00000027963,26
ENSDARG00000027966,5
ENSDARG00000027978,86
ENSDARG00000027984,2
ENSDARG00000027986,11
ENSDARG00000027992,15
ENSDARG00000028000,131
ENSDARG00000028012,12
ENSDARG00000028017,56
ENSDARG00000028027,26
ENSDARG00000028048,82
ENSDARG00000028053,6
ENSDARG00000028058,46
ENSDARG00000028066,198
ENSDARG00000028067,32
ENSDARG00000028071,121
ENSDARG00000028082,33
ENSDARG00000028086,92
ENSDARG00000028087,30
ENSDARG00000028088,2
ENSDARG00000028096,2
ENSDARG00000028098,78
ENSDARG00000028099,27
ENSDARG00000028106,12
ENSDARG00000028118,385
ENSDARG00000028119,134
ENSDARG00000028131,2
ENSDARG00000028148,119
ENSDARG00000028159,48
ENSDARG00000028163,3
ENSDARG00000028164,8
ENSDARG00000028173,111
ENSDARG00000028192,1
ENSDARG00000028198,91
ENSDARG00000028201,30
ENSDARG00000028213,71010
ENSDARG00000028222,36
ENSDARG00000028228,282
ENSDARG00000028257,0
ENSDARG00000028259,27
ENSDARG00000028275,38
ENSDARG00000028276,0
ENSDARG00000028295,7
ENSDARG00000028306,17
ENSDARG00000028321,11
ENSDARG00000028322,97
ENSDARG00000028327,26
ENSDARG00000028333,0
ENSDARG00000028335,1451
ENSDARG00000028336,14
ENSDARG00000028346,2
ENSDARG00000028348,11
ENSDARG00000028354,7
ENSDARG00000028367,6
ENSDARG00000028379,8
ENSDARG00000028386,35
ENSDARG00000028389,32
ENSDARG00000028393,61
ENSDARG00000028396,585
ENSDARG00000028401,1
ENSDARG00000028431,188
ENSDARG00000028442,7
ENSDARG00000028448,1
ENSDARG00000028469,100
ENSDARG00000028475,26
ENSDARG00000028478,0
ENSDARG00000028485,53
ENSDARG00000028507,419
ENSDARG00000028517,38
ENSDARG00000028521,36
ENSDARG00000028523,5
ENSDARG00000028533,3291
ENSDARG00000028539,275
ENSDARG00000028541,0
ENSDARG00000028542,265
ENSDARG00000028546,144
ENSDARG00000028552,84
ENSDARG00000028559,25
ENSDARG00000028581,31
ENSDARG00000028583,0
ENSDARG00000028586,1
ENSDARG00000028614,11
ENSDARG00000028618,73
ENSDARG00000028625,482
ENSDARG00000028628,20
ENSDARG00000028659,0
ENSDARG00000028661,129
ENSDARG00000028663,16
ENSDARG00000028664,52
ENSDARG00000028676,246
ENSDARG00000028688,11
ENSDARG00000028699,118
ENSDARG00000028715,32
ENSDARG00000028721,31
ENSDARG00000028725,13
ENSDARG00000028731,12
ENSDARG00000028740,0
ENSDARG00000028748,89
ENSDARG00000028780,0
ENSDARG00000028784,4
ENSDARG00000028786,25
ENSDARG00000028793,78
ENSDARG00000028800,313
ENSDARG00000028804,5
ENSDARG00000028815,0
ENSDARG00000028816,0
ENSDARG00000028824,9
ENSDARG00000028845,37
ENSDARG00000028848,8
ENSDARG00000028850,3
ENSDARG00000028857,97
ENSDARG00000028862,5
ENSDARG00000028878,6
ENSDARG00000028889,92
ENSDARG00000028894,28
ENSDARG00000028896,22
ENSDARG00000028899,6
ENSDARG00000028900,80
ENSDARG00000028912,0
ENSDARG00000028937,14
ENSDARG00000028943,146
ENSDARG00000028949,37
ENSDARG00000028957,23
ENSDARG00000028971,82
ENSDARG00000028973,0
ENSDARG00000028976,5
ENSDARG00000028982,169
ENSDARG00000029003,30
ENSDARG00000029011,44
ENSDARG00000029018,90
ENSDARG00000029019,95
ENSDARG00000029036,1
ENSDARG00000029039,7
ENSDARG00000029043,1
ENSDARG00000029045,69
ENSDARG00000029051,0
ENSDARG00000029057,26
ENSDARG00000029058,177
ENSDARG00000029063,164
ENSDARG00000029064,21
ENSDARG00000029069,552
ENSDARG00000029071,35
ENSDARG00000029072,245
ENSDARG00000029075,203
ENSDARG00000029088,32
ENSDARG00000029100,9
ENSDARG00000029105,8
ENSDARG00000029107,8
ENSDARG00000029112,19
ENSDARG00000029114,580
ENSDARG00000029124,10
ENSDARG00000029133,54
ENSDARG00000029146,1095
ENSDARG00000029150,6503
ENSDARG00000029157,71
ENSDARG00000029168,100
ENSDARG00000029170,163
ENSDARG00000029177,62
ENSDARG00000029179,9
ENSDARG00000029204,62
ENSDARG00000029215,25
ENSDARG00000029219,9
ENSDARG00000029230,13
ENSDARG00000029232,5
ENSDARG00000029234,129
ENSDARG00000029239,79
ENSDARG00000029242,30
ENSDARG00000029248,146
ENSDARG00000029250,24
ENSDARG00000029252,58
ENSDARG00000029259,0
ENSDARG00000029263,116
ENSDARG00000029290,10
ENSDARG00000029291,335
ENSDARG00000029292,17
ENSDARG00000029296,178
ENSDARG00000029305,37
ENSDARG00000029307,162
ENSDARG00000029308,0
ENSDARG00000029331,80
ENSDARG00000029353,30
ENSDARG00000029356,4
ENSDARG00000029370,194
ENSDARG00000029372,112
ENSDARG00000029381,51
ENSDARG00000029388,6
ENSDARG00000029402,91
ENSDARG00000029406,2
ENSDARG00000029415,23
ENSDARG00000029431,13
ENSDARG00000029432,0
ENSDARG00000029439,116
ENSDARG00000029443,259
ENSDARG00000029445,79
ENSDARG00000029457,70
ENSDARG00000029461,0
ENSDARG00000029463,494
ENSDARG00000029472,331
ENSDARG00000029473,4
ENSDARG00000029474,126
ENSDARG00000029476,130
ENSDARG00000029479,2
ENSDARG00000029480,198
ENSDARG00000029482,236
ENSDARG00000029493,0
ENSDARG00000029497,0
ENSDARG00000029500,860
ENSDARG00000029501,32
ENSDARG00000029510,50
ENSDARG00000029511,1
ENSDARG00000029524,154
ENSDARG00000029533,715
ENSDARG00000029544,19
ENSDARG00000029546,0
ENSDARG00000029556,108
ENSDARG00000029569,4
ENSDARG00000029581,36
ENSDARG00000029587,1
ENSDARG00000029596,9
ENSDARG00000029600,29
ENSDARG00000029609,15
ENSDARG00000029612,46
ENSDARG00000029615,14
ENSDARG00000029621,195
ENSDARG00000029635,0
ENSDARG00000029639,87
ENSDARG00000029660,13
ENSDARG00000029663,163
ENSDARG00000029668,511
ENSDARG00000029671,120
ENSDARG00000029688,32
ENSDARG00000029689,277
ENSDARG00000029692,146
ENSDARG00000029695,0
ENSDARG00000029710,0
ENSDARG00000029718,35
ENSDARG00000029720,0
ENSDARG00000029722,113
ENSDARG00000029724,29
ENSDARG00000029729,4
ENSDARG00000029747,26
ENSDARG00000029751,65
ENSDARG00000029761,103
ENSDARG00000029764,456
ENSDARG00000029766,150
ENSDARG00000029768,357
ENSDARG00000029783,116
ENSDARG00000029795,33
ENSDARG00000029803,0
ENSDARG00000029818,381
ENSDARG00000029822,25
ENSDARG00000029830,6
ENSDARG00000029832,4
ENSDARG00000029838,0
ENSDARG00000029841,10
ENSDARG00000029848,14
ENSDARG00000029856,67
ENSDARG00000029859,22
ENSDARG00000029865,93
ENSDARG00000029866,0
ENSDARG00000029874,7
ENSDARG00000029881,0
ENSDARG00000029885,113
ENSDARG00000029890,2
ENSDARG00000029894,40
ENSDARG00000029898,8
ENSDARG00000029905,34
ENSDARG00000029907,0
ENSDARG00000029911,25
ENSDARG00000029928,45
ENSDARG00000029930,0
ENSDARG00000029931,59
ENSDARG00000029936,18
ENSDARG00000029944,15
ENSDARG00000029952,104
ENSDARG00000029955,29
ENSDARG00000029993,0
ENSDARG00000029995,359
ENSDARG00000029997,0
ENSDARG00000030006,30
ENSDARG00000030012,167
ENSDARG00000030020,25
ENSDARG00000030022,124
ENSDARG00000030025,0
ENSDARG00000030038,15
ENSDARG00000030053,742
ENSDARG00000030058,13
ENSDARG00000030064,25
ENSDARG00000030078,1
ENSDARG00000030087,18
ENSDARG00000030092,34
ENSDARG00000030094,17
ENSDARG00000030095,8
ENSDARG00000030097,75
ENSDARG00000030104,19
ENSDARG00000030106,318
ENSDARG00000030107,348
ENSDARG00000030108,17
ENSDARG00000030110,29
ENSDARG00000030114,69
ENSDARG00000030116,209
ENSDARG00000030125,26
ENSDARG00000030129,4
ENSDARG00000030133,0
ENSDARG00000030139,24
ENSDARG00000030153,35
ENSDARG00000030154,77
ENSDARG00000030155,86
ENSDARG00000030156,15
ENSDARG00000030157,66
ENSDARG00000030161,29
ENSDARG00000030163,0
ENSDARG00000030166,4
ENSDARG00000030173,20
ENSDARG00000030176,56
ENSDARG00000030177,40
ENSDARG00000030213,26
ENSDARG00000030215,238
ENSDARG00000030224,188
ENSDARG00000030236,145
ENSDARG00000030237,96
ENSDARG00000030239,48
ENSDARG00000030241,69
ENSDARG00000030250,0
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,4
ENSDARG00000030263,36
ENSDARG00000030265,183
ENSDARG00000030267,7
ENSDARG00000030269,12
ENSDARG00000030270,82
ENSDARG00000030278,260
ENSDARG00000030289,113
ENSDARG00000030297,153
ENSDARG00000030307,2
ENSDARG00000030311,2
ENSDARG00000030326,306
ENSDARG00000030335,31
ENSDARG00000030340,117
ENSDARG00000030347,0
ENSDARG00000030349,1223
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,5
ENSDARG00000030367,62
ENSDARG00000030368,185
ENSDARG00000030376,203
ENSDARG00000030394,0
ENSDARG00000030402,25
ENSDARG00000030408,211
ENSDARG00000030411,1293
ENSDARG00000030417,387
ENSDARG00000030440,329
ENSDARG00000030441,38
ENSDARG00000030448,33
ENSDARG00000030449,49
ENSDARG00000030463,26
ENSDARG00000030465,40
ENSDARG00000030472,15
ENSDARG00000030478,9
ENSDARG00000030479,155
ENSDARG00000030490,330
ENSDARG00000030494,1
ENSDARG00000030508,11
ENSDARG00000030512,9
ENSDARG00000030514,25
ENSDARG00000030530,58
ENSDARG00000030532,138
ENSDARG00000030537,29
ENSDARG00000030547,71
ENSDARG00000030560,192
ENSDARG00000030563,6
ENSDARG00000030573,1
ENSDARG00000030583,71
ENSDARG00000030588,0
ENSDARG00000030591,13
ENSDARG00000030598,98
ENSDARG00000030602,489
ENSDARG00000030604,69
ENSDARG00000030608,9
ENSDARG00000030614,905
ENSDARG00000030616,35
ENSDARG00000030621,56
ENSDARG00000030626,38
ENSDARG00000030630,12
ENSDARG00000030632,72
ENSDARG00000030633,15
ENSDARG00000030634,0
ENSDARG00000030636,0
ENSDARG00000030641,1
ENSDARG00000030644,60
ENSDARG00000030650,0
ENSDARG00000030656,186
ENSDARG00000030665,116
ENSDARG00000030687,172
ENSDARG00000030694,219
ENSDARG00000030700,69
ENSDARG00000030703,0
ENSDARG00000030716,88
ENSDARG00000030722,291
ENSDARG00000030723,29
ENSDARG00000030733,35
ENSDARG00000030743,93
ENSDARG00000030750,31
ENSDARG00000030753,22
ENSDARG00000030756,165
ENSDARG00000030758,103
ENSDARG00000030759,30
ENSDARG00000030761,6
ENSDARG00000030765,89
ENSDARG00000030775,26
ENSDARG00000030778,0
ENSDARG00000030781,136
ENSDARG00000030782,87
ENSDARG00000030786,3
ENSDARG00000030789,116
ENSDARG00000030803,39
ENSDARG00000030804,14
ENSDARG00000030805,22
ENSDARG00000030824,104
ENSDARG00000030830,157
ENSDARG00000030832,810
ENSDARG00000030839,8
ENSDARG00000030844,15
ENSDARG00000030867,0
ENSDARG00000030871,70
ENSDARG00000030872,0
ENSDARG00000030881,0
ENSDARG00000030887,24
ENSDARG00000030896,0
ENSDARG00000030905,32
ENSDARG00000030913,781
ENSDARG00000030914,15
ENSDARG00000030915,12
ENSDARG00000030932,5
ENSDARG00000030933,160
ENSDARG00000030938,0
ENSDARG00000030945,89
ENSDARG00000030949,47
ENSDARG00000030954,0
ENSDARG00000030957,48
ENSDARG00000030961,0
ENSDARG00000030964,8
ENSDARG00000030967,20
ENSDARG00000030972,49
ENSDARG00000030975,47
ENSDARG00000030980,2
ENSDARG00000030981,12
ENSDARG00000030999,9
ENSDARG00000031015,83
ENSDARG00000031020,113
ENSDARG00000031044,119
ENSDARG00000031046,0
ENSDARG00000031048,174
ENSDARG00000031049,53
ENSDARG00000031075,44
ENSDARG00000031095,43
ENSDARG00000031098,23
ENSDARG00000031100,401
ENSDARG00000031108,637
ENSDARG00000031116,15
ENSDARG00000031119,31
ENSDARG00000031126,41
ENSDARG00000031136,5
ENSDARG00000031138,23
ENSDARG00000031150,15
ENSDARG00000031161,4
ENSDARG00000031164,148
ENSDARG00000031198,27
ENSDARG00000031200,57
ENSDARG00000031202,7
ENSDARG00000031203,0
ENSDARG00000031214,201
ENSDARG00000031216,28
ENSDARG00000031222,73
ENSDARG00000031228,163
ENSDARG00000031240,269
ENSDARG00000031243,0
ENSDARG00000031246,0
ENSDARG00000031248,0
ENSDARG00000031261,84
ENSDARG00000031269,124
ENSDARG00000031278,0
ENSDARG00000031283,96
ENSDARG00000031293,36
ENSDARG00000031299,26
ENSDARG00000031302,112
ENSDARG00000031307,15
ENSDARG00000031316,61
ENSDARG00000031317,70
ENSDARG00000031325,0
ENSDARG00000031336,26
ENSDARG00000031337,14
ENSDARG00000031343,111
ENSDARG00000031345,62
ENSDARG00000031346,18
ENSDARG00000031348,5
ENSDARG00000031359,0
ENSDARG00000031366,42
ENSDARG00000031372,47
ENSDARG00000031382,82
ENSDARG00000031383,0
ENSDARG00000031387,39
ENSDARG00000031388,58
ENSDARG00000031420,7
ENSDARG00000031422,52
ENSDARG00000031426,15
ENSDARG00000031427,99
ENSDARG00000031434,42
ENSDARG00000031435,419
ENSDARG00000031438,16
ENSDARG00000031463,4
ENSDARG00000031483,456
ENSDARG00000031489,0
ENSDARG00000031494,889
ENSDARG00000031495,188
ENSDARG00000031496,54
ENSDARG00000031506,6
ENSDARG00000031511,64
ENSDARG00000031533,15
ENSDARG00000031534,9
ENSDARG00000031540,25
ENSDARG00000031548,135
ENSDARG00000031560,84
ENSDARG00000031562,27
ENSDARG00000031587,15
ENSDARG00000031588,226
ENSDARG00000031598,13
ENSDARG00000031600,0
ENSDARG00000031616,5
ENSDARG00000031618,47
ENSDARG00000031632,33
ENSDARG00000031637,72
ENSDARG00000031647,84
ENSDARG00000031649,12
ENSDARG00000031657,11
ENSDARG00000031658,32
ENSDARG00000031664,11
ENSDARG00000031678,628
ENSDARG00000031680,14
ENSDARG00000031681,52
ENSDARG00000031683,14
ENSDARG00000031693,6
ENSDARG00000031698,13
ENSDARG00000031702,130
ENSDARG00000031709,72
ENSDARG00000031712,12
ENSDARG00000031720,2140
ENSDARG00000031731,0
ENSDARG00000031737,6
ENSDARG00000031745,0
ENSDARG00000031751,115
ENSDARG00000031756,234
ENSDARG00000031757,10
ENSDARG00000031761,33
ENSDARG00000031763,72
ENSDARG00000031768,500
ENSDARG00000031770,72
ENSDARG00000031774,28
ENSDARG00000031775,41
ENSDARG00000031776,97
ENSDARG00000031777,59
ENSDARG00000031782,401
ENSDARG00000031783,63
ENSDARG00000031795,163
ENSDARG00000031796,599
ENSDARG00000031809,1
ENSDARG00000031814,0
ENSDARG00000031817,13
ENSDARG00000031819,377
ENSDARG00000031836,67
ENSDARG00000031845,49
ENSDARG00000031848,44
ENSDARG00000031875,8
ENSDARG00000031876,0
ENSDARG00000031885,0
ENSDARG00000031886,38
ENSDARG00000031888,31
ENSDARG00000031890,17
ENSDARG00000031891,42
ENSDARG00000031894,189
ENSDARG00000031907,124
ENSDARG00000031911,177
ENSDARG00000031915,39
ENSDARG00000031929,17
ENSDARG00000031930,24
ENSDARG00000031952,534
ENSDARG00000031954,2
ENSDARG00000031956,1
ENSDARG00000031968,7
ENSDARG00000031971,0
ENSDARG00000031976,0
ENSDARG00000031981,3
ENSDARG00000031983,4
ENSDARG00000031985,16
ENSDARG00000032005,0
ENSDARG00000032010,42
ENSDARG00000032013,209
ENSDARG00000032037,4
ENSDARG00000032039,112
ENSDARG00000032043,0
ENSDARG00000032049,167
ENSDARG00000032056,42
ENSDARG00000032072,179
ENSDARG00000032077,0
ENSDARG00000032079,43
ENSDARG00000032083,202
ENSDARG00000032087,36
ENSDARG00000032098,8
ENSDARG00000032102,12
ENSDARG00000032103,1023
ENSDARG00000032114,142
ENSDARG00000032116,7
ENSDARG00000032117,67
ENSDARG00000032126,19
ENSDARG00000032129,66
ENSDARG00000032131,0
ENSDARG00000032155,264
ENSDARG00000032156,0
ENSDARG00000032157,60
ENSDARG00000032161,369
ENSDARG00000032175,444
ENSDARG00000032188,34
ENSDARG00000032197,19
ENSDARG00000032199,12
ENSDARG00000032206,18
ENSDARG00000032218,32
ENSDARG00000032221,63
ENSDARG00000032234,0
ENSDARG00000032237,71
ENSDARG00000032238,0
ENSDARG00000032242,2
ENSDARG00000032246,8
ENSDARG00000032256,13
ENSDARG00000032261,131
ENSDARG00000032263,0
ENSDARG00000032264,61
ENSDARG00000032272,3
ENSDARG00000032277,2
ENSDARG00000032285,20
ENSDARG00000032296,21
ENSDARG00000032298,34
ENSDARG00000032317,301
ENSDARG00000032318,19
ENSDARG00000032319,37
ENSDARG00000032324,107
ENSDARG00000032326,4
ENSDARG00000032327,235
ENSDARG00000032340,13
ENSDARG00000032344,109
ENSDARG00000032353,10
ENSDARG00000032369,62
ENSDARG00000032372,21
ENSDARG00000032373,153
ENSDARG00000032380,0
ENSDARG00000032389,44
ENSDARG00000032405,22
ENSDARG00000032426,30
ENSDARG00000032430,225
ENSDARG00000032431,0
ENSDARG00000032435,73
ENSDARG00000032458,161
ENSDARG00000032465,21
ENSDARG00000032469,0
ENSDARG00000032482,128
ENSDARG00000032496,7
ENSDARG00000032516,29
ENSDARG00000032532,120
ENSDARG00000032535,8
ENSDARG00000032552,18
ENSDARG00000032553,7
ENSDARG00000032565,60
ENSDARG00000032571,4
ENSDARG00000032575,192
ENSDARG00000032577,65
ENSDARG00000032578,43
ENSDARG00000032584,0
ENSDARG00000032601,108
ENSDARG00000032603,9
ENSDARG00000032606,58
ENSDARG00000032614,218
ENSDARG00000032617,78
ENSDARG00000032618,4
ENSDARG00000032619,425
ENSDARG00000032623,129
ENSDARG00000032627,160
ENSDARG00000032630,9885
ENSDARG00000032631,0
ENSDARG00000032637,81
ENSDARG00000032639,36
ENSDARG00000032650,9
ENSDARG00000032651,210
ENSDARG00000032653,106
ENSDARG00000032704,0
ENSDARG00000032705,69
ENSDARG00000032708,10
ENSDARG00000032714,123
ENSDARG00000032725,531
ENSDARG00000032737,538
ENSDARG00000032743,0
ENSDARG00000032746,10
ENSDARG00000032761,28
ENSDARG00000032765,287
ENSDARG00000032769,1
ENSDARG00000032780,1
ENSDARG00000032795,20
ENSDARG00000032799,152
ENSDARG00000032801,2
ENSDARG00000032802,816
ENSDARG00000032808,0
ENSDARG00000032816,37
ENSDARG00000032820,0
ENSDARG00000032831,64
ENSDARG00000032836,10
ENSDARG00000032838,98
ENSDARG00000032849,133
ENSDARG00000032856,16
ENSDARG00000032859,3
ENSDARG00000032862,6
ENSDARG00000032865,1026
ENSDARG00000032866,31
ENSDARG00000032868,557
ENSDARG00000032876,57
ENSDARG00000032885,0
ENSDARG00000032896,0
ENSDARG00000032919,95
ENSDARG00000032929,1657
ENSDARG00000032932,4
ENSDARG00000032933,46
ENSDARG00000032951,40
ENSDARG00000032959,68
ENSDARG00000032963,17
ENSDARG00000032970,301
ENSDARG00000032976,6
ENSDARG00000032985,0
ENSDARG00000032990,216
ENSDARG00000032993,0
ENSDARG00000032997,10
ENSDARG00000033009,855
ENSDARG00000033012,396
ENSDARG00000033020,8
ENSDARG00000033029,57
ENSDARG00000033042,16
ENSDARG00000033046,5
ENSDARG00000033056,0
ENSDARG00000033071,2
ENSDARG00000033099,15
ENSDARG00000033104,0
ENSDARG00000033126,8
ENSDARG00000033134,3
ENSDARG00000033138,7
ENSDARG00000033140,85
ENSDARG00000033144,1
ENSDARG00000033160,329
ENSDARG00000033161,0
ENSDARG00000033170,14
ENSDARG00000033171,20
ENSDARG00000033172,69
ENSDARG00000033175,8
ENSDARG00000033179,10
ENSDARG00000033182,15
ENSDARG00000033184,298
ENSDARG00000033201,87
ENSDARG00000033227,5
ENSDARG00000033231,0
ENSDARG00000033234,475
ENSDARG00000033251,10
ENSDARG00000033259,46
ENSDARG00000033273,0
ENSDARG00000033285,22
ENSDARG00000033296,87
ENSDARG00000033307,76
ENSDARG00000033320,7
ENSDARG00000033327,169
ENSDARG00000033345,8
