G6,Counts
ENSDARG00000016399,36
ENSDARG00000016404,250
ENSDARG00000016412,4
ENSDARG00000016415,88
ENSDARG00000016421,1
ENSDARG00000016427,13
ENSDARG00000016429,184
ENSDARG00000016439,7
ENSDARG00000016443,1124
ENSDARG00000016447,114
ENSDARG00000016448,0
ENSDARG00000016454,0
ENSDARG00000016457,4
ENSDARG00000016460,116
ENSDARG00000016463,3
ENSDARG00000016464,400
ENSDARG00000016470,56
ENSDARG00000016474,21
ENSDARG00000016477,174
ENSDARG00000016479,1
ENSDARG00000016480,0
ENSDARG00000016481,20
ENSDARG00000016483,9
ENSDARG00000016484,74
ENSDARG00000016490,421
ENSDARG00000016494,46
ENSDARG00000016496,16
ENSDARG00000016505,14
ENSDARG00000016513,104
ENSDARG00000016514,15
ENSDARG00000016516,5
ENSDARG00000016519,22
ENSDARG00000016526,293
ENSDARG00000016527,7
ENSDARG00000016528,52
ENSDARG00000016531,61
ENSDARG00000016532,929
ENSDARG00000016536,75
ENSDARG00000016538,9
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,35
ENSDARG00000016548,137
ENSDARG00000016551,291
ENSDARG00000016570,145
ENSDARG00000016573,223
ENSDARG00000016584,46
ENSDARG00000016594,15
ENSDARG00000016598,141
ENSDARG00000016605,0
ENSDARG00000016607,2
ENSDARG00000016611,8
ENSDARG00000016613,0
ENSDARG00000016623,204
ENSDARG00000016630,453
ENSDARG00000016649,17
ENSDARG00000016651,568
ENSDARG00000016656,16
ENSDARG00000016664,192
ENSDARG00000016667,320
ENSDARG00000016674,0
ENSDARG00000016676,454
ENSDARG00000016687,168
ENSDARG00000016691,11
ENSDARG00000016695,56
ENSDARG00000016699,5
ENSDARG00000016704,3
ENSDARG00000016706,25
ENSDARG00000016710,19
ENSDARG00000016718,0
ENSDARG00000016721,333
ENSDARG00000016724,27
ENSDARG00000016725,20
ENSDARG00000016730,0
ENSDARG00000016733,32
ENSDARG00000016739,63
ENSDARG00000016742,7
ENSDARG00000016743,17
ENSDARG00000016745,0
ENSDARG00000016749,69
ENSDARG00000016750,13
ENSDARG00000016753,5
ENSDARG00000016754,1
ENSDARG00000016763,554
ENSDARG00000016765,37
ENSDARG00000016769,18
ENSDARG00000016771,502
ENSDARG00000016773,0
ENSDARG00000016774,94
ENSDARG00000016775,329
ENSDARG00000016782,1092
ENSDARG00000016783,284
ENSDARG00000016788,185
ENSDARG00000016789,0
ENSDARG00000016793,334
ENSDARG00000016794,37
ENSDARG00000016809,76
ENSDARG00000016811,145
ENSDARG00000016815,1
ENSDARG00000016818,13
ENSDARG00000016825,0
ENSDARG00000016830,372
ENSDARG00000016835,28
ENSDARG00000016837,0
ENSDARG00000016854,26
ENSDARG00000016855,4
ENSDARG00000016856,19
ENSDARG00000016858,27
ENSDARG00000016864,159
ENSDARG00000016866,63
ENSDARG00000016867,12
ENSDARG00000016868,132
ENSDARG00000016871,155
ENSDARG00000016875,78
ENSDARG00000016886,3
ENSDARG00000016889,502
ENSDARG00000016897,0
ENSDARG00000016903,71
ENSDARG00000016904,155
ENSDARG00000016908,0
ENSDARG00000016918,82
ENSDARG00000016923,46
ENSDARG00000016934,93
ENSDARG00000016936,977
ENSDARG00000016939,10
ENSDARG00000016951,0
ENSDARG00000016963,43
ENSDARG00000016964,2
ENSDARG00000016968,80
ENSDARG00000016977,58
ENSDARG00000016979,11
ENSDARG00000016981,48
ENSDARG00000016994,23
ENSDARG00000016999,7
ENSDARG00000017004,114
ENSDARG00000017006,264
ENSDARG00000017007,42
ENSDARG00000017010,5
ENSDARG00000017014,357
ENSDARG00000017023,10
ENSDARG00000017034,32
ENSDARG00000017036,139
ENSDARG00000017037,202
ENSDARG00000017038,0
ENSDARG00000017047,78
ENSDARG00000017049,23
ENSDARG00000017055,0
ENSDARG00000017058,150
ENSDARG00000017067,29
ENSDARG00000017078,0
ENSDARG00000017084,9
ENSDARG00000017086,1
ENSDARG00000017093,24
ENSDARG00000017105,82
ENSDARG00000017107,17
ENSDARG00000017108,42
ENSDARG00000017111,0
ENSDARG00000017115,24
ENSDARG00000017119,31
ENSDARG00000017121,82
ENSDARG00000017126,60
ENSDARG00000017127,10
ENSDARG00000017128,42
ENSDARG00000017140,15
ENSDARG00000017141,12
ENSDARG00000017143,42
ENSDARG00000017154,57
ENSDARG00000017155,0
ENSDARG00000017162,146
ENSDARG00000017163,0
ENSDARG00000017165,4
ENSDARG00000017168,20
ENSDARG00000017173,65
ENSDARG00000017174,0
ENSDARG00000017180,138
ENSDARG00000017188,0
ENSDARG00000017193,10
ENSDARG00000017195,0
ENSDARG00000017199,16
ENSDARG00000017211,153
ENSDARG00000017219,1695
ENSDARG00000017220,73
ENSDARG00000017229,5
ENSDARG00000017230,114
ENSDARG00000017234,10
ENSDARG00000017235,637
ENSDARG00000017240,0
ENSDARG00000017242,38
ENSDARG00000017244,459
ENSDARG00000017246,2169
ENSDARG00000017251,0
ENSDARG00000017254,18
ENSDARG00000017255,15
ENSDARG00000017261,13
ENSDARG00000017266,78
ENSDARG00000017272,10
ENSDARG00000017274,357
ENSDARG00000017294,63
ENSDARG00000017299,16
ENSDARG00000017311,22
ENSDARG00000017312,123
ENSDARG00000017314,265
ENSDARG00000017315,49
ENSDARG00000017316,18
ENSDARG00000017320,5
ENSDARG00000017321,81
ENSDARG00000017329,21
ENSDARG00000017337,30
ENSDARG00000017338,883
ENSDARG00000017340,4
ENSDARG00000017354,43
ENSDARG00000017355,4
ENSDARG00000017359,0
ENSDARG00000017365,70
ENSDARG00000017366,66
ENSDARG00000017367,28
ENSDARG00000017369,26
ENSDARG00000017385,2
ENSDARG00000017386,20
ENSDARG00000017388,0
ENSDARG00000017391,88
ENSDARG00000017397,256
ENSDARG00000017398,4
ENSDARG00000017400,13
ENSDARG00000017422,63
ENSDARG00000017423,108
ENSDARG00000017425,20
ENSDARG00000017427,62
ENSDARG00000017429,337
ENSDARG00000017431,59
ENSDARG00000017437,2
ENSDARG00000017439,18
ENSDARG00000017441,4882
ENSDARG00000017444,12
ENSDARG00000017445,283
ENSDARG00000017446,82
ENSDARG00000017454,75
ENSDARG00000017466,68
ENSDARG00000017474,3
ENSDARG00000017489,0
ENSDARG00000017490,395
ENSDARG00000017494,33
ENSDARG00000017500,209
ENSDARG00000017504,0
ENSDARG00000017522,146
ENSDARG00000017525,119
ENSDARG00000017532,21
ENSDARG00000017537,4
ENSDARG00000017542,23
ENSDARG00000017562,35
ENSDARG00000017565,0
ENSDARG00000017569,16
ENSDARG00000017571,98
ENSDARG00000017579,15
ENSDARG00000017590,13
ENSDARG00000017591,1998
ENSDARG00000017595,69
ENSDARG00000017602,173
ENSDARG00000017605,4
ENSDARG00000017606,0
ENSDARG00000017612,34
ENSDARG00000017615,4
ENSDARG00000017617,11
ENSDARG00000017624,1955
ENSDARG00000017634,122
ENSDARG00000017636,76
ENSDARG00000017649,1
ENSDARG00000017653,0
ENSDARG00000017657,2
ENSDARG00000017658,19
ENSDARG00000017659,73
ENSDARG00000017661,199
ENSDARG00000017665,27
ENSDARG00000017673,1166
ENSDARG00000017675,12
ENSDARG00000017676,150
ENSDARG00000017687,26
ENSDARG00000017696,118
ENSDARG00000017703,10
ENSDARG00000017708,43
ENSDARG00000017710,0
ENSDARG00000017720,7
ENSDARG00000017722,0
ENSDARG00000017728,0
ENSDARG00000017739,8
ENSDARG00000017740,461
ENSDARG00000017741,61
ENSDARG00000017742,117
ENSDARG00000017744,14
ENSDARG00000017748,54
ENSDARG00000017757,28
ENSDARG00000017762,41
ENSDARG00000017772,162
ENSDARG00000017773,11
ENSDARG00000017775,13
ENSDARG00000017780,122
ENSDARG00000017781,30
ENSDARG00000017785,32
ENSDARG00000017790,54
ENSDARG00000017794,38
ENSDARG00000017798,271
ENSDARG00000017799,7
ENSDARG00000017803,132
ENSDARG00000017809,19
ENSDARG00000017811,19
ENSDARG00000017813,2
ENSDARG00000017821,5
ENSDARG00000017834,7
ENSDARG00000017835,15
ENSDARG00000017841,258
ENSDARG00000017842,21
ENSDARG00000017843,107
ENSDARG00000017844,4
ENSDARG00000017853,25
ENSDARG00000017860,1
ENSDARG00000017874,20
ENSDARG00000017880,17
ENSDARG00000017882,25
ENSDARG00000017884,1
ENSDARG00000017886,123
ENSDARG00000017891,233
ENSDARG00000017901,176
ENSDARG00000017905,66
ENSDARG00000017910,12
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,0
ENSDARG00000017929,359
ENSDARG00000017931,25
ENSDARG00000017947,3
ENSDARG00000017953,16
ENSDARG00000017960,0
ENSDARG00000017982,3
ENSDARG00000017983,0
ENSDARG00000017984,4
ENSDARG00000017985,0
ENSDARG00000017986,189
ENSDARG00000017988,15
ENSDARG00000017994,0
ENSDARG00000018000,172
ENSDARG00000018002,2
ENSDARG00000018004,0
ENSDARG00000018006,0
ENSDARG00000018008,0
ENSDARG00000018010,12
ENSDARG00000018022,0
ENSDARG00000018025,76
ENSDARG00000018032,162
ENSDARG00000018040,11
ENSDARG00000018047,43
ENSDARG00000018048,0
ENSDARG00000018049,174
ENSDARG00000018060,182
ENSDARG00000018061,29
ENSDARG00000018065,40
ENSDARG00000018066,54
ENSDARG00000018069,9
ENSDARG00000018073,11
ENSDARG00000018077,0
ENSDARG00000018096,40
ENSDARG00000018105,116
ENSDARG00000018106,67
ENSDARG00000018107,3
ENSDARG00000018109,0
ENSDARG00000018110,118
ENSDARG00000018111,46
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,17
ENSDARG00000018145,131
ENSDARG00000018146,21
ENSDARG00000018149,168
ENSDARG00000018153,16
ENSDARG00000018159,14
ENSDARG00000018162,24
ENSDARG00000018165,3
ENSDARG00000018174,303
ENSDARG00000018178,33
ENSDARG00000018179,48
ENSDARG00000018181,0
ENSDARG00000018190,116
ENSDARG00000018192,462
ENSDARG00000018206,18
ENSDARG00000018228,0
ENSDARG00000018241,81
ENSDARG00000018257,320
ENSDARG00000018259,2525
ENSDARG00000018260,0
ENSDARG00000018263,94
ENSDARG00000018264,56
ENSDARG00000018266,27
ENSDARG00000018270,121
ENSDARG00000018272,73
ENSDARG00000018281,0
ENSDARG00000018283,0
ENSDARG00000018285,98
ENSDARG00000018296,110
ENSDARG00000018301,0
ENSDARG00000018303,3
ENSDARG00000018312,38
ENSDARG00000018319,213
ENSDARG00000018321,23
ENSDARG00000018325,76
ENSDARG00000018327,0
ENSDARG00000018328,35
ENSDARG00000018329,29
ENSDARG00000018334,411
ENSDARG00000018342,14
ENSDARG00000018351,161
ENSDARG00000018361,10
ENSDARG00000018382,18
ENSDARG00000018383,48
ENSDARG00000018393,251
ENSDARG00000018397,406
ENSDARG00000018399,0
ENSDARG00000018404,273
ENSDARG00000018411,51
ENSDARG00000018418,2
ENSDARG00000018423,51
ENSDARG00000018425,170
ENSDARG00000018426,196
ENSDARG00000018432,25
ENSDARG00000018441,50
ENSDARG00000018459,0
ENSDARG00000018460,527
ENSDARG00000018461,54
ENSDARG00000018476,220
ENSDARG00000018478,132
ENSDARG00000018485,31
ENSDARG00000018491,49
ENSDARG00000018492,93
ENSDARG00000018494,7
ENSDARG00000018506,0
ENSDARG00000018508,72
ENSDARG00000018516,19
ENSDARG00000018521,0
ENSDARG00000018524,372
ENSDARG00000018529,34
ENSDARG00000018530,1
ENSDARG00000018534,416
ENSDARG00000018542,0
ENSDARG00000018553,6
ENSDARG00000018559,115
ENSDARG00000018562,16
ENSDARG00000018566,68
ENSDARG00000018569,30
ENSDARG00000018574,32
ENSDARG00000018587,0
ENSDARG00000018593,12
ENSDARG00000018600,1
ENSDARG00000018602,66
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,131
ENSDARG00000018619,101
ENSDARG00000018621,36
ENSDARG00000018623,10
ENSDARG00000018627,0
ENSDARG00000018637,19
ENSDARG00000018643,5
ENSDARG00000018650,30
ENSDARG00000018653,42
ENSDARG00000018658,62
ENSDARG00000018671,0
ENSDARG00000018681,10
ENSDARG00000018687,0
ENSDARG00000018688,0
ENSDARG00000018691,455
ENSDARG00000018693,726
ENSDARG00000018698,57
ENSDARG00000018716,292
ENSDARG00000018721,33
ENSDARG00000018726,39
ENSDARG00000018738,97
ENSDARG00000018742,213
ENSDARG00000018743,88
ENSDARG00000018744,0
ENSDARG00000018750,44
ENSDARG00000018757,14
ENSDARG00000018765,21
ENSDARG00000018773,137
ENSDARG00000018782,712
ENSDARG00000018787,62
ENSDARG00000018788,14
ENSDARG00000018797,2
ENSDARG00000018809,43
ENSDARG00000018814,119
ENSDARG00000018817,45
ENSDARG00000018820,253
ENSDARG00000018825,49
ENSDARG00000018840,62
ENSDARG00000018846,66
ENSDARG00000018853,149
ENSDARG00000018854,321
ENSDARG00000018856,166
ENSDARG00000018871,0
ENSDARG00000018881,37
ENSDARG00000018882,126
ENSDARG00000018890,58
ENSDARG00000018891,20
ENSDARG00000018896,274
ENSDARG00000018898,79
ENSDARG00000018902,97
ENSDARG00000018903,20
ENSDARG00000018904,59
ENSDARG00000018907,703
ENSDARG00000018914,231
ENSDARG00000018918,2
ENSDARG00000018921,24
ENSDARG00000018923,983
ENSDARG00000018936,32
ENSDARG00000018944,31
ENSDARG00000018953,3
ENSDARG00000018956,35
ENSDARG00000018958,33
ENSDARG00000018961,1045
ENSDARG00000018966,43
ENSDARG00000018967,168
ENSDARG00000018968,102
ENSDARG00000018971,45
ENSDARG00000018973,55
ENSDARG00000018976,20
ENSDARG00000018980,8
ENSDARG00000018984,58
ENSDARG00000018985,159
ENSDARG00000018989,256
ENSDARG00000018997,68
ENSDARG00000019000,1054
ENSDARG00000019001,21
ENSDARG00000019004,102
ENSDARG00000019008,93
ENSDARG00000019013,15
ENSDARG00000019025,6
ENSDARG00000019033,127
ENSDARG00000019038,38
ENSDARG00000019060,75
ENSDARG00000019062,41
ENSDARG00000019063,260
ENSDARG00000019081,86
ENSDARG00000019093,0
ENSDARG00000019096,0
ENSDARG00000019098,24
ENSDARG00000019103,180
ENSDARG00000019113,25
ENSDARG00000019116,35
ENSDARG00000019117,50
ENSDARG00000019122,0
ENSDARG00000019125,1
ENSDARG00000019128,82
ENSDARG00000019130,107
ENSDARG00000019135,0
ENSDARG00000019137,55
ENSDARG00000019142,7
ENSDARG00000019144,16
ENSDARG00000019156,0
ENSDARG00000019160,22
ENSDARG00000019179,63
ENSDARG00000019181,1115
ENSDARG00000019185,40
ENSDARG00000019191,141
ENSDARG00000019195,18
ENSDARG00000019205,508
ENSDARG00000019207,0
ENSDARG00000019208,280
ENSDARG00000019213,111
ENSDARG00000019222,61
ENSDARG00000019223,443
ENSDARG00000019228,3
ENSDARG00000019230,1199
ENSDARG00000019231,1989
ENSDARG00000019233,35
ENSDARG00000019235,163
ENSDARG00000019236,2
ENSDARG00000019239,89
ENSDARG00000019250,0
ENSDARG00000019253,205
ENSDARG00000019260,13
ENSDARG00000019265,22
ENSDARG00000019274,30
ENSDARG00000019278,36
ENSDARG00000019280,93
ENSDARG00000019293,45
ENSDARG00000019294,0
ENSDARG00000019299,116
ENSDARG00000019300,39
ENSDARG00000019302,247
ENSDARG00000019304,74
ENSDARG00000019307,8
ENSDARG00000019311,10
ENSDARG00000019312,28
ENSDARG00000019316,12
ENSDARG00000019326,120
ENSDARG00000019328,462
ENSDARG00000019332,75
ENSDARG00000019335,21
ENSDARG00000019338,14
ENSDARG00000019339,3
ENSDARG00000019341,67
ENSDARG00000019342,5
ENSDARG00000019345,190
ENSDARG00000019353,221
ENSDARG00000019355,17
ENSDARG00000019357,0
ENSDARG00000019360,132
ENSDARG00000019362,67
ENSDARG00000019364,6
ENSDARG00000019365,0
ENSDARG00000019367,69
ENSDARG00000019371,8
ENSDARG00000019383,350
ENSDARG00000019392,41
ENSDARG00000019396,4
ENSDARG00000019398,39
ENSDARG00000019404,63
ENSDARG00000019406,16
ENSDARG00000019417,22
ENSDARG00000019418,0
ENSDARG00000019420,191
ENSDARG00000019426,655
ENSDARG00000019438,38
ENSDARG00000019442,38
ENSDARG00000019444,24
ENSDARG00000019451,117
ENSDARG00000019457,12
ENSDARG00000019459,65
ENSDARG00000019484,18
ENSDARG00000019487,7
ENSDARG00000019492,12
ENSDARG00000019496,18
ENSDARG00000019498,36
ENSDARG00000019501,66
ENSDARG00000019503,5
ENSDARG00000019507,82
ENSDARG00000019516,14
ENSDARG00000019521,0
ENSDARG00000019525,146
ENSDARG00000019526,49
ENSDARG00000019529,124
ENSDARG00000019530,89
ENSDARG00000019532,69
ENSDARG00000019541,298
ENSDARG00000019549,0
ENSDARG00000019556,12
ENSDARG00000019564,15
ENSDARG00000019566,315
ENSDARG00000019572,106
ENSDARG00000019579,172
ENSDARG00000019581,191
ENSDARG00000019585,0
ENSDARG00000019588,65
ENSDARG00000019591,0
ENSDARG00000019595,10
ENSDARG00000019596,77
ENSDARG00000019601,588
ENSDARG00000019613,193
ENSDARG00000019614,33
ENSDARG00000019636,7
ENSDARG00000019644,329
ENSDARG00000019646,21
ENSDARG00000019651,0
ENSDARG00000019658,144
ENSDARG00000019660,1
ENSDARG00000019686,9
ENSDARG00000019692,37
ENSDARG00000019693,50
ENSDARG00000019702,834
ENSDARG00000019706,0
ENSDARG00000019707,3
ENSDARG00000019709,28
ENSDARG00000019713,9
ENSDARG00000019715,0
ENSDARG00000019717,61
ENSDARG00000019726,298
ENSDARG00000019728,66
ENSDARG00000019732,21
ENSDARG00000019741,0
ENSDARG00000019742,2
ENSDARG00000019743,154
ENSDARG00000019746,68
ENSDARG00000019747,0
ENSDARG00000019752,120
ENSDARG00000019753,61
ENSDARG00000019763,0
ENSDARG00000019765,192
ENSDARG00000019772,0
ENSDARG00000019774,98
ENSDARG00000019778,1645
ENSDARG00000019782,42
ENSDARG00000019791,40
ENSDARG00000019797,160
ENSDARG00000019808,131
ENSDARG00000019810,92
ENSDARG00000019815,31
ENSDARG00000019834,4
ENSDARG00000019835,16
ENSDARG00000019838,28
ENSDARG00000019842,137
ENSDARG00000019845,146
ENSDARG00000019856,308
ENSDARG00000019861,0
ENSDARG00000019874,23
ENSDARG00000019877,2
ENSDARG00000019881,632
ENSDARG00000019897,73
ENSDARG00000019902,611
ENSDARG00000019907,5
ENSDARG00000019917,245
ENSDARG00000019920,0
ENSDARG00000019924,48
ENSDARG00000019930,72
ENSDARG00000019932,7
ENSDARG00000019941,57
ENSDARG00000019945,456
ENSDARG00000019949,31
ENSDARG00000019950,83
ENSDARG00000019951,38
ENSDARG00000019961,43
ENSDARG00000019962,508
ENSDARG00000019963,43
ENSDARG00000019969,196
ENSDARG00000019973,48
ENSDARG00000019976,19
ENSDARG00000019986,22
ENSDARG00000019990,46
ENSDARG00000019995,28
ENSDARG00000019998,28
ENSDARG00000020000,72
ENSDARG00000020001,39
ENSDARG00000020007,1597
ENSDARG00000020008,356
ENSDARG00000020009,64
ENSDARG00000020015,5
ENSDARG00000020024,6
ENSDARG00000020028,9
ENSDARG00000020031,30
ENSDARG00000020041,32
ENSDARG00000020043,26
ENSDARG00000020046,18
ENSDARG00000020053,74
ENSDARG00000020054,53
ENSDARG00000020057,252
ENSDARG00000020072,200
ENSDARG00000020077,21
ENSDARG00000020079,0
ENSDARG00000020080,121
ENSDARG00000020084,4
ENSDARG00000020085,23
ENSDARG00000020086,50
ENSDARG00000020101,9
ENSDARG00000020102,1
ENSDARG00000020107,103
ENSDARG00000020114,16
ENSDARG00000020122,10
ENSDARG00000020123,109
ENSDARG00000020131,85
ENSDARG00000020133,27
ENSDARG00000020134,158
ENSDARG00000020136,0
ENSDARG00000020143,13
ENSDARG00000020149,27
ENSDARG00000020158,3
ENSDARG00000020164,190
ENSDARG00000020176,42
ENSDARG00000020178,122
ENSDARG00000020187,39
ENSDARG00000020191,11
ENSDARG00000020197,584
ENSDARG00000020201,85
ENSDARG00000020204,33
ENSDARG00000020212,33
ENSDARG00000020217,45
ENSDARG00000020218,163
ENSDARG00000020219,19
ENSDARG00000020228,101
ENSDARG00000020231,60
ENSDARG00000020232,44
ENSDARG00000020235,68
ENSDARG00000020237,0
ENSDARG00000020239,266
ENSDARG00000020241,29
ENSDARG00000020242,102
ENSDARG00000020250,14
ENSDARG00000020252,77
ENSDARG00000020258,78
ENSDARG00000020261,259
ENSDARG00000020265,0
ENSDARG00000020278,34
ENSDARG00000020279,22
ENSDARG00000020284,89
ENSDARG00000020289,2
ENSDARG00000020292,14
ENSDARG00000020298,79
ENSDARG00000020301,88
ENSDARG00000020311,97
ENSDARG00000020326,46
ENSDARG00000020328,807
ENSDARG00000020332,0
ENSDARG00000020334,141
ENSDARG00000020345,387
ENSDARG00000020354,0
ENSDARG00000020363,6
ENSDARG00000020364,19
ENSDARG00000020371,1
ENSDARG00000020377,323
ENSDARG00000020387,0
ENSDARG00000020395,47
ENSDARG00000020397,16
ENSDARG00000020405,13
ENSDARG00000020417,0
ENSDARG00000020427,0
ENSDARG00000020442,49
ENSDARG00000020443,0
ENSDARG00000020447,67
ENSDARG00000020448,9
ENSDARG00000020449,8
ENSDARG00000020450,53
ENSDARG00000020454,15
ENSDARG00000020455,1
ENSDARG00000020465,143
ENSDARG00000020467,518
ENSDARG00000020469,113
ENSDARG00000020473,1
ENSDARG00000020475,47
ENSDARG00000020482,140
ENSDARG00000020483,0
ENSDARG00000020488,0
ENSDARG00000020493,71
ENSDARG00000020494,40
ENSDARG00000020497,131
ENSDARG00000020504,68
ENSDARG00000020509,3
ENSDARG00000020521,177
ENSDARG00000020527,0
ENSDARG00000020529,4
ENSDARG00000020541,47
ENSDARG00000020544,41
ENSDARG00000020548,0
ENSDARG00000020573,193
ENSDARG00000020574,5439
ENSDARG00000020581,51
ENSDARG00000020594,273
ENSDARG00000020595,19
ENSDARG00000020596,19
ENSDARG00000020600,7
ENSDARG00000020602,582
ENSDARG00000020606,0
ENSDARG00000020607,18
ENSDARG00000020609,769
ENSDARG00000020610,6
ENSDARG00000020611,32
ENSDARG00000020618,12
ENSDARG00000020621,115
ENSDARG00000020623,27
ENSDARG00000020625,242
ENSDARG00000020642,11
ENSDARG00000020645,212
ENSDARG00000020647,63
ENSDARG00000020655,5
ENSDARG00000020656,34
ENSDARG00000020676,50
ENSDARG00000020679,16
ENSDARG00000020693,623
ENSDARG00000020699,82
ENSDARG00000020702,37
ENSDARG00000020708,323
ENSDARG00000020711,18
ENSDARG00000020718,55
ENSDARG00000020730,41
ENSDARG00000020735,0
ENSDARG00000020738,0
ENSDARG00000020741,56
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,8
ENSDARG00000020758,25
ENSDARG00000020759,22
ENSDARG00000020761,87
ENSDARG00000020764,111
ENSDARG00000020771,261
ENSDARG00000020777,168
ENSDARG00000020785,186
ENSDARG00000020788,6
ENSDARG00000020794,43
ENSDARG00000020795,281
ENSDARG00000020798,277
ENSDARG00000020811,52
ENSDARG00000020812,0
ENSDARG00000020814,23
ENSDARG00000020820,89
ENSDARG00000020822,9
ENSDARG00000020834,172
ENSDARG00000020840,95
ENSDARG00000020841,53
ENSDARG00000020845,375
ENSDARG00000020847,79
ENSDARG00000020850,12533
ENSDARG00000020853,0
ENSDARG00000020857,84
ENSDARG00000020863,10
ENSDARG00000020866,161
ENSDARG00000020871,153
ENSDARG00000020872,234
ENSDARG00000020876,375
ENSDARG00000020884,23
ENSDARG00000020887,22
ENSDARG00000020890,113
ENSDARG00000020891,28
ENSDARG00000020893,330
ENSDARG00000020895,21
ENSDARG00000020898,30
ENSDARG00000020901,23
ENSDARG00000020913,14
ENSDARG00000020924,9
ENSDARG00000020926,164
ENSDARG00000020929,1
ENSDARG00000020944,86
ENSDARG00000020946,77
ENSDARG00000020948,78
ENSDARG00000020952,23
ENSDARG00000020953,29
ENSDARG00000020956,28
ENSDARG00000020957,1
ENSDARG00000020960,87
ENSDARG00000020964,15
ENSDARG00000020976,82
ENSDARG00000020979,20
ENSDARG00000020981,6
ENSDARG00000020982,239
ENSDARG00000020984,54
ENSDARG00000020986,24
ENSDARG00000021004,33
ENSDARG00000021021,35
ENSDARG00000021022,7
ENSDARG00000021032,28
ENSDARG00000021033,99
ENSDARG00000021046,13
ENSDARG00000021048,6
ENSDARG00000021055,0
ENSDARG00000021059,275
ENSDARG00000021082,13
ENSDARG00000021086,3
ENSDARG00000021097,29
ENSDARG00000021107,55
ENSDARG00000021110,6
ENSDARG00000021112,11
ENSDARG00000021113,450
ENSDARG00000021115,0
ENSDARG00000021120,16
ENSDARG00000021124,192
ENSDARG00000021135,16
ENSDARG00000021137,440
ENSDARG00000021140,172
ENSDARG00000021141,47
ENSDARG00000021143,308
ENSDARG00000021147,7
ENSDARG00000021149,27
ENSDARG00000021150,10
ENSDARG00000021151,76
ENSDARG00000021154,6
ENSDARG00000021163,164
ENSDARG00000021172,78
ENSDARG00000021177,5
ENSDARG00000021184,192
ENSDARG00000021186,7
ENSDARG00000021193,150
ENSDARG00000021195,82
ENSDARG00000021200,0
ENSDARG00000021201,0
ENSDARG00000021208,21
ENSDARG00000021209,34
ENSDARG00000021220,22
ENSDARG00000021225,90
ENSDARG00000021232,0
ENSDARG00000021233,1
ENSDARG00000021239,130
ENSDARG00000021241,8
ENSDARG00000021242,45
ENSDARG00000021250,24
ENSDARG00000021252,278
ENSDARG00000021255,58
ENSDARG00000021257,400
ENSDARG00000021265,77
ENSDARG00000021287,52
ENSDARG00000021288,11
ENSDARG00000021305,0
ENSDARG00000021309,73
ENSDARG00000021324,7
ENSDARG00000021336,0
ENSDARG00000021339,304
ENSDARG00000021343,138
ENSDARG00000021345,8
ENSDARG00000021346,140
ENSDARG00000021351,151
ENSDARG00000021352,215
ENSDARG00000021366,40
ENSDARG00000021369,0
ENSDARG00000021370,21
ENSDARG00000021372,191
ENSDARG00000021374,47
ENSDARG00000021378,96
ENSDARG00000021380,29
ENSDARG00000021383,3
ENSDARG00000021389,110
ENSDARG00000021392,35
ENSDARG00000021398,26
ENSDARG00000021399,20
ENSDARG00000021402,59
ENSDARG00000021404,18
ENSDARG00000021405,305
ENSDARG00000021408,23
ENSDARG00000021432,0
ENSDARG00000021433,23
ENSDARG00000021439,144
ENSDARG00000021442,389
ENSDARG00000021443,67
ENSDARG00000021444,0
ENSDARG00000021455,275
ENSDARG00000021462,0
ENSDARG00000021466,17
ENSDARG00000021480,21
ENSDARG00000021483,161
ENSDARG00000021488,74
ENSDARG00000021494,65
ENSDARG00000021497,0
ENSDARG00000021509,301
ENSDARG00000021521,12
ENSDARG00000021539,155
ENSDARG00000021547,4
ENSDARG00000021550,108
ENSDARG00000021555,0
ENSDARG00000021556,136
ENSDARG00000021557,38
ENSDARG00000021566,0
ENSDARG00000021569,24
ENSDARG00000021572,2
ENSDARG00000021573,4
ENSDARG00000021579,0
ENSDARG00000021582,75
ENSDARG00000021584,110
ENSDARG00000021589,1
ENSDARG00000021590,278
ENSDARG00000021595,36
ENSDARG00000021607,316
ENSDARG00000021611,252
ENSDARG00000021633,60
ENSDARG00000021647,41
ENSDARG00000021664,94
ENSDARG00000021669,319
ENSDARG00000021677,0
ENSDARG00000021681,4
ENSDARG00000021688,0
ENSDARG00000021697,0
ENSDARG00000021702,163
ENSDARG00000021720,157
ENSDARG00000021735,91
ENSDARG00000021739,37
ENSDARG00000021753,60
ENSDARG00000021787,138
ENSDARG00000021789,15
ENSDARG00000021794,12
ENSDARG00000021805,64
ENSDARG00000021806,29
ENSDARG00000021808,44
ENSDARG00000021811,413
ENSDARG00000021812,87
ENSDARG00000021827,34
ENSDARG00000021833,242
ENSDARG00000021838,221
ENSDARG00000021846,37
ENSDARG00000021849,1
ENSDARG00000021853,11
ENSDARG00000021855,98
ENSDARG00000021859,1
ENSDARG00000021864,2128
