A11,Counts
ENSDARG00000023174,57
ENSDARG00000023176,3
ENSDARG00000023181,0
ENSDARG00000023185,1
ENSDARG00000023188,9
ENSDARG00000023190,51
ENSDARG00000023203,0
ENSDARG00000023214,2
ENSDARG00000023217,0
ENSDARG00000023220,13
ENSDARG00000023228,32
ENSDARG00000023236,3
ENSDARG00000023237,19
ENSDARG00000023267,3
ENSDARG00000023272,6
ENSDARG00000023279,5
ENSDARG00000023287,0
ENSDARG00000023290,13
ENSDARG00000023298,29
ENSDARG00000023299,2
ENSDARG00000023302,0
ENSDARG00000023303,25
ENSDARG00000023309,1
ENSDARG00000023316,0
ENSDARG00000023318,3
ENSDARG00000023323,114
ENSDARG00000023330,22
ENSDARG00000023362,0
ENSDARG00000023369,1
ENSDARG00000023394,4
ENSDARG00000023396,10
ENSDARG00000023443,22
ENSDARG00000023445,36
ENSDARG00000023448,0
ENSDARG00000023472,36
ENSDARG00000023479,0
ENSDARG00000023484,1
ENSDARG00000023495,12
ENSDARG00000023498,8
ENSDARG00000023508,0
ENSDARG00000023519,0
ENSDARG00000023526,0
ENSDARG00000023532,22
ENSDARG00000023536,236
ENSDARG00000023537,12
ENSDARG00000023542,1
ENSDARG00000023546,0
ENSDARG00000023578,10
ENSDARG00000023583,2
ENSDARG00000023584,3
ENSDARG00000023587,4
ENSDARG00000023591,2
ENSDARG00000023600,43
ENSDARG00000023627,4
ENSDARG00000023645,4
ENSDARG00000023648,19
ENSDARG00000023656,0
ENSDARG00000023659,0
ENSDARG00000023672,6
ENSDARG00000023678,11
ENSDARG00000023683,7
ENSDARG00000023694,44
ENSDARG00000023703,4
ENSDARG00000023712,34
ENSDARG00000023713,8
ENSDARG00000023722,0
ENSDARG00000023724,20
ENSDARG00000023759,6
ENSDARG00000023766,10
ENSDARG00000023768,1
ENSDARG00000023771,12
ENSDARG00000023797,161
ENSDARG00000023814,29
ENSDARG00000023815,2
ENSDARG00000023820,20
ENSDARG00000023840,1
ENSDARG00000023852,5
ENSDARG00000023858,7
ENSDARG00000023861,10
ENSDARG00000023868,32
ENSDARG00000023878,21
ENSDARG00000023886,5
ENSDARG00000023900,20
ENSDARG00000023903,4
ENSDARG00000023914,11
ENSDARG00000023916,12
ENSDARG00000023920,24
ENSDARG00000023927,0
ENSDARG00000023933,5
ENSDARG00000023940,7
ENSDARG00000023950,0
ENSDARG00000023952,0
ENSDARG00000023958,0
ENSDARG00000023963,18
ENSDARG00000023967,16
ENSDARG00000023988,7
ENSDARG00000023989,12
ENSDARG00000023999,0
ENSDARG00000024006,0
ENSDARG00000024017,53
ENSDARG00000024026,4
ENSDARG00000024030,13
ENSDARG00000024032,1
ENSDARG00000024047,84
ENSDARG00000024090,0
ENSDARG00000024092,2
ENSDARG00000024101,3
ENSDARG00000024109,12
ENSDARG00000024112,16
ENSDARG00000024116,17
ENSDARG00000024124,0
ENSDARG00000024139,0
ENSDARG00000024141,11
ENSDARG00000024160,10
ENSDARG00000024167,0
ENSDARG00000024184,3
ENSDARG00000024189,1
ENSDARG00000024195,6
ENSDARG00000024204,13
ENSDARG00000024208,0
ENSDARG00000024209,18
ENSDARG00000024211,0
ENSDARG00000024219,17
ENSDARG00000024229,1
ENSDARG00000024276,15
ENSDARG00000024277,0
ENSDARG00000024278,8
ENSDARG00000024295,11
ENSDARG00000024299,3
ENSDARG00000024306,13
ENSDARG00000024311,0
ENSDARG00000024314,14
ENSDARG00000024317,3
ENSDARG00000024324,14
ENSDARG00000024325,0
ENSDARG00000024365,6
ENSDARG00000024381,5
ENSDARG00000024398,6
ENSDARG00000024416,3
ENSDARG00000024431,5
ENSDARG00000024433,82
ENSDARG00000024443,8
ENSDARG00000024465,8
ENSDARG00000024471,0
ENSDARG00000024478,27
ENSDARG00000024479,10
ENSDARG00000024488,62
ENSDARG00000024492,85
ENSDARG00000024503,1
ENSDARG00000024522,0
ENSDARG00000024537,20
ENSDARG00000024540,5
ENSDARG00000024546,5
ENSDARG00000024548,111
ENSDARG00000024560,2
ENSDARG00000024561,23
ENSDARG00000024564,1
ENSDARG00000024575,5
ENSDARG00000024588,7
ENSDARG00000024598,8
ENSDARG00000024602,7
ENSDARG00000024619,3
ENSDARG00000024631,1
ENSDARG00000024642,14
ENSDARG00000024651,3
ENSDARG00000024654,0
ENSDARG00000024669,6
ENSDARG00000024681,4
ENSDARG00000024687,0
ENSDARG00000024693,0
ENSDARG00000024694,22
ENSDARG00000024708,0
ENSDARG00000024717,14
ENSDARG00000024728,0
ENSDARG00000024740,0
ENSDARG00000024744,12
ENSDARG00000024746,56
ENSDARG00000024759,0
ENSDARG00000024771,3
ENSDARG00000024775,2
ENSDARG00000024785,0
ENSDARG00000024789,0
ENSDARG00000024815,3
ENSDARG00000024818,7
ENSDARG00000024827,8
ENSDARG00000024828,1
ENSDARG00000024829,92
ENSDARG00000024831,2
ENSDARG00000024844,49
ENSDARG00000024846,10
ENSDARG00000024847,2
ENSDARG00000024865,17
ENSDARG00000024874,15
ENSDARG00000024877,4
ENSDARG00000024894,7
ENSDARG00000024895,16
ENSDARG00000024904,0
ENSDARG00000024920,0
ENSDARG00000024933,5
ENSDARG00000024940,3
ENSDARG00000024954,31
ENSDARG00000024964,37
ENSDARG00000024966,17
ENSDARG00000024967,0
ENSDARG00000025011,17
ENSDARG00000025012,0
ENSDARG00000025013,8
ENSDARG00000025017,1
ENSDARG00000025024,0
ENSDARG00000025032,17
ENSDARG00000025033,1
ENSDARG00000025034,9
ENSDARG00000025043,1
ENSDARG00000025046,0
ENSDARG00000025071,38
ENSDARG00000025073,142
ENSDARG00000025074,23
ENSDARG00000025076,12
ENSDARG00000025081,28
ENSDARG00000025089,20
ENSDARG00000025091,56
ENSDARG00000025094,13
ENSDARG00000025106,14
ENSDARG00000025108,2
ENSDARG00000025131,4
ENSDARG00000025147,9
ENSDARG00000025150,0
ENSDARG00000025162,12
ENSDARG00000025168,0
ENSDARG00000025174,0
ENSDARG00000025187,0
ENSDARG00000025189,8
ENSDARG00000025206,40
ENSDARG00000025212,12
ENSDARG00000025218,4
ENSDARG00000025220,8
ENSDARG00000025226,0
ENSDARG00000025233,3
ENSDARG00000025254,48
ENSDARG00000025269,48
ENSDARG00000025275,0
ENSDARG00000025285,16
ENSDARG00000025299,0
ENSDARG00000025301,44
ENSDARG00000025302,4
ENSDARG00000025309,6
ENSDARG00000025311,3
ENSDARG00000025319,1
ENSDARG00000025320,0
ENSDARG00000025325,14
ENSDARG00000025326,0
ENSDARG00000025332,31
ENSDARG00000025335,0
ENSDARG00000025338,15
ENSDARG00000025340,2
ENSDARG00000025346,0
ENSDARG00000025348,38
ENSDARG00000025350,30
ENSDARG00000025372,0
ENSDARG00000025375,12
ENSDARG00000025383,0
ENSDARG00000025386,0
ENSDARG00000025391,18
ENSDARG00000025397,21
ENSDARG00000025403,7
ENSDARG00000025404,8
ENSDARG00000025420,3
ENSDARG00000025421,11
ENSDARG00000025428,0
ENSDARG00000025436,44
ENSDARG00000025465,0
ENSDARG00000025467,0
ENSDARG00000025468,18
ENSDARG00000025478,1
ENSDARG00000025495,6
ENSDARG00000025500,4
ENSDARG00000025504,7
ENSDARG00000025505,0
ENSDARG00000025507,14
ENSDARG00000025513,9
ENSDARG00000025518,3
ENSDARG00000025522,8
ENSDARG00000025535,74
ENSDARG00000025547,0
ENSDARG00000025549,12
ENSDARG00000025554,9
ENSDARG00000025555,3
ENSDARG00000025559,0
ENSDARG00000025566,100
ENSDARG00000025567,12
ENSDARG00000025576,14
ENSDARG00000025577,6
ENSDARG00000025581,28
ENSDARG00000025593,8
ENSDARG00000025595,1
ENSDARG00000025600,0
ENSDARG00000025601,0
ENSDARG00000025605,1
ENSDARG00000025607,0
ENSDARG00000025608,0
ENSDARG00000025615,0
ENSDARG00000025641,13
ENSDARG00000025658,0
ENSDARG00000025667,5
ENSDARG00000025670,9
ENSDARG00000025671,0
ENSDARG00000025672,2
ENSDARG00000025679,6
ENSDARG00000025693,0
ENSDARG00000025699,6
ENSDARG00000025703,29
ENSDARG00000025718,3
ENSDARG00000025728,48
ENSDARG00000025754,4
ENSDARG00000025757,0
ENSDARG00000025766,3
ENSDARG00000025783,0
ENSDARG00000025788,0
ENSDARG00000025789,71
ENSDARG00000025797,23
ENSDARG00000025808,0
ENSDARG00000025820,0
ENSDARG00000025824,0
ENSDARG00000025826,4
ENSDARG00000025847,11
ENSDARG00000025850,18
ENSDARG00000025854,0
ENSDARG00000025855,28
ENSDARG00000025858,20
ENSDARG00000025859,10
ENSDARG00000025866,0
ENSDARG00000025875,7
ENSDARG00000025889,14
ENSDARG00000025891,14
ENSDARG00000025899,0
ENSDARG00000025902,24
ENSDARG00000025903,0
ENSDARG00000025904,29
ENSDARG00000025912,2
ENSDARG00000025914,0
ENSDARG00000025920,11
ENSDARG00000025943,0
ENSDARG00000025948,11
ENSDARG00000025949,0
ENSDARG00000025953,1
ENSDARG00000025972,8
ENSDARG00000025974,13
ENSDARG00000025977,7
ENSDARG00000025983,1
ENSDARG00000026017,2
ENSDARG00000026024,25
ENSDARG00000026028,17
ENSDARG00000026035,4
ENSDARG00000026048,12
ENSDARG00000026049,0
ENSDARG00000026052,0
ENSDARG00000026053,0
ENSDARG00000026068,7
ENSDARG00000026070,16
ENSDARG00000026072,42
ENSDARG00000026081,0
ENSDARG00000026084,0
ENSDARG00000026090,1
ENSDARG00000026098,0
ENSDARG00000026109,0
ENSDARG00000026137,3
ENSDARG00000026149,1
ENSDARG00000026165,299
ENSDARG00000026166,22
ENSDARG00000026170,1
ENSDARG00000026178,0
ENSDARG00000026180,101
ENSDARG00000026183,20
ENSDARG00000026185,2
ENSDARG00000026198,5
ENSDARG00000026224,0
ENSDARG00000026225,9
ENSDARG00000026229,8
ENSDARG00000026236,1
ENSDARG00000026246,0
ENSDARG00000026247,7
ENSDARG00000026248,0
ENSDARG00000026281,18
ENSDARG00000026294,0
ENSDARG00000026296,0
ENSDARG00000026313,0
ENSDARG00000026322,3
ENSDARG00000026325,2
ENSDARG00000026329,8
ENSDARG00000026333,3
ENSDARG00000026335,0
ENSDARG00000026338,0
ENSDARG00000026348,5
ENSDARG00000026350,0
ENSDARG00000026359,0
ENSDARG00000026369,29
ENSDARG00000026376,22
ENSDARG00000026383,0
ENSDARG00000026387,0
ENSDARG00000026395,0
ENSDARG00000026400,6
ENSDARG00000026403,0
ENSDARG00000026406,6
ENSDARG00000026417,0
ENSDARG00000026444,0
ENSDARG00000026448,2
ENSDARG00000026453,8
ENSDARG00000026454,0
ENSDARG00000026473,3
ENSDARG00000026476,18
ENSDARG00000026482,12
ENSDARG00000026484,0
ENSDARG00000026489,18
ENSDARG00000026499,5
ENSDARG00000026500,0
ENSDARG00000026505,4
ENSDARG00000026513,2
ENSDARG00000026519,7
ENSDARG00000026531,44
ENSDARG00000026540,0
ENSDARG00000026548,16
ENSDARG00000026569,0
ENSDARG00000026577,10
ENSDARG00000026582,6
ENSDARG00000026595,38
ENSDARG00000026599,3
ENSDARG00000026611,3
ENSDARG00000026616,0
ENSDARG00000026629,6
ENSDARG00000026630,26
ENSDARG00000026634,4
ENSDARG00000026635,0
ENSDARG00000026654,0
ENSDARG00000026655,4
ENSDARG00000026663,0
ENSDARG00000026664,13
ENSDARG00000026680,11
ENSDARG00000026682,8
ENSDARG00000026701,11
ENSDARG00000026704,0
ENSDARG00000026712,51
ENSDARG00000026723,26
ENSDARG00000026726,72
ENSDARG00000026736,14
ENSDARG00000026753,2
ENSDARG00000026759,13
ENSDARG00000026762,0
ENSDARG00000026764,3
ENSDARG00000026766,0
ENSDARG00000026767,22
ENSDARG00000026771,3
ENSDARG00000026784,27
ENSDARG00000026787,0
ENSDARG00000026796,6
ENSDARG00000026799,0
ENSDARG00000026801,67
ENSDARG00000026806,12
ENSDARG00000026811,0
ENSDARG00000026820,11
ENSDARG00000026829,55
ENSDARG00000026834,6
ENSDARG00000026835,8
ENSDARG00000026839,0
ENSDARG00000026840,5
ENSDARG00000026842,49
ENSDARG00000026845,37
ENSDARG00000026855,3
ENSDARG00000026862,16
ENSDARG00000026864,0
ENSDARG00000026865,26
ENSDARG00000026871,0
ENSDARG00000026875,1
ENSDARG00000026882,6
ENSDARG00000026892,2
ENSDARG00000026895,0
ENSDARG00000026902,2
ENSDARG00000026904,0
ENSDARG00000026907,10
ENSDARG00000026908,94
ENSDARG00000026925,0
ENSDARG00000026926,53
ENSDARG00000026941,0
ENSDARG00000026967,25
ENSDARG00000026972,0
ENSDARG00000026979,5
ENSDARG00000026985,29
ENSDARG00000026986,7
ENSDARG00000026988,4
ENSDARG00000026990,0
ENSDARG00000027009,7
ENSDARG00000027016,17
ENSDARG00000027017,8
ENSDARG00000027041,95
ENSDARG00000027046,17
ENSDARG00000027063,4
ENSDARG00000027065,42
ENSDARG00000027070,0
ENSDARG00000027078,20
ENSDARG00000027079,20
ENSDARG00000027082,3
ENSDARG00000027087,6
ENSDARG00000027088,101
ENSDARG00000027099,12
ENSDARG00000027109,193
ENSDARG00000027112,10
ENSDARG00000027129,1
ENSDARG00000027131,3
ENSDARG00000027140,10
ENSDARG00000027141,70
ENSDARG00000027143,1
ENSDARG00000027153,0
ENSDARG00000027154,6
ENSDARG00000027159,2
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,18
ENSDARG00000027182,0
ENSDARG00000027183,11
ENSDARG00000027187,0
ENSDARG00000027192,3
ENSDARG00000027196,0
ENSDARG00000027199,4
ENSDARG00000027200,7
ENSDARG00000027222,6
ENSDARG00000027234,0
ENSDARG00000027236,7
ENSDARG00000027249,66
ENSDARG00000027279,4
ENSDARG00000027285,0
ENSDARG00000027290,12
ENSDARG00000027310,22
ENSDARG00000027316,18
ENSDARG00000027322,16
ENSDARG00000027345,2
ENSDARG00000027353,29
ENSDARG00000027355,131
ENSDARG00000027357,0
ENSDARG00000027360,0
ENSDARG00000027381,0
ENSDARG00000027391,0
ENSDARG00000027394,6
ENSDARG00000027397,27
ENSDARG00000027403,26
ENSDARG00000027418,1
ENSDARG00000027419,44
ENSDARG00000027423,21
ENSDARG00000027424,3
ENSDARG00000027428,0
ENSDARG00000027461,0
ENSDARG00000027465,11
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,2
ENSDARG00000027495,9
ENSDARG00000027497,6
ENSDARG00000027500,8
ENSDARG00000027501,2
ENSDARG00000027523,0
ENSDARG00000027529,1
ENSDARG00000027538,0
ENSDARG00000027547,4
ENSDARG00000027552,20
ENSDARG00000027564,0
ENSDARG00000027572,3
ENSDARG00000027582,15
ENSDARG00000027584,10
ENSDARG00000027586,0
ENSDARG00000027587,0
ENSDARG00000027589,8
ENSDARG00000027590,15
ENSDARG00000027595,5
ENSDARG00000027599,0
ENSDARG00000027600,2
ENSDARG00000027602,9
ENSDARG00000027609,3
ENSDARG00000027611,24
ENSDARG00000027612,14
ENSDARG00000027618,0
ENSDARG00000027620,1
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,7
ENSDARG00000027657,0
ENSDARG00000027658,0
ENSDARG00000027676,0
ENSDARG00000027687,0
ENSDARG00000027689,14
ENSDARG00000027699,0
ENSDARG00000027710,0
ENSDARG00000027724,0
ENSDARG00000027734,28
ENSDARG00000027738,16
ENSDARG00000027740,49
ENSDARG00000027744,0
ENSDARG00000027749,1
ENSDARG00000027750,0
ENSDARG00000027777,0
ENSDARG00000027797,6
ENSDARG00000027799,0
ENSDARG00000027803,1
ENSDARG00000027807,4
ENSDARG00000027813,9
ENSDARG00000027822,0
ENSDARG00000027824,8
ENSDARG00000027825,16
ENSDARG00000027826,0
ENSDARG00000027828,18
ENSDARG00000027851,0
ENSDARG00000027867,4
ENSDARG00000027887,0
ENSDARG00000027899,10
ENSDARG00000027903,11
ENSDARG00000027907,0
ENSDARG00000027915,3
ENSDARG00000027916,8
ENSDARG00000027930,4
ENSDARG00000027933,0
ENSDARG00000027938,3
ENSDARG00000027940,17
ENSDARG00000027957,6
ENSDARG00000027963,0
ENSDARG00000027966,0
ENSDARG00000027978,2
ENSDARG00000027984,3
ENSDARG00000027986,3
ENSDARG00000027992,11
ENSDARG00000028000,28
ENSDARG00000028012,0
ENSDARG00000028017,20
ENSDARG00000028027,11
ENSDARG00000028048,16
ENSDARG00000028053,0
ENSDARG00000028058,8
ENSDARG00000028066,21
ENSDARG00000028067,8
ENSDARG00000028071,60
ENSDARG00000028082,10
ENSDARG00000028086,7
ENSDARG00000028087,13
ENSDARG00000028088,8
ENSDARG00000028096,2
ENSDARG00000028098,10
ENSDARG00000028099,0
ENSDARG00000028106,11
ENSDARG00000028118,23
ENSDARG00000028119,48
ENSDARG00000028131,3
ENSDARG00000028148,17
ENSDARG00000028159,2
ENSDARG00000028163,47
ENSDARG00000028164,4
ENSDARG00000028173,26
ENSDARG00000028192,0
ENSDARG00000028198,25
ENSDARG00000028201,3
ENSDARG00000028213,5839
ENSDARG00000028222,4
ENSDARG00000028228,47
ENSDARG00000028257,0
ENSDARG00000028259,0
ENSDARG00000028275,10
ENSDARG00000028276,0
ENSDARG00000028295,0
ENSDARG00000028306,2
ENSDARG00000028321,1
ENSDARG00000028322,4
ENSDARG00000028327,22
ENSDARG00000028333,0
ENSDARG00000028335,153
ENSDARG00000028336,5
ENSDARG00000028346,0
ENSDARG00000028348,0
ENSDARG00000028354,1
ENSDARG00000028367,9
ENSDARG00000028379,1
ENSDARG00000028386,3
ENSDARG00000028389,3
ENSDARG00000028393,7
ENSDARG00000028396,96
ENSDARG00000028401,10
ENSDARG00000028431,13
ENSDARG00000028442,0
ENSDARG00000028448,0
ENSDARG00000028469,2
ENSDARG00000028475,2
ENSDARG00000028478,0
ENSDARG00000028485,2
ENSDARG00000028507,44
ENSDARG00000028517,5
ENSDARG00000028521,6
ENSDARG00000028523,0
ENSDARG00000028533,156
ENSDARG00000028539,35
ENSDARG00000028541,1
ENSDARG00000028542,37
ENSDARG00000028546,59
ENSDARG00000028552,6
ENSDARG00000028559,0
ENSDARG00000028581,0
ENSDARG00000028583,0
ENSDARG00000028586,0
ENSDARG00000028614,6
ENSDARG00000028618,15
ENSDARG00000028625,77
ENSDARG00000028628,0
ENSDARG00000028659,0
ENSDARG00000028661,17
ENSDARG00000028663,2
ENSDARG00000028664,4
ENSDARG00000028676,26
ENSDARG00000028688,0
ENSDARG00000028699,15
ENSDARG00000028715,2
ENSDARG00000028721,4
ENSDARG00000028725,1
ENSDARG00000028731,2
ENSDARG00000028740,0
ENSDARG00000028748,16
ENSDARG00000028780,0
ENSDARG00000028784,1
ENSDARG00000028786,3
ENSDARG00000028793,9
ENSDARG00000028800,35
ENSDARG00000028804,16
ENSDARG00000028815,0
ENSDARG00000028816,1
ENSDARG00000028824,0
ENSDARG00000028845,7
ENSDARG00000028848,0
ENSDARG00000028850,0
ENSDARG00000028857,1
ENSDARG00000028862,5
ENSDARG00000028878,0
ENSDARG00000028889,20
ENSDARG00000028894,1
ENSDARG00000028896,1
ENSDARG00000028899,0
ENSDARG00000028900,6
ENSDARG00000028912,0
ENSDARG00000028937,10
ENSDARG00000028943,24
ENSDARG00000028949,4
ENSDARG00000028957,11
ENSDARG00000028971,25
ENSDARG00000028973,0
ENSDARG00000028976,0
ENSDARG00000028982,12
ENSDARG00000029003,4
ENSDARG00000029011,11
ENSDARG00000029018,56
ENSDARG00000029019,15
ENSDARG00000029036,0
ENSDARG00000029039,0
ENSDARG00000029043,0
ENSDARG00000029045,13
ENSDARG00000029051,0
ENSDARG00000029057,0
ENSDARG00000029058,9
ENSDARG00000029063,21
ENSDARG00000029064,3
ENSDARG00000029069,152
ENSDARG00000029071,0
ENSDARG00000029072,32
ENSDARG00000029075,70
ENSDARG00000029088,0
ENSDARG00000029100,0
ENSDARG00000029105,0
ENSDARG00000029107,5
ENSDARG00000029112,4
ENSDARG00000029114,42
ENSDARG00000029124,0
ENSDARG00000029133,10
ENSDARG00000029146,99
ENSDARG00000029150,1034
ENSDARG00000029157,18
ENSDARG00000029168,5
ENSDARG00000029170,54
ENSDARG00000029177,0
ENSDARG00000029179,0
ENSDARG00000029204,3
ENSDARG00000029215,15
ENSDARG00000029219,0
ENSDARG00000029230,0
ENSDARG00000029232,0
ENSDARG00000029234,16
ENSDARG00000029239,14
ENSDARG00000029242,5
ENSDARG00000029248,37
ENSDARG00000029250,1
ENSDARG00000029252,14
ENSDARG00000029259,0
ENSDARG00000029263,66
ENSDARG00000029290,10
ENSDARG00000029291,11
ENSDARG00000029292,3
ENSDARG00000029296,15
ENSDARG00000029305,6
ENSDARG00000029307,5
ENSDARG00000029308,0
ENSDARG00000029331,14
ENSDARG00000029353,9
ENSDARG00000029356,0
ENSDARG00000029370,15
ENSDARG00000029372,15
ENSDARG00000029381,24
ENSDARG00000029388,6
ENSDARG00000029402,6
ENSDARG00000029406,1
ENSDARG00000029415,11
ENSDARG00000029431,0
ENSDARG00000029432,1
ENSDARG00000029439,8
ENSDARG00000029443,57
ENSDARG00000029445,29
ENSDARG00000029457,10
ENSDARG00000029461,0
ENSDARG00000029463,41
ENSDARG00000029472,39
ENSDARG00000029473,5
ENSDARG00000029474,18
ENSDARG00000029476,49
ENSDARG00000029479,3
ENSDARG00000029480,15
ENSDARG00000029482,0
ENSDARG00000029493,1
ENSDARG00000029497,0
ENSDARG00000029500,216
ENSDARG00000029501,12
ENSDARG00000029510,12
ENSDARG00000029511,0
ENSDARG00000029524,31
ENSDARG00000029533,122
ENSDARG00000029544,2
ENSDARG00000029546,0
ENSDARG00000029556,13
ENSDARG00000029569,0
ENSDARG00000029581,4
ENSDARG00000029587,6
ENSDARG00000029596,2
ENSDARG00000029600,2
ENSDARG00000029609,0
ENSDARG00000029612,6
ENSDARG00000029615,1
ENSDARG00000029621,8
ENSDARG00000029635,0
ENSDARG00000029639,27
ENSDARG00000029660,0
ENSDARG00000029663,42
ENSDARG00000029668,50
ENSDARG00000029671,16
ENSDARG00000029688,0
ENSDARG00000029689,57
ENSDARG00000029692,14
ENSDARG00000029695,9
ENSDARG00000029710,0
ENSDARG00000029718,0
ENSDARG00000029720,0
ENSDARG00000029722,14
ENSDARG00000029724,5
ENSDARG00000029729,29
ENSDARG00000029747,31
ENSDARG00000029751,14
ENSDARG00000029761,8
ENSDARG00000029764,32
ENSDARG00000029766,29
ENSDARG00000029768,24
ENSDARG00000029783,11
ENSDARG00000029795,5
ENSDARG00000029803,0
ENSDARG00000029818,29
ENSDARG00000029822,31
ENSDARG00000029830,0
ENSDARG00000029832,0
ENSDARG00000029838,0
ENSDARG00000029841,7
ENSDARG00000029848,0
ENSDARG00000029856,14
ENSDARG00000029859,0
ENSDARG00000029865,4
ENSDARG00000029866,0
ENSDARG00000029874,2
ENSDARG00000029881,3
ENSDARG00000029885,5
ENSDARG00000029890,0
ENSDARG00000029894,1
ENSDARG00000029898,2
ENSDARG00000029905,2
ENSDARG00000029907,1
ENSDARG00000029911,7
ENSDARG00000029928,36
ENSDARG00000029930,0
ENSDARG00000029931,9
ENSDARG00000029936,1
ENSDARG00000029944,0
ENSDARG00000029952,17
ENSDARG00000029955,4
ENSDARG00000029993,0
ENSDARG00000029995,115
ENSDARG00000029997,0
ENSDARG00000030006,6
ENSDARG00000030012,8
ENSDARG00000030020,6
ENSDARG00000030022,9
ENSDARG00000030025,0
ENSDARG00000030038,1
ENSDARG00000030053,68
ENSDARG00000030058,0
ENSDARG00000030064,5
ENSDARG00000030078,0
ENSDARG00000030087,11
ENSDARG00000030092,1
ENSDARG00000030094,3
ENSDARG00000030095,0
ENSDARG00000030097,18
ENSDARG00000030104,3
ENSDARG00000030106,41
ENSDARG00000030107,82
ENSDARG00000030108,2
ENSDARG00000030110,4
ENSDARG00000030114,0
ENSDARG00000030116,13
ENSDARG00000030125,8
ENSDARG00000030129,5
ENSDARG00000030133,0
ENSDARG00000030139,16
ENSDARG00000030153,8
ENSDARG00000030154,14
ENSDARG00000030155,19
ENSDARG00000030156,4
ENSDARG00000030157,16
ENSDARG00000030161,5
ENSDARG00000030163,0
ENSDARG00000030166,10
ENSDARG00000030173,2
ENSDARG00000030176,9
ENSDARG00000030177,6
ENSDARG00000030213,0
ENSDARG00000030215,97
ENSDARG00000030224,21
ENSDARG00000030236,8
ENSDARG00000030237,20
ENSDARG00000030239,2
ENSDARG00000030241,14
ENSDARG00000030250,1
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,0
ENSDARG00000030263,1
ENSDARG00000030265,35
ENSDARG00000030267,2
ENSDARG00000030269,0
ENSDARG00000030270,36
ENSDARG00000030278,44
ENSDARG00000030289,4
ENSDARG00000030297,11
ENSDARG00000030307,12
ENSDARG00000030311,0
ENSDARG00000030326,59
ENSDARG00000030335,0
ENSDARG00000030340,32
ENSDARG00000030347,0
ENSDARG00000030349,118
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,1
ENSDARG00000030367,9
ENSDARG00000030368,34
ENSDARG00000030376,8
ENSDARG00000030394,0
ENSDARG00000030402,5
ENSDARG00000030408,37
ENSDARG00000030411,167
ENSDARG00000030417,26
ENSDARG00000030440,23
ENSDARG00000030441,15
ENSDARG00000030448,3
ENSDARG00000030449,12
ENSDARG00000030463,6
ENSDARG00000030465,2
ENSDARG00000030472,2
ENSDARG00000030478,4
ENSDARG00000030479,8
ENSDARG00000030490,67
ENSDARG00000030494,7
ENSDARG00000030508,0
ENSDARG00000030512,0
ENSDARG00000030514,2
ENSDARG00000030530,8
ENSDARG00000030532,24
ENSDARG00000030537,0
ENSDARG00000030547,11
ENSDARG00000030560,33
ENSDARG00000030563,4
ENSDARG00000030573,1
ENSDARG00000030583,6
ENSDARG00000030588,3
ENSDARG00000030591,4
ENSDARG00000030598,22
ENSDARG00000030602,93
ENSDARG00000030604,1
ENSDARG00000030608,0
ENSDARG00000030614,100
ENSDARG00000030616,3
ENSDARG00000030621,4
ENSDARG00000030626,1
ENSDARG00000030630,0
ENSDARG00000030632,17
ENSDARG00000030633,8
ENSDARG00000030634,0
ENSDARG00000030636,0
ENSDARG00000030641,0
ENSDARG00000030644,5
ENSDARG00000030650,1
ENSDARG00000030656,64
ENSDARG00000030665,8
ENSDARG00000030687,15
ENSDARG00000030694,48
ENSDARG00000030700,18
ENSDARG00000030703,0
ENSDARG00000030716,12
ENSDARG00000030722,63
ENSDARG00000030723,0
ENSDARG00000030733,2
ENSDARG00000030743,8
ENSDARG00000030750,0
ENSDARG00000030753,0
ENSDARG00000030756,21
ENSDARG00000030758,12
ENSDARG00000030759,1
ENSDARG00000030761,1
ENSDARG00000030765,13
ENSDARG00000030775,18
ENSDARG00000030778,2
ENSDARG00000030781,33
ENSDARG00000030782,2
ENSDARG00000030786,3
ENSDARG00000030789,15
ENSDARG00000030803,7
ENSDARG00000030804,0
ENSDARG00000030805,3
ENSDARG00000030824,3
ENSDARG00000030830,45
ENSDARG00000030832,24
ENSDARG00000030839,0
ENSDARG00000030844,5
ENSDARG00000030867,0
ENSDARG00000030871,5
ENSDARG00000030872,1
ENSDARG00000030881,0
ENSDARG00000030887,0
ENSDARG00000030896,2
ENSDARG00000030905,8
ENSDARG00000030913,202
ENSDARG00000030914,4
ENSDARG00000030915,19
ENSDARG00000030932,0
ENSDARG00000030933,10
ENSDARG00000030938,0
ENSDARG00000030945,24
ENSDARG00000030949,1
ENSDARG00000030954,1
ENSDARG00000030957,7
ENSDARG00000030961,0
ENSDARG00000030964,1
ENSDARG00000030967,0
ENSDARG00000030972,3
ENSDARG00000030975,13
ENSDARG00000030980,0
ENSDARG00000030981,3
ENSDARG00000030999,4
ENSDARG00000031015,12
ENSDARG00000031020,15
ENSDARG00000031044,4
ENSDARG00000031046,0
ENSDARG00000031048,39
ENSDARG00000031049,5
