E11,Counts
ENSDARG00000042128,186
ENSDARG00000042129,0
ENSDARG00000042130,0
ENSDARG00000042133,4
ENSDARG00000042138,0
ENSDARG00000042139,1
ENSDARG00000042141,33
ENSDARG00000042145,0
ENSDARG00000042147,117
ENSDARG00000042151,278
ENSDARG00000042157,7
ENSDARG00000042159,10
ENSDARG00000042172,50
ENSDARG00000042180,0
ENSDARG00000042182,2
ENSDARG00000042186,0
ENSDARG00000042187,214
ENSDARG00000042188,26
ENSDARG00000042189,0
ENSDARG00000042210,113
ENSDARG00000042214,0
ENSDARG00000042215,0
ENSDARG00000042221,21
ENSDARG00000042231,0
ENSDARG00000042232,18
ENSDARG00000042233,11
ENSDARG00000042236,789
ENSDARG00000042245,148
ENSDARG00000042249,304
ENSDARG00000042252,69
ENSDARG00000042259,86
ENSDARG00000042261,7
ENSDARG00000042270,9
ENSDARG00000042272,16
ENSDARG00000042277,89
ENSDARG00000042282,44
ENSDARG00000042285,26
ENSDARG00000042291,5
ENSDARG00000042293,26
ENSDARG00000042296,61
ENSDARG00000042308,63
ENSDARG00000042319,15
ENSDARG00000042322,93
ENSDARG00000042329,35
ENSDARG00000042332,12
ENSDARG00000042336,181
ENSDARG00000042337,51
ENSDARG00000042338,1
ENSDARG00000042341,20
ENSDARG00000042344,23
ENSDARG00000042345,0
ENSDARG00000042350,0
ENSDARG00000042357,12
ENSDARG00000042368,96
ENSDARG00000042370,0
ENSDARG00000042379,8
ENSDARG00000042383,12
ENSDARG00000042387,0
ENSDARG00000042390,43
ENSDARG00000042396,0
ENSDARG00000042401,26
ENSDARG00000042409,28
ENSDARG00000042410,78
ENSDARG00000042418,26
ENSDARG00000042428,41
ENSDARG00000042440,0
ENSDARG00000042452,0
ENSDARG00000042456,0
ENSDARG00000042458,10
ENSDARG00000042467,292
ENSDARG00000042469,42
ENSDARG00000042470,0
ENSDARG00000042477,61
ENSDARG00000042484,105
ENSDARG00000042485,0
ENSDARG00000042489,15
ENSDARG00000042492,135
ENSDARG00000042496,16
ENSDARG00000042508,245
ENSDARG00000042509,0
ENSDARG00000042510,3
ENSDARG00000042513,0
ENSDARG00000042515,19
ENSDARG00000042518,246
ENSDARG00000042520,171
ENSDARG00000042521,9
ENSDARG00000042522,43
ENSDARG00000042525,23
ENSDARG00000042526,0
ENSDARG00000042527,6
ENSDARG00000042529,2691
ENSDARG00000042530,50
ENSDARG00000042533,21
ENSDARG00000042534,231
ENSDARG00000042535,655
ENSDARG00000042536,0
ENSDARG00000042539,233
ENSDARG00000042544,8
ENSDARG00000042545,30
ENSDARG00000042548,6
ENSDARG00000042551,44
ENSDARG00000042552,319
ENSDARG00000042553,7
ENSDARG00000042555,11
ENSDARG00000042557,19
ENSDARG00000042559,5
ENSDARG00000042561,63
ENSDARG00000042562,10
ENSDARG00000042563,53
ENSDARG00000042566,1063
ENSDARG00000042571,10
ENSDARG00000042577,0
ENSDARG00000042590,68
ENSDARG00000042608,63
ENSDARG00000042613,27
ENSDARG00000042616,26
ENSDARG00000042620,199
ENSDARG00000042621,0
ENSDARG00000042623,102
ENSDARG00000042627,147
ENSDARG00000042630,30
ENSDARG00000042637,16
ENSDARG00000042641,125
ENSDARG00000042642,130
ENSDARG00000042643,0
ENSDARG00000042644,37
ENSDARG00000042646,71
ENSDARG00000042652,225
ENSDARG00000042656,0
ENSDARG00000042658,0
ENSDARG00000042659,0
ENSDARG00000042660,25
ENSDARG00000042661,0
ENSDARG00000042663,0
ENSDARG00000042667,63
ENSDARG00000042670,403
ENSDARG00000042671,34
ENSDARG00000042677,26
ENSDARG00000042683,8
ENSDARG00000042684,166
ENSDARG00000042688,0
ENSDARG00000042689,28
ENSDARG00000042690,76
ENSDARG00000042698,0
ENSDARG00000042703,45
ENSDARG00000042707,36
ENSDARG00000042708,114
ENSDARG00000042717,37
ENSDARG00000042722,1
ENSDARG00000042723,50
ENSDARG00000042724,188
ENSDARG00000042725,33
ENSDARG00000042726,19
ENSDARG00000042727,17
ENSDARG00000042728,25
ENSDARG00000042732,39
ENSDARG00000042737,0
ENSDARG00000042742,32
ENSDARG00000042747,58
ENSDARG00000042751,139
ENSDARG00000042752,0
ENSDARG00000042753,0
ENSDARG00000042759,30
ENSDARG00000042777,120
ENSDARG00000042780,902
ENSDARG00000042784,0
ENSDARG00000042791,50
ENSDARG00000042793,32
ENSDARG00000042796,150
ENSDARG00000042799,56
ENSDARG00000042807,11
ENSDARG00000042810,0
ENSDARG00000042811,18
ENSDARG00000042815,3
ENSDARG00000042816,7
ENSDARG00000042821,10
ENSDARG00000042823,37
ENSDARG00000042824,520
ENSDARG00000042825,323
ENSDARG00000042826,15
ENSDARG00000042827,14
ENSDARG00000042829,2208
ENSDARG00000042833,32
ENSDARG00000042835,96
ENSDARG00000042837,487
ENSDARG00000042839,1
ENSDARG00000042840,122
ENSDARG00000042845,11
ENSDARG00000042846,80
ENSDARG00000042848,14
ENSDARG00000042850,0
ENSDARG00000042851,108
ENSDARG00000042853,110
ENSDARG00000042854,41
ENSDARG00000042856,76
ENSDARG00000042857,1
ENSDARG00000042859,75
ENSDARG00000042861,19
ENSDARG00000042864,27
ENSDARG00000042866,43
ENSDARG00000042872,19
ENSDARG00000042873,9
ENSDARG00000042874,23
ENSDARG00000042876,1
ENSDARG00000042877,5
ENSDARG00000042880,0
ENSDARG00000042881,32
ENSDARG00000042887,46
ENSDARG00000042892,64
ENSDARG00000042894,52
ENSDARG00000042899,2
ENSDARG00000042900,47
ENSDARG00000042902,30
ENSDARG00000042904,762
ENSDARG00000042905,299
ENSDARG00000042908,0
ENSDARG00000042920,37
ENSDARG00000042922,10
ENSDARG00000042925,32
ENSDARG00000042927,30
ENSDARG00000042929,18
ENSDARG00000042933,183
ENSDARG00000042934,86
ENSDARG00000042936,0
ENSDARG00000042937,6
ENSDARG00000042940,34
ENSDARG00000042946,130
ENSDARG00000042947,0
ENSDARG00000042948,47
ENSDARG00000042953,147
ENSDARG00000042954,4
ENSDARG00000042956,49
ENSDARG00000042961,0
ENSDARG00000042962,238
ENSDARG00000042969,925
ENSDARG00000042970,4
ENSDARG00000042972,0
ENSDARG00000042975,52
ENSDARG00000042977,21
ENSDARG00000042978,41
ENSDARG00000042980,17
ENSDARG00000042982,39
ENSDARG00000042983,0
ENSDARG00000042984,0
ENSDARG00000042988,318
ENSDARG00000042989,159
ENSDARG00000042990,14
ENSDARG00000042992,0
ENSDARG00000042993,490
ENSDARG00000042995,13
ENSDARG00000043002,0
ENSDARG00000043003,236
ENSDARG00000043004,13
ENSDARG00000043006,13
ENSDARG00000043009,133
ENSDARG00000043010,47
ENSDARG00000043011,2
ENSDARG00000043012,28
ENSDARG00000043019,327
ENSDARG00000043021,35
ENSDARG00000043026,71
ENSDARG00000043031,10
ENSDARG00000043035,57
ENSDARG00000043046,77
ENSDARG00000043055,32
ENSDARG00000043066,51
ENSDARG00000043074,0
ENSDARG00000043077,155
ENSDARG00000043079,2
ENSDARG00000043081,91
ENSDARG00000043084,10
ENSDARG00000043085,25
ENSDARG00000043089,3
ENSDARG00000043093,99
ENSDARG00000043094,170
ENSDARG00000043095,11
ENSDARG00000043102,19
ENSDARG00000043105,0
ENSDARG00000043126,5
ENSDARG00000043128,82
ENSDARG00000043130,567
ENSDARG00000043131,0
ENSDARG00000043133,53
ENSDARG00000043134,110
ENSDARG00000043135,10
ENSDARG00000043137,22
ENSDARG00000043141,32
ENSDARG00000043142,0
ENSDARG00000043148,232
ENSDARG00000043154,213
ENSDARG00000043157,8
ENSDARG00000043168,0
ENSDARG00000043171,37
ENSDARG00000043173,1
ENSDARG00000043175,0
ENSDARG00000043177,6
ENSDARG00000043179,42
ENSDARG00000043180,182
ENSDARG00000043182,86
ENSDARG00000043185,108
ENSDARG00000043196,0
ENSDARG00000043198,4
ENSDARG00000043209,22
ENSDARG00000043210,26
ENSDARG00000043211,11
ENSDARG00000043213,322
ENSDARG00000043220,28
ENSDARG00000043226,112
ENSDARG00000043236,0
ENSDARG00000043238,16
ENSDARG00000043241,145
ENSDARG00000043242,24
ENSDARG00000043243,21
ENSDARG00000043247,31
ENSDARG00000043249,46
ENSDARG00000043250,100
ENSDARG00000043257,1182
ENSDARG00000043260,6
ENSDARG00000043271,0
ENSDARG00000043275,0
ENSDARG00000043279,23
ENSDARG00000043281,18
ENSDARG00000043283,114
ENSDARG00000043285,9
ENSDARG00000043287,40
ENSDARG00000043288,101
ENSDARG00000043299,0
ENSDARG00000043301,2
ENSDARG00000043304,106
ENSDARG00000043307,0
ENSDARG00000043309,43
ENSDARG00000043313,1653
ENSDARG00000043317,230
ENSDARG00000043322,6
ENSDARG00000043323,277
ENSDARG00000043328,6
ENSDARG00000043332,29
ENSDARG00000043334,52
ENSDARG00000043339,33
ENSDARG00000043341,0
ENSDARG00000043342,114
ENSDARG00000043357,4
ENSDARG00000043359,50
ENSDARG00000043360,0
ENSDARG00000043361,52
ENSDARG00000043371,606
ENSDARG00000043388,26
ENSDARG00000043394,53
ENSDARG00000043395,0
ENSDARG00000043396,9
ENSDARG00000043398,0
ENSDARG00000043402,0
ENSDARG00000043403,2
ENSDARG00000043404,8
ENSDARG00000043406,147
ENSDARG00000043410,39
ENSDARG00000043416,95
ENSDARG00000043417,88
ENSDARG00000043431,19
ENSDARG00000043436,0
ENSDARG00000043442,24
ENSDARG00000043443,47
ENSDARG00000043445,0
ENSDARG00000043446,37
ENSDARG00000043447,0
ENSDARG00000043448,239
ENSDARG00000043451,116
ENSDARG00000043453,10480
ENSDARG00000043457,1188
ENSDARG00000043460,34
ENSDARG00000043465,130
ENSDARG00000043466,0
ENSDARG00000043467,23
ENSDARG00000043468,9
ENSDARG00000043470,1
ENSDARG00000043474,790
ENSDARG00000043475,11
ENSDARG00000043479,17
ENSDARG00000043480,37
ENSDARG00000043482,33
ENSDARG00000043483,55
ENSDARG00000043484,205
ENSDARG00000043485,31
ENSDARG00000043492,0
ENSDARG00000043493,700
ENSDARG00000043497,24
ENSDARG00000043502,54
ENSDARG00000043509,1569
ENSDARG00000043510,64
ENSDARG00000043511,38
ENSDARG00000043514,22
ENSDARG00000043518,24
ENSDARG00000043527,0
ENSDARG00000043531,96
ENSDARG00000043536,7
ENSDARG00000043542,3
ENSDARG00000043548,40
ENSDARG00000043550,0
ENSDARG00000043553,42
ENSDARG00000043554,35
ENSDARG00000043555,72
ENSDARG00000043557,0
ENSDARG00000043559,24
ENSDARG00000043561,36
ENSDARG00000043562,33
ENSDARG00000043566,10
ENSDARG00000043569,0
ENSDARG00000043571,207
ENSDARG00000043581,0
ENSDARG00000043584,0
ENSDARG00000043586,2
ENSDARG00000043587,18
ENSDARG00000043589,37
ENSDARG00000043593,126
ENSDARG00000043608,49
ENSDARG00000043624,21
ENSDARG00000043627,146
ENSDARG00000043631,49
ENSDARG00000043635,34
ENSDARG00000043640,10
ENSDARG00000043643,185
ENSDARG00000043644,52
ENSDARG00000043646,126
ENSDARG00000043648,4
ENSDARG00000043658,150
ENSDARG00000043661,183
ENSDARG00000043662,60
ENSDARG00000043663,15
ENSDARG00000043664,9
ENSDARG00000043665,25
ENSDARG00000043666,12
ENSDARG00000043667,19
ENSDARG00000043673,45
ENSDARG00000043680,393
ENSDARG00000043684,111
ENSDARG00000043685,0
ENSDARG00000043687,3
ENSDARG00000043697,227
ENSDARG00000043701,126
ENSDARG00000043705,12
ENSDARG00000043710,46
ENSDARG00000043713,38
ENSDARG00000043716,74
ENSDARG00000043719,51
ENSDARG00000043720,26
ENSDARG00000043722,55
ENSDARG00000043727,46
ENSDARG00000043728,0
ENSDARG00000043729,35
ENSDARG00000043732,113
ENSDARG00000043734,9
ENSDARG00000043736,0
ENSDARG00000043740,0
ENSDARG00000043746,373
ENSDARG00000043757,90
ENSDARG00000043767,0
ENSDARG00000043768,0
ENSDARG00000043769,0
ENSDARG00000043770,163
ENSDARG00000043781,7
ENSDARG00000043792,15
ENSDARG00000043795,177
ENSDARG00000043796,0
ENSDARG00000043797,398
ENSDARG00000043798,0
ENSDARG00000043799,57
ENSDARG00000043802,2
ENSDARG00000043806,270
ENSDARG00000043814,10
ENSDARG00000043816,0
ENSDARG00000043818,68
ENSDARG00000043820,136
ENSDARG00000043821,172
ENSDARG00000043835,88
ENSDARG00000043842,149
ENSDARG00000043843,62
ENSDARG00000043847,6
ENSDARG00000043848,39
ENSDARG00000043850,7
ENSDARG00000043854,0
ENSDARG00000043856,328
ENSDARG00000043857,36
ENSDARG00000043858,88
ENSDARG00000043864,68
ENSDARG00000043865,42
ENSDARG00000043873,522
ENSDARG00000043877,6
ENSDARG00000043884,1
ENSDARG00000043894,0
ENSDARG00000043898,1
ENSDARG00000043899,0
ENSDARG00000043901,0
ENSDARG00000043902,59
ENSDARG00000043904,48
ENSDARG00000043905,39
ENSDARG00000043907,101
ENSDARG00000043912,0
ENSDARG00000043918,7
ENSDARG00000043923,111
ENSDARG00000043928,12
ENSDARG00000043932,73
ENSDARG00000043933,0
ENSDARG00000043934,0
ENSDARG00000043938,13
ENSDARG00000043960,16
ENSDARG00000043962,1
ENSDARG00000043963,17
ENSDARG00000043970,302
ENSDARG00000043972,35
ENSDARG00000043973,375
ENSDARG00000043976,223
ENSDARG00000043982,0
ENSDARG00000043986,1
ENSDARG00000043997,0
ENSDARG00000044001,156
ENSDARG00000044002,8
ENSDARG00000044010,29
ENSDARG00000044011,15
ENSDARG00000044015,15
ENSDARG00000044016,282
ENSDARG00000044023,0
ENSDARG00000044034,33
ENSDARG00000044038,10
ENSDARG00000044039,0
ENSDARG00000044044,0
ENSDARG00000044047,6
ENSDARG00000044048,6
ENSDARG00000044053,340
ENSDARG00000044056,237
ENSDARG00000044059,0
ENSDARG00000044061,0
ENSDARG00000044062,165
ENSDARG00000044072,9
ENSDARG00000044073,11
ENSDARG00000044074,211
ENSDARG00000044083,49
ENSDARG00000044090,52
ENSDARG00000044091,56
ENSDARG00000044092,78
ENSDARG00000044093,136
ENSDARG00000044094,54
ENSDARG00000044098,7
ENSDARG00000044102,41
ENSDARG00000044114,0
ENSDARG00000044125,30
ENSDARG00000044132,60
ENSDARG00000044134,67
ENSDARG00000044135,7
ENSDARG00000044136,62
ENSDARG00000044142,23
ENSDARG00000044143,83
ENSDARG00000044144,111
ENSDARG00000044153,135
ENSDARG00000044155,87
ENSDARG00000044161,82
ENSDARG00000044167,52
ENSDARG00000044169,5
ENSDARG00000044175,0
ENSDARG00000044179,162
ENSDARG00000044182,323
ENSDARG00000044183,46
ENSDARG00000044191,11
ENSDARG00000044194,37
ENSDARG00000044199,251
ENSDARG00000044203,0
ENSDARG00000044204,17
ENSDARG00000044216,22
ENSDARG00000044241,15
ENSDARG00000044246,0
ENSDARG00000044251,39
ENSDARG00000044253,4
ENSDARG00000044254,24
ENSDARG00000044255,14
ENSDARG00000044261,74
ENSDARG00000044264,0
ENSDARG00000044265,12
ENSDARG00000044267,64
ENSDARG00000044276,23
ENSDARG00000044278,0
ENSDARG00000044279,0
ENSDARG00000044280,125
ENSDARG00000044281,408
ENSDARG00000044282,128
ENSDARG00000044290,0
ENSDARG00000044295,29
ENSDARG00000044298,60
ENSDARG00000044299,134
ENSDARG00000044301,55
ENSDARG00000044304,31
ENSDARG00000044318,1
ENSDARG00000044319,72
ENSDARG00000044325,41
ENSDARG00000044327,28
ENSDARG00000044328,52
ENSDARG00000044332,57
ENSDARG00000044336,0
ENSDARG00000044337,0
ENSDARG00000044338,0
ENSDARG00000044339,24
ENSDARG00000044341,42
ENSDARG00000044343,1
ENSDARG00000044345,310
ENSDARG00000044355,0
ENSDARG00000044356,99
ENSDARG00000044357,89
ENSDARG00000044362,109
ENSDARG00000044365,88
ENSDARG00000044373,41
ENSDARG00000044375,208
ENSDARG00000044380,18
ENSDARG00000044381,87
ENSDARG00000044387,5
ENSDARG00000044400,0
ENSDARG00000044402,89
ENSDARG00000044404,0
ENSDARG00000044405,29
ENSDARG00000044414,30
ENSDARG00000044415,9
ENSDARG00000044417,94
ENSDARG00000044420,37
ENSDARG00000044422,48
ENSDARG00000044431,77
ENSDARG00000044433,10
ENSDARG00000044436,95
ENSDARG00000044437,5
ENSDARG00000044441,138
ENSDARG00000044457,0
ENSDARG00000044484,23
ENSDARG00000044485,56
ENSDARG00000044488,34
ENSDARG00000044490,0
ENSDARG00000044491,56
ENSDARG00000044492,31
ENSDARG00000044501,0
ENSDARG00000044511,129
ENSDARG00000044512,0
ENSDARG00000044513,31
ENSDARG00000044514,112
ENSDARG00000044521,2305
ENSDARG00000044524,5
ENSDARG00000044525,114
ENSDARG00000044526,111
ENSDARG00000044528,172
ENSDARG00000044532,54
ENSDARG00000044534,0
ENSDARG00000044540,43
ENSDARG00000044541,38
ENSDARG00000044544,0
ENSDARG00000044545,177
ENSDARG00000044549,0
ENSDARG00000044550,22
ENSDARG00000044551,154
ENSDARG00000044556,20
ENSDARG00000044561,0
ENSDARG00000044562,412
ENSDARG00000044565,305
ENSDARG00000044566,86
ENSDARG00000044567,69
ENSDARG00000044569,68
ENSDARG00000044573,459
ENSDARG00000044574,152
ENSDARG00000044575,154
ENSDARG00000044584,68
ENSDARG00000044588,44
ENSDARG00000044596,12
ENSDARG00000044597,148
ENSDARG00000044600,22
ENSDARG00000044601,259
ENSDARG00000044605,63
ENSDARG00000044612,0
ENSDARG00000044613,0
ENSDARG00000044615,51
ENSDARG00000044619,72
ENSDARG00000044622,10
ENSDARG00000044625,356
ENSDARG00000044626,1
ENSDARG00000044627,16
ENSDARG00000044628,47
ENSDARG00000044629,2
ENSDARG00000044632,57
ENSDARG00000044642,8
ENSDARG00000044655,15
ENSDARG00000044669,503
ENSDARG00000044672,6
ENSDARG00000044684,755
ENSDARG00000044685,11
ENSDARG00000044688,31
ENSDARG00000044691,3
ENSDARG00000044692,37
ENSDARG00000044694,5
ENSDARG00000044695,97
ENSDARG00000044704,0
ENSDARG00000044718,72
ENSDARG00000044748,0
ENSDARG00000044751,14
ENSDARG00000044752,3
ENSDARG00000044753,163
ENSDARG00000044754,3
ENSDARG00000044755,0
ENSDARG00000044760,53
ENSDARG00000044766,14
ENSDARG00000044767,11
ENSDARG00000044769,27
ENSDARG00000044774,0
ENSDARG00000044775,0
ENSDARG00000044776,15
ENSDARG00000044781,42
ENSDARG00000044795,0
ENSDARG00000044797,0
ENSDARG00000044801,3
ENSDARG00000044802,4
ENSDARG00000044803,16
ENSDARG00000044807,10
ENSDARG00000044808,110
ENSDARG00000044809,74
ENSDARG00000044811,29
ENSDARG00000044812,35
ENSDARG00000044813,47
ENSDARG00000044815,10
ENSDARG00000044820,69
ENSDARG00000044827,48
ENSDARG00000044847,52
ENSDARG00000044852,118
ENSDARG00000044861,403
ENSDARG00000044862,0
ENSDARG00000044874,55
ENSDARG00000044875,0
ENSDARG00000044894,22
ENSDARG00000044895,105
ENSDARG00000044899,10
ENSDARG00000044900,2
ENSDARG00000044902,946
ENSDARG00000044914,203
ENSDARG00000044923,3
ENSDARG00000044924,1
ENSDARG00000044925,38
ENSDARG00000044935,66
ENSDARG00000044938,40
ENSDARG00000044942,7
ENSDARG00000044943,132
ENSDARG00000044949,85
ENSDARG00000044954,304
ENSDARG00000044956,0
ENSDARG00000044968,142
ENSDARG00000044972,95
ENSDARG00000044973,0
ENSDARG00000044975,271
ENSDARG00000044976,13
ENSDARG00000044980,95
ENSDARG00000044982,31
ENSDARG00000045003,35
ENSDARG00000045006,276
ENSDARG00000045011,0
ENSDARG00000045014,478
ENSDARG00000045015,78
ENSDARG00000045016,0
ENSDARG00000045017,5
ENSDARG00000045019,152
ENSDARG00000045023,0
ENSDARG00000045025,29
ENSDARG00000045027,48
ENSDARG00000045036,83
ENSDARG00000045038,0
ENSDARG00000045039,0
ENSDARG00000045051,36
ENSDARG00000045064,290
ENSDARG00000045065,46
ENSDARG00000045066,128
ENSDARG00000045067,10
ENSDARG00000045070,29
ENSDARG00000045071,73
ENSDARG00000045074,11
ENSDARG00000045075,47
ENSDARG00000045087,164
ENSDARG00000045089,23
ENSDARG00000045091,0
ENSDARG00000045092,40
ENSDARG00000045094,22
ENSDARG00000045095,0
ENSDARG00000045105,27
ENSDARG00000045123,197
ENSDARG00000045127,33
ENSDARG00000045129,20
ENSDARG00000045130,65
ENSDARG00000045131,34
ENSDARG00000045132,393
ENSDARG00000045137,3
ENSDARG00000045139,0
ENSDARG00000045140,39
ENSDARG00000045141,27
ENSDARG00000045142,0
ENSDARG00000045143,15
ENSDARG00000045144,0
ENSDARG00000045145,75
ENSDARG00000045146,55
ENSDARG00000045147,48
ENSDARG00000045150,79
ENSDARG00000045153,9
ENSDARG00000045155,3
ENSDARG00000045156,23
ENSDARG00000045157,0
ENSDARG00000045159,3
ENSDARG00000045160,1
ENSDARG00000045164,10
ENSDARG00000045166,7
ENSDARG00000045167,32
ENSDARG00000045172,0
ENSDARG00000045175,48
ENSDARG00000045180,461
ENSDARG00000045190,0
ENSDARG00000045199,29
ENSDARG00000045200,46
ENSDARG00000045219,0
ENSDARG00000045224,2
ENSDARG00000045228,74
ENSDARG00000045230,86
ENSDARG00000045248,124
ENSDARG00000045249,0
ENSDARG00000045254,23
ENSDARG00000045257,15
ENSDARG00000045262,129
ENSDARG00000045265,17
ENSDARG00000045268,0
ENSDARG00000045269,3
ENSDARG00000045273,8
ENSDARG00000045275,9
ENSDARG00000045277,0
ENSDARG00000045289,12
ENSDARG00000045294,58
ENSDARG00000045296,39
ENSDARG00000045297,138
ENSDARG00000045298,55
ENSDARG00000045299,47
ENSDARG00000045301,5
ENSDARG00000045302,47
ENSDARG00000045304,23
ENSDARG00000045305,271
ENSDARG00000045306,23
ENSDARG00000045308,303
ENSDARG00000045316,330
ENSDARG00000045331,97
ENSDARG00000045342,30
ENSDARG00000045343,58
ENSDARG00000045351,24
ENSDARG00000045352,35
ENSDARG00000045355,0
ENSDARG00000045359,51
ENSDARG00000045360,9
ENSDARG00000045364,44
ENSDARG00000045367,149
ENSDARG00000045371,0
ENSDARG00000045372,101
ENSDARG00000045373,123
ENSDARG00000045378,15
ENSDARG00000045383,82
ENSDARG00000045391,0
ENSDARG00000045398,143
ENSDARG00000045399,529
ENSDARG00000045401,303
ENSDARG00000045402,17
ENSDARG00000045408,137
ENSDARG00000045411,47
ENSDARG00000045413,22
ENSDARG00000045414,26
ENSDARG00000045415,64
ENSDARG00000045416,32
ENSDARG00000045417,87
ENSDARG00000045420,11
ENSDARG00000045421,64
ENSDARG00000045422,17
ENSDARG00000045423,0
ENSDARG00000045424,0
ENSDARG00000045428,0
ENSDARG00000045437,31
ENSDARG00000045442,576
ENSDARG00000045443,0
ENSDARG00000045444,76
ENSDARG00000045447,37
ENSDARG00000045453,4
ENSDARG00000045463,209
ENSDARG00000045465,65
ENSDARG00000045481,37
ENSDARG00000045482,65
ENSDARG00000045483,31
ENSDARG00000045484,32
ENSDARG00000045485,68
ENSDARG00000045486,36
ENSDARG00000045487,249
ENSDARG00000045490,73
ENSDARG00000045493,0
ENSDARG00000045506,239
ENSDARG00000045510,87
ENSDARG00000045513,237
ENSDARG00000045514,410
ENSDARG00000045515,8
ENSDARG00000045516,240
ENSDARG00000045517,16
ENSDARG00000045518,24
ENSDARG00000045519,64
ENSDARG00000045522,0
ENSDARG00000045524,85
ENSDARG00000045525,64
ENSDARG00000045527,70
ENSDARG00000045528,102
ENSDARG00000045530,6
ENSDARG00000045540,179
ENSDARG00000045541,94
ENSDARG00000045542,4
ENSDARG00000045543,35
ENSDARG00000045544,14
ENSDARG00000045548,0
ENSDARG00000045549,2
ENSDARG00000045552,11
ENSDARG00000045553,2
ENSDARG00000045554,8
ENSDARG00000045555,10
ENSDARG00000045556,100
ENSDARG00000045557,432
ENSDARG00000045560,216
ENSDARG00000045561,0
ENSDARG00000045562,32
ENSDARG00000045563,4
ENSDARG00000045565,10
ENSDARG00000045567,13
ENSDARG00000045568,101
ENSDARG00000045574,142
ENSDARG00000045580,93
ENSDARG00000045586,0
ENSDARG00000045589,14
ENSDARG00000045592,41
ENSDARG00000045594,7
ENSDARG00000045595,15
ENSDARG00000045596,40
ENSDARG00000045598,50
ENSDARG00000045601,3
ENSDARG00000045605,82
ENSDARG00000045606,66
ENSDARG00000045608,26
ENSDARG00000045611,20
ENSDARG00000045612,0
ENSDARG00000045618,72
ENSDARG00000045620,41
ENSDARG00000045626,0
ENSDARG00000045628,2
ENSDARG00000045633,0
ENSDARG00000045634,0
ENSDARG00000045636,110
ENSDARG00000045638,11
ENSDARG00000045639,1839
ENSDARG00000045641,29
ENSDARG00000045644,0
ENSDARG00000045658,61
ENSDARG00000045660,21
ENSDARG00000045661,0
ENSDARG00000045666,250
ENSDARG00000045669,3
ENSDARG00000045671,0
ENSDARG00000045672,0
ENSDARG00000045673,0
ENSDARG00000045675,17
ENSDARG00000045676,64
ENSDARG00000045677,4887
ENSDARG00000045680,97
ENSDARG00000045681,30
ENSDARG00000045683,5
ENSDARG00000045685,152
ENSDARG00000045687,35
ENSDARG00000045691,39
ENSDARG00000045692,70
ENSDARG00000045694,143
ENSDARG00000045695,119
ENSDARG00000045696,181
ENSDARG00000045704,6
ENSDARG00000045705,0
ENSDARG00000045706,32
ENSDARG00000045708,0
ENSDARG00000045733,15
ENSDARG00000045737,0
ENSDARG00000045747,32
ENSDARG00000045748,68
ENSDARG00000045749,36
ENSDARG00000045750,12
ENSDARG00000045752,2
ENSDARG00000045753,31
ENSDARG00000045754,5
ENSDARG00000045755,50
ENSDARG00000045758,9
ENSDARG00000045760,27
ENSDARG00000045765,1
ENSDARG00000045768,290
ENSDARG00000045773,14
ENSDARG00000045776,264
ENSDARG00000045785,7
ENSDARG00000045788,15
ENSDARG00000045789,73
ENSDARG00000045790,16
ENSDARG00000045792,6
ENSDARG00000045797,13
ENSDARG00000045799,111
ENSDARG00000045801,58
ENSDARG00000045802,8
ENSDARG00000045803,82
ENSDARG00000045804,8
ENSDARG00000045808,149
ENSDARG00000045811,4
ENSDARG00000045814,33
ENSDARG00000045815,16
ENSDARG00000045822,183
ENSDARG00000045824,18
ENSDARG00000045827,0
ENSDARG00000045832,1
ENSDARG00000045834,0
ENSDARG00000045835,19
ENSDARG00000045836,19
ENSDARG00000045837,3
ENSDARG00000045842,225
ENSDARG00000045843,421
ENSDARG00000045846,4
ENSDARG00000045847,90
ENSDARG00000045850,26
ENSDARG00000045851,0
ENSDARG00000045853,18
ENSDARG00000045854,2
ENSDARG00000045856,0
ENSDARG00000045857,245
ENSDARG00000045858,12
ENSDARG00000045863,2
ENSDARG00000045864,24
ENSDARG00000045870,610
ENSDARG00000045873,15
ENSDARG00000045874,18
ENSDARG00000045877,55
ENSDARG00000045878,32
ENSDARG00000045880,21
ENSDARG00000045885,211
ENSDARG00000045886,289
ENSDARG00000045887,75
ENSDARG00000045888,337
ENSDARG00000045893,40
ENSDARG00000045898,26
ENSDARG00000045900,26
ENSDARG00000045904,4
ENSDARG00000045909,46
ENSDARG00000045910,12
ENSDARG00000045911,241
ENSDARG00000045913,19
ENSDARG00000045914,99
ENSDARG00000045926,3
ENSDARG00000045927,15
ENSDARG00000045928,264
ENSDARG00000045929,586
ENSDARG00000045930,100
ENSDARG00000045932,0
ENSDARG00000045935,0
ENSDARG00000045936,114
ENSDARG00000045944,230
ENSDARG00000045945,325
ENSDARG00000045946,133
ENSDARG00000045947,158
ENSDARG00000045951,76
ENSDARG00000045955,2
ENSDARG00000045956,17
ENSDARG00000045957,0
ENSDARG00000045958,112
ENSDARG00000045959,48
ENSDARG00000045968,131
ENSDARG00000045976,48
ENSDARG00000045978,53
ENSDARG00000045979,79
ENSDARG00000045982,0
ENSDARG00000045983,22
ENSDARG00000045989,41
ENSDARG00000045999,0
ENSDARG00000046002,17
ENSDARG00000046006,7
