C7,Counts
ENSDARG00000032005,0
ENSDARG00000032010,23
ENSDARG00000032013,183
ENSDARG00000032037,3
ENSDARG00000032039,171
ENSDARG00000032043,0
ENSDARG00000032049,175
ENSDARG00000032056,87
ENSDARG00000032072,111
ENSDARG00000032077,0
ENSDARG00000032079,70
ENSDARG00000032083,339
ENSDARG00000032087,51
ENSDARG00000032098,0
ENSDARG00000032102,15
ENSDARG00000032103,1050
ENSDARG00000032114,245
ENSDARG00000032116,32
ENSDARG00000032117,107
ENSDARG00000032126,28
ENSDARG00000032129,27
ENSDARG00000032131,29
ENSDARG00000032155,311
ENSDARG00000032156,0
ENSDARG00000032157,45
ENSDARG00000032161,570
ENSDARG00000032175,586
ENSDARG00000032188,80
ENSDARG00000032197,46
ENSDARG00000032199,46
ENSDARG00000032206,12
ENSDARG00000032218,33
ENSDARG00000032221,127
ENSDARG00000032234,0
ENSDARG00000032237,19
ENSDARG00000032238,21
ENSDARG00000032242,4
ENSDARG00000032246,20
ENSDARG00000032256,14
ENSDARG00000032261,133
ENSDARG00000032263,0
ENSDARG00000032264,55
ENSDARG00000032272,3
ENSDARG00000032277,9
ENSDARG00000032285,9
ENSDARG00000032296,35
ENSDARG00000032298,45
ENSDARG00000032317,519
ENSDARG00000032318,9
ENSDARG00000032319,10
ENSDARG00000032324,115
ENSDARG00000032326,34
ENSDARG00000032327,394
ENSDARG00000032340,0
ENSDARG00000032344,180
ENSDARG00000032353,69
ENSDARG00000032369,52
ENSDARG00000032372,10
ENSDARG00000032373,294
ENSDARG00000032380,0
ENSDARG00000032389,18
ENSDARG00000032405,21
ENSDARG00000032426,0
ENSDARG00000032430,361
ENSDARG00000032431,0
ENSDARG00000032435,102
ENSDARG00000032458,261
ENSDARG00000032465,79
ENSDARG00000032469,32
ENSDARG00000032482,130
ENSDARG00000032496,9
ENSDARG00000032516,0
ENSDARG00000032532,181
ENSDARG00000032535,14
ENSDARG00000032552,31
ENSDARG00000032553,5
ENSDARG00000032565,125
ENSDARG00000032571,11
ENSDARG00000032575,240
ENSDARG00000032577,105
ENSDARG00000032578,84
ENSDARG00000032584,6
ENSDARG00000032601,66
ENSDARG00000032603,32
ENSDARG00000032606,20
ENSDARG00000032614,402
ENSDARG00000032617,127
ENSDARG00000032618,7
ENSDARG00000032619,394
ENSDARG00000032623,277
ENSDARG00000032627,204
ENSDARG00000032630,12738
ENSDARG00000032631,4
ENSDARG00000032637,115
ENSDARG00000032639,44
ENSDARG00000032650,15
ENSDARG00000032651,215
ENSDARG00000032653,70
ENSDARG00000032704,4
ENSDARG00000032705,80
ENSDARG00000032708,22
ENSDARG00000032714,244
ENSDARG00000032725,495
ENSDARG00000032737,540
ENSDARG00000032743,0
ENSDARG00000032746,1
ENSDARG00000032761,30
ENSDARG00000032765,333
ENSDARG00000032769,37
ENSDARG00000032780,4
ENSDARG00000032795,26
ENSDARG00000032799,213
ENSDARG00000032801,4
ENSDARG00000032802,785
ENSDARG00000032808,8
ENSDARG00000032816,2
ENSDARG00000032820,2
ENSDARG00000032831,28
ENSDARG00000032836,8
ENSDARG00000032838,97
ENSDARG00000032849,200
ENSDARG00000032856,25
ENSDARG00000032859,0
ENSDARG00000032862,26
ENSDARG00000032865,1539
ENSDARG00000032866,59
ENSDARG00000032868,772
ENSDARG00000032876,85
ENSDARG00000032885,1
ENSDARG00000032896,1
ENSDARG00000032919,118
ENSDARG00000032929,2498
ENSDARG00000032932,35
ENSDARG00000032933,92
ENSDARG00000032951,90
ENSDARG00000032959,0
ENSDARG00000032963,13
ENSDARG00000032970,194
ENSDARG00000032976,1
ENSDARG00000032985,0
ENSDARG00000032990,282
ENSDARG00000032993,0
ENSDARG00000032997,22
ENSDARG00000033009,1158
ENSDARG00000033012,1021
ENSDARG00000033020,11
ENSDARG00000033029,108
ENSDARG00000033042,16
ENSDARG00000033046,17
ENSDARG00000033056,0
ENSDARG00000033071,40
ENSDARG00000033099,78
ENSDARG00000033104,8
ENSDARG00000033126,18
ENSDARG00000033134,4
ENSDARG00000033138,19
ENSDARG00000033140,117
ENSDARG00000033144,0
ENSDARG00000033160,327
ENSDARG00000033161,7
ENSDARG00000033170,12
ENSDARG00000033171,25
ENSDARG00000033172,58
ENSDARG00000033175,15
ENSDARG00000033179,15
ENSDARG00000033182,17
ENSDARG00000033184,326
ENSDARG00000033201,66
ENSDARG00000033227,1
ENSDARG00000033231,0
ENSDARG00000033234,564
ENSDARG00000033251,53
ENSDARG00000033259,96
ENSDARG00000033273,0
ENSDARG00000033285,9
ENSDARG00000033296,123
ENSDARG00000033307,94
ENSDARG00000033320,10
ENSDARG00000033327,190
ENSDARG00000033345,16
ENSDARG00000033355,0
ENSDARG00000033361,20
ENSDARG00000033364,43
ENSDARG00000033367,73
ENSDARG00000033370,0
ENSDARG00000033376,11
ENSDARG00000033380,5
ENSDARG00000033382,24
ENSDARG00000033411,38
ENSDARG00000033413,3
ENSDARG00000033418,133
ENSDARG00000033436,34
ENSDARG00000033437,75
ENSDARG00000033440,176
ENSDARG00000033443,78
ENSDARG00000033444,97
ENSDARG00000033446,31
ENSDARG00000033447,60
ENSDARG00000033450,184
ENSDARG00000033451,0
ENSDARG00000033462,0
ENSDARG00000033466,23
ENSDARG00000033489,114
ENSDARG00000033498,149
ENSDARG00000033501,8
ENSDARG00000033516,180
ENSDARG00000033533,0
ENSDARG00000033537,60
ENSDARG00000033539,121
ENSDARG00000033544,29
ENSDARG00000033551,18
ENSDARG00000033566,7
ENSDARG00000033567,0
ENSDARG00000033579,1
ENSDARG00000033587,0
ENSDARG00000033594,27
ENSDARG00000033596,24
ENSDARG00000033597,187
ENSDARG00000033599,76
ENSDARG00000033604,29
ENSDARG00000033609,193
ENSDARG00000033610,0
ENSDARG00000033614,164
ENSDARG00000033616,22
ENSDARG00000033635,0
ENSDARG00000033647,97
ENSDARG00000033655,1176
ENSDARG00000033662,7
ENSDARG00000033666,136
ENSDARG00000033683,4092
ENSDARG00000033684,0
ENSDARG00000033706,57
ENSDARG00000033707,108
ENSDARG00000033726,0
ENSDARG00000033727,0
ENSDARG00000033735,3
ENSDARG00000033738,243
ENSDARG00000033742,1
ENSDARG00000033754,31
ENSDARG00000033757,21
ENSDARG00000033760,188
ENSDARG00000033768,46
ENSDARG00000033771,3
ENSDARG00000033789,21
ENSDARG00000033802,168
ENSDARG00000033804,264
ENSDARG00000033832,1580
ENSDARG00000033840,1191
ENSDARG00000033845,501
ENSDARG00000033852,69
ENSDARG00000033854,59
ENSDARG00000033855,17
ENSDARG00000033861,10
ENSDARG00000033871,10
ENSDARG00000033889,171
ENSDARG00000033899,453
ENSDARG00000033901,17
ENSDARG00000033916,117
ENSDARG00000033928,480
ENSDARG00000033949,0
ENSDARG00000033950,349
ENSDARG00000033953,20
ENSDARG00000033955,0
ENSDARG00000033956,17
ENSDARG00000033957,15
ENSDARG00000033963,0
ENSDARG00000033965,43
ENSDARG00000033967,8
ENSDARG00000033971,17
ENSDARG00000033973,3
ENSDARG00000033978,116
ENSDARG00000033987,39
ENSDARG00000033993,10
ENSDARG00000033999,33
ENSDARG00000034001,15
ENSDARG00000034007,321
ENSDARG00000034013,71
ENSDARG00000034042,0
ENSDARG00000034043,119
ENSDARG00000034048,16
ENSDARG00000034056,80
ENSDARG00000034060,42
ENSDARG00000034063,13
ENSDARG00000034076,40
ENSDARG00000034080,37
ENSDARG00000034086,55
ENSDARG00000034093,162
ENSDARG00000034095,1
ENSDARG00000034105,168
ENSDARG00000034107,2
ENSDARG00000034117,91
ENSDARG00000034138,0
ENSDARG00000034146,48
ENSDARG00000034160,177
ENSDARG00000034165,130
ENSDARG00000034168,198
ENSDARG00000034173,26
ENSDARG00000034174,4
ENSDARG00000034178,472
ENSDARG00000034181,4
ENSDARG00000034187,372
ENSDARG00000034189,218
ENSDARG00000034195,690
ENSDARG00000034207,2
ENSDARG00000034210,103
ENSDARG00000034211,11
ENSDARG00000034215,14
ENSDARG00000034222,3
ENSDARG00000034227,108
ENSDARG00000034240,156
ENSDARG00000034256,59
ENSDARG00000034262,146
ENSDARG00000034268,178
ENSDARG00000034270,960
ENSDARG00000034291,56
ENSDARG00000034293,648
ENSDARG00000034300,17
ENSDARG00000034307,17
ENSDARG00000034309,48
ENSDARG00000034313,122
ENSDARG00000034321,11
ENSDARG00000034326,115
ENSDARG00000034330,0
ENSDARG00000034344,1263
ENSDARG00000034368,97
ENSDARG00000034375,31
ENSDARG00000034396,122
ENSDARG00000034403,0
ENSDARG00000034409,725
ENSDARG00000034420,7
ENSDARG00000034423,178
ENSDARG00000034424,134
ENSDARG00000034427,27
ENSDARG00000034430,1
ENSDARG00000034434,243
ENSDARG00000034443,5
ENSDARG00000034453,37
ENSDARG00000034457,0
ENSDARG00000034470,348
ENSDARG00000034473,199
ENSDARG00000034493,390
ENSDARG00000034497,40
ENSDARG00000034503,664
ENSDARG00000034504,41
ENSDARG00000034518,12
ENSDARG00000034522,212
ENSDARG00000034528,25
ENSDARG00000034534,298
ENSDARG00000034541,116
ENSDARG00000034555,142
ENSDARG00000034559,0
ENSDARG00000034568,0
ENSDARG00000034572,43
ENSDARG00000034577,14
ENSDARG00000034588,258
ENSDARG00000034598,24
ENSDARG00000034600,33
ENSDARG00000034605,31
ENSDARG00000034610,0
ENSDARG00000034616,161
ENSDARG00000034624,54
ENSDARG00000034633,119
ENSDARG00000034643,45
ENSDARG00000034650,0
ENSDARG00000034667,30
ENSDARG00000034668,349
ENSDARG00000034670,184
ENSDARG00000034677,117
ENSDARG00000034685,153
ENSDARG00000034693,63
ENSDARG00000034700,95
ENSDARG00000034705,89
ENSDARG00000034707,30
ENSDARG00000034714,51
ENSDARG00000034717,32
ENSDARG00000034718,32
ENSDARG00000034734,21
ENSDARG00000034753,197
ENSDARG00000034757,45
ENSDARG00000034768,270
ENSDARG00000034771,47
ENSDARG00000034773,21
ENSDARG00000034777,6
ENSDARG00000034785,0
ENSDARG00000034801,122
ENSDARG00000034808,23
ENSDARG00000034817,12
ENSDARG00000034823,307
ENSDARG00000034825,52
ENSDARG00000034836,17
ENSDARG00000034852,18
ENSDARG00000034855,10
ENSDARG00000034862,30
ENSDARG00000034871,148
ENSDARG00000034883,162
ENSDARG00000034885,13
ENSDARG00000034893,145
ENSDARG00000034895,5
ENSDARG00000034896,416
ENSDARG00000034897,392
ENSDARG00000034907,25
ENSDARG00000034910,0
ENSDARG00000034916,135
ENSDARG00000034930,13
ENSDARG00000034933,31
ENSDARG00000034940,19
ENSDARG00000034941,22
ENSDARG00000034943,42
ENSDARG00000034956,166
ENSDARG00000034957,1
ENSDARG00000034975,12
ENSDARG00000034982,74
ENSDARG00000034988,4
ENSDARG00000034989,0
ENSDARG00000035005,16
ENSDARG00000035009,0
ENSDARG00000035018,0
ENSDARG00000035023,192
ENSDARG00000035028,32
ENSDARG00000035043,54
ENSDARG00000035048,0
ENSDARG00000035054,45
ENSDARG00000035056,128
ENSDARG00000035066,753
ENSDARG00000035074,39
ENSDARG00000035080,11
ENSDARG00000035088,0
ENSDARG00000035095,0
ENSDARG00000035101,0
ENSDARG00000035120,207
ENSDARG00000035122,496
ENSDARG00000035127,30
ENSDARG00000035129,5
ENSDARG00000035131,28
ENSDARG00000035132,52
ENSDARG00000035133,358
ENSDARG00000035136,82
ENSDARG00000035137,0
ENSDARG00000035146,14
ENSDARG00000035147,6
ENSDARG00000035148,6
ENSDARG00000035149,1
ENSDARG00000035150,0
ENSDARG00000035151,0
ENSDARG00000035152,459
ENSDARG00000035161,59
ENSDARG00000035163,0
ENSDARG00000035167,27
ENSDARG00000035169,4
ENSDARG00000035171,0
ENSDARG00000035175,216
ENSDARG00000035178,13
ENSDARG00000035181,21
ENSDARG00000035184,92
ENSDARG00000035185,0
ENSDARG00000035187,68
ENSDARG00000035188,69
ENSDARG00000035193,0
ENSDARG00000035198,12
ENSDARG00000035214,0
ENSDARG00000035221,33
ENSDARG00000035253,13
ENSDARG00000035256,1216
ENSDARG00000035257,0
ENSDARG00000035264,11
ENSDARG00000035273,0
ENSDARG00000035282,85
ENSDARG00000035285,1104
ENSDARG00000035290,0
ENSDARG00000035308,209
ENSDARG00000035309,36
ENSDARG00000035322,265
ENSDARG00000035324,355
ENSDARG00000035325,137
ENSDARG00000035326,6
ENSDARG00000035327,2324
ENSDARG00000035329,54
ENSDARG00000035330,334
ENSDARG00000035332,22
ENSDARG00000035333,0
ENSDARG00000035338,14
ENSDARG00000035339,0
ENSDARG00000035350,0
ENSDARG00000035352,12
ENSDARG00000035357,293
ENSDARG00000035360,811
ENSDARG00000035377,0
ENSDARG00000035388,0
ENSDARG00000035389,186
ENSDARG00000035390,236
ENSDARG00000035391,18
ENSDARG00000035398,418
ENSDARG00000035399,23
ENSDARG00000035400,322
ENSDARG00000035406,24
ENSDARG00000035415,0
ENSDARG00000035420,107
ENSDARG00000035422,0
ENSDARG00000035427,76
ENSDARG00000035433,60
ENSDARG00000035434,12
ENSDARG00000035435,0
ENSDARG00000035438,775
ENSDARG00000035452,139
ENSDARG00000035458,3097
ENSDARG00000035459,3
ENSDARG00000035468,10
ENSDARG00000035470,76
ENSDARG00000035471,33
ENSDARG00000035505,12
ENSDARG00000035506,6
ENSDARG00000035507,49
ENSDARG00000035508,78
ENSDARG00000035514,13
ENSDARG00000035515,14
ENSDARG00000035519,743
ENSDARG00000035521,51
ENSDARG00000035532,20
ENSDARG00000035533,1
ENSDARG00000035535,290
ENSDARG00000035538,93
ENSDARG00000035540,160
ENSDARG00000035544,50
ENSDARG00000035546,6
ENSDARG00000035549,45
ENSDARG00000035550,0
ENSDARG00000035551,26
ENSDARG00000035552,4
ENSDARG00000035553,3
ENSDARG00000035555,3
ENSDARG00000035556,78
ENSDARG00000035557,53
ENSDARG00000035558,94
ENSDARG00000035559,50
ENSDARG00000035560,0
ENSDARG00000035562,19
ENSDARG00000035563,85
ENSDARG00000035564,136
ENSDARG00000035565,14
ENSDARG00000035569,65
ENSDARG00000035570,30
ENSDARG00000035571,22
ENSDARG00000035573,18
ENSDARG00000035577,165
ENSDARG00000035578,53
ENSDARG00000035579,0
ENSDARG00000035595,19
ENSDARG00000035596,18
ENSDARG00000035598,257
ENSDARG00000035601,0
ENSDARG00000035602,41
ENSDARG00000035603,64
ENSDARG00000035605,25
ENSDARG00000035606,13
ENSDARG00000035607,75
ENSDARG00000035608,86
ENSDARG00000035609,27
ENSDARG00000035610,6
ENSDARG00000035618,9
ENSDARG00000035622,244
ENSDARG00000035625,10
ENSDARG00000035629,3
ENSDARG00000035630,123
ENSDARG00000035631,6
ENSDARG00000035632,0
ENSDARG00000035633,23
ENSDARG00000035634,28
ENSDARG00000035646,0
ENSDARG00000035648,80
ENSDARG00000035649,29
ENSDARG00000035650,154
ENSDARG00000035652,100
ENSDARG00000035655,99
ENSDARG00000035657,0
ENSDARG00000035660,164
ENSDARG00000035663,0
ENSDARG00000035665,0
ENSDARG00000035676,106
ENSDARG00000035677,0
ENSDARG00000035678,27
ENSDARG00000035679,12
ENSDARG00000035680,0
ENSDARG00000035682,69
ENSDARG00000035686,2
ENSDARG00000035692,248
ENSDARG00000035694,555
ENSDARG00000035695,30
ENSDARG00000035697,0
ENSDARG00000035699,50
ENSDARG00000035700,28
ENSDARG00000035706,220
ENSDARG00000035715,535
ENSDARG00000035718,0
ENSDARG00000035719,5
ENSDARG00000035732,188
ENSDARG00000035735,36
ENSDARG00000035741,200
ENSDARG00000035751,1207
ENSDARG00000035763,21
ENSDARG00000035765,35
ENSDARG00000035771,156
ENSDARG00000035781,15
ENSDARG00000035796,0
ENSDARG00000035797,0
ENSDARG00000035798,159
ENSDARG00000035808,42
ENSDARG00000035809,3315
ENSDARG00000035810,60
ENSDARG00000035819,10
ENSDARG00000035820,16
ENSDARG00000035821,241
ENSDARG00000035823,95
ENSDARG00000035832,0
ENSDARG00000035835,265
ENSDARG00000035837,27
ENSDARG00000035852,0
ENSDARG00000035853,0
ENSDARG00000035858,73
ENSDARG00000035859,319
ENSDARG00000035860,139
ENSDARG00000035861,77
ENSDARG00000035862,0
ENSDARG00000035868,139
ENSDARG00000035869,479
ENSDARG00000035870,224
ENSDARG00000035871,290
ENSDARG00000035872,78
ENSDARG00000035873,5
ENSDARG00000035875,0
ENSDARG00000035879,4
ENSDARG00000035880,70
ENSDARG00000035882,31
ENSDARG00000035883,7
ENSDARG00000035887,258
ENSDARG00000035889,19
ENSDARG00000035890,98
ENSDARG00000035891,145
ENSDARG00000035895,82
ENSDARG00000035899,99
ENSDARG00000035904,4
ENSDARG00000035905,37
ENSDARG00000035907,363
ENSDARG00000035909,39
ENSDARG00000035910,141
ENSDARG00000035913,43
ENSDARG00000035914,3
ENSDARG00000035918,59
ENSDARG00000035924,117
ENSDARG00000035942,5
ENSDARG00000035944,4
ENSDARG00000035949,176
ENSDARG00000035952,30
ENSDARG00000035954,0
ENSDARG00000035957,0
ENSDARG00000035958,32
ENSDARG00000035961,20
ENSDARG00000035963,12
ENSDARG00000035966,0
ENSDARG00000035970,689
ENSDARG00000035978,55
ENSDARG00000035984,0
ENSDARG00000035985,55
ENSDARG00000035986,60
ENSDARG00000035987,11
ENSDARG00000035990,195
ENSDARG00000035993,43
ENSDARG00000036005,45
ENSDARG00000036008,115
ENSDARG00000036028,126
ENSDARG00000036031,197
ENSDARG00000036036,182
ENSDARG00000036038,1
ENSDARG00000036040,156
ENSDARG00000036041,52
ENSDARG00000036043,9
ENSDARG00000036045,2
ENSDARG00000036051,56
ENSDARG00000036055,24
ENSDARG00000036056,26
ENSDARG00000036057,0
ENSDARG00000036058,168
ENSDARG00000036059,11
ENSDARG00000036060,0
ENSDARG00000036061,51
ENSDARG00000036063,7
ENSDARG00000036064,12
ENSDARG00000036065,146
ENSDARG00000036066,7
ENSDARG00000036069,105
ENSDARG00000036070,0
ENSDARG00000036071,13
ENSDARG00000036073,219
ENSDARG00000036074,19
ENSDARG00000036076,86
ENSDARG00000036080,1289
ENSDARG00000036082,20
ENSDARG00000036084,0
ENSDARG00000036086,75
ENSDARG00000036090,22
ENSDARG00000036092,30
ENSDARG00000036094,75
ENSDARG00000036096,186
ENSDARG00000036100,184
ENSDARG00000036102,300
ENSDARG00000036104,14
ENSDARG00000036105,8
ENSDARG00000036106,13
ENSDARG00000036107,257
ENSDARG00000036109,39
ENSDARG00000036116,35
ENSDARG00000036117,10
ENSDARG00000036125,0
ENSDARG00000036135,107
ENSDARG00000036136,23
ENSDARG00000036139,39
ENSDARG00000036140,298
ENSDARG00000036144,47
ENSDARG00000036147,171
ENSDARG00000036152,51
ENSDARG00000036155,16
ENSDARG00000036156,130
ENSDARG00000036158,14
ENSDARG00000036159,14
ENSDARG00000036161,757
ENSDARG00000036162,269
ENSDARG00000036164,55
ENSDARG00000036168,52
ENSDARG00000036171,0
ENSDARG00000036175,592
ENSDARG00000036179,76
ENSDARG00000036180,3
ENSDARG00000036186,374
ENSDARG00000036189,0
ENSDARG00000036190,79
ENSDARG00000036194,49
ENSDARG00000036212,121
ENSDARG00000036214,0
ENSDARG00000036215,4
ENSDARG00000036222,5
ENSDARG00000036227,4
ENSDARG00000036232,254
ENSDARG00000036235,40
ENSDARG00000036237,271
ENSDARG00000036239,318
ENSDARG00000036245,9
ENSDARG00000036247,0
ENSDARG00000036252,89
ENSDARG00000036254,5
ENSDARG00000036257,275
ENSDARG00000036272,40
ENSDARG00000036279,595
ENSDARG00000036281,125
ENSDARG00000036282,25
ENSDARG00000036291,53
ENSDARG00000036292,0
ENSDARG00000036293,0
ENSDARG00000036295,305
ENSDARG00000036298,140
ENSDARG00000036299,472
ENSDARG00000036304,9
ENSDARG00000036305,24
ENSDARG00000036308,6
ENSDARG00000036316,124
ENSDARG00000036329,16
ENSDARG00000036335,38
ENSDARG00000036337,2
ENSDARG00000036338,83
ENSDARG00000036344,452
ENSDARG00000036345,47
ENSDARG00000036359,15
ENSDARG00000036371,411
ENSDARG00000036375,319
ENSDARG00000036376,32
ENSDARG00000036382,0
ENSDARG00000036383,66
ENSDARG00000036386,8
ENSDARG00000036394,1
ENSDARG00000036412,0
ENSDARG00000036414,141
ENSDARG00000036415,10
ENSDARG00000036420,1
ENSDARG00000036422,109
ENSDARG00000036424,83
ENSDARG00000036426,24
ENSDARG00000036427,247
ENSDARG00000036428,6
ENSDARG00000036430,0
ENSDARG00000036438,226
ENSDARG00000036442,154
ENSDARG00000036445,61
ENSDARG00000036446,98
ENSDARG00000036456,198
ENSDARG00000036457,35
ENSDARG00000036458,0
ENSDARG00000036460,0
ENSDARG00000036462,7
ENSDARG00000036471,0
ENSDARG00000036473,17
ENSDARG00000036479,4
ENSDARG00000036481,37
ENSDARG00000036482,84
ENSDARG00000036483,0
ENSDARG00000036489,66
ENSDARG00000036493,2
ENSDARG00000036494,6
ENSDARG00000036499,8
ENSDARG00000036500,66
ENSDARG00000036501,70
ENSDARG00000036505,74
ENSDARG00000036510,247
ENSDARG00000036541,166
ENSDARG00000036542,120
ENSDARG00000036545,1
ENSDARG00000036546,56
ENSDARG00000036548,53
ENSDARG00000036549,447
ENSDARG00000036558,433
ENSDARG00000036560,0
ENSDARG00000036567,5
ENSDARG00000036569,180
ENSDARG00000036571,9
ENSDARG00000036575,74
ENSDARG00000036577,373
ENSDARG00000036584,133
ENSDARG00000036587,47
ENSDARG00000036588,112
ENSDARG00000036592,65
ENSDARG00000036593,610
ENSDARG00000036613,30
ENSDARG00000036616,11
ENSDARG00000036619,206
ENSDARG00000036625,258
ENSDARG00000036626,145
ENSDARG00000036628,0
ENSDARG00000036629,1321
ENSDARG00000036630,61
ENSDARG00000036636,0
ENSDARG00000036637,1
ENSDARG00000036645,41
ENSDARG00000036650,33
ENSDARG00000036658,357
ENSDARG00000036670,9
ENSDARG00000036671,48
ENSDARG00000036675,297
ENSDARG00000036678,10
ENSDARG00000036684,13
ENSDARG00000036685,104
ENSDARG00000036687,347
ENSDARG00000036695,114
ENSDARG00000036698,631
ENSDARG00000036700,120
ENSDARG00000036704,1
ENSDARG00000036721,16
ENSDARG00000036722,5
ENSDARG00000036728,0
ENSDARG00000036743,0
ENSDARG00000036748,0
ENSDARG00000036754,363
ENSDARG00000036755,18
ENSDARG00000036764,67
ENSDARG00000036767,19
ENSDARG00000036772,159
ENSDARG00000036773,27
ENSDARG00000036774,644
ENSDARG00000036775,2
ENSDARG00000036776,0
ENSDARG00000036778,140
ENSDARG00000036781,1
ENSDARG00000036784,0
ENSDARG00000036785,58
ENSDARG00000036787,1
ENSDARG00000036791,16
ENSDARG00000036793,51
ENSDARG00000036809,53
ENSDARG00000036811,90
ENSDARG00000036816,116
ENSDARG00000036818,14
ENSDARG00000036820,114
ENSDARG00000036826,108
ENSDARG00000036830,3532
ENSDARG00000036831,95
ENSDARG00000036832,2223
ENSDARG00000036833,29
ENSDARG00000036834,634
ENSDARG00000036840,229
ENSDARG00000036844,20
ENSDARG00000036846,49
ENSDARG00000036848,135
ENSDARG00000036852,48
ENSDARG00000036855,138
ENSDARG00000036863,166
ENSDARG00000036864,214
ENSDARG00000036865,8
ENSDARG00000036868,21
ENSDARG00000036869,1
ENSDARG00000036870,209
ENSDARG00000036875,378
ENSDARG00000036876,0
ENSDARG00000036878,104
ENSDARG00000036888,61
ENSDARG00000036893,65
ENSDARG00000036894,112
ENSDARG00000036897,7
ENSDARG00000036903,1
ENSDARG00000036911,118
ENSDARG00000036912,19
ENSDARG00000036913,34
ENSDARG00000036915,39
ENSDARG00000036924,24
ENSDARG00000036929,97
ENSDARG00000036930,32
ENSDARG00000036940,3
ENSDARG00000036942,44
ENSDARG00000036943,52
ENSDARG00000036944,12
ENSDARG00000036952,27
ENSDARG00000036956,434
ENSDARG00000036965,64
ENSDARG00000036966,5
ENSDARG00000036967,96
ENSDARG00000036968,2
ENSDARG00000036974,1
ENSDARG00000036985,355
ENSDARG00000036987,1
ENSDARG00000036990,1
ENSDARG00000036993,5
ENSDARG00000036994,6
ENSDARG00000036995,8
ENSDARG00000036998,86
ENSDARG00000036999,53
ENSDARG00000037000,6
ENSDARG00000037002,1
ENSDARG00000037008,12
ENSDARG00000037009,256
ENSDARG00000037012,325
ENSDARG00000037017,294
ENSDARG00000037018,163
ENSDARG00000037020,1147
ENSDARG00000037030,359
ENSDARG00000037033,0
ENSDARG00000037038,65
ENSDARG00000037040,0
ENSDARG00000037042,272
ENSDARG00000037046,0
ENSDARG00000037056,0
ENSDARG00000037057,91
ENSDARG00000037059,212
ENSDARG00000037060,1131
ENSDARG00000037061,61
ENSDARG00000037062,0
ENSDARG00000037064,42
ENSDARG00000037066,31
ENSDARG00000037067,2
ENSDARG00000037068,9
ENSDARG00000037069,57
ENSDARG00000037070,12
ENSDARG00000037071,64
ENSDARG00000037073,24
ENSDARG00000037079,9
ENSDARG00000037091,54
ENSDARG00000037097,70
ENSDARG00000037099,278
ENSDARG00000037100,18
ENSDARG00000037101,29
ENSDARG00000037108,7
ENSDARG00000037109,90
ENSDARG00000037116,117
ENSDARG00000037121,116
ENSDARG00000037122,311
ENSDARG00000037140,18
ENSDARG00000037142,0
ENSDARG00000037144,14
ENSDARG00000037145,50
ENSDARG00000037153,16
ENSDARG00000037154,270
ENSDARG00000037155,0
ENSDARG00000037158,8
ENSDARG00000037159,2
ENSDARG00000037172,25
ENSDARG00000037174,5
ENSDARG00000037176,11
ENSDARG00000037177,510
ENSDARG00000037178,26
ENSDARG00000037186,23
ENSDARG00000037188,40
ENSDARG00000037191,21
ENSDARG00000037192,0
ENSDARG00000037195,0
ENSDARG00000037196,309
ENSDARG00000037199,32
ENSDARG00000037229,264
ENSDARG00000037238,69
ENSDARG00000037244,1
ENSDARG00000037245,6
ENSDARG00000037246,0
ENSDARG00000037256,22
ENSDARG00000037259,21
ENSDARG00000037260,28
ENSDARG00000037261,39
ENSDARG00000037262,1
ENSDARG00000037266,4
ENSDARG00000037267,39
ENSDARG00000037276,11
ENSDARG00000037278,1
ENSDARG00000037281,6
ENSDARG00000037283,13
ENSDARG00000037284,59
ENSDARG00000037285,433
ENSDARG00000037286,45
ENSDARG00000037291,64
ENSDARG00000037292,0
ENSDARG00000037307,0
ENSDARG00000037309,68
ENSDARG00000037318,69
ENSDARG00000037320,9
ENSDARG00000037324,99
ENSDARG00000037334,2
ENSDARG00000037337,75
ENSDARG00000037350,213
ENSDARG00000037353,65
ENSDARG00000037358,97
ENSDARG00000037359,2
ENSDARG00000037361,37
ENSDARG00000037362,48
ENSDARG00000037363,272
ENSDARG00000037373,81
ENSDARG00000037378,0
ENSDARG00000037383,9
ENSDARG00000037390,12
ENSDARG00000037392,2
ENSDARG00000037393,36
ENSDARG00000037397,65
ENSDARG00000037398,0
ENSDARG00000037402,7
ENSDARG00000037403,99
ENSDARG00000037405,0
ENSDARG00000037406,191
ENSDARG00000037408,6
ENSDARG00000037409,1
ENSDARG00000037410,5
ENSDARG00000037411,0
ENSDARG00000037415,226
ENSDARG00000037421,239
ENSDARG00000037423,6
ENSDARG00000037425,25
ENSDARG00000037427,36
ENSDARG00000037429,61
ENSDARG00000037432,4
ENSDARG00000037433,217
ENSDARG00000037455,66
ENSDARG00000037473,0
ENSDARG00000037475,0
ENSDARG00000037476,55
ENSDARG00000037484,0
ENSDARG00000037487,59
ENSDARG00000037488,601
ENSDARG00000037491,0
ENSDARG00000037495,9
ENSDARG00000037496,484
ENSDARG00000037498,261
ENSDARG00000037501,15
ENSDARG00000037503,665
ENSDARG00000037506,29
ENSDARG00000037507,59
ENSDARG00000037514,38
ENSDARG00000037517,98
ENSDARG00000037526,8
ENSDARG00000037527,8
ENSDARG00000037528,0
ENSDARG00000037532,0
ENSDARG00000037533,0
ENSDARG00000037537,7
ENSDARG00000037539,156
ENSDARG00000037545,9
