"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","BPAF",FALSE,"ld_pearson",-32.3607182669491,"Dose1","A"
"2","BPAF",FALSE,"ld_pearson",26.709558597865,"Dose1","A"
"3","BPAF",FALSE,"ld_pearson",-36.8699062758384,"Dose1","A"
"4","BPAF",FALSE,"ld_pearson",9.15550883947343,"Dose1","B"
"5","BPAF",FALSE,"ld_pearson",-8.14653921477675,"Dose1","B"
"6","BPAF",FALSE,"ld_pearson",16.6588617579766,"Dose1","B"
"7","BPAF",FALSE,"ld_pearson",-14.565139662554,"Dose1","C"
"8","BPAF",FALSE,"ld_pearson",-3.72629125768051,"Dose1","C"
"9","BPAF",FALSE,"ld_pearson",-13.2916377982715,"Dose2","C"
"10","BPAF",FALSE,"ld_pearson",-72.2255502513329,"Dose2","A"
"11","BPAF",FALSE,"ld_pearson",-47.928208840138,"Dose2","A"
"12","BPAF",FALSE,"ld_pearson",-2.09540187832178,"Dose2","A"
"13","BPAF",FALSE,"ld_pearson",9.52149338912511,"Dose2","B"
"14","BPAF",FALSE,"ld_pearson",6.90386043215727,"Dose2","B"
"15","BPAF",FALSE,"ld_pearson",-14.4237729497844,"Dose2","B"
"16","BPAF",FALSE,"ld_pearson",-67.4057915896027,"Dose2","C"
"17","BPAF",FALSE,"ld_pearson",-3.22941889390538,"Dose2","C"
"18","BPAF",FALSE,"ld_pearson",7.61362194890334,"Dose3","C"
"19","BPAF",FALSE,"ld_pearson",13.748043020125,"Dose3","A"
"20","BPAF",FALSE,"ld_pearson",-43.3790834557107,"Dose3","A"
"21","BPAF",FALSE,"ld_pearson",23.7406563076891,"Dose3","A"
"22","BPAF",FALSE,"ld_pearson",-30.3187677832646,"Dose3","B"
"23","BPAF",FALSE,"ld_pearson",12.8089897800809,"Dose3","B"
"24","BPAF",FALSE,"ld_pearson",4.80930803013595,"Dose3","B"
"25","BPAF",FALSE,"ld_pearson",-3.86914344220274,"Dose3","C"
"26","BPAF",FALSE,"ld_pearson",-48.2715100115071,"Dose3","C"
"27","BPAF",FALSE,"ld_pearson",-75.0933195697883,"Dose4","C"
"28","BPAF",FALSE,"ld_pearson",-6.38721534408549,"Dose4","A"
"29","BPAF",FALSE,"ld_pearson",26.7397748003026,"Dose4","A"
"30","BPAF",FALSE,"ld_pearson",-5.4618461922873,"Dose4","A"
"31","BPAF",FALSE,"ld_pearson",7.26491949935912,"Dose4","B"
"32","BPAF",FALSE,"ld_pearson",18.7097327093705,"Dose4","B"
"33","BPAF",FALSE,"ld_pearson",-26.6860755878331,"Dose4","B"
"34","BPAF",FALSE,"ld_pearson",1.21070947090966,"Dose4","C"
"35","BPAF",FALSE,"ld_pearson",-42.7976812187502,"Dose4","C"
"36","BPAF",FALSE,"ld_pearson",-10.0447874453548,"Dose5","C"
"37","BPAF",FALSE,"ld_pearson",19.0631306033365,"Dose5","A"
"38","BPAF",FALSE,"ld_pearson",-8.47740997088097,"Dose5","A"
"39","BPAF",FALSE,"ld_pearson",22.4266555133937,"Dose5","A"
"40","BPAF",FALSE,"ld_pearson",-3.48349152041216,"Dose5","B"
"41","BPAF",FALSE,"ld_pearson",-63.8863873110301,"Dose5","B"
"42","BPAF",FALSE,"ld_pearson",5.48579846900239,"Dose5","B"
"43","BPAF",FALSE,"ld_pearson",14.7456770432531,"Dose5","C"
"44","BPAF",FALSE,"ld_pearson",-34.0334484929909,"Dose5","C"
"45","BPAF",TRUE,"ld_pearson",0,"Control","C"
"46","BPAF",TRUE,"ld_pearson",3.80174795618211,"Control","A"
"47","BPAF",TRUE,"ld_pearson",16.3680863368345,"Control","A"
"48","BPAF",TRUE,"ld_pearson",-85.3297117324844,"Control","A"
"49","BPAF",TRUE,"ld_pearson",5.02767360804532,"Control","B"
"50","BPAF",TRUE,"ld_pearson",15.0618317166779,"Control","B"
"51","BPAF",TRUE,"ld_pearson",-15.4721555567242,"Control","B"
"52","BPAF",TRUE,"ld_pearson",-10.6200112960039,"Control","C"
"53","BPAF",TRUE,"ld_pearson",-38.680448322154,"Control","C"
"54","BPAF",FALSE,"ld_pearson",-70.5534351947647,"Dose1","C"
