A4,Counts
ENSDARG00000014287,188
ENSDARG00000014292,71
ENSDARG00000014302,85
ENSDARG00000014303,32
ENSDARG00000014309,0
ENSDARG00000014311,19
ENSDARG00000014313,69
ENSDARG00000014320,22
ENSDARG00000014321,5
ENSDARG00000014324,91
ENSDARG00000014329,395
ENSDARG00000014333,23
ENSDARG00000014340,37
ENSDARG00000014348,26
ENSDARG00000014356,0
ENSDARG00000014357,0
ENSDARG00000014358,0
ENSDARG00000014361,23
ENSDARG00000014366,204
ENSDARG00000014373,8
ENSDARG00000014378,38
ENSDARG00000014386,80
ENSDARG00000014395,2
ENSDARG00000014402,0
ENSDARG00000014420,705
ENSDARG00000014427,1
ENSDARG00000014428,109
ENSDARG00000014430,51
ENSDARG00000014439,121
ENSDARG00000014462,25
ENSDARG00000014463,51
ENSDARG00000014465,18
ENSDARG00000014474,26
ENSDARG00000014477,1
ENSDARG00000014479,6
ENSDARG00000014480,6
ENSDARG00000014488,103
ENSDARG00000014490,22
ENSDARG00000014496,72
ENSDARG00000014498,190
ENSDARG00000014499,11
ENSDARG00000014506,15
ENSDARG00000014517,89
ENSDARG00000014522,104
ENSDARG00000014527,36
ENSDARG00000014531,31
ENSDARG00000014532,20
ENSDARG00000014536,45
ENSDARG00000014545,41
ENSDARG00000014550,4
ENSDARG00000014554,160
ENSDARG00000014556,59
ENSDARG00000014565,1
ENSDARG00000014569,299
ENSDARG00000014571,721
ENSDARG00000014572,190
ENSDARG00000014577,244
ENSDARG00000014582,29
ENSDARG00000014587,375
ENSDARG00000014588,35
ENSDARG00000014591,91
ENSDARG00000014592,31
ENSDARG00000014599,4
ENSDARG00000014623,6
ENSDARG00000014624,0
ENSDARG00000014626,76
ENSDARG00000014634,77
ENSDARG00000014646,826
ENSDARG00000014651,1
ENSDARG00000014652,12
ENSDARG00000014655,26
ENSDARG00000014657,0
ENSDARG00000014670,37
ENSDARG00000014673,37
ENSDARG00000014674,109
ENSDARG00000014675,34
ENSDARG00000014676,64
ENSDARG00000014680,21
ENSDARG00000014682,0
ENSDARG00000014685,25
ENSDARG00000014690,1350
ENSDARG00000014692,110
ENSDARG00000014704,17
ENSDARG00000014717,493
ENSDARG00000014722,0
ENSDARG00000014727,163
ENSDARG00000014731,29
ENSDARG00000014746,282
ENSDARG00000014761,4
ENSDARG00000014763,242
ENSDARG00000014770,175
ENSDARG00000014775,81
ENSDARG00000014790,174
ENSDARG00000014792,88
ENSDARG00000014793,79
ENSDARG00000014794,143
ENSDARG00000014796,37
ENSDARG00000014803,3
ENSDARG00000014804,219
ENSDARG00000014805,148
ENSDARG00000014806,26
ENSDARG00000014817,78
ENSDARG00000014825,161
ENSDARG00000014828,20
ENSDARG00000014840,155
ENSDARG00000014849,5
ENSDARG00000014854,27
ENSDARG00000014858,0
ENSDARG00000014866,14
ENSDARG00000014867,1076
ENSDARG00000014871,223
ENSDARG00000014875,114
ENSDARG00000014891,220
ENSDARG00000014898,6
ENSDARG00000014907,61
ENSDARG00000014910,17
ENSDARG00000014914,81
ENSDARG00000014915,40
ENSDARG00000014916,1
ENSDARG00000014927,1
ENSDARG00000014929,0
ENSDARG00000014939,7
ENSDARG00000014941,7
ENSDARG00000014943,5
ENSDARG00000014945,185
ENSDARG00000014946,1
ENSDARG00000014951,0
ENSDARG00000014953,12
ENSDARG00000014954,111
ENSDARG00000014956,1
ENSDARG00000014962,59
ENSDARG00000014963,8
ENSDARG00000014966,47
ENSDARG00000014967,0
ENSDARG00000014969,43
ENSDARG00000014973,33
ENSDARG00000014975,21
ENSDARG00000014976,18
ENSDARG00000014986,97
ENSDARG00000014994,18
ENSDARG00000014995,19
ENSDARG00000015002,90
ENSDARG00000015003,86
ENSDARG00000015006,63
ENSDARG00000015010,3
ENSDARG00000015015,26
ENSDARG00000015016,268
ENSDARG00000015025,168
ENSDARG00000015033,8
ENSDARG00000015050,858
ENSDARG00000015053,102
ENSDARG00000015057,57
ENSDARG00000015059,162
ENSDARG00000015064,0
ENSDARG00000015065,18
ENSDARG00000015068,0
ENSDARG00000015070,26
ENSDARG00000015072,39
ENSDARG00000015076,7
ENSDARG00000015088,43
ENSDARG00000015110,10
ENSDARG00000015111,139
ENSDARG00000015123,52
ENSDARG00000015126,32
ENSDARG00000015128,1393
ENSDARG00000015134,5
ENSDARG00000015144,0
ENSDARG00000015149,0
ENSDARG00000015153,45
ENSDARG00000015156,281
ENSDARG00000015158,10
ENSDARG00000015161,99
ENSDARG00000015164,395
ENSDARG00000015174,154
ENSDARG00000015176,32
ENSDARG00000015184,43
ENSDARG00000015199,90
ENSDARG00000015201,312
ENSDARG00000015206,118
ENSDARG00000015208,48
ENSDARG00000015221,104
ENSDARG00000015222,14
ENSDARG00000015224,133
ENSDARG00000015228,1
ENSDARG00000015236,35
ENSDARG00000015239,109
ENSDARG00000015240,71
ENSDARG00000015252,28
ENSDARG00000015254,140
ENSDARG00000015263,10
ENSDARG00000015266,211
ENSDARG00000015273,5
ENSDARG00000015278,30
ENSDARG00000015290,60
ENSDARG00000015292,61
ENSDARG00000015293,26
ENSDARG00000015310,129
ENSDARG00000015312,12
ENSDARG00000015314,109
ENSDARG00000015315,188
ENSDARG00000015325,22
ENSDARG00000015337,119
ENSDARG00000015343,95
ENSDARG00000015349,70
ENSDARG00000015352,43
ENSDARG00000015355,2
ENSDARG00000015356,44
ENSDARG00000015374,28
ENSDARG00000015385,85
ENSDARG00000015392,159
ENSDARG00000015394,13
ENSDARG00000015399,10
ENSDARG00000015404,30
ENSDARG00000015422,29
ENSDARG00000015425,25
ENSDARG00000015427,485
ENSDARG00000015445,77
ENSDARG00000015449,87
ENSDARG00000015460,9
ENSDARG00000015471,43
ENSDARG00000015472,112
ENSDARG00000015474,99
ENSDARG00000015476,0
ENSDARG00000015482,7
ENSDARG00000015495,50
ENSDARG00000015502,64
ENSDARG00000015506,122
ENSDARG00000015515,0
ENSDARG00000015524,44
ENSDARG00000015527,0
ENSDARG00000015531,80
ENSDARG00000015536,481
ENSDARG00000015537,265
ENSDARG00000015538,77
ENSDARG00000015540,75
ENSDARG00000015543,0
ENSDARG00000015546,102
ENSDARG00000015551,1343
ENSDARG00000015552,188
ENSDARG00000015554,84
ENSDARG00000015557,66
ENSDARG00000015559,6
ENSDARG00000015563,40
ENSDARG00000015566,256
ENSDARG00000015567,109
ENSDARG00000015575,92
ENSDARG00000015576,26
ENSDARG00000015589,14
ENSDARG00000015592,3
ENSDARG00000015607,0
ENSDARG00000015610,57
ENSDARG00000015611,31
ENSDARG00000015623,1
ENSDARG00000015627,23
ENSDARG00000015628,14
ENSDARG00000015638,35
ENSDARG00000015649,37
ENSDARG00000015653,320
ENSDARG00000015654,13
ENSDARG00000015657,3
ENSDARG00000015662,134
ENSDARG00000015674,42
ENSDARG00000015676,49
ENSDARG00000015678,0
ENSDARG00000015681,138
ENSDARG00000015686,42
ENSDARG00000015707,58
ENSDARG00000015709,80
ENSDARG00000015722,42
ENSDARG00000015731,127
ENSDARG00000015732,32
ENSDARG00000015734,0
ENSDARG00000015747,21
ENSDARG00000015749,30
ENSDARG00000015752,0
ENSDARG00000015757,52
ENSDARG00000015759,17
ENSDARG00000015765,0
ENSDARG00000015780,12
ENSDARG00000015790,83
ENSDARG00000015793,28
ENSDARG00000015803,2
ENSDARG00000015805,303
ENSDARG00000015807,43
ENSDARG00000015822,111
ENSDARG00000015823,41
ENSDARG00000015824,45
ENSDARG00000015829,57
ENSDARG00000015835,16
ENSDARG00000015851,241
ENSDARG00000015854,66
ENSDARG00000015856,19
ENSDARG00000015860,34
ENSDARG00000015862,2199
ENSDARG00000015863,55
ENSDARG00000015866,2899
ENSDARG00000015869,35
ENSDARG00000015876,20
ENSDARG00000015879,7
ENSDARG00000015887,468
ENSDARG00000015889,126
ENSDARG00000015890,38
ENSDARG00000015891,90
ENSDARG00000015901,139
ENSDARG00000015902,24
ENSDARG00000015905,7
ENSDARG00000015906,0
ENSDARG00000015907,145
ENSDARG00000015915,54
ENSDARG00000015917,32
ENSDARG00000015918,193
ENSDARG00000015921,17
ENSDARG00000015922,32
ENSDARG00000015930,61
ENSDARG00000015931,179
ENSDARG00000015937,10
ENSDARG00000015946,46
ENSDARG00000015947,687
ENSDARG00000015955,32
ENSDARG00000015964,0
ENSDARG00000015966,20
ENSDARG00000015968,52
ENSDARG00000015970,67
ENSDARG00000015971,105
ENSDARG00000015978,330
ENSDARG00000015985,120
ENSDARG00000015989,0
ENSDARG00000015990,174
ENSDARG00000015997,12
ENSDARG00000015998,13
ENSDARG00000016010,125
ENSDARG00000016011,110
ENSDARG00000016016,156
ENSDARG00000016022,52
ENSDARG00000016038,26
ENSDARG00000016044,16
ENSDARG00000016048,69
ENSDARG00000016056,50
ENSDARG00000016058,72
ENSDARG00000016059,111
ENSDARG00000016065,0
ENSDARG00000016074,4
ENSDARG00000016080,19
ENSDARG00000016081,103
ENSDARG00000016084,11
ENSDARG00000016085,126
ENSDARG00000016086,94
ENSDARG00000016088,117
ENSDARG00000016089,54
ENSDARG00000016093,2
ENSDARG00000016095,0
ENSDARG00000016112,21
ENSDARG00000016117,27
ENSDARG00000016122,8
ENSDARG00000016128,33
ENSDARG00000016132,105
ENSDARG00000016138,13
ENSDARG00000016139,1
ENSDARG00000016141,34
ENSDARG00000016143,48
ENSDARG00000016153,548
ENSDARG00000016154,198
ENSDARG00000016156,16
ENSDARG00000016160,44
ENSDARG00000016161,0
ENSDARG00000016163,95
ENSDARG00000016173,393
ENSDARG00000016177,106
ENSDARG00000016181,125
ENSDARG00000016188,112
ENSDARG00000016200,76
ENSDARG00000016207,0
ENSDARG00000016212,39
ENSDARG00000016213,2
ENSDARG00000016227,0
ENSDARG00000016231,44
ENSDARG00000016233,62
ENSDARG00000016238,75
ENSDARG00000016239,91
ENSDARG00000016253,81
ENSDARG00000016255,167
ENSDARG00000016256,75
ENSDARG00000016260,336
ENSDARG00000016263,57
ENSDARG00000016280,46
ENSDARG00000016290,40
ENSDARG00000016301,108
ENSDARG00000016302,294
ENSDARG00000016304,10
ENSDARG00000016307,115
ENSDARG00000016311,145
ENSDARG00000016318,11
ENSDARG00000016319,330
ENSDARG00000016336,0
ENSDARG00000016337,30
ENSDARG00000016343,11
ENSDARG00000016345,50
ENSDARG00000016348,21
ENSDARG00000016350,340
ENSDARG00000016357,26
ENSDARG00000016360,85
ENSDARG00000016363,2
ENSDARG00000016364,77
ENSDARG00000016368,50
ENSDARG00000016375,57
ENSDARG00000016391,16
ENSDARG00000016393,69
ENSDARG00000016396,19
ENSDARG00000016399,61
ENSDARG00000016404,189
ENSDARG00000016412,46
ENSDARG00000016415,157
ENSDARG00000016421,0
ENSDARG00000016427,8
ENSDARG00000016429,235
ENSDARG00000016439,16
ENSDARG00000016443,1620
ENSDARG00000016447,152
ENSDARG00000016448,0
ENSDARG00000016454,16
ENSDARG00000016457,20
ENSDARG00000016460,42
ENSDARG00000016463,18
ENSDARG00000016464,111
ENSDARG00000016470,82
ENSDARG00000016474,17
ENSDARG00000016477,159
ENSDARG00000016479,15
ENSDARG00000016480,26
ENSDARG00000016481,26
ENSDARG00000016483,24
ENSDARG00000016484,76
ENSDARG00000016490,221
ENSDARG00000016494,83
ENSDARG00000016496,45
ENSDARG00000016505,41
ENSDARG00000016513,162
ENSDARG00000016514,1
ENSDARG00000016516,36
ENSDARG00000016519,5
ENSDARG00000016526,197
ENSDARG00000016527,3
ENSDARG00000016528,61
ENSDARG00000016531,43
ENSDARG00000016532,323
ENSDARG00000016536,0
ENSDARG00000016538,0
ENSDARG00000016541,9
ENSDARG00000016543,0
ENSDARG00000016545,51
ENSDARG00000016548,317
ENSDARG00000016551,144
ENSDARG00000016570,99
ENSDARG00000016573,267
ENSDARG00000016584,30
ENSDARG00000016594,15
ENSDARG00000016598,192
ENSDARG00000016605,0
ENSDARG00000016607,2
ENSDARG00000016611,38
ENSDARG00000016613,0
ENSDARG00000016623,187
ENSDARG00000016630,405
ENSDARG00000016649,39
ENSDARG00000016651,884
ENSDARG00000016656,4
ENSDARG00000016664,85
ENSDARG00000016667,166
ENSDARG00000016674,1
ENSDARG00000016676,312
ENSDARG00000016687,315
ENSDARG00000016691,27
ENSDARG00000016695,12
ENSDARG00000016699,5
ENSDARG00000016704,7
ENSDARG00000016706,41
ENSDARG00000016710,6
ENSDARG00000016718,34
ENSDARG00000016721,553
ENSDARG00000016724,38
ENSDARG00000016725,7
ENSDARG00000016730,0
ENSDARG00000016733,10
ENSDARG00000016739,42
ENSDARG00000016742,6
ENSDARG00000016743,31
ENSDARG00000016745,22
ENSDARG00000016749,44
ENSDARG00000016750,15
ENSDARG00000016753,52
ENSDARG00000016754,33
ENSDARG00000016763,334
ENSDARG00000016765,16
ENSDARG00000016769,32
ENSDARG00000016771,2491
ENSDARG00000016773,1
ENSDARG00000016774,99
ENSDARG00000016775,137
ENSDARG00000016782,765
ENSDARG00000016783,145
ENSDARG00000016788,145
ENSDARG00000016789,3
ENSDARG00000016793,330
ENSDARG00000016794,39
ENSDARG00000016809,50
ENSDARG00000016811,120
ENSDARG00000016815,6
ENSDARG00000016818,2
ENSDARG00000016825,0
ENSDARG00000016830,207
ENSDARG00000016835,17
ENSDARG00000016837,7
ENSDARG00000016854,22
ENSDARG00000016855,5
ENSDARG00000016856,38
ENSDARG00000016858,10
ENSDARG00000016864,142
ENSDARG00000016866,63
ENSDARG00000016867,64
ENSDARG00000016868,58
ENSDARG00000016871,151
ENSDARG00000016875,143
ENSDARG00000016886,6
ENSDARG00000016889,1036
ENSDARG00000016897,0
ENSDARG00000016903,73
ENSDARG00000016904,117
ENSDARG00000016908,9
ENSDARG00000016918,660
ENSDARG00000016923,6
ENSDARG00000016934,56
ENSDARG00000016936,86
ENSDARG00000016939,14
ENSDARG00000016951,0
ENSDARG00000016963,3
ENSDARG00000016964,20
ENSDARG00000016968,69
ENSDARG00000016977,27
ENSDARG00000016979,51
ENSDARG00000016981,56
ENSDARG00000016994,49
ENSDARG00000016999,3
ENSDARG00000017004,104
ENSDARG00000017006,188
ENSDARG00000017007,64
ENSDARG00000017010,9
ENSDARG00000017014,416
ENSDARG00000017023,7
ENSDARG00000017034,97
ENSDARG00000017036,74
ENSDARG00000017037,195
ENSDARG00000017038,0
ENSDARG00000017047,56
ENSDARG00000017049,20
ENSDARG00000017055,0
ENSDARG00000017058,178
ENSDARG00000017067,14
ENSDARG00000017078,0
ENSDARG00000017084,14
ENSDARG00000017086,10
ENSDARG00000017093,28
ENSDARG00000017105,153
ENSDARG00000017107,13
ENSDARG00000017108,43
ENSDARG00000017111,5
ENSDARG00000017115,81
ENSDARG00000017119,30
ENSDARG00000017121,127
ENSDARG00000017126,141
ENSDARG00000017127,45
ENSDARG00000017128,62
ENSDARG00000017140,47
ENSDARG00000017141,3
ENSDARG00000017143,66
ENSDARG00000017154,56
ENSDARG00000017155,3
ENSDARG00000017162,78
ENSDARG00000017163,0
ENSDARG00000017165,6
ENSDARG00000017168,7
ENSDARG00000017173,63
ENSDARG00000017174,4
ENSDARG00000017180,181
ENSDARG00000017188,0
ENSDARG00000017193,9
ENSDARG00000017195,29
ENSDARG00000017199,11
ENSDARG00000017211,160
ENSDARG00000017219,2044
ENSDARG00000017220,31
ENSDARG00000017229,39
ENSDARG00000017230,67
ENSDARG00000017234,0
ENSDARG00000017235,868
ENSDARG00000017240,7
ENSDARG00000017242,28
ENSDARG00000017244,308
ENSDARG00000017246,1365
ENSDARG00000017251,0
ENSDARG00000017254,18
ENSDARG00000017255,22
ENSDARG00000017261,59
ENSDARG00000017266,15
ENSDARG00000017272,9
ENSDARG00000017274,200
ENSDARG00000017294,112
ENSDARG00000017299,32
ENSDARG00000017311,18
ENSDARG00000017312,61
ENSDARG00000017314,790
ENSDARG00000017315,46
ENSDARG00000017316,31
ENSDARG00000017320,38
ENSDARG00000017321,112
ENSDARG00000017329,26
ENSDARG00000017337,8
ENSDARG00000017338,379
ENSDARG00000017340,0
ENSDARG00000017354,7
ENSDARG00000017355,0
ENSDARG00000017359,1
ENSDARG00000017365,79
ENSDARG00000017366,37
ENSDARG00000017367,21
ENSDARG00000017369,98
ENSDARG00000017385,5
ENSDARG00000017386,46
ENSDARG00000017388,30
ENSDARG00000017391,66
ENSDARG00000017397,233
ENSDARG00000017398,5
ENSDARG00000017400,9
ENSDARG00000017422,83
ENSDARG00000017423,150
ENSDARG00000017425,8
ENSDARG00000017427,109
ENSDARG00000017429,97
ENSDARG00000017431,62
ENSDARG00000017437,13
ENSDARG00000017439,35
ENSDARG00000017441,6177
ENSDARG00000017444,57
ENSDARG00000017445,499
ENSDARG00000017446,41
ENSDARG00000017454,70
ENSDARG00000017466,36
ENSDARG00000017474,2
ENSDARG00000017489,0
ENSDARG00000017490,555
ENSDARG00000017494,33
ENSDARG00000017500,214
ENSDARG00000017504,1
ENSDARG00000017522,145
ENSDARG00000017525,103
ENSDARG00000017532,5
ENSDARG00000017537,9
ENSDARG00000017542,5
ENSDARG00000017562,19
ENSDARG00000017565,0
ENSDARG00000017569,44
ENSDARG00000017571,117
ENSDARG00000017579,29
ENSDARG00000017590,35
ENSDARG00000017591,1445
ENSDARG00000017595,79
ENSDARG00000017602,113
ENSDARG00000017605,5
ENSDARG00000017606,7
ENSDARG00000017612,34
ENSDARG00000017615,6
ENSDARG00000017617,3
ENSDARG00000017624,10601
ENSDARG00000017634,118
ENSDARG00000017636,34
ENSDARG00000017649,8
ENSDARG00000017653,4
ENSDARG00000017657,2
ENSDARG00000017658,65
ENSDARG00000017659,68
ENSDARG00000017661,117
ENSDARG00000017665,33
ENSDARG00000017673,452
ENSDARG00000017675,47
ENSDARG00000017676,319
ENSDARG00000017687,51
ENSDARG00000017696,133
ENSDARG00000017703,12
ENSDARG00000017708,32
ENSDARG00000017710,12
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,19
ENSDARG00000017739,6
ENSDARG00000017740,142
ENSDARG00000017741,46
ENSDARG00000017742,29
ENSDARG00000017744,14
ENSDARG00000017748,60
ENSDARG00000017757,35
ENSDARG00000017762,47
ENSDARG00000017772,313
ENSDARG00000017773,44
ENSDARG00000017775,61
ENSDARG00000017780,25
ENSDARG00000017781,27
ENSDARG00000017785,36
ENSDARG00000017790,25
ENSDARG00000017794,341
ENSDARG00000017798,241
ENSDARG00000017799,47
ENSDARG00000017803,144
ENSDARG00000017809,10
ENSDARG00000017811,48
ENSDARG00000017813,35
ENSDARG00000017821,102
ENSDARG00000017834,23
ENSDARG00000017835,85
ENSDARG00000017841,281
ENSDARG00000017842,52
ENSDARG00000017843,27
ENSDARG00000017844,19
ENSDARG00000017853,14
ENSDARG00000017860,2
ENSDARG00000017874,61
ENSDARG00000017880,20
ENSDARG00000017882,130
ENSDARG00000017884,8
ENSDARG00000017886,48
ENSDARG00000017891,225
ENSDARG00000017901,83
ENSDARG00000017905,71
ENSDARG00000017910,35
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,7
ENSDARG00000017929,247
ENSDARG00000017931,15
ENSDARG00000017947,8
ENSDARG00000017953,7
ENSDARG00000017960,50
ENSDARG00000017982,0
ENSDARG00000017983,0
ENSDARG00000017984,5
ENSDARG00000017985,59
ENSDARG00000017986,115
ENSDARG00000017988,41
ENSDARG00000017994,0
ENSDARG00000018000,155
ENSDARG00000018002,29
ENSDARG00000018004,5
ENSDARG00000018006,18
ENSDARG00000018008,1
ENSDARG00000018010,48
ENSDARG00000018022,24
ENSDARG00000018025,77
ENSDARG00000018032,86
ENSDARG00000018040,9
ENSDARG00000018047,9
ENSDARG00000018048,0
ENSDARG00000018049,187
ENSDARG00000018060,335
ENSDARG00000018061,36
ENSDARG00000018065,17
ENSDARG00000018066,26
ENSDARG00000018069,13
ENSDARG00000018073,9
ENSDARG00000018077,0
ENSDARG00000018096,37
ENSDARG00000018105,199
ENSDARG00000018106,73
ENSDARG00000018107,15
ENSDARG00000018109,8
ENSDARG00000018110,83
ENSDARG00000018111,38
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,80
ENSDARG00000018145,148
ENSDARG00000018146,52
ENSDARG00000018149,271
ENSDARG00000018153,12
ENSDARG00000018159,37
ENSDARG00000018162,20
ENSDARG00000018165,6
ENSDARG00000018174,309
ENSDARG00000018178,64
ENSDARG00000018179,57
ENSDARG00000018181,0
ENSDARG00000018190,146
ENSDARG00000018192,366
ENSDARG00000018206,18
ENSDARG00000018228,6
ENSDARG00000018241,144
ENSDARG00000018257,242
ENSDARG00000018259,1607
ENSDARG00000018260,1
ENSDARG00000018263,410
ENSDARG00000018264,118
ENSDARG00000018266,88
ENSDARG00000018270,85
ENSDARG00000018272,74
ENSDARG00000018281,0
ENSDARG00000018283,7
ENSDARG00000018285,77
ENSDARG00000018296,40
ENSDARG00000018301,0
ENSDARG00000018303,8
ENSDARG00000018312,50
ENSDARG00000018319,94
ENSDARG00000018321,16
ENSDARG00000018325,56
ENSDARG00000018327,0
ENSDARG00000018328,49
ENSDARG00000018329,6
ENSDARG00000018334,734
ENSDARG00000018342,48
ENSDARG00000018351,329
ENSDARG00000018361,137
ENSDARG00000018382,12
ENSDARG00000018383,30
ENSDARG00000018393,224
ENSDARG00000018397,83
ENSDARG00000018399,63
ENSDARG00000018404,465
ENSDARG00000018411,9
ENSDARG00000018418,14
ENSDARG00000018423,65
ENSDARG00000018425,145
ENSDARG00000018426,358
ENSDARG00000018432,48
ENSDARG00000018441,62
ENSDARG00000018459,17
ENSDARG00000018460,324
ENSDARG00000018461,131
ENSDARG00000018476,269
ENSDARG00000018478,509
ENSDARG00000018485,36
ENSDARG00000018491,249
ENSDARG00000018492,145
ENSDARG00000018494,7
ENSDARG00000018506,0
ENSDARG00000018508,23
ENSDARG00000018516,49
ENSDARG00000018521,0
ENSDARG00000018524,275
ENSDARG00000018529,117
ENSDARG00000018530,2
ENSDARG00000018534,547
ENSDARG00000018542,1
ENSDARG00000018553,9
ENSDARG00000018559,92
ENSDARG00000018562,63
ENSDARG00000018566,342
ENSDARG00000018569,140
ENSDARG00000018574,47
ENSDARG00000018587,0
ENSDARG00000018593,50
ENSDARG00000018600,66
ENSDARG00000018602,82
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,120
ENSDARG00000018619,48
ENSDARG00000018621,94
ENSDARG00000018623,10
ENSDARG00000018627,10
ENSDARG00000018637,38
ENSDARG00000018643,47
ENSDARG00000018650,1
ENSDARG00000018653,23
ENSDARG00000018658,116
ENSDARG00000018671,0
ENSDARG00000018681,0
ENSDARG00000018687,10
ENSDARG00000018688,23
ENSDARG00000018691,227
ENSDARG00000018693,202
ENSDARG00000018698,104
ENSDARG00000018716,114
ENSDARG00000018721,118
ENSDARG00000018726,41
ENSDARG00000018738,76
ENSDARG00000018742,224
ENSDARG00000018743,33
ENSDARG00000018744,1
ENSDARG00000018750,38
ENSDARG00000018757,87
ENSDARG00000018765,14
ENSDARG00000018773,81
ENSDARG00000018782,313
ENSDARG00000018787,58
ENSDARG00000018788,6
ENSDARG00000018797,1
ENSDARG00000018809,16
ENSDARG00000018814,131
ENSDARG00000018817,32
ENSDARG00000018820,226
ENSDARG00000018825,43
ENSDARG00000018840,56
ENSDARG00000018846,219
ENSDARG00000018853,125
ENSDARG00000018854,76
ENSDARG00000018856,132
ENSDARG00000018871,1
ENSDARG00000018881,36
ENSDARG00000018882,151
ENSDARG00000018890,79
ENSDARG00000018891,22
ENSDARG00000018896,94
ENSDARG00000018898,78
ENSDARG00000018902,182
ENSDARG00000018903,82
ENSDARG00000018904,102
ENSDARG00000018907,431
ENSDARG00000018914,299
ENSDARG00000018918,12
ENSDARG00000018921,17
ENSDARG00000018923,372
ENSDARG00000018936,34
ENSDARG00000018944,9
ENSDARG00000018953,19
ENSDARG00000018956,16
ENSDARG00000018958,15
ENSDARG00000018961,2125
ENSDARG00000018966,34
ENSDARG00000018967,66
ENSDARG00000018968,115
ENSDARG00000018971,50
ENSDARG00000018973,68
ENSDARG00000018976,12
ENSDARG00000018980,6
ENSDARG00000018984,71
ENSDARG00000018985,140
ENSDARG00000018989,228
ENSDARG00000018997,91
ENSDARG00000019000,692
ENSDARG00000019001,7
ENSDARG00000019004,163
ENSDARG00000019008,103
ENSDARG00000019013,30
ENSDARG00000019025,6
ENSDARG00000019033,152
ENSDARG00000019038,43
ENSDARG00000019060,84
ENSDARG00000019062,35
ENSDARG00000019063,66
ENSDARG00000019081,29
ENSDARG00000019093,0
ENSDARG00000019096,7
ENSDARG00000019098,26
ENSDARG00000019103,103
ENSDARG00000019113,44
ENSDARG00000019116,75
ENSDARG00000019117,104
ENSDARG00000019122,0
ENSDARG00000019125,19
ENSDARG00000019128,226
ENSDARG00000019130,15
ENSDARG00000019135,1
ENSDARG00000019137,159
ENSDARG00000019142,32
ENSDARG00000019144,29
ENSDARG00000019156,9
ENSDARG00000019160,18
ENSDARG00000019179,34
ENSDARG00000019181,1552
ENSDARG00000019185,18
ENSDARG00000019191,60
ENSDARG00000019195,16
ENSDARG00000019205,396
ENSDARG00000019207,0
ENSDARG00000019208,107
ENSDARG00000019213,60
ENSDARG00000019222,54
ENSDARG00000019223,211
ENSDARG00000019228,31
ENSDARG00000019230,2220
ENSDARG00000019231,1597
ENSDARG00000019233,26
ENSDARG00000019235,150
ENSDARG00000019236,7
ENSDARG00000019239,71
ENSDARG00000019250,4
ENSDARG00000019253,380
ENSDARG00000019260,46
ENSDARG00000019265,12
ENSDARG00000019274,22
ENSDARG00000019278,27
ENSDARG00000019280,122
ENSDARG00000019293,14
ENSDARG00000019294,9
ENSDARG00000019299,138
ENSDARG00000019300,31
ENSDARG00000019302,207
ENSDARG00000019304,32
ENSDARG00000019307,16
ENSDARG00000019311,33
ENSDARG00000019312,22
ENSDARG00000019316,111
ENSDARG00000019326,120
ENSDARG00000019328,265
ENSDARG00000019332,86
ENSDARG00000019335,19
ENSDARG00000019338,41
ENSDARG00000019339,15
ENSDARG00000019341,53
ENSDARG00000019342,13
ENSDARG00000019345,159
ENSDARG00000019353,623
ENSDARG00000019355,8
ENSDARG00000019357,0
ENSDARG00000019360,140
ENSDARG00000019362,67
ENSDARG00000019364,28
ENSDARG00000019365,17
ENSDARG00000019367,67
ENSDARG00000019371,18
ENSDARG00000019383,308
ENSDARG00000019392,70
ENSDARG00000019396,8
ENSDARG00000019398,52
ENSDARG00000019404,240
ENSDARG00000019406,13
ENSDARG00000019417,28
ENSDARG00000019418,14
ENSDARG00000019420,205
ENSDARG00000019426,335
ENSDARG00000019438,81
ENSDARG00000019442,43
ENSDARG00000019444,61
ENSDARG00000019451,66
ENSDARG00000019457,34
ENSDARG00000019459,81
ENSDARG00000019484,21
ENSDARG00000019487,19
ENSDARG00000019492,63
ENSDARG00000019496,59
ENSDARG00000019498,61
ENSDARG00000019501,76
ENSDARG00000019503,2
ENSDARG00000019507,145
ENSDARG00000019516,17
ENSDARG00000019521,24
ENSDARG00000019525,36
ENSDARG00000019526,29
ENSDARG00000019529,122
ENSDARG00000019530,48
ENSDARG00000019532,72
ENSDARG00000019541,780
ENSDARG00000019549,2
ENSDARG00000019556,28
ENSDARG00000019564,118
ENSDARG00000019566,91
ENSDARG00000019572,84
ENSDARG00000019579,103
ENSDARG00000019581,226
ENSDARG00000019585,0
ENSDARG00000019588,64
ENSDARG00000019591,0
ENSDARG00000019595,1
ENSDARG00000019596,79
ENSDARG00000019601,964
ENSDARG00000019613,133
ENSDARG00000019614,20
ENSDARG00000019636,19
ENSDARG00000019644,588
ENSDARG00000019646,37
ENSDARG00000019651,0
ENSDARG00000019658,79
ENSDARG00000019660,4
ENSDARG00000019686,37
ENSDARG00000019692,45
ENSDARG00000019693,76
ENSDARG00000019702,500
