plate_id	embryo_id	is_VC	time_end	value
DES	Dose1_1	0	1	1936
DES	Dose1_2	0	1	1964
DES	Dose1_3	0	1	1530.1
DES	Dose1_4	0	1	1806.6
DES	Dose1_5	0	1	1309.3
DES	Dose1_6	0	1	1169.3
DES	Dose1_7	0	1	1153.8
DES	Dose1_8	0	1	1197
DES	Dose1_9	0	1	1460.7
DES	Dose2_1	0	1	1382.5
DES	Dose2_2	0	1	953
DES	Dose2_3	0	1	1241.9
DES	Dose2_4	0	1	2453
DES	Dose2_5	0	1	1158.7
DES	Dose2_6	0	1	1080.9
DES	Dose2_7	0	1	1403.8
DES	Dose2_8	0	1	796
DES	Dose2_9	0	1	1977
DES	Dose3_1	0	1	1442.5
DES	Dose3_2	0	1	1005.4
DES	Dose3_3	0	1	2936.1
DES	Dose3_4	0	1	1164.4
DES	Dose3_5	0	1	1692.4
DES	Dose3_6	0	1	1259.5
DES	Dose3_7	0	1	1465
DES	Dose3_8	0	1	1145.8
DES	Dose3_9	0	1	1759.1
DES	Dose4_1	0	1	1242
DES	Dose4_2	0	1	517.4
DES	Dose4_3	0	1	1218.1
DES	Dose4_4	0	1	890
DES	Dose4_5	0	1	1195.5
DES	Dose4_6	0	1	1024.7
DES	Dose4_7	0	1	1240
DES	Dose4_8	0	1	1443.9
DES	Dose4_9	0	1	1305.8
DES	Dose5_1	0	1	1567.3
DES	Dose5_2	0	1	1091.3
DES	Dose5_3	0	1	939.9
DES	Dose5_4	0	1	1435
DES	Dose5_5	0	1	2086.7
DES	Dose5_6	0	1	1050.4
DES	Dose5_7	0	1	1428.2
DES	Dose5_8	0	1	1012
DES	Dose5_9	0	1	1479.1
DES	Control_1	1	1	1188.5
DES	Control_2	1	1	1545.9
DES	Control_3	1	1	1166.5
DES	Control_4	1	1	1192.1
DES	Control_5	1	1	817.1
DES	Control_6	1	1	885.8
DES	Control_7	1	1	1239.4
DES	Control_8	1	1	1352.1
DES	Control_9	1	1	960.6
DES	Dose1_1	0	2	1595.8
DES	Dose1_2	0	2	1975.9
DES	Dose1_3	0	2	1301.6
DES	Dose1_4	0	2	1308.5
DES	Dose1_5	0	2	1319.8
DES	Dose1_6	0	2	1220.5
DES	Dose1_7	0	2	1255.2
DES	Dose1_8	0	2	1236.7
DES	Dose1_9	0	2	1564.2
DES	Dose2_1	0	2	1573.2
DES	Dose2_2	0	2	1094.5
DES	Dose2_3	0	2	1129.8
DES	Dose2_4	0	2	2170.3
DES	Dose2_5	0	2	1122.8
DES	Dose2_6	0	2	1056
DES	Dose2_7	0	2	1103.1
DES	Dose2_8	0	2	1077.3
DES	Dose2_9	0	2	1412.2
DES	Dose3_1	0	2	1383.8
DES	Dose3_2	0	2	925.6
DES	Dose3_3	0	2	2232.3
DES	Dose3_4	0	2	1382.8
DES	Dose3_5	0	2	1276.6
DES	Dose3_6	0	2	993
DES	Dose3_7	0	2	1251.7
DES	Dose3_8	0	2	1056.8
DES	Dose3_9	0	2	1744
DES	Dose4_1	0	2	1315.9
DES	Dose4_2	0	2	592.5
DES	Dose4_3	0	2	1341.4
DES	Dose4_4	0	2	927.1
DES	Dose4_5	0	2	1250.5
DES	Dose4_6	0	2	934.7
DES	Dose4_7	0	2	1251.7
DES	Dose4_8	0	2	1172.4
DES	Dose4_9	0	2	1222.4
DES	Dose5_1	0	2	1548.8
DES	Dose5_2	0	2	1176.3
DES	Dose5_3	0	2	1010.2
DES	Dose5_4	0	2	1278.6
DES	Dose5_5	0	2	1321.9
DES	Dose5_6	0	2	1137.3
DES	Dose5_7	0	2	1265.7
DES	Dose5_8	0	2	982.6
DES	Dose5_9	0	2	1519.7
DES	Control_1	1	2	1029.9
DES	Control_2	1	2	1436.1
DES	Control_3	1	2	1057.2
DES	Control_4	1	2	1309
DES	Control_5	1	2	860.2
DES	Control_6	1	2	935.8
DES	Control_7	1	2	903.3
DES	Control_8	1	2	1455.8
DES	Control_9	1	2	1056.4
DES	Dose1_1	0	3	1562.3
DES	Dose1_2	0	3	1996.5
DES	Dose1_3	0	3	1447.3
DES	Dose1_4	0	3	1325.7
DES	Dose1_5	0	3	1091.4
DES	Dose1_6	0	3	1320.4
DES	Dose1_7	0	3	1304.3
DES	Dose1_8	0	3	1342
DES	Dose1_9	0	3	1667.9
DES	Dose2_1	0	3	1448.7
DES	Dose2_2	0	3	1110
DES	Dose2_3	0	3	1150
DES	Dose2_4	0	3	2474.1
DES	Dose2_5	0	3	1169.2
DES	Dose2_6	0	3	984.8
DES	Dose2_7	0	3	1062.8
DES	Dose2_8	0	3	1023.1
DES	Dose2_9	0	3	1501
DES	Dose3_1	0	3	1466.7
DES	Dose3_2	0	3	1071
DES	Dose3_3	0	3	2620.1
DES	Dose3_4	0	3	1273
DES	Dose3_5	0	3	1153.9
DES	Dose3_6	0	3	1046.8
DES	Dose3_7	0	3	1519.2
DES	Dose3_8	0	3	903.4
DES	Dose3_9	0	3	1738.3
DES	Dose4_1	0	3	1307.5
DES	Dose4_2	0	3	413.6
DES	Dose4_3	0	3	1721.1
DES	Dose4_4	0	3	903
DES	Dose4_5	0	3	1207
DES	Dose4_6	0	3	942.5
DES	Dose4_7	0	3	1197.9
DES	Dose4_8	0	3	1108.4
DES	Dose4_9	0	3	1351
DES	Dose5_1	0	3	1685.4
DES	Dose5_2	0	3	1130.2
DES	Dose5_3	0	3	1075.4
DES	Dose5_4	0	3	1277.3
DES	Dose5_5	0	3	1343.9
DES	Dose5_6	0	3	1036.2
DES	Dose5_7	0	3	1233
DES	Dose5_8	0	3	992.5
DES	Dose5_9	0	3	1538.7
DES	Control_1	1	3	1346.1
DES	Control_2	1	3	1475.3
DES	Control_3	1	3	1166.9
DES	Control_4	1	3	1202.6
DES	Control_5	1	3	1014.8
DES	Control_6	1	3	1048
DES	Control_7	1	3	1036.4
DES	Control_8	1	3	1404.8
DES	Control_9	1	3	979.1
DES	Dose1_1	0	4	1690.3
DES	Dose1_2	0	4	1823.2
DES	Dose1_3	0	4	1258.1
DES	Dose1_4	0	4	1471.4
DES	Dose1_5	0	4	1152.6
DES	Dose1_6	0	4	1234.7
DES	Dose1_7	0	4	1290.4
DES	Dose1_8	0	4	1260.9
DES	Dose1_9	0	4	1674.2
DES	Dose2_1	0	4	1590.7
DES	Dose2_2	0	4	1140.1
DES	Dose2_3	0	4	1128.6
DES	Dose2_4	0	4	2290
DES	Dose2_5	0	4	1115.6
DES	Dose2_6	0	4	1045.5
DES	Dose2_7	0	4	894.7
DES	Dose2_8	0	4	1079.4
DES	Dose2_9	0	4	1454.2
DES	Dose3_1	0	4	1657.7
DES	Dose3_2	0	4	804.2
DES	Dose3_3	0	4	1816.4
DES	Dose3_4	0	4	1191.9
DES	Dose3_5	0	4	1228.1
DES	Dose3_6	0	4	982.9
DES	Dose3_7	0	4	1471.9
DES	Dose3_8	0	4	923.1
DES	Dose3_9	0	4	1846.1
DES	Dose4_1	0	4	1563.6
DES	Dose4_2	0	4	346.7
DES	Dose4_3	0	4	1652.7
DES	Dose4_4	0	4	1064.2
DES	Dose4_5	0	4	1107.2
DES	Dose4_6	0	4	1077.7
DES	Dose4_7	0	4	1095.2
DES	Dose4_8	0	4	1068.1
DES	Dose4_9	0	4	1323.4
DES	Dose5_1	0	4	1551.7
DES	Dose5_2	0	4	1153.5
DES	Dose5_3	0	4	1175.1
DES	Dose5_4	0	4	1238.4
DES	Dose5_5	0	4	1485.5
DES	Dose5_6	0	4	1072.9
DES	Dose5_7	0	4	1345.7
DES	Dose5_8	0	4	1023.8
DES	Dose5_9	0	4	1416.3
DES	Control_1	1	4	1117.5
DES	Control_2	1	4	1503.5
DES	Control_3	1	4	948.8
DES	Control_4	1	4	1117.5
DES	Control_5	1	4	1074.5
DES	Control_6	1	4	1136.5
DES	Control_7	1	4	824.8
DES	Control_8	1	4	1395.9
DES	Control_9	1	4	921.1
DES	Dose1_1	0	5	1549.1
DES	Dose1_2	0	5	1826.6
DES	Dose1_3	0	5	1288.7
DES	Dose1_4	0	5	1420
DES	Dose1_5	0	5	1096.3
DES	Dose1_6	0	5	1163.5
DES	Dose1_7	0	5	1302.3
DES	Dose1_8	0	5	1237.2
DES	Dose1_9	0	5	1801.6
DES	Dose2_1	0	5	1528.9
DES	Dose2_2	0	5	1174.8
DES	Dose2_3	0	5	1196.9
DES	Dose2_4	0	5	2741.9
DES	Dose2_5	0	5	806.9
DES	Dose2_6	0	5	997.2
DES	Dose2_7	0	5	258.1
DES	Dose2_8	0	5	1010.6
DES	Dose2_9	0	5	1376.3
DES	Dose3_1	0	5	1801.7
DES	Dose3_2	0	5	915.4
DES	Dose3_3	0	5	2207.5
DES	Dose3_4	0	5	1241.3
DES	Dose3_5	0	5	1286.6
DES	Dose3_6	0	5	973.5
DES	Dose3_7	0	5	1406.3
DES	Dose3_8	0	5	1011.1
DES	Dose3_9	0	5	1712.5
DES	Dose4_1	0	5	1632.1
DES	Dose4_2	0	5	455.4
DES	Dose4_3	0	5	1950.4
DES	Dose4_4	0	5	1070.2
DES	Dose4_5	0	5	1273.8
DES	Dose4_6	0	5	1080.5
DES	Dose4_7	0	5	935.3
DES	Dose4_8	0	5	1091.4
DES	Dose4_9	0	5	1441
DES	Dose5_1	0	5	1652.5
DES	Dose5_2	0	5	1188.7
DES	Dose5_3	0	5	1425.9
DES	Dose5_4	0	5	1286.5
DES	Dose5_5	0	5	1593.7
DES	Dose5_6	0	5	993.8
DES	Dose5_7	0	5	1364.5
DES	Dose5_8	0	5	912.1
DES	Dose5_9	0	5	1381.2
DES	Control_1	1	5	1025.8
DES	Control_2	1	5	1572.9
DES	Control_3	1	5	1130.6
DES	Control_4	1	5	1071.9
DES	Control_5	1	5	1004.9
DES	Control_6	1	5	1077.8
DES	Control_7	1	5	1134.5
DES	Control_8	1	5	1277.1
DES	Control_9	1	5	807.4
DES	Dose1_1	0	6	849.5
DES	Dose1_2	0	6	1542
DES	Dose1_3	0	6	921.8
DES	Dose1_4	0	6	1344
DES	Dose1_5	0	6	1082.7
DES	Dose1_6	0	6	950.7
DES	Dose1_7	0	6	1060.3
DES	Dose1_8	0	6	806.4
DES	Dose1_9	0	6	574.3
DES	Dose2_1	0	6	1268.2
DES	Dose2_2	0	6	1157.6
DES	Dose2_3	0	6	1117.4
DES	Dose2_4	0	6	1424.6
DES	Dose2_5	0	6	548.1
DES	Dose2_6	0	6	875.7
DES	Dose2_7	0	6	929
DES	Dose2_8	0	6	232.4
DES	Dose2_9	0	6	905.4
DES	Dose3_1	0	6	1836.9
DES	Dose3_2	0	6	487.4
DES	Dose3_3	0	6	1530.8
DES	Dose3_4	0	6	1814.4
DES	Dose3_5	0	6	199.3
DES	Dose3_6	0	6	1057.1
DES	Dose3_7	0	6	1098.6
DES	Dose3_8	0	6	655.1
DES	Dose3_9	0	6	1151.2
DES	Dose4_1	0	6	956.9
DES	Dose4_2	0	6	771.7
DES	Dose4_3	0	6	1490.1
DES	Dose4_4	0	6	549
DES	Dose4_5	0	6	1060.4
DES	Dose4_6	0	6	671.3
DES	Dose4_7	0	6	656
DES	Dose4_8	0	6	597.5
DES	Dose4_9	0	6	762.2
DES	Dose5_1	0	6	673
DES	Dose5_2	0	6	708.4
DES	Dose5_3	0	6	422.5
DES	Dose5_4	0	6	1034.8
DES	Dose5_5	0	6	632.6
DES	Dose5_6	0	6	689.2
DES	Dose5_7	0	6	1443.3
DES	Dose5_8	0	6	388.2
DES	Dose5_9	0	6	1218.1
DES	Control_1	1	6	993.7
DES	Control_2	1	6	738.7
DES	Control_3	1	6	867.6
DES	Control_4	1	6	748.6
DES	Control_5	1	6	568
DES	Control_6	1	6	659.3
DES	Control_7	1	6	860.4
DES	Control_8	1	6	801.5
DES	Control_9	1	6	364.5
DES	Dose1_1	0	7	861.5
DES	Dose1_2	0	7	1036.3
DES	Dose1_3	0	7	950.5
DES	Dose1_4	0	7	1062.1
DES	Dose1_5	0	7	1091.1
DES	Dose1_6	0	7	913.6
DES	Dose1_7	0	7	1187.3
DES	Dose1_8	0	7	621
DES	Dose1_9	0	7	743.7
DES	Dose2_1	0	7	1606.8
DES	Dose2_2	0	7	1151.2
DES	Dose2_3	0	7	1189.1
DES	Dose2_4	0	7	515.9
DES	Dose2_5	0	7	748.7
DES	Dose2_6	0	7	775.9
DES	Dose2_7	0	7	914.9
DES	Dose2_8	0	7	423
DES	Dose2_9	0	7	414.5
