C3,Counts
ENSDARG00000016526,153
ENSDARG00000016527,0
ENSDARG00000016528,66
ENSDARG00000016531,85
ENSDARG00000016532,231
ENSDARG00000016536,0
ENSDARG00000016538,0
ENSDARG00000016541,5
ENSDARG00000016543,0
ENSDARG00000016545,37
ENSDARG00000016548,156
ENSDARG00000016551,201
ENSDARG00000016570,114
ENSDARG00000016573,194
ENSDARG00000016584,22
ENSDARG00000016594,7
ENSDARG00000016598,20
ENSDARG00000016605,0
ENSDARG00000016607,40
ENSDARG00000016611,13
ENSDARG00000016613,0
ENSDARG00000016623,143
ENSDARG00000016630,380
ENSDARG00000016649,29
ENSDARG00000016651,581
ENSDARG00000016656,6
ENSDARG00000016664,106
ENSDARG00000016667,246
ENSDARG00000016674,0
ENSDARG00000016676,388
ENSDARG00000016687,115
ENSDARG00000016691,12
ENSDARG00000016695,26
ENSDARG00000016699,0
ENSDARG00000016704,0
ENSDARG00000016706,20
ENSDARG00000016710,15
ENSDARG00000016718,28
ENSDARG00000016721,297
ENSDARG00000016724,17
ENSDARG00000016725,7
ENSDARG00000016730,0
ENSDARG00000016733,6
ENSDARG00000016739,53
ENSDARG00000016742,2
ENSDARG00000016743,4
ENSDARG00000016745,19
ENSDARG00000016749,19
ENSDARG00000016750,4
ENSDARG00000016753,20
ENSDARG00000016754,22
ENSDARG00000016763,331
ENSDARG00000016765,31
ENSDARG00000016769,28
ENSDARG00000016771,381
ENSDARG00000016773,2
ENSDARG00000016774,60
ENSDARG00000016775,117
ENSDARG00000016782,893
ENSDARG00000016783,124
ENSDARG00000016788,144
ENSDARG00000016789,3
ENSDARG00000016793,284
ENSDARG00000016794,27
ENSDARG00000016809,34
ENSDARG00000016811,49
ENSDARG00000016815,12
ENSDARG00000016818,2
ENSDARG00000016825,0
ENSDARG00000016830,241
ENSDARG00000016835,16
ENSDARG00000016837,0
ENSDARG00000016854,19
ENSDARG00000016855,0
ENSDARG00000016856,5
ENSDARG00000016858,40
ENSDARG00000016864,104
ENSDARG00000016866,17
ENSDARG00000016867,19
ENSDARG00000016868,32
ENSDARG00000016871,85
ENSDARG00000016875,61
ENSDARG00000016886,5
ENSDARG00000016889,385
ENSDARG00000016897,3
ENSDARG00000016903,97
ENSDARG00000016904,77
ENSDARG00000016908,0
ENSDARG00000016918,125
ENSDARG00000016923,3
ENSDARG00000016934,44
ENSDARG00000016936,65
ENSDARG00000016939,7
ENSDARG00000016951,0
ENSDARG00000016963,0
ENSDARG00000016964,20
ENSDARG00000016968,31
ENSDARG00000016977,69
ENSDARG00000016979,35
ENSDARG00000016981,99
ENSDARG00000016994,8
ENSDARG00000016999,11
ENSDARG00000017004,53
ENSDARG00000017006,129
ENSDARG00000017007,53
ENSDARG00000017010,5
ENSDARG00000017014,255
ENSDARG00000017023,0
ENSDARG00000017034,8
ENSDARG00000017036,127
ENSDARG00000017037,144
ENSDARG00000017038,0
ENSDARG00000017047,6
ENSDARG00000017049,13
ENSDARG00000017055,0
ENSDARG00000017058,60
ENSDARG00000017067,21
ENSDARG00000017078,0
ENSDARG00000017084,0
ENSDARG00000017086,11
ENSDARG00000017093,25
ENSDARG00000017105,27
ENSDARG00000017107,12
ENSDARG00000017108,40
ENSDARG00000017111,6
ENSDARG00000017115,57
ENSDARG00000017119,27
ENSDARG00000017121,29
ENSDARG00000017126,33
ENSDARG00000017127,20
ENSDARG00000017128,7
ENSDARG00000017140,22
ENSDARG00000017141,0
ENSDARG00000017143,74
ENSDARG00000017154,38
ENSDARG00000017155,0
ENSDARG00000017162,69
ENSDARG00000017163,0
ENSDARG00000017165,7
ENSDARG00000017168,6
ENSDARG00000017173,57
ENSDARG00000017174,0
ENSDARG00000017180,72
ENSDARG00000017188,0
ENSDARG00000017193,0
ENSDARG00000017195,3
ENSDARG00000017199,6
ENSDARG00000017211,146
ENSDARG00000017219,1636
ENSDARG00000017220,45
ENSDARG00000017229,78
ENSDARG00000017230,75
ENSDARG00000017234,8
ENSDARG00000017235,397
ENSDARG00000017240,0
ENSDARG00000017242,9
ENSDARG00000017244,398
ENSDARG00000017246,1553
ENSDARG00000017251,0
ENSDARG00000017254,0
ENSDARG00000017255,9
ENSDARG00000017261,30
ENSDARG00000017266,12
ENSDARG00000017272,11
ENSDARG00000017274,388
ENSDARG00000017294,49
ENSDARG00000017299,12
ENSDARG00000017311,19
ENSDARG00000017312,64
ENSDARG00000017314,102
ENSDARG00000017315,17
ENSDARG00000017316,26
ENSDARG00000017320,16
ENSDARG00000017321,27
ENSDARG00000017329,14
ENSDARG00000017337,5
ENSDARG00000017338,454
ENSDARG00000017340,0
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,1
ENSDARG00000017365,51
ENSDARG00000017366,22
ENSDARG00000017367,15
ENSDARG00000017369,36
ENSDARG00000017385,0
ENSDARG00000017386,32
ENSDARG00000017388,0
ENSDARG00000017391,97
ENSDARG00000017397,189
ENSDARG00000017398,6
ENSDARG00000017400,3
ENSDARG00000017422,98
ENSDARG00000017423,136
ENSDARG00000017425,6
ENSDARG00000017427,46
ENSDARG00000017429,115
ENSDARG00000017431,80
ENSDARG00000017437,0
ENSDARG00000017439,69
ENSDARG00000017441,3470
ENSDARG00000017444,0
ENSDARG00000017445,137
ENSDARG00000017446,53
ENSDARG00000017454,34
ENSDARG00000017466,48
ENSDARG00000017474,8
ENSDARG00000017489,0
ENSDARG00000017490,100
ENSDARG00000017494,31
ENSDARG00000017500,107
ENSDARG00000017504,14
ENSDARG00000017522,124
ENSDARG00000017525,57
ENSDARG00000017532,0
ENSDARG00000017537,6
ENSDARG00000017542,5
ENSDARG00000017562,37
ENSDARG00000017565,0
ENSDARG00000017569,20
ENSDARG00000017571,77
ENSDARG00000017579,28
ENSDARG00000017590,23
ENSDARG00000017591,1243
ENSDARG00000017595,39
ENSDARG00000017602,95
ENSDARG00000017605,3
ENSDARG00000017606,3
ENSDARG00000017612,30
ENSDARG00000017615,3
ENSDARG00000017617,0
ENSDARG00000017624,3583
ENSDARG00000017634,85
ENSDARG00000017636,17
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,0
ENSDARG00000017658,15
ENSDARG00000017659,56
ENSDARG00000017661,132
ENSDARG00000017665,63
ENSDARG00000017673,841
ENSDARG00000017675,26
ENSDARG00000017676,102
ENSDARG00000017687,26
ENSDARG00000017696,45
ENSDARG00000017703,9
ENSDARG00000017708,22
ENSDARG00000017710,7
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,24
ENSDARG00000017739,15
ENSDARG00000017740,146
ENSDARG00000017741,59
ENSDARG00000017742,17
ENSDARG00000017744,44
ENSDARG00000017748,16
ENSDARG00000017757,21
ENSDARG00000017762,59
ENSDARG00000017772,184
ENSDARG00000017773,30
ENSDARG00000017775,12
ENSDARG00000017780,57
ENSDARG00000017781,11
ENSDARG00000017785,32
ENSDARG00000017790,39
ENSDARG00000017794,35
ENSDARG00000017798,226
ENSDARG00000017799,17
ENSDARG00000017803,101
ENSDARG00000017809,4
ENSDARG00000017811,54
ENSDARG00000017813,5
ENSDARG00000017821,12
ENSDARG00000017834,7
ENSDARG00000017835,29
ENSDARG00000017841,185
ENSDARG00000017842,28
ENSDARG00000017843,17
ENSDARG00000017844,20
ENSDARG00000017853,8
ENSDARG00000017860,0
ENSDARG00000017874,37
ENSDARG00000017880,4
ENSDARG00000017882,8
ENSDARG00000017884,4
ENSDARG00000017886,73
ENSDARG00000017891,221
ENSDARG00000017901,136
ENSDARG00000017905,59
ENSDARG00000017910,9
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,0
ENSDARG00000017929,236
ENSDARG00000017931,16
ENSDARG00000017947,12
ENSDARG00000017953,4
ENSDARG00000017960,5
ENSDARG00000017982,3
ENSDARG00000017983,0
ENSDARG00000017984,3
ENSDARG00000017985,5
ENSDARG00000017986,107
ENSDARG00000017988,14
ENSDARG00000017994,0
ENSDARG00000018000,115
ENSDARG00000018002,28
ENSDARG00000018004,0
ENSDARG00000018006,2
ENSDARG00000018008,0
ENSDARG00000018010,6
ENSDARG00000018022,0
ENSDARG00000018025,57
ENSDARG00000018032,135
ENSDARG00000018040,11
ENSDARG00000018047,58
ENSDARG00000018048,0
ENSDARG00000018049,188
ENSDARG00000018060,182
ENSDARG00000018061,22
ENSDARG00000018065,34
ENSDARG00000018066,20
ENSDARG00000018069,5
ENSDARG00000018073,92
ENSDARG00000018077,0
ENSDARG00000018096,39
ENSDARG00000018105,118
ENSDARG00000018106,119
ENSDARG00000018107,5
ENSDARG00000018109,15
ENSDARG00000018110,54
ENSDARG00000018111,76
ENSDARG00000018117,1
ENSDARG00000018121,0
ENSDARG00000018124,47
ENSDARG00000018145,66
ENSDARG00000018146,5
ENSDARG00000018149,128
ENSDARG00000018153,10
ENSDARG00000018159,16
ENSDARG00000018162,40
ENSDARG00000018165,15
ENSDARG00000018174,185
ENSDARG00000018178,44
ENSDARG00000018179,24
ENSDARG00000018181,0
ENSDARG00000018190,109
ENSDARG00000018192,436
ENSDARG00000018206,4
ENSDARG00000018228,3
ENSDARG00000018241,55
ENSDARG00000018257,241
ENSDARG00000018259,2007
ENSDARG00000018260,1
ENSDARG00000018263,43
ENSDARG00000018264,23
ENSDARG00000018266,38
ENSDARG00000018270,67
ENSDARG00000018272,61
ENSDARG00000018281,0
ENSDARG00000018283,5
ENSDARG00000018285,83
ENSDARG00000018296,21
ENSDARG00000018301,0
ENSDARG00000018303,19
ENSDARG00000018312,16
ENSDARG00000018319,84
ENSDARG00000018321,7
ENSDARG00000018325,12
ENSDARG00000018327,0
ENSDARG00000018328,2
ENSDARG00000018329,26
ENSDARG00000018334,240
ENSDARG00000018342,22
ENSDARG00000018351,80
ENSDARG00000018361,21
ENSDARG00000018382,6
ENSDARG00000018383,64
ENSDARG00000018393,161
ENSDARG00000018397,81
ENSDARG00000018399,13
ENSDARG00000018404,259
ENSDARG00000018411,36
ENSDARG00000018418,4
ENSDARG00000018423,123
ENSDARG00000018425,106
ENSDARG00000018426,183
ENSDARG00000018432,9
ENSDARG00000018441,66
ENSDARG00000018459,4
ENSDARG00000018460,323
ENSDARG00000018461,47
ENSDARG00000018476,232
ENSDARG00000018478,62
ENSDARG00000018485,32
ENSDARG00000018491,42
ENSDARG00000018492,91
ENSDARG00000018494,7
ENSDARG00000018506,2
ENSDARG00000018508,41
ENSDARG00000018516,35
ENSDARG00000018521,0
ENSDARG00000018524,235
ENSDARG00000018529,22
ENSDARG00000018530,4
ENSDARG00000018534,342
ENSDARG00000018542,0
ENSDARG00000018553,5
ENSDARG00000018559,50
ENSDARG00000018562,27
ENSDARG00000018566,83
ENSDARG00000018569,30
ENSDARG00000018574,22
ENSDARG00000018587,0
ENSDARG00000018593,9
ENSDARG00000018600,17
ENSDARG00000018602,75
ENSDARG00000018611,0
ENSDARG00000018616,0
ENSDARG00000018618,115
ENSDARG00000018619,38
ENSDARG00000018621,29
ENSDARG00000018623,1
ENSDARG00000018627,28
ENSDARG00000018637,24
ENSDARG00000018643,25
ENSDARG00000018650,0
ENSDARG00000018653,15
ENSDARG00000018658,26
ENSDARG00000018671,0
ENSDARG00000018681,5
ENSDARG00000018687,0
ENSDARG00000018688,0
ENSDARG00000018691,209
ENSDARG00000018693,344
ENSDARG00000018698,21
ENSDARG00000018716,166
ENSDARG00000018721,96
ENSDARG00000018726,4
ENSDARG00000018738,18
ENSDARG00000018742,173
ENSDARG00000018743,54
ENSDARG00000018744,0
ENSDARG00000018750,14
ENSDARG00000018757,7
ENSDARG00000018765,12
ENSDARG00000018773,95
ENSDARG00000018782,304
ENSDARG00000018787,55
ENSDARG00000018788,8
ENSDARG00000018797,0
ENSDARG00000018809,43
ENSDARG00000018814,40
ENSDARG00000018817,15
ENSDARG00000018820,113
ENSDARG00000018825,8
ENSDARG00000018840,56
ENSDARG00000018846,20
ENSDARG00000018853,18
ENSDARG00000018854,205
ENSDARG00000018856,114
ENSDARG00000018871,0
ENSDARG00000018881,12
ENSDARG00000018882,100
ENSDARG00000018890,26
ENSDARG00000018891,7
ENSDARG00000018896,51
ENSDARG00000018898,47
ENSDARG00000018902,40
ENSDARG00000018903,38
ENSDARG00000018904,54
ENSDARG00000018907,363
ENSDARG00000018914,87
ENSDARG00000018918,12
ENSDARG00000018921,18
ENSDARG00000018923,275
ENSDARG00000018936,16
ENSDARG00000018944,4
ENSDARG00000018953,9
ENSDARG00000018956,9
ENSDARG00000018958,5
ENSDARG00000018961,779
ENSDARG00000018966,16
ENSDARG00000018967,62
ENSDARG00000018968,114
ENSDARG00000018971,48
ENSDARG00000018973,37
ENSDARG00000018976,68
ENSDARG00000018980,5
ENSDARG00000018984,16
ENSDARG00000018985,146
ENSDARG00000018989,129
ENSDARG00000018997,41
ENSDARG00000019000,502
ENSDARG00000019001,0
ENSDARG00000019004,94
ENSDARG00000019008,116
ENSDARG00000019013,29
ENSDARG00000019025,1
ENSDARG00000019033,39
ENSDARG00000019038,26
ENSDARG00000019060,43
ENSDARG00000019062,11
ENSDARG00000019063,79
ENSDARG00000019081,27
ENSDARG00000019093,0
ENSDARG00000019096,8
ENSDARG00000019098,38
ENSDARG00000019103,118
ENSDARG00000019113,51
ENSDARG00000019116,43
ENSDARG00000019117,21
ENSDARG00000019122,0
ENSDARG00000019125,9
ENSDARG00000019128,3
ENSDARG00000019130,66
ENSDARG00000019135,3
ENSDARG00000019137,34
ENSDARG00000019142,5
ENSDARG00000019144,14
ENSDARG00000019156,19
ENSDARG00000019160,32
ENSDARG00000019179,34
ENSDARG00000019181,691
ENSDARG00000019185,0
ENSDARG00000019191,38
ENSDARG00000019195,4
ENSDARG00000019205,229
ENSDARG00000019207,0
ENSDARG00000019208,156
ENSDARG00000019213,38
ENSDARG00000019222,14
ENSDARG00000019223,215
ENSDARG00000019228,0
ENSDARG00000019230,722
ENSDARG00000019231,1411
ENSDARG00000019233,7
ENSDARG00000019235,123
ENSDARG00000019236,21
ENSDARG00000019239,17
ENSDARG00000019250,0
ENSDARG00000019253,129
ENSDARG00000019260,11
ENSDARG00000019265,22
ENSDARG00000019274,14
ENSDARG00000019278,12
ENSDARG00000019280,53
ENSDARG00000019293,0
ENSDARG00000019294,0
ENSDARG00000019299,149
ENSDARG00000019300,28
ENSDARG00000019302,114
ENSDARG00000019304,8
ENSDARG00000019307,0
ENSDARG00000019311,11
ENSDARG00000019312,12
ENSDARG00000019316,4
ENSDARG00000019326,36
ENSDARG00000019328,302
ENSDARG00000019332,36
ENSDARG00000019335,13
ENSDARG00000019338,13
ENSDARG00000019339,6
ENSDARG00000019341,86
ENSDARG00000019342,0
ENSDARG00000019345,105
ENSDARG00000019353,226
ENSDARG00000019355,0
ENSDARG00000019357,0
ENSDARG00000019360,53
ENSDARG00000019362,23
ENSDARG00000019364,8
ENSDARG00000019365,0
ENSDARG00000019367,12
ENSDARG00000019371,12
ENSDARG00000019383,269
ENSDARG00000019392,68
ENSDARG00000019396,0
ENSDARG00000019398,6
ENSDARG00000019404,52
ENSDARG00000019406,3
ENSDARG00000019417,7
ENSDARG00000019418,2
ENSDARG00000019420,193
ENSDARG00000019426,502
ENSDARG00000019438,62
ENSDARG00000019442,9
ENSDARG00000019444,10
ENSDARG00000019451,56
ENSDARG00000019457,0
ENSDARG00000019459,26
ENSDARG00000019484,16
ENSDARG00000019487,6
ENSDARG00000019492,5
ENSDARG00000019496,7
ENSDARG00000019498,20
ENSDARG00000019501,95
ENSDARG00000019503,3
ENSDARG00000019507,37
ENSDARG00000019516,7
ENSDARG00000019521,0
ENSDARG00000019525,32
ENSDARG00000019526,31
ENSDARG00000019529,100
ENSDARG00000019530,61
ENSDARG00000019532,10
ENSDARG00000019541,101
ENSDARG00000019549,25
ENSDARG00000019556,3
ENSDARG00000019564,18
ENSDARG00000019566,145
ENSDARG00000019572,56
ENSDARG00000019579,61
ENSDARG00000019581,144
ENSDARG00000019585,0
ENSDARG00000019588,37
ENSDARG00000019591,0
ENSDARG00000019595,3
ENSDARG00000019596,73
ENSDARG00000019601,809
ENSDARG00000019613,153
ENSDARG00000019614,68
ENSDARG00000019636,1
ENSDARG00000019644,278
ENSDARG00000019646,23
ENSDARG00000019651,1
ENSDARG00000019658,79
ENSDARG00000019660,0
ENSDARG00000019686,10
ENSDARG00000019692,39
ENSDARG00000019693,73
ENSDARG00000019702,478
ENSDARG00000019706,0
ENSDARG00000019707,6
ENSDARG00000019709,16
ENSDARG00000019713,10
ENSDARG00000019715,0
ENSDARG00000019717,22
ENSDARG00000019726,218
ENSDARG00000019728,147
ENSDARG00000019732,30
ENSDARG00000019741,0
ENSDARG00000019742,3
ENSDARG00000019743,86
ENSDARG00000019746,27
ENSDARG00000019747,0
ENSDARG00000019752,56
ENSDARG00000019753,95
ENSDARG00000019763,0
ENSDARG00000019765,93
ENSDARG00000019772,0
ENSDARG00000019774,60
ENSDARG00000019778,1045
ENSDARG00000019782,12
ENSDARG00000019791,17
ENSDARG00000019797,33
ENSDARG00000019808,177
ENSDARG00000019810,46
ENSDARG00000019815,55
ENSDARG00000019834,31
ENSDARG00000019835,0
ENSDARG00000019838,5
ENSDARG00000019842,73
ENSDARG00000019845,39
ENSDARG00000019856,351
ENSDARG00000019861,4
ENSDARG00000019874,5
ENSDARG00000019877,0
ENSDARG00000019881,589
ENSDARG00000019897,55
ENSDARG00000019902,313
ENSDARG00000019907,3
ENSDARG00000019917,113
ENSDARG00000019920,0
ENSDARG00000019924,40
ENSDARG00000019930,65
ENSDARG00000019932,17
ENSDARG00000019941,24
ENSDARG00000019945,139
ENSDARG00000019949,132
ENSDARG00000019950,26
ENSDARG00000019951,19
ENSDARG00000019961,6
ENSDARG00000019962,76
ENSDARG00000019963,11
ENSDARG00000019969,139
ENSDARG00000019973,51
ENSDARG00000019976,11
ENSDARG00000019986,46
ENSDARG00000019990,36
ENSDARG00000019995,26
ENSDARG00000019998,23
ENSDARG00000020000,28
ENSDARG00000020001,6
ENSDARG00000020007,1352
ENSDARG00000020008,281
ENSDARG00000020009,30
ENSDARG00000020015,0
ENSDARG00000020024,2
ENSDARG00000020028,0
ENSDARG00000020031,4
ENSDARG00000020041,22
ENSDARG00000020043,14
ENSDARG00000020046,5
ENSDARG00000020053,72
ENSDARG00000020054,8
ENSDARG00000020057,79
ENSDARG00000020072,89
ENSDARG00000020077,24
ENSDARG00000020079,0
ENSDARG00000020080,241
ENSDARG00000020084,0
ENSDARG00000020085,1
ENSDARG00000020086,39
ENSDARG00000020101,24
ENSDARG00000020102,0
ENSDARG00000020107,60
ENSDARG00000020114,0
ENSDARG00000020122,12
ENSDARG00000020123,117
ENSDARG00000020131,49
ENSDARG00000020133,9
ENSDARG00000020134,112
ENSDARG00000020136,0
ENSDARG00000020143,20
ENSDARG00000020149,27
ENSDARG00000020158,8
ENSDARG00000020164,72
ENSDARG00000020176,15
ENSDARG00000020178,156
ENSDARG00000020187,8
ENSDARG00000020191,9
ENSDARG00000020197,396
ENSDARG00000020201,79
ENSDARG00000020204,9
ENSDARG00000020212,34
ENSDARG00000020217,48
ENSDARG00000020218,64
ENSDARG00000020219,5
ENSDARG00000020228,141
ENSDARG00000020231,15
ENSDARG00000020232,42
ENSDARG00000020235,24
ENSDARG00000020237,0
ENSDARG00000020239,100
ENSDARG00000020241,0
ENSDARG00000020242,82
ENSDARG00000020250,2
ENSDARG00000020252,58
ENSDARG00000020258,51
ENSDARG00000020261,133
ENSDARG00000020265,0
ENSDARG00000020278,8
ENSDARG00000020279,13
ENSDARG00000020284,47
ENSDARG00000020289,3
ENSDARG00000020292,42
ENSDARG00000020298,26
ENSDARG00000020301,19
ENSDARG00000020311,33
ENSDARG00000020326,27
ENSDARG00000020328,443
ENSDARG00000020332,0
ENSDARG00000020334,91
ENSDARG00000020345,327
ENSDARG00000020354,0
ENSDARG00000020363,8
ENSDARG00000020364,59
ENSDARG00000020371,8
ENSDARG00000020377,264
ENSDARG00000020387,0
ENSDARG00000020395,18
ENSDARG00000020397,5
ENSDARG00000020405,35
ENSDARG00000020417,2
ENSDARG00000020427,0
ENSDARG00000020442,19
ENSDARG00000020443,0
ENSDARG00000020447,49
ENSDARG00000020448,10
ENSDARG00000020449,25
ENSDARG00000020450,58
ENSDARG00000020454,29
ENSDARG00000020455,9
ENSDARG00000020465,62
ENSDARG00000020467,398
ENSDARG00000020469,88
ENSDARG00000020473,12
ENSDARG00000020475,6
ENSDARG00000020482,162
ENSDARG00000020483,0
ENSDARG00000020488,31
ENSDARG00000020493,50
ENSDARG00000020494,7
ENSDARG00000020497,71
ENSDARG00000020504,103
ENSDARG00000020509,3
ENSDARG00000020521,92
ENSDARG00000020527,0
ENSDARG00000020529,0
ENSDARG00000020541,31
ENSDARG00000020544,10
ENSDARG00000020548,0
ENSDARG00000020573,366
ENSDARG00000020574,4177
ENSDARG00000020581,17
ENSDARG00000020594,180
ENSDARG00000020595,7
ENSDARG00000020596,30
ENSDARG00000020600,2
ENSDARG00000020602,406
ENSDARG00000020606,0
ENSDARG00000020607,46
ENSDARG00000020609,490
ENSDARG00000020610,3
ENSDARG00000020611,14
ENSDARG00000020618,8
ENSDARG00000020621,133
ENSDARG00000020623,42
ENSDARG00000020625,165
ENSDARG00000020642,7
ENSDARG00000020645,44
ENSDARG00000020647,7
ENSDARG00000020655,7
ENSDARG00000020656,30
ENSDARG00000020676,54
ENSDARG00000020679,13
ENSDARG00000020693,297
ENSDARG00000020699,13
ENSDARG00000020702,8
ENSDARG00000020708,132
ENSDARG00000020711,8
ENSDARG00000020718,44
ENSDARG00000020730,19
ENSDARG00000020735,0
ENSDARG00000020738,0
ENSDARG00000020741,83
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,0
ENSDARG00000020758,23
ENSDARG00000020759,23
ENSDARG00000020761,46
ENSDARG00000020764,12
ENSDARG00000020771,109
ENSDARG00000020777,89
ENSDARG00000020785,173
ENSDARG00000020788,0
ENSDARG00000020794,48
ENSDARG00000020795,182
ENSDARG00000020798,113
ENSDARG00000020811,5
ENSDARG00000020812,0
ENSDARG00000020814,15
ENSDARG00000020820,85
ENSDARG00000020822,28
ENSDARG00000020834,62
ENSDARG00000020840,62
ENSDARG00000020841,31
ENSDARG00000020845,436
ENSDARG00000020847,49
ENSDARG00000020850,9060
ENSDARG00000020853,0
ENSDARG00000020857,56
ENSDARG00000020863,16
ENSDARG00000020866,199
ENSDARG00000020871,109
ENSDARG00000020872,134
ENSDARG00000020876,159
ENSDARG00000020884,53
ENSDARG00000020887,8
ENSDARG00000020890,79
ENSDARG00000020891,5
ENSDARG00000020893,135
ENSDARG00000020895,1
ENSDARG00000020898,4
ENSDARG00000020901,0
ENSDARG00000020913,18
ENSDARG00000020924,12
ENSDARG00000020926,63
ENSDARG00000020929,15
ENSDARG00000020944,107
ENSDARG00000020946,56
ENSDARG00000020948,43
ENSDARG00000020952,45
ENSDARG00000020953,4
ENSDARG00000020956,52
ENSDARG00000020957,4
ENSDARG00000020960,62
ENSDARG00000020964,20
ENSDARG00000020976,75
ENSDARG00000020979,0
ENSDARG00000020981,0
ENSDARG00000020982,110
ENSDARG00000020984,10
ENSDARG00000020986,2
ENSDARG00000021004,14
ENSDARG00000021021,66
ENSDARG00000021022,0
ENSDARG00000021032,9
ENSDARG00000021033,73
ENSDARG00000021046,5
ENSDARG00000021048,14
ENSDARG00000021055,0
ENSDARG00000021059,154
ENSDARG00000021082,15
ENSDARG00000021086,6
ENSDARG00000021097,26
ENSDARG00000021107,24
ENSDARG00000021110,44
ENSDARG00000021112,15
ENSDARG00000021113,266
ENSDARG00000021115,0
ENSDARG00000021120,10
ENSDARG00000021124,207
ENSDARG00000021135,22
ENSDARG00000021137,173
ENSDARG00000021140,219
ENSDARG00000021141,52
ENSDARG00000021143,237
ENSDARG00000021147,0
ENSDARG00000021149,10
ENSDARG00000021150,11
ENSDARG00000021151,42
ENSDARG00000021154,18
ENSDARG00000021163,68
ENSDARG00000021172,46
ENSDARG00000021177,9
ENSDARG00000021184,175
ENSDARG00000021186,0
ENSDARG00000021193,188
ENSDARG00000021195,73
ENSDARG00000021200,1
ENSDARG00000021201,0
ENSDARG00000021208,31
ENSDARG00000021209,5
ENSDARG00000021220,15
ENSDARG00000021225,48
ENSDARG00000021232,6
ENSDARG00000021233,0
ENSDARG00000021239,120
ENSDARG00000021241,7
ENSDARG00000021242,40
ENSDARG00000021250,29
ENSDARG00000021252,136
ENSDARG00000021255,0
ENSDARG00000021257,350
ENSDARG00000021265,58
ENSDARG00000021287,41
ENSDARG00000021288,0
ENSDARG00000021305,2
ENSDARG00000021309,48
ENSDARG00000021324,14
ENSDARG00000021336,0
ENSDARG00000021339,109
ENSDARG00000021343,130
ENSDARG00000021345,6
ENSDARG00000021346,160
ENSDARG00000021351,120
ENSDARG00000021352,155
ENSDARG00000021366,14
ENSDARG00000021369,0
ENSDARG00000021370,18
ENSDARG00000021372,104
ENSDARG00000021374,45
ENSDARG00000021378,97
ENSDARG00000021380,13
ENSDARG00000021383,24
ENSDARG00000021389,60
ENSDARG00000021392,0
ENSDARG00000021398,19
ENSDARG00000021399,32
ENSDARG00000021402,83
ENSDARG00000021404,28
ENSDARG00000021405,170
ENSDARG00000021408,6
ENSDARG00000021432,0
ENSDARG00000021433,22
ENSDARG00000021439,120
ENSDARG00000021442,247
ENSDARG00000021443,35
ENSDARG00000021444,0
ENSDARG00000021455,183
ENSDARG00000021462,0
ENSDARG00000021466,25
ENSDARG00000021480,28
ENSDARG00000021483,140
ENSDARG00000021488,8
ENSDARG00000021494,94
ENSDARG00000021497,0
ENSDARG00000021509,142
ENSDARG00000021521,0
ENSDARG00000021539,100
ENSDARG00000021547,12
ENSDARG00000021550,53
ENSDARG00000021555,11
ENSDARG00000021556,53
ENSDARG00000021557,31
ENSDARG00000021566,0
ENSDARG00000021569,33
ENSDARG00000021572,0
ENSDARG00000021573,0
ENSDARG00000021579,2
ENSDARG00000021582,58
ENSDARG00000021584,48
ENSDARG00000021589,0
ENSDARG00000021590,146
ENSDARG00000021595,45
ENSDARG00000021607,131
ENSDARG00000021611,58
ENSDARG00000021633,0
ENSDARG00000021647,39
ENSDARG00000021664,66
ENSDARG00000021669,196
ENSDARG00000021677,0
ENSDARG00000021681,10
ENSDARG00000021688,0
ENSDARG00000021697,0
ENSDARG00000021702,109
ENSDARG00000021720,46
ENSDARG00000021735,100
ENSDARG00000021739,0
ENSDARG00000021753,7
ENSDARG00000021787,214
ENSDARG00000021789,43
ENSDARG00000021794,1
ENSDARG00000021805,57
ENSDARG00000021806,32
ENSDARG00000021808,68
ENSDARG00000021811,589
ENSDARG00000021812,53
ENSDARG00000021827,19
ENSDARG00000021833,211
ENSDARG00000021838,130
ENSDARG00000021846,41
ENSDARG00000021849,8
ENSDARG00000021853,8
ENSDARG00000021855,48
ENSDARG00000021859,50
ENSDARG00000021864,1858
ENSDARG00000021866,0
ENSDARG00000021869,15
ENSDARG00000021882,13
ENSDARG00000021885,31
ENSDARG00000021889,4
ENSDARG00000021891,6
ENSDARG00000021895,45
ENSDARG00000021896,6
ENSDARG00000021899,5
ENSDARG00000021905,13
ENSDARG00000021909,10
ENSDARG00000021913,18
ENSDARG00000021916,0
ENSDARG00000021924,34
ENSDARG00000021938,0
ENSDARG00000021945,59
ENSDARG00000021948,341
ENSDARG00000021959,2
ENSDARG00000021973,57
ENSDARG00000021974,0
ENSDARG00000021975,36
ENSDARG00000021979,55
ENSDARG00000021982,2
ENSDARG00000021984,3
ENSDARG00000021985,11
ENSDARG00000021987,2675
ENSDARG00000021991,69
ENSDARG00000021996,25
ENSDARG00000021997,0
ENSDARG00000022000,15
ENSDARG00000022007,0
ENSDARG00000022020,19
ENSDARG00000022045,642
