E4,Counts
ENSDARG00000030759,51
ENSDARG00000030761,18
ENSDARG00000030765,348
ENSDARG00000030775,98
ENSDARG00000030778,4
ENSDARG00000030781,156
ENSDARG00000030782,72
ENSDARG00000030786,21
ENSDARG00000030789,382
ENSDARG00000030803,48
ENSDARG00000030804,41
ENSDARG00000030805,22
ENSDARG00000030824,126
ENSDARG00000030830,269
ENSDARG00000030832,335
ENSDARG00000030839,15
ENSDARG00000030844,55
ENSDARG00000030867,0
ENSDARG00000030871,98
ENSDARG00000030872,65
ENSDARG00000030881,0
ENSDARG00000030887,51
ENSDARG00000030896,24
ENSDARG00000030905,40
ENSDARG00000030913,1363
ENSDARG00000030914,9
ENSDARG00000030915,373
ENSDARG00000030932,24
ENSDARG00000030933,214
ENSDARG00000030938,11
ENSDARG00000030945,352
ENSDARG00000030949,96
ENSDARG00000030954,15
ENSDARG00000030957,99
ENSDARG00000030961,25
ENSDARG00000030964,24
ENSDARG00000030967,48
ENSDARG00000030972,160
ENSDARG00000030975,93
ENSDARG00000030980,28
ENSDARG00000030981,58
ENSDARG00000030999,31
ENSDARG00000031015,86
ENSDARG00000031020,271
ENSDARG00000031044,122
ENSDARG00000031046,10
ENSDARG00000031048,242
ENSDARG00000031049,81
ENSDARG00000031075,112
ENSDARG00000031095,19
ENSDARG00000031098,56
ENSDARG00000031100,676
ENSDARG00000031108,780
ENSDARG00000031116,21
ENSDARG00000031119,58
ENSDARG00000031126,118
ENSDARG00000031136,21
ENSDARG00000031138,10
ENSDARG00000031150,15
ENSDARG00000031161,2
ENSDARG00000031164,329
ENSDARG00000031198,18
ENSDARG00000031200,243
ENSDARG00000031202,44
ENSDARG00000031203,16
ENSDARG00000031214,230
ENSDARG00000031216,59
ENSDARG00000031222,120
ENSDARG00000031228,212
ENSDARG00000031240,680
ENSDARG00000031243,2
ENSDARG00000031246,19
ENSDARG00000031248,17
ENSDARG00000031261,165
ENSDARG00000031269,123
ENSDARG00000031278,13
ENSDARG00000031283,84
ENSDARG00000031293,73
ENSDARG00000031299,162
ENSDARG00000031302,196
ENSDARG00000031307,53
ENSDARG00000031316,55
ENSDARG00000031317,297
ENSDARG00000031325,5
ENSDARG00000031336,60
ENSDARG00000031337,46
ENSDARG00000031343,131
ENSDARG00000031345,126
ENSDARG00000031346,60
ENSDARG00000031348,32
ENSDARG00000031359,3
ENSDARG00000031366,34
ENSDARG00000031372,61
ENSDARG00000031382,107
ENSDARG00000031383,13
ENSDARG00000031387,13
ENSDARG00000031388,70
ENSDARG00000031420,17
ENSDARG00000031422,104
ENSDARG00000031426,13
ENSDARG00000031427,260
ENSDARG00000031434,144
ENSDARG00000031435,1247
ENSDARG00000031438,40
ENSDARG00000031463,0
ENSDARG00000031483,130
ENSDARG00000031489,0
ENSDARG00000031494,1137
ENSDARG00000031495,521
ENSDARG00000031496,176
ENSDARG00000031506,29
ENSDARG00000031511,248
ENSDARG00000031533,32
ENSDARG00000031534,32
ENSDARG00000031540,26
ENSDARG00000031548,205
ENSDARG00000031560,113
ENSDARG00000031562,42
ENSDARG00000031587,47
ENSDARG00000031588,1633
ENSDARG00000031598,16
ENSDARG00000031600,13
ENSDARG00000031616,27
ENSDARG00000031618,44
ENSDARG00000031632,106
ENSDARG00000031637,238
ENSDARG00000031647,302
ENSDARG00000031649,17
ENSDARG00000031657,14
ENSDARG00000031658,1414
ENSDARG00000031664,28
ENSDARG00000031678,1477
ENSDARG00000031680,70
ENSDARG00000031681,173
ENSDARG00000031683,12
ENSDARG00000031693,17
ENSDARG00000031698,6
ENSDARG00000031702,266
ENSDARG00000031709,132
ENSDARG00000031712,29
ENSDARG00000031720,2690
ENSDARG00000031731,3
ENSDARG00000031737,20
ENSDARG00000031745,2
ENSDARG00000031751,177
ENSDARG00000031756,331
ENSDARG00000031757,17
ENSDARG00000031761,177
ENSDARG00000031763,212
ENSDARG00000031768,376
ENSDARG00000031770,278
ENSDARG00000031774,60
ENSDARG00000031775,105
ENSDARG00000031776,388
ENSDARG00000031777,77
ENSDARG00000031782,1604
ENSDARG00000031783,43
ENSDARG00000031795,234
ENSDARG00000031796,889
ENSDARG00000031809,29
ENSDARG00000031814,8
ENSDARG00000031817,61
ENSDARG00000031819,1357
ENSDARG00000031836,127
ENSDARG00000031845,107
ENSDARG00000031848,105
ENSDARG00000031875,26
ENSDARG00000031876,3
ENSDARG00000031885,0
ENSDARG00000031886,62
ENSDARG00000031888,188
ENSDARG00000031890,34
ENSDARG00000031891,184
ENSDARG00000031894,79
ENSDARG00000031907,377
ENSDARG00000031911,368
ENSDARG00000031915,51
ENSDARG00000031929,55
ENSDARG00000031930,0
ENSDARG00000031952,503
ENSDARG00000031954,82
ENSDARG00000031956,17
ENSDARG00000031968,30
ENSDARG00000031971,16
ENSDARG00000031976,4
ENSDARG00000031981,60
ENSDARG00000031983,30
ENSDARG00000031985,62
ENSDARG00000032005,21
ENSDARG00000032010,358
ENSDARG00000032013,430
ENSDARG00000032037,43
ENSDARG00000032039,163
ENSDARG00000032043,1
ENSDARG00000032049,227
ENSDARG00000032056,155
ENSDARG00000032072,211
ENSDARG00000032077,9
ENSDARG00000032079,174
ENSDARG00000032083,197
ENSDARG00000032087,61
ENSDARG00000032098,11
ENSDARG00000032102,70
ENSDARG00000032103,1152
ENSDARG00000032114,167
ENSDARG00000032116,41
ENSDARG00000032117,163
ENSDARG00000032126,41
ENSDARG00000032129,48
ENSDARG00000032131,24
ENSDARG00000032155,474
ENSDARG00000032156,0
ENSDARG00000032157,65
ENSDARG00000032161,711
ENSDARG00000032175,422
ENSDARG00000032188,123
ENSDARG00000032197,97
ENSDARG00000032199,22
ENSDARG00000032206,30
ENSDARG00000032218,68
ENSDARG00000032221,129
ENSDARG00000032234,19
ENSDARG00000032237,19
ENSDARG00000032238,31
ENSDARG00000032242,13
ENSDARG00000032246,14
ENSDARG00000032256,45
ENSDARG00000032261,121
ENSDARG00000032263,9
ENSDARG00000032264,164
ENSDARG00000032272,5
ENSDARG00000032277,5
ENSDARG00000032285,4
ENSDARG00000032296,93
ENSDARG00000032298,54
ENSDARG00000032317,238
ENSDARG00000032318,64
ENSDARG00000032319,24
ENSDARG00000032324,59
ENSDARG00000032326,7
ENSDARG00000032327,486
ENSDARG00000032340,18
ENSDARG00000032344,105
ENSDARG00000032353,39
ENSDARG00000032369,145
ENSDARG00000032372,15
ENSDARG00000032373,329
ENSDARG00000032380,14
ENSDARG00000032389,35
ENSDARG00000032405,203
ENSDARG00000032426,2
ENSDARG00000032430,398
ENSDARG00000032431,20
ENSDARG00000032435,112
ENSDARG00000032458,484
ENSDARG00000032465,72
ENSDARG00000032469,86
ENSDARG00000032482,236
ENSDARG00000032496,101
ENSDARG00000032516,103
ENSDARG00000032532,319
ENSDARG00000032535,19
ENSDARG00000032552,45
ENSDARG00000032553,30
ENSDARG00000032565,45
ENSDARG00000032571,80
ENSDARG00000032575,743
ENSDARG00000032577,70
ENSDARG00000032578,55
ENSDARG00000032584,6
ENSDARG00000032601,202
ENSDARG00000032603,33
ENSDARG00000032606,123
ENSDARG00000032614,173
ENSDARG00000032617,298
ENSDARG00000032618,32
ENSDARG00000032619,633
ENSDARG00000032623,244
ENSDARG00000032627,265
ENSDARG00000032630,13671
ENSDARG00000032631,9
ENSDARG00000032637,153
ENSDARG00000032639,564
ENSDARG00000032650,32
ENSDARG00000032651,276
ENSDARG00000032653,99
ENSDARG00000032704,6
ENSDARG00000032705,46
ENSDARG00000032708,44
ENSDARG00000032714,132
ENSDARG00000032725,1556
ENSDARG00000032737,471
ENSDARG00000032743,0
ENSDARG00000032746,5
ENSDARG00000032761,45
ENSDARG00000032765,1041
ENSDARG00000032769,49
ENSDARG00000032780,14
ENSDARG00000032795,51
ENSDARG00000032799,89
ENSDARG00000032801,53
ENSDARG00000032802,1647
ENSDARG00000032808,0
ENSDARG00000032816,11
ENSDARG00000032820,28
ENSDARG00000032831,79
ENSDARG00000032836,203
ENSDARG00000032838,165
ENSDARG00000032849,274
ENSDARG00000032856,46
ENSDARG00000032859,40
ENSDARG00000032862,40
ENSDARG00000032865,1126
ENSDARG00000032866,120
ENSDARG00000032868,1074
ENSDARG00000032876,106
ENSDARG00000032885,2
ENSDARG00000032896,0
ENSDARG00000032919,212
ENSDARG00000032929,794
ENSDARG00000032932,31
ENSDARG00000032933,91
ENSDARG00000032951,193
ENSDARG00000032959,0
ENSDARG00000032963,20
ENSDARG00000032970,835
ENSDARG00000032976,25
ENSDARG00000032985,5
ENSDARG00000032990,226
ENSDARG00000032993,0
ENSDARG00000032997,27
ENSDARG00000033009,991
ENSDARG00000033012,1009
ENSDARG00000033020,18
ENSDARG00000033029,136
ENSDARG00000033042,22
ENSDARG00000033046,3
ENSDARG00000033056,3
ENSDARG00000033071,2
ENSDARG00000033099,86
ENSDARG00000033104,14
ENSDARG00000033126,29
ENSDARG00000033134,15
ENSDARG00000033138,25
ENSDARG00000033140,161
ENSDARG00000033144,18
ENSDARG00000033160,357
ENSDARG00000033161,5
ENSDARG00000033170,102
ENSDARG00000033171,102
ENSDARG00000033172,133
ENSDARG00000033175,41
ENSDARG00000033179,55
ENSDARG00000033182,17
ENSDARG00000033184,525
ENSDARG00000033201,71
ENSDARG00000033227,46
ENSDARG00000033231,0
ENSDARG00000033234,387
ENSDARG00000033251,57
ENSDARG00000033259,163
ENSDARG00000033273,11
ENSDARG00000033285,347
ENSDARG00000033296,59
ENSDARG00000033307,157
ENSDARG00000033320,21
ENSDARG00000033327,165
ENSDARG00000033345,49
ENSDARG00000033355,0
ENSDARG00000033361,34
ENSDARG00000033364,355
ENSDARG00000033367,51
ENSDARG00000033370,3
ENSDARG00000033376,34
ENSDARG00000033380,7
ENSDARG00000033382,12
ENSDARG00000033411,26
ENSDARG00000033413,64
ENSDARG00000033418,255
ENSDARG00000033436,69
ENSDARG00000033437,201
ENSDARG00000033440,271
ENSDARG00000033443,143
ENSDARG00000033444,29
ENSDARG00000033446,21
ENSDARG00000033447,50
ENSDARG00000033450,303
ENSDARG00000033451,7
ENSDARG00000033462,0
ENSDARG00000033466,243
ENSDARG00000033489,81
ENSDARG00000033498,120
ENSDARG00000033501,15
ENSDARG00000033516,144
ENSDARG00000033533,23
ENSDARG00000033537,147
ENSDARG00000033539,397
ENSDARG00000033544,51
ENSDARG00000033551,73
ENSDARG00000033566,9
ENSDARG00000033567,5
ENSDARG00000033579,34
ENSDARG00000033587,0
ENSDARG00000033594,13
ENSDARG00000033596,66
ENSDARG00000033597,269
ENSDARG00000033599,92
ENSDARG00000033604,123
ENSDARG00000033609,272
ENSDARG00000033610,6
ENSDARG00000033614,243
ENSDARG00000033616,28
ENSDARG00000033635,0
ENSDARG00000033647,99
ENSDARG00000033655,1632
ENSDARG00000033662,2
ENSDARG00000033666,242
ENSDARG00000033683,11975
ENSDARG00000033684,13
ENSDARG00000033706,32
ENSDARG00000033707,204
ENSDARG00000033726,0
ENSDARG00000033727,0
ENSDARG00000033735,45
ENSDARG00000033738,706
ENSDARG00000033742,27
ENSDARG00000033754,77
ENSDARG00000033757,31
ENSDARG00000033760,249
ENSDARG00000033768,36
ENSDARG00000033771,0
ENSDARG00000033789,117
ENSDARG00000033802,228
ENSDARG00000033804,281
ENSDARG00000033832,2618
ENSDARG00000033840,644
ENSDARG00000033845,228
ENSDARG00000033852,60
ENSDARG00000033854,82
ENSDARG00000033855,40
ENSDARG00000033861,26
ENSDARG00000033871,35
ENSDARG00000033889,165
ENSDARG00000033899,348
ENSDARG00000033901,125
ENSDARG00000033916,62
ENSDARG00000033928,900
ENSDARG00000033949,0
ENSDARG00000033950,520
ENSDARG00000033953,32
ENSDARG00000033955,0
ENSDARG00000033956,3
ENSDARG00000033957,98
ENSDARG00000033963,0
ENSDARG00000033965,55
ENSDARG00000033967,12
ENSDARG00000033971,85
ENSDARG00000033973,15
ENSDARG00000033978,104
ENSDARG00000033987,22
ENSDARG00000033993,62
ENSDARG00000033999,40
ENSDARG00000034001,32
ENSDARG00000034007,280
ENSDARG00000034013,134
ENSDARG00000034042,35
ENSDARG00000034043,123
ENSDARG00000034048,3
ENSDARG00000034056,160
ENSDARG00000034060,96
ENSDARG00000034063,11
ENSDARG00000034076,97
ENSDARG00000034080,158
ENSDARG00000034086,58
ENSDARG00000034093,61
ENSDARG00000034095,75
ENSDARG00000034105,179
ENSDARG00000034107,2
ENSDARG00000034117,205
ENSDARG00000034138,9
ENSDARG00000034146,82
ENSDARG00000034160,240
ENSDARG00000034165,73
ENSDARG00000034168,111
ENSDARG00000034173,32
ENSDARG00000034174,17
ENSDARG00000034178,443
ENSDARG00000034181,20
ENSDARG00000034187,442
ENSDARG00000034189,337
ENSDARG00000034195,820
ENSDARG00000034207,9
ENSDARG00000034210,162
ENSDARG00000034211,12
ENSDARG00000034215,28
ENSDARG00000034222,19
ENSDARG00000034227,51
ENSDARG00000034240,452
ENSDARG00000034256,32
ENSDARG00000034262,371
ENSDARG00000034268,204
ENSDARG00000034270,1716
ENSDARG00000034291,147
ENSDARG00000034293,776
ENSDARG00000034300,50
ENSDARG00000034307,112
ENSDARG00000034309,94
ENSDARG00000034313,246
ENSDARG00000034321,36
ENSDARG00000034326,243
ENSDARG00000034330,0
ENSDARG00000034344,927
ENSDARG00000034368,135
ENSDARG00000034375,21
ENSDARG00000034396,112
ENSDARG00000034403,0
ENSDARG00000034409,484
ENSDARG00000034420,7
ENSDARG00000034423,150
ENSDARG00000034424,119
ENSDARG00000034427,152
ENSDARG00000034430,30
ENSDARG00000034434,245
ENSDARG00000034443,32
ENSDARG00000034453,42
ENSDARG00000034457,1
ENSDARG00000034470,1026
ENSDARG00000034473,231
ENSDARG00000034493,246
ENSDARG00000034497,36
ENSDARG00000034503,1101
ENSDARG00000034504,40
ENSDARG00000034518,19
ENSDARG00000034522,134
ENSDARG00000034528,12
ENSDARG00000034534,440
ENSDARG00000034541,219
ENSDARG00000034555,194
ENSDARG00000034559,8
ENSDARG00000034568,42
ENSDARG00000034572,27
ENSDARG00000034577,22
ENSDARG00000034588,403
ENSDARG00000034598,0
ENSDARG00000034600,82
ENSDARG00000034605,9
ENSDARG00000034610,0
ENSDARG00000034616,250
ENSDARG00000034624,44
ENSDARG00000034633,110
ENSDARG00000034643,90
ENSDARG00000034650,28
ENSDARG00000034667,34
ENSDARG00000034668,211
ENSDARG00000034670,241
ENSDARG00000034677,538
ENSDARG00000034685,128
ENSDARG00000034693,129
ENSDARG00000034700,109
ENSDARG00000034705,172
ENSDARG00000034707,35
ENSDARG00000034714,24
ENSDARG00000034717,93
ENSDARG00000034718,205
ENSDARG00000034734,4
ENSDARG00000034753,299
ENSDARG00000034757,49
ENSDARG00000034768,540
ENSDARG00000034771,45
ENSDARG00000034773,54
ENSDARG00000034777,35
ENSDARG00000034785,3
ENSDARG00000034801,229
ENSDARG00000034808,23
ENSDARG00000034817,124
ENSDARG00000034823,630
ENSDARG00000034825,78
ENSDARG00000034836,206
ENSDARG00000034852,38
ENSDARG00000034855,24
ENSDARG00000034862,34
ENSDARG00000034871,109
ENSDARG00000034883,162
ENSDARG00000034885,11
ENSDARG00000034893,217
ENSDARG00000034895,7
ENSDARG00000034896,312
ENSDARG00000034897,801
ENSDARG00000034907,20
ENSDARG00000034910,0
ENSDARG00000034916,189
ENSDARG00000034930,2
ENSDARG00000034933,48
ENSDARG00000034940,17
ENSDARG00000034941,5
ENSDARG00000034943,243
ENSDARG00000034956,192
ENSDARG00000034957,20
ENSDARG00000034975,11
ENSDARG00000034982,186
ENSDARG00000034988,3
ENSDARG00000034989,0
ENSDARG00000035005,61
ENSDARG00000035009,21
ENSDARG00000035018,21
ENSDARG00000035023,131
ENSDARG00000035028,109
ENSDARG00000035043,173
ENSDARG00000035048,0
ENSDARG00000035054,75
ENSDARG00000035056,84
ENSDARG00000035066,734
ENSDARG00000035074,59
ENSDARG00000035080,0
ENSDARG00000035088,0
ENSDARG00000035095,6
ENSDARG00000035101,0
ENSDARG00000035120,456
ENSDARG00000035122,358
ENSDARG00000035127,73
ENSDARG00000035129,8
ENSDARG00000035131,134
ENSDARG00000035132,84
ENSDARG00000035133,437
ENSDARG00000035136,387
ENSDARG00000035137,0
ENSDARG00000035146,7
ENSDARG00000035147,35
ENSDARG00000035148,1
ENSDARG00000035149,8
ENSDARG00000035150,10
ENSDARG00000035151,4
ENSDARG00000035152,444
ENSDARG00000035161,61
ENSDARG00000035163,0
ENSDARG00000035167,44
ENSDARG00000035169,15
ENSDARG00000035171,0
ENSDARG00000035175,119
ENSDARG00000035178,85
ENSDARG00000035181,76
ENSDARG00000035184,63
ENSDARG00000035185,0
ENSDARG00000035187,144
ENSDARG00000035188,103
ENSDARG00000035193,0
ENSDARG00000035198,14
ENSDARG00000035214,0
ENSDARG00000035221,84
ENSDARG00000035253,31
ENSDARG00000035256,1470
ENSDARG00000035257,17
ENSDARG00000035264,19
ENSDARG00000035273,0
ENSDARG00000035282,98
ENSDARG00000035285,885
ENSDARG00000035290,0
ENSDARG00000035308,490
ENSDARG00000035309,53
ENSDARG00000035322,556
ENSDARG00000035324,377
ENSDARG00000035325,136
ENSDARG00000035326,49
ENSDARG00000035327,6509
ENSDARG00000035329,483
ENSDARG00000035330,614
ENSDARG00000035332,39
ENSDARG00000035333,0
ENSDARG00000035338,31
ENSDARG00000035339,0
ENSDARG00000035350,7
ENSDARG00000035352,8
ENSDARG00000035357,192
ENSDARG00000035360,788
ENSDARG00000035377,14
ENSDARG00000035388,0
ENSDARG00000035389,414
ENSDARG00000035390,214
ENSDARG00000035391,21
ENSDARG00000035398,296
ENSDARG00000035399,66
ENSDARG00000035400,1309
ENSDARG00000035406,49
ENSDARG00000035415,7
ENSDARG00000035420,143
ENSDARG00000035422,4
ENSDARG00000035427,96
ENSDARG00000035433,92
ENSDARG00000035434,32
ENSDARG00000035435,0
ENSDARG00000035438,921
ENSDARG00000035452,124
ENSDARG00000035458,5583
ENSDARG00000035459,41
ENSDARG00000035468,45
ENSDARG00000035470,116
ENSDARG00000035471,110
ENSDARG00000035505,23
ENSDARG00000035506,27
ENSDARG00000035507,100
ENSDARG00000035508,51
ENSDARG00000035514,28
ENSDARG00000035515,51
ENSDARG00000035519,823
ENSDARG00000035521,173
ENSDARG00000035532,43
ENSDARG00000035533,0
ENSDARG00000035535,379
ENSDARG00000035538,51
ENSDARG00000035540,186
ENSDARG00000035544,297
ENSDARG00000035546,41
ENSDARG00000035549,82
ENSDARG00000035550,0
ENSDARG00000035551,8
ENSDARG00000035552,32
ENSDARG00000035553,3
ENSDARG00000035555,55
ENSDARG00000035556,177
ENSDARG00000035557,106
ENSDARG00000035558,106
ENSDARG00000035559,38
ENSDARG00000035560,0
ENSDARG00000035562,15
ENSDARG00000035563,212
ENSDARG00000035564,175
ENSDARG00000035565,39
ENSDARG00000035569,97
ENSDARG00000035570,84
ENSDARG00000035571,60
ENSDARG00000035573,33
ENSDARG00000035577,221
ENSDARG00000035578,25
ENSDARG00000035579,9
ENSDARG00000035595,83
ENSDARG00000035596,95
ENSDARG00000035598,631
ENSDARG00000035601,0
ENSDARG00000035602,4
ENSDARG00000035603,186
ENSDARG00000035605,42
ENSDARG00000035606,45
ENSDARG00000035607,62
ENSDARG00000035608,118
ENSDARG00000035609,26
ENSDARG00000035610,60
ENSDARG00000035618,22
ENSDARG00000035622,388
ENSDARG00000035625,24
ENSDARG00000035629,43
ENSDARG00000035630,156
ENSDARG00000035631,39
ENSDARG00000035632,0
ENSDARG00000035633,22
ENSDARG00000035634,96
ENSDARG00000035646,0
ENSDARG00000035648,33
ENSDARG00000035649,85
ENSDARG00000035650,417
ENSDARG00000035652,379
ENSDARG00000035655,181
ENSDARG00000035657,0
ENSDARG00000035660,276
ENSDARG00000035663,3
ENSDARG00000035665,6
ENSDARG00000035676,285
ENSDARG00000035677,0
ENSDARG00000035678,40
ENSDARG00000035679,109
ENSDARG00000035680,0
ENSDARG00000035682,125
ENSDARG00000035686,3
ENSDARG00000035692,423
ENSDARG00000035694,1295
ENSDARG00000035695,23
ENSDARG00000035697,10
ENSDARG00000035699,137
ENSDARG00000035700,38
ENSDARG00000035706,199
ENSDARG00000035715,481
ENSDARG00000035718,0
ENSDARG00000035719,24
ENSDARG00000035732,115
ENSDARG00000035735,34
ENSDARG00000035741,546
ENSDARG00000035751,2650
ENSDARG00000035763,25
ENSDARG00000035765,41
ENSDARG00000035771,177
ENSDARG00000035781,65
ENSDARG00000035796,11
ENSDARG00000035797,6
ENSDARG00000035798,244
ENSDARG00000035808,67
ENSDARG00000035809,11600
ENSDARG00000035810,152
ENSDARG00000035819,78
ENSDARG00000035820,11
ENSDARG00000035821,459
ENSDARG00000035823,121
ENSDARG00000035832,12
ENSDARG00000035835,404
ENSDARG00000035837,28
ENSDARG00000035852,3
ENSDARG00000035853,51
ENSDARG00000035858,329
ENSDARG00000035859,605
ENSDARG00000035860,375
ENSDARG00000035861,53
ENSDARG00000035862,0
ENSDARG00000035868,162
ENSDARG00000035869,984
ENSDARG00000035870,161
ENSDARG00000035871,796
ENSDARG00000035872,184
ENSDARG00000035873,23
ENSDARG00000035875,8
ENSDARG00000035879,35
ENSDARG00000035880,82
ENSDARG00000035882,122
ENSDARG00000035883,34
ENSDARG00000035887,167
ENSDARG00000035889,50
ENSDARG00000035890,444
ENSDARG00000035891,236
ENSDARG00000035895,62
ENSDARG00000035899,86
ENSDARG00000035904,18
ENSDARG00000035905,63
ENSDARG00000035907,258
ENSDARG00000035909,87
ENSDARG00000035910,124
ENSDARG00000035913,133
ENSDARG00000035914,41
ENSDARG00000035918,42
ENSDARG00000035924,152
ENSDARG00000035942,29
ENSDARG00000035944,9
ENSDARG00000035949,158
ENSDARG00000035952,11
ENSDARG00000035954,60
ENSDARG00000035957,35
ENSDARG00000035958,118
ENSDARG00000035961,26
ENSDARG00000035963,8
ENSDARG00000035966,8
ENSDARG00000035970,282
ENSDARG00000035978,103
ENSDARG00000035984,0
ENSDARG00000035985,65
ENSDARG00000035986,102
ENSDARG00000035987,34
ENSDARG00000035990,346
ENSDARG00000035993,26
ENSDARG00000036005,50
ENSDARG00000036008,66
ENSDARG00000036028,137
ENSDARG00000036031,37
ENSDARG00000036036,417
ENSDARG00000036038,21
ENSDARG00000036040,178
ENSDARG00000036041,447
ENSDARG00000036043,18
ENSDARG00000036045,15
ENSDARG00000036051,26
ENSDARG00000036055,33
ENSDARG00000036056,67
ENSDARG00000036057,21
ENSDARG00000036058,237
ENSDARG00000036059,18
ENSDARG00000036060,9
ENSDARG00000036061,40
ENSDARG00000036063,20
ENSDARG00000036064,25
ENSDARG00000036065,196
ENSDARG00000036066,6
ENSDARG00000036069,58
ENSDARG00000036070,12
ENSDARG00000036071,51
ENSDARG00000036073,349
ENSDARG00000036074,118
ENSDARG00000036076,150
ENSDARG00000036080,2347
ENSDARG00000036082,3
ENSDARG00000036084,0
ENSDARG00000036086,64
ENSDARG00000036090,139
ENSDARG00000036092,47
ENSDARG00000036094,86
ENSDARG00000036096,356
ENSDARG00000036100,172
ENSDARG00000036102,585
ENSDARG00000036104,11
ENSDARG00000036105,1
ENSDARG00000036106,6
ENSDARG00000036107,845
ENSDARG00000036109,12
ENSDARG00000036116,32
ENSDARG00000036117,32
ENSDARG00000036125,0
ENSDARG00000036135,228
ENSDARG00000036136,30
ENSDARG00000036139,19
ENSDARG00000036140,154
ENSDARG00000036144,59
ENSDARG00000036147,80
ENSDARG00000036152,29
ENSDARG00000036155,26
ENSDARG00000036156,70
ENSDARG00000036158,19
ENSDARG00000036159,0
ENSDARG00000036161,954
ENSDARG00000036162,431
ENSDARG00000036164,170
ENSDARG00000036168,69
ENSDARG00000036171,24
ENSDARG00000036175,560
ENSDARG00000036179,268
ENSDARG00000036180,8
ENSDARG00000036186,657
ENSDARG00000036189,0
ENSDARG00000036190,211
ENSDARG00000036194,37
ENSDARG00000036212,230
ENSDARG00000036214,0
ENSDARG00000036215,7
ENSDARG00000036222,18
ENSDARG00000036227,7
ENSDARG00000036232,214
ENSDARG00000036235,57
ENSDARG00000036237,334
ENSDARG00000036239,787
ENSDARG00000036245,12
ENSDARG00000036247,0
ENSDARG00000036252,170
ENSDARG00000036254,17
ENSDARG00000036257,365
ENSDARG00000036272,15
ENSDARG00000036279,1469
ENSDARG00000036281,184
ENSDARG00000036282,161
ENSDARG00000036291,150
ENSDARG00000036292,0
ENSDARG00000036293,24
ENSDARG00000036295,136
ENSDARG00000036298,562
ENSDARG00000036299,751
ENSDARG00000036304,3
ENSDARG00000036305,134
ENSDARG00000036308,37
ENSDARG00000036316,422
ENSDARG00000036329,34
ENSDARG00000036335,112
ENSDARG00000036337,12
ENSDARG00000036338,100
ENSDARG00000036344,351
ENSDARG00000036345,8
ENSDARG00000036359,18
ENSDARG00000036371,782
ENSDARG00000036375,220
ENSDARG00000036376,105
ENSDARG00000036382,2
ENSDARG00000036383,101
ENSDARG00000036386,51
ENSDARG00000036394,30
ENSDARG00000036412,8
ENSDARG00000036414,242
ENSDARG00000036415,64
ENSDARG00000036420,4
ENSDARG00000036422,191
ENSDARG00000036424,102
ENSDARG00000036426,97
ENSDARG00000036427,379
ENSDARG00000036428,18
ENSDARG00000036430,0
ENSDARG00000036438,489
ENSDARG00000036442,94
ENSDARG00000036445,50
ENSDARG00000036446,64
ENSDARG00000036456,352
ENSDARG00000036457,60
ENSDARG00000036458,1
ENSDARG00000036460,1
ENSDARG00000036462,20
ENSDARG00000036471,2
ENSDARG00000036473,26
ENSDARG00000036479,8
ENSDARG00000036481,245
ENSDARG00000036482,95
ENSDARG00000036483,5
ENSDARG00000036489,204
ENSDARG00000036493,32
ENSDARG00000036494,56
ENSDARG00000036499,11
ENSDARG00000036500,129
ENSDARG00000036501,94
ENSDARG00000036505,143
ENSDARG00000036510,182
ENSDARG00000036541,235
ENSDARG00000036542,82
ENSDARG00000036545,0
ENSDARG00000036546,16
ENSDARG00000036548,81
ENSDARG00000036549,757
ENSDARG00000036558,1519
ENSDARG00000036560,20
ENSDARG00000036567,14
ENSDARG00000036569,70
ENSDARG00000036571,109
ENSDARG00000036575,62
ENSDARG00000036577,298
ENSDARG00000036584,74
ENSDARG00000036587,103
ENSDARG00000036588,422
ENSDARG00000036592,49
ENSDARG00000036593,365
ENSDARG00000036613,17
ENSDARG00000036616,17
ENSDARG00000036619,210
ENSDARG00000036625,517
ENSDARG00000036626,38
ENSDARG00000036628,0
ENSDARG00000036629,4567
ENSDARG00000036630,305
ENSDARG00000036636,9
ENSDARG00000036637,16
ENSDARG00000036645,37
ENSDARG00000036650,51
ENSDARG00000036658,635
ENSDARG00000036670,27
ENSDARG00000036671,411
ENSDARG00000036675,441
ENSDARG00000036678,11
ENSDARG00000036684,24
ENSDARG00000036685,206
ENSDARG00000036687,361
ENSDARG00000036695,258
ENSDARG00000036698,712
ENSDARG00000036700,333
ENSDARG00000036704,21
ENSDARG00000036721,84
ENSDARG00000036722,37
ENSDARG00000036728,0
ENSDARG00000036743,0
ENSDARG00000036748,0
ENSDARG00000036754,279
ENSDARG00000036755,16
ENSDARG00000036764,181
ENSDARG00000036767,254
ENSDARG00000036772,112
ENSDARG00000036773,98
ENSDARG00000036774,694
ENSDARG00000036775,11
ENSDARG00000036776,52
ENSDARG00000036778,231
ENSDARG00000036781,3
ENSDARG00000036784,55
ENSDARG00000036785,355
ENSDARG00000036787,12
ENSDARG00000036791,73
ENSDARG00000036793,54
ENSDARG00000036809,301
ENSDARG00000036811,129
ENSDARG00000036816,87
ENSDARG00000036818,1
ENSDARG00000036820,273
ENSDARG00000036826,140
ENSDARG00000036830,21371
ENSDARG00000036831,66
ENSDARG00000036832,9677
ENSDARG00000036833,14
ENSDARG00000036834,3123
ENSDARG00000036840,998
