"gene","genecount"
"ENSDARG00000099104",173
"ENSDARG00000102407",13
"ENSDARG00000102097",28
"ENSDARG00000099319",0
"ENSDARG00000099640",7
"ENSDARG00000104071",13
"ENSDARG00000102746",0
"ENSDARG00000103929",1
"ENSDARG00000101073",0
"ENSDARG00000100223",74
"ENSDARG00000096573",0
"ENSDARG00000100782",4
"ENSDARG00000034862",12
"ENSDARG00000075827",0
"ENSDARG00000088581",27
"ENSDARG00000076900",0
"ENSDARG00000013802",10
"ENSDARG00000096578",38
"ENSDARG00000109848",0
"ENSDARG00000100181",17
"ENSDARG00000029936",13
"ENSDARG00000041589",0
"ENSDARG00000041592",12
"ENSDARG00000075108",8
"ENSDARG00000016304",2
"ENSDARG00000058803",34
"ENSDARG00000063385",113
"ENSDARG00000007804",4
"ENSDARG00000068261",14
"ENSDARG00000063371",42
"ENSDARG00000078751",49
"ENSDARG00000078878",27
"ENSDARG00000016343",2
"ENSDARG00000023678",15
"ENSDARG00000011299",3
"ENSDARG00000041575",7
"ENSDARG00000058962",1
"ENSDARG00000089799",0
"ENSDARG00000075325",5
"ENSDARG00000041570",19
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",0
"ENSDARG00000014313",12
"ENSDARG00000104279",746
"ENSDARG00000103783",12
"ENSDARG00000103519",0
"ENSDARG00000100307",16
"ENSDARG00000101089",6
"ENSDARG00000115421",2
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",2
"ENSDARG00000087646",11
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",0
"ENSDARG00000001870",446
"ENSDARG00000002791",686
"ENSDARG00000007739",7
"ENSDARG00000039131",21
"ENSDARG00000040252",4
"ENSDARG00000089477",51
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",0
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",234
"ENSDARG00000040246",4
"ENSDARG00000040245",143
"ENSDARG00000082290",0
"ENSDARG00000074381",214
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",0
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",63
"ENSDARG00000103647",5
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",57
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",32
"ENSDARG00000033928",151
"ENSDARG00000031164",28
"ENSDARG00000037777",13
"ENSDARG00000016706",45
"ENSDARG00000030350",0
"ENSDARG00000006526",279
"ENSDARG00000077688",0
"ENSDARG00000096546",134
"ENSDARG00000092671",15
"ENSDARG00000113935",18
"ENSDARG00000063297",2
"ENSDARG00000027078",60
"ENSDARG00000017537",13
"ENSDARG00000063270",25
"ENSDARG00000018008",0
"ENSDARG00000074031",0
"ENSDARG00000043247",32
"ENSDARG00000113848",6
"ENSDARG00000063253",5
"ENSDARG00000073857",22
"ENSDARG00000107682",0
"ENSDARG00000070558",0
"ENSDARG00000025754",2
"ENSDARG00000096530",0
"ENSDARG00000116636",0
"ENSDARG00000063207",94
"ENSDARG00000095087",0
"ENSDARG00000096610",0
"ENSDARG00000117465",0
"ENSDARG00000102217",0
"ENSDARG00000090408",34
"ENSDARG00000013741",22
"ENSDARG00000017441",1742
"ENSDARG00000037713",5
"ENSDARG00000021688",0
"ENSDARG00000004953",0
"ENSDARG00000074050",8
"ENSDARG00000018319",71
"ENSDARG00000098730",15
"ENSDARG00000096630",0
"ENSDARG00000117359",0
"ENSDARG00000106375",0
"ENSDARG00000079779",16
"ENSDARG00000089090",1
"ENSDARG00000109652",0
"ENSDARG00000115102",0
"ENSDARG00000115288",0
"ENSDARG00000093857",0
"ENSDARG00000095309",0
"ENSDARG00000095673",0
"ENSDARG00000099359",9
"ENSDARG00000092361",6
"ENSDARG00000103767",0
"ENSDARG00000075791",0
"ENSDARG00000107486",0
"ENSDARG00000029720",0
"ENSDARG00000100166",249
"ENSDARG00000074212",0
"ENSDARG00000062929",44
"ENSDARG00000022668",6
"ENSDARG00000099708",48
"ENSDARG00000025034",71
"ENSDARG00000078474",8
"ENSDARG00000096583",0
"ENSDARG00000063003",13
"ENSDARG00000002377",13
"ENSDARG00000015803",17
"ENSDARG00000037739",24
"ENSDARG00000076176",22
"ENSDARG00000096526",0
"ENSDARG00000113858",33
"ENSDARG00000096599",0
"ENSDARG00000100771",0
"ENSDARG00000079873",9
"ENSDARG00000079332",0
"ENSDARG00000007443",12
"ENSDARG00000037746",513
"ENSDARG00000037747",119
"ENSDARG00000079361",7
"ENSDARG00000012458",49
"ENSDARG00000070543",98
"ENSDARG00000094298",0
"ENSDARG00000089873",0
"ENSDARG00000093438",3
"ENSDARG00000094206",0
"ENSDARG00000037758",0
"ENSDARG00000008723",53
"ENSDARG00000110570",0
"ENSDARG00000058460",0
"ENSDARG00000088975",1
"ENSDARG00000100949",0
"ENSDARG00000093053",0
"ENSDARG00000058463",43
"ENSDARG00000076716",0
"ENSDARG00000058464",0
"ENSDARG00000058471",97
"ENSDARG00000096584",0
"ENSDARG00000058475",39
"ENSDARG00000080404",0
"ENSDARG00000058480",22
"ENSDARG00000024740",0
"ENSDARG00000101597",16
"ENSDARG00000058445",0
"ENSDARG00000063169",9
"ENSDARG00000092791",0
"ENSDARG00000037760",12
"ENSDARG00000117314",0
"ENSDARG00000017834",2
"ENSDARG00000074282",12
"ENSDARG00000074372",42
"ENSDARG00000104203",0
"ENSDARG00000101495",14
"ENSDARG00000091916",5
"ENSDARG00000099276",14
"ENSDARG00000104995",0
"ENSDARG00000033852",25
"ENSDARG00000037654",2
"ENSDARG00000037652",19
"ENSDARG00000037646",27
"ENSDARG00000032795",14
"ENSDARG00000018263",43
"ENSDARG00000077542",0
"ENSDARG00000070490",4
"ENSDARG00000015678",0
"ENSDARG00000079043",0
"ENSDARG00000076174",127
"ENSDARG00000037647",6
"ENSDARG00000008969",12
"ENSDARG00000020741",35
"ENSDARG00000104660",4
"ENSDARG00000096594",0
"ENSDARG00000077652",13
"ENSDARG00000079452",0
"ENSDARG00000089943",8
"ENSDARG00000096536",0
"ENSDARG00000077533",22
"ENSDARG00000030563",1
"ENSDARG00000026387",10
"ENSDARG00000070495",0
"ENSDARG00000084766",0
"ENSDARG00000034785",2
"ENSDARG00000070512",59
"ENSDARG00000070504",26
"ENSDARG00000062057",0
"ENSDARG00000067992",0
"ENSDARG00000103508",0
"ENSDARG00000070502",0
"ENSDARG00000037679",23
"ENSDARG00000076833",70
"ENSDARG00000012297",45
"ENSDARG00000087107",0
"ENSDARG00000099342",0
"ENSDARG00000008487",556
"ENSDARG00000084839",0
"ENSDARG00000100507",0
"ENSDARG00000070239",27
"ENSDARG00000074379",0
"ENSDARG00000062854",82
"ENSDARG00000112849",0
"ENSDARG00000113410",0
"ENSDARG00000092242",0
"ENSDARG00000092200",0
"ENSDARG00000093636",0
"ENSDARG00000095482",0
"ENSDARG00000094981",0
"ENSDARG00000037619",0
"ENSDARG00000062585",6
"ENSDARG00000074213",7
"ENSDARG00000062606",40
"ENSDARG00000077198",0
"ENSDARG00000007678",314
"ENSDARG00000089930",17
"ENSDARG00000078057",55
"ENSDARG00000070448",158
"ENSDARG00000070449",89
"ENSDARG00000042988",97
"ENSDARG00000096506",0
"ENSDARG00000070452",0
"ENSDARG00000070454",2
"ENSDARG00000096515",0
"ENSDARG00000038114",9
"ENSDARG00000008637",74
"ENSDARG00000091609",9
"ENSDARG00000002634",9
"ENSDARG00000062467",3
"ENSDARG00000032808",0
"ENSDARG00000078318",2
"ENSDARG00000018997",29
"ENSDARG00000099771",4
"ENSDARG00000045620",22
"ENSDARG00000045618",21
"ENSDARG00000057248",16
"ENSDARG00000017985",6
"ENSDARG00000113585",0
"ENSDARG00000106508",0
"ENSDARG00000117227",0
"ENSDARG00000104707",0
"ENSDARG00000102049",0
"ENSDARG00000116228",0
"ENSDARG00000099729",236
"ENSDARG00000105122",0
"ENSDARG00000098668",0
"ENSDARG00000098053",0
"ENSDARG00000102604",0
"ENSDARG00000102339",0
"ENSDARG00000089805",67
"ENSDARG00000117726",0
"ENSDARG00000117541",1
"ENSDARG00000112668",0
"ENSDARG00000110084",0
"ENSDARG00000078525",10
"ENSDARG00000079626",65
"ENSDARG00000057114",17
"ENSDARG00000009026",168
"ENSDARG00000085400",0
"ENSDARG00000014273",148
"ENSDARG00000104795",0
"ENSDARG00000056806",0
"ENSDARG00000056797",54
"ENSDARG00000062341",12
"ENSDARG00000107022",0
"ENSDARG00000056742",82
"ENSDARG00000037576",0
"ENSDARG00000070431",29
"ENSDARG00000022690",24
"ENSDARG00000056677",0
"ENSDARG00000012903",18
"ENSDARG00000003398",8
"ENSDARG00000074867",14
"ENSDARG00000109597",14
"ENSDARG00000111274",0
"ENSDARG00000110922",12
"ENSDARG00000116310",0
"ENSDARG00000109592",0
"ENSDARG00000117482",0
"ENSDARG00000103921",0
"ENSDARG00000114198",0
"ENSDARG00000106947",0
"ENSDARG00000039063",0
"ENSDARG00000113383",0
"ENSDARG00000109748",0
"ENSDARG00000116279",0
"ENSDARG00000109910",0
"ENSDARG00000116174",0
"ENSDARG00000116266",0
"ENSDARG00000111171",0
"ENSDARG00000111710",0
"ENSDARG00000111723",0
"ENSDARG00000115042",0
"ENSDARG00000114262",0
"ENSDARG00000078898",293
"ENSDARG00000007534",0
"ENSDARG00000077804",22
"ENSDARG00000013881",42
"ENSDARG00000079317",55
"ENSDARG00000117428",35
"ENSDARG00000106258",5
"ENSDARG00000078854",16
"ENSDARG00000108223",0
"ENSDARG00000007356",0
"ENSDARG00000078599",30
"ENSDARG00000115704",3
"ENSDARG00000109375",0
"ENSDARG00000017119",57
"ENSDARG00000070412",60
"ENSDARG00000034105",50
"ENSDARG00000062198",204
"ENSDARG00000034817",22
"ENSDARG00000056504",2
"ENSDARG00000108673",0
"ENSDARG00000110937",0
"ENSDARG00000117129",0
"ENSDARG00000116147",0
"ENSDARG00000116406",0
"ENSDARG00000111254",0
"ENSDARG00000113731",0
"ENSDARG00000115569",0
"ENSDARG00000113149",0
"ENSDARG00000116958",0
"ENSDARG00000092109",0
"ENSDARG00000017591",1460
"ENSDARG00000092708",0
"ENSDARG00000017905",52
"ENSDARG00000030514",68
"ENSDARG00000056400",10
"ENSDARG00000042937",0
"ENSDARG00000092600",0
"ENSDARG00000027355",167
"ENSDARG00000092022",0
"ENSDARG00000056381",18
"ENSDARG00000056376",0
"ENSDARG00000056369",5
"ENSDARG00000011023",0
"ENSDARG00000003046",51
"ENSDARG00000095697",0
"ENSDARG00000016065",0
"ENSDARG00000062132",13
"ENSDARG00000117687",1
"ENSDARG00000117295",2
"ENSDARG00000094943",0
"ENSDARG00000115616",0
"ENSDARG00000037545",0
"ENSDARG00000062122",33
"ENSDARG00000095111",0
"ENSDARG00000008287",0
"ENSDARG00000015495",47
"ENSDARG00000062081",19
"ENSDARG00000018178",10
"ENSDARG00000093886",0
"ENSDARG00000056163",0
"ENSDARG00000079488",0
"ENSDARG00000062055",23
"ENSDARG00000074275",99
"ENSDARG00000075330",0
"ENSDARG00000006392",19
"ENSDARG00000073902",47
"ENSDARG00000019945",233
"ENSDARG00000086957",1
"ENSDARG00000056151",163
"ENSDARG00000061985",37
"ENSDARG00000061981",14
"ENSDARG00000003631",145
"ENSDARG00000056133",0
"ENSDARG00000070321",0
"ENSDARG00000017744",75
"ENSDARG00000070320",1
"ENSDARG00000061952",102
"ENSDARG00000061936",12
"ENSDARG00000006434",7
"ENSDARG00000037484",6
"ENSDARG00000094729",0
"ENSDARG00000095388",8
"ENSDARG00000085360",0
"ENSDARG00000037487",6
"ENSDARG00000008068",2
"ENSDARG00000077648",0
"ENSDARG00000096580",0
"ENSDARG00000079250",16
"ENSDARG00000019986",20
"ENSDARG00000080019",40
"ENSDARG00000099995",169
"ENSDARG00000070278",0
"ENSDARG00000061830",20
"ENSDARG00000041776",73
"ENSDARG00000095632",0
"ENSDARG00000037455",41
"ENSDARG00000093816",0
"ENSDARG00000070266",142
"ENSDARG00000037429",18
"ENSDARG00000055874",566
"ENSDARG00000055876",15
"ENSDARG00000092321",0
"ENSDARG00000061786",2
"ENSDARG00000094202",0
"ENSDARG00000109806",0
"ENSDARG00000112850",0
"ENSDARG00000110242",0
"ENSDARG00000115895",0
"ENSDARG00000061459",79
"ENSDARG00000037411",0
"ENSDARG00000084908",0
"ENSDARG00000037410",0
"ENSDARG00000037409",1
"ENSDARG00000070173",139
"ENSDARG00000052782",1
"ENSDARG00000037406",62
"ENSDARG00000034773",41
"ENSDARG00000033273",7
"ENSDARG00000055439",0
"ENSDARG00000055443",40
"ENSDARG00000112783",0
"ENSDARG00000095593",0
"ENSDARG00000037383",16
"ENSDARG00000030759",24
"ENSDARG00000079074",13
"ENSDARG00000061504",80
"ENSDARG00000000606",34
"ENSDARG00000107258",0
"ENSDARG00000087224",1
"ENSDARG00000052764",1
"ENSDARG00000092275",0
"ENSDARG00000055559",50
"ENSDARG00000114954",0
"ENSDARG00000115778",18
"ENSDARG00000026871",13
"ENSDARG00000016470",15
"ENSDARG00000103166",0
"ENSDARG00000091660",12
"ENSDARG00000038056",10
"ENSDARG00000002406",0
"ENSDARG00000034007",255
"ENSDARG00000061143",103
"ENSDARG00000034896",172
"ENSDARG00000116099",0
"ENSDARG00000037378",1
"ENSDARG00000012672",22
"ENSDARG00000093064",42
"ENSDARG00000061121",354
"ENSDARG00000094677",95
"ENSDARG00000054799",34
"ENSDARG00000116939",0
"ENSDARG00000037350",155
"ENSDARG00000022845",0
"ENSDARG00000019838",10
"ENSDARG00000005799",6
"ENSDARG00000013505",6
"ENSDARG00000055022",199
"ENSDARG00000061451",34
"ENSDARG00000070121",0
"ENSDARG00000054680",0
"ENSDARG00000092290",15
"ENSDARG00000055099",148
"ENSDARG00000070109",42
"ENSDARG00000070098",135
"ENSDARG00000094046",0
"ENSDARG00000114096",0
"ENSDARG00000004246",190
"ENSDARG00000083023",0
"ENSDARG00000031108",392
"ENSDARG00000015266",121
"ENSDARG00000100600",0
"ENSDARG00000092542",0
"ENSDARG00000035692",524
"ENSDARG00000094885",0
"ENSDARG00000090822",0
"ENSDARG00000088202",3
"ENSDARG00000086859",0
"ENSDARG00000090118",0
"ENSDARG00000061021",13
"ENSDARG00000037309",15
"ENSDARG00000054334",0
"ENSDARG00000116715",0
"ENSDARG00000060994",84
"ENSDARG00000106456",0
"ENSDARG00000074776",2
"ENSDARG00000074451",0
"ENSDARG00000079434",77
"ENSDARG00000031817",1
"ENSDARG00000074812",38
"ENSDARG00000070055",6
"ENSDARG00000070050",5
"ENSDARG00000095408",0
"ENSDARG00000037286",26
"ENSDARG00000037283",10
"ENSDARG00000037281",3
"ENSDARG00000037278",0
"ENSDARG00000070039",0
"ENSDARG00000091184",0
"ENSDARG00000094763",0
"ENSDARG00000037276",12
"ENSDARG00000013787",35
"ENSDARG00000086790",10
"ENSDARG00000006427",30
"ENSDARG00000104824",1
"ENSDARG00000076499",18
"ENSDARG00000037266",1
"ENSDARG00000077157",32
"ENSDARG00000037256",18
"ENSDARG00000116236",0
"ENSDARG00000069998",1
"ENSDARG00000053995",24
"ENSDARG00000021702",117
"ENSDARG00000054031",35
