"gene","genecount"
"ENSDARG00000099104",144
"ENSDARG00000102407",0
"ENSDARG00000102097",11
"ENSDARG00000099319",0
"ENSDARG00000099640",1
"ENSDARG00000104071",11
"ENSDARG00000102746",10
"ENSDARG00000103929",11
"ENSDARG00000101073",0
"ENSDARG00000100223",12
"ENSDARG00000096573",0
"ENSDARG00000100782",3
"ENSDARG00000034862",1
"ENSDARG00000075827",3
"ENSDARG00000088581",65
"ENSDARG00000076900",8
"ENSDARG00000013802",0
"ENSDARG00000096578",77
"ENSDARG00000109848",0
"ENSDARG00000100181",6
"ENSDARG00000029936",9
"ENSDARG00000041589",0
"ENSDARG00000041592",25
"ENSDARG00000075108",0
"ENSDARG00000016304",7
"ENSDARG00000058803",49
"ENSDARG00000063385",51
"ENSDARG00000007804",0
"ENSDARG00000068261",0
"ENSDARG00000063371",23
"ENSDARG00000078751",46
"ENSDARG00000078878",7
"ENSDARG00000016343",0
"ENSDARG00000023678",49
"ENSDARG00000011299",30
"ENSDARG00000041575",0
"ENSDARG00000058962",0
"ENSDARG00000089799",0
"ENSDARG00000075325",30
"ENSDARG00000041570",0
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",7
"ENSDARG00000014313",14
"ENSDARG00000104279",493
"ENSDARG00000103783",5
"ENSDARG00000103519",0
"ENSDARG00000100307",0
"ENSDARG00000101089",9
"ENSDARG00000115421",1
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",11
"ENSDARG00000087646",0
"ENSDARG00000080051",0
"ENSDARG00000067781",5
"ENSDARG00000099108",7
"ENSDARG00000001870",755
"ENSDARG00000002791",374
"ENSDARG00000007739",16
"ENSDARG00000039131",16
"ENSDARG00000040252",9
"ENSDARG00000089477",10
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",0
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",151
"ENSDARG00000040246",0
"ENSDARG00000040245",104
"ENSDARG00000082290",0
"ENSDARG00000074381",121
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",14
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",13
"ENSDARG00000103647",1
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",45
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",52
"ENSDARG00000033928",109
"ENSDARG00000031164",79
"ENSDARG00000037777",3
"ENSDARG00000016706",12
"ENSDARG00000030350",0
"ENSDARG00000006526",399
"ENSDARG00000077688",3
"ENSDARG00000096546",106
"ENSDARG00000092671",27
"ENSDARG00000113935",0
"ENSDARG00000063297",16
"ENSDARG00000027078",29
"ENSDARG00000017537",7
"ENSDARG00000063270",50
"ENSDARG00000018008",0
"ENSDARG00000074031",4
"ENSDARG00000043247",13
"ENSDARG00000113848",7
"ENSDARG00000063253",6
"ENSDARG00000073857",29
"ENSDARG00000107682",0
"ENSDARG00000070558",9
"ENSDARG00000025754",13
