E5,Counts
ENSDARG00000042667,11
ENSDARG00000042670,162
ENSDARG00000042671,21
ENSDARG00000042677,15
ENSDARG00000042683,0
ENSDARG00000042684,31
ENSDARG00000042688,0
ENSDARG00000042689,17
ENSDARG00000042690,39
ENSDARG00000042698,0
ENSDARG00000042703,5
ENSDARG00000042707,18
ENSDARG00000042708,84
ENSDARG00000042717,5
ENSDARG00000042722,0
ENSDARG00000042723,26
ENSDARG00000042724,73
ENSDARG00000042725,10
ENSDARG00000042726,1
ENSDARG00000042727,12
ENSDARG00000042728,33
ENSDARG00000042732,44
ENSDARG00000042737,22
ENSDARG00000042742,23
ENSDARG00000042747,14
ENSDARG00000042751,58
ENSDARG00000042752,0
ENSDARG00000042753,33
ENSDARG00000042759,3
ENSDARG00000042777,63
ENSDARG00000042780,477
ENSDARG00000042784,1
ENSDARG00000042791,36
ENSDARG00000042793,44
ENSDARG00000042796,41
ENSDARG00000042799,36
ENSDARG00000042807,32
ENSDARG00000042810,0
ENSDARG00000042811,4
ENSDARG00000042815,5
ENSDARG00000042816,14
ENSDARG00000042821,28
ENSDARG00000042823,13
ENSDARG00000042824,417
ENSDARG00000042825,78
ENSDARG00000042826,6
ENSDARG00000042827,0
ENSDARG00000042829,954
ENSDARG00000042833,5
ENSDARG00000042835,14
ENSDARG00000042837,114
ENSDARG00000042839,2
ENSDARG00000042840,31
ENSDARG00000042845,3
ENSDARG00000042846,22
ENSDARG00000042848,4
ENSDARG00000042850,0
ENSDARG00000042851,38
ENSDARG00000042853,71
ENSDARG00000042854,6
ENSDARG00000042856,41
ENSDARG00000042857,1
ENSDARG00000042859,33
ENSDARG00000042861,23
ENSDARG00000042864,20
ENSDARG00000042866,21
ENSDARG00000042872,9
ENSDARG00000042873,0
ENSDARG00000042874,18
ENSDARG00000042876,4
ENSDARG00000042877,13
ENSDARG00000042880,0
ENSDARG00000042881,7
ENSDARG00000042887,16
ENSDARG00000042892,40
ENSDARG00000042894,30
ENSDARG00000042899,2
ENSDARG00000042900,24
ENSDARG00000042902,1
ENSDARG00000042904,186
ENSDARG00000042905,226
ENSDARG00000042908,2
ENSDARG00000042920,6
ENSDARG00000042922,1
ENSDARG00000042925,1
ENSDARG00000042927,14
ENSDARG00000042929,4
ENSDARG00000042933,56
ENSDARG00000042934,44
ENSDARG00000042936,0
ENSDARG00000042937,0
ENSDARG00000042940,8
ENSDARG00000042946,23
ENSDARG00000042947,0
ENSDARG00000042948,5
ENSDARG00000042953,21
ENSDARG00000042954,1
ENSDARG00000042956,12
ENSDARG00000042961,4
ENSDARG00000042962,70
ENSDARG00000042969,320
ENSDARG00000042970,0
ENSDARG00000042972,3
ENSDARG00000042975,32
ENSDARG00000042977,18
ENSDARG00000042978,21
ENSDARG00000042980,5
ENSDARG00000042982,31
ENSDARG00000042983,0
ENSDARG00000042984,0
ENSDARG00000042988,27
ENSDARG00000042989,52
ENSDARG00000042990,29
ENSDARG00000042992,0
ENSDARG00000042993,236
ENSDARG00000042995,19
ENSDARG00000043002,0
ENSDARG00000043003,64
ENSDARG00000043004,1
ENSDARG00000043006,0
ENSDARG00000043009,71
ENSDARG00000043010,58
ENSDARG00000043011,8
ENSDARG00000043012,5
ENSDARG00000043019,39
ENSDARG00000043021,4
ENSDARG00000043026,21
ENSDARG00000043031,6
ENSDARG00000043035,10
ENSDARG00000043046,16
ENSDARG00000043055,36
ENSDARG00000043066,0
ENSDARG00000043074,0
ENSDARG00000043077,41
ENSDARG00000043079,1
ENSDARG00000043081,35
ENSDARG00000043084,19
ENSDARG00000043085,0
ENSDARG00000043089,0
ENSDARG00000043093,17
ENSDARG00000043094,50
ENSDARG00000043095,4
ENSDARG00000043102,10
ENSDARG00000043105,15
ENSDARG00000043126,2
ENSDARG00000043128,96
ENSDARG00000043130,280
ENSDARG00000043131,0
ENSDARG00000043133,23
ENSDARG00000043134,67
ENSDARG00000043135,3
ENSDARG00000043137,13
ENSDARG00000043141,13
ENSDARG00000043142,0
ENSDARG00000043148,70
ENSDARG00000043154,131
ENSDARG00000043157,8
ENSDARG00000043168,1
ENSDARG00000043171,15
ENSDARG00000043173,0
ENSDARG00000043175,0
ENSDARG00000043177,0
ENSDARG00000043179,6
ENSDARG00000043180,60
ENSDARG00000043182,32
ENSDARG00000043185,26
ENSDARG00000043196,0
ENSDARG00000043198,0
ENSDARG00000043209,9
ENSDARG00000043210,11
ENSDARG00000043211,7
ENSDARG00000043213,153
ENSDARG00000043220,0
ENSDARG00000043226,37
ENSDARG00000043236,0
ENSDARG00000043238,0
ENSDARG00000043241,32
ENSDARG00000043242,34
ENSDARG00000043243,12
ENSDARG00000043247,13
ENSDARG00000043249,2
ENSDARG00000043250,44
ENSDARG00000043257,325
ENSDARG00000043260,0
ENSDARG00000043271,2
ENSDARG00000043275,0
ENSDARG00000043279,2
ENSDARG00000043281,1
ENSDARG00000043283,37
ENSDARG00000043285,7
ENSDARG00000043287,16
ENSDARG00000043288,2
ENSDARG00000043299,0
ENSDARG00000043301,19
ENSDARG00000043304,54
ENSDARG00000043307,0
ENSDARG00000043309,10
ENSDARG00000043313,466
ENSDARG00000043317,99
ENSDARG00000043322,0
ENSDARG00000043323,82
ENSDARG00000043328,3
ENSDARG00000043332,0
ENSDARG00000043334,21
ENSDARG00000043339,0
ENSDARG00000043341,0
ENSDARG00000043342,37
ENSDARG00000043357,5
ENSDARG00000043359,33
ENSDARG00000043360,3
ENSDARG00000043361,10
ENSDARG00000043371,223
ENSDARG00000043388,2
ENSDARG00000043394,13
ENSDARG00000043395,3
ENSDARG00000043396,3
ENSDARG00000043398,0
ENSDARG00000043402,2
ENSDARG00000043403,1
ENSDARG00000043404,0
ENSDARG00000043406,18
ENSDARG00000043410,14
ENSDARG00000043416,41
ENSDARG00000043417,19
ENSDARG00000043431,5
ENSDARG00000043436,6
ENSDARG00000043442,18
ENSDARG00000043443,21
ENSDARG00000043445,0
ENSDARG00000043446,29
ENSDARG00000043447,0
ENSDARG00000043448,46
ENSDARG00000043451,21
ENSDARG00000043453,3940
ENSDARG00000043457,364
ENSDARG00000043460,12
ENSDARG00000043465,39
ENSDARG00000043466,0
ENSDARG00000043467,26
ENSDARG00000043468,0
ENSDARG00000043470,4
ENSDARG00000043474,146
ENSDARG00000043475,9
ENSDARG00000043479,0
ENSDARG00000043480,19
ENSDARG00000043482,1
ENSDARG00000043483,12
ENSDARG00000043484,76
ENSDARG00000043485,14
ENSDARG00000043492,0
ENSDARG00000043493,294
ENSDARG00000043497,3
ENSDARG00000043502,13
ENSDARG00000043509,778
ENSDARG00000043510,11
ENSDARG00000043511,13
ENSDARG00000043514,15
ENSDARG00000043518,5
ENSDARG00000043527,0
ENSDARG00000043531,34
ENSDARG00000043536,0
ENSDARG00000043542,7
ENSDARG00000043548,5
ENSDARG00000043550,2
ENSDARG00000043553,16
ENSDARG00000043554,8
ENSDARG00000043555,19
ENSDARG00000043557,0
ENSDARG00000043559,6
ENSDARG00000043561,11
ENSDARG00000043562,7
ENSDARG00000043566,0
ENSDARG00000043569,0
ENSDARG00000043571,59
ENSDARG00000043581,6
ENSDARG00000043584,0
ENSDARG00000043586,10
ENSDARG00000043587,11
ENSDARG00000043589,7
ENSDARG00000043593,36
ENSDARG00000043608,22
ENSDARG00000043624,6
ENSDARG00000043627,16
ENSDARG00000043631,11
ENSDARG00000043635,19
ENSDARG00000043640,7
ENSDARG00000043643,63
ENSDARG00000043644,16
ENSDARG00000043646,69
ENSDARG00000043648,1
ENSDARG00000043658,43
ENSDARG00000043661,37
ENSDARG00000043662,23
ENSDARG00000043663,0
ENSDARG00000043664,0
ENSDARG00000043665,44
ENSDARG00000043666,14
ENSDARG00000043667,0
ENSDARG00000043673,12
ENSDARG00000043680,153
ENSDARG00000043684,33
ENSDARG00000043685,8
ENSDARG00000043687,6
ENSDARG00000043697,73
ENSDARG00000043701,57
ENSDARG00000043705,0
ENSDARG00000043710,26
ENSDARG00000043713,11
ENSDARG00000043716,19
ENSDARG00000043719,14
ENSDARG00000043720,9
ENSDARG00000043722,34
ENSDARG00000043727,10
ENSDARG00000043728,3
ENSDARG00000043729,72
ENSDARG00000043732,42
ENSDARG00000043734,2
ENSDARG00000043736,0
ENSDARG00000043740,0
ENSDARG00000043746,89
ENSDARG00000043757,56
ENSDARG00000043767,0
ENSDARG00000043768,0
ENSDARG00000043769,0
ENSDARG00000043770,97
ENSDARG00000043781,8
ENSDARG00000043792,2
ENSDARG00000043795,106
ENSDARG00000043796,0
ENSDARG00000043797,93
ENSDARG00000043798,0
ENSDARG00000043799,9
ENSDARG00000043802,0
ENSDARG00000043806,208
ENSDARG00000043814,4
ENSDARG00000043816,12
ENSDARG00000043818,18
ENSDARG00000043820,51
ENSDARG00000043821,72
ENSDARG00000043835,11
ENSDARG00000043842,32
ENSDARG00000043843,7
ENSDARG00000043847,0
ENSDARG00000043848,49
ENSDARG00000043850,0
ENSDARG00000043854,0
ENSDARG00000043856,113
ENSDARG00000043857,20
ENSDARG00000043858,4
ENSDARG00000043864,46
ENSDARG00000043865,15
ENSDARG00000043873,144
ENSDARG00000043877,0
ENSDARG00000043884,3
ENSDARG00000043894,0
ENSDARG00000043898,1
ENSDARG00000043899,0
ENSDARG00000043901,0
ENSDARG00000043902,26
ENSDARG00000043904,1
ENSDARG00000043905,41
ENSDARG00000043907,33
ENSDARG00000043912,0
ENSDARG00000043918,0
ENSDARG00000043923,14
ENSDARG00000043928,3
ENSDARG00000043932,43
ENSDARG00000043933,0
ENSDARG00000043934,0
ENSDARG00000043938,9
ENSDARG00000043960,13
ENSDARG00000043962,0
ENSDARG00000043963,22
ENSDARG00000043970,118
ENSDARG00000043972,3
ENSDARG00000043973,111
ENSDARG00000043976,95
ENSDARG00000043982,0
ENSDARG00000043986,0
ENSDARG00000043997,0
ENSDARG00000044001,90
ENSDARG00000044002,0
ENSDARG00000044010,10
ENSDARG00000044011,11
ENSDARG00000044015,2
ENSDARG00000044016,95
ENSDARG00000044023,0
ENSDARG00000044034,7
ENSDARG00000044038,3
ENSDARG00000044039,0
ENSDARG00000044044,0
ENSDARG00000044047,0
ENSDARG00000044048,0
ENSDARG00000044053,53
ENSDARG00000044056,100
ENSDARG00000044059,0
ENSDARG00000044061,0
ENSDARG00000044062,80
ENSDARG00000044072,10
ENSDARG00000044073,3
ENSDARG00000044074,88
ENSDARG00000044083,22
ENSDARG00000044090,0
ENSDARG00000044091,11
ENSDARG00000044092,31
ENSDARG00000044093,16
ENSDARG00000044094,37
ENSDARG00000044098,4
ENSDARG00000044102,10
ENSDARG00000044114,0
ENSDARG00000044125,15
ENSDARG00000044132,46
ENSDARG00000044134,28
ENSDARG00000044135,15
ENSDARG00000044136,13
ENSDARG00000044142,30
ENSDARG00000044143,55
ENSDARG00000044144,67
ENSDARG00000044153,42
ENSDARG00000044155,48
ENSDARG00000044161,9
ENSDARG00000044167,30
ENSDARG00000044169,0
ENSDARG00000044175,0
ENSDARG00000044179,66
ENSDARG00000044182,51
ENSDARG00000044183,11
ENSDARG00000044191,16
ENSDARG00000044194,2
ENSDARG00000044199,82
ENSDARG00000044203,0
ENSDARG00000044204,3
ENSDARG00000044216,10
ENSDARG00000044241,11
ENSDARG00000044246,13
ENSDARG00000044251,14
ENSDARG00000044253,2
ENSDARG00000044254,14
ENSDARG00000044255,2
ENSDARG00000044261,33
ENSDARG00000044264,0
ENSDARG00000044265,0
ENSDARG00000044267,19
ENSDARG00000044276,8
ENSDARG00000044278,0
ENSDARG00000044279,0
ENSDARG00000044280,11
ENSDARG00000044281,101
ENSDARG00000044282,25
ENSDARG00000044290,0
ENSDARG00000044295,19
ENSDARG00000044298,25
ENSDARG00000044299,73
ENSDARG00000044301,43
ENSDARG00000044304,9
ENSDARG00000044318,0
ENSDARG00000044319,13
ENSDARG00000044325,12
ENSDARG00000044327,14
ENSDARG00000044328,8
ENSDARG00000044332,23
ENSDARG00000044336,0
ENSDARG00000044337,1
ENSDARG00000044338,0
ENSDARG00000044339,7
ENSDARG00000044341,2
ENSDARG00000044343,0
ENSDARG00000044345,148
ENSDARG00000044355,0
ENSDARG00000044356,55
ENSDARG00000044357,46
ENSDARG00000044362,12
ENSDARG00000044365,15
ENSDARG00000044373,6
ENSDARG00000044375,53
ENSDARG00000044380,0
ENSDARG00000044381,10
ENSDARG00000044387,0
ENSDARG00000044400,0
ENSDARG00000044402,24
ENSDARG00000044404,0
ENSDARG00000044405,2
ENSDARG00000044414,12
ENSDARG00000044415,0
ENSDARG00000044417,13
ENSDARG00000044420,16
ENSDARG00000044422,18
ENSDARG00000044431,41
ENSDARG00000044433,3
ENSDARG00000044436,31
ENSDARG00000044437,2
ENSDARG00000044441,69
ENSDARG00000044457,0
ENSDARG00000044484,21
ENSDARG00000044485,16
ENSDARG00000044488,24
ENSDARG00000044490,0
ENSDARG00000044491,18
ENSDARG00000044492,7
ENSDARG00000044501,7
ENSDARG00000044511,42
ENSDARG00000044512,0
ENSDARG00000044513,9
ENSDARG00000044514,22
ENSDARG00000044521,1328
ENSDARG00000044524,0
ENSDARG00000044525,16
ENSDARG00000044526,15
ENSDARG00000044528,57
ENSDARG00000044532,9
ENSDARG00000044534,0
ENSDARG00000044540,19
ENSDARG00000044541,18
ENSDARG00000044544,0
ENSDARG00000044545,52
ENSDARG00000044549,0
ENSDARG00000044550,29
ENSDARG00000044551,38
ENSDARG00000044556,4
ENSDARG00000044561,0
ENSDARG00000044562,129
ENSDARG00000044565,61
ENSDARG00000044566,25
ENSDARG00000044567,18
ENSDARG00000044569,14
ENSDARG00000044573,82
ENSDARG00000044574,16
ENSDARG00000044575,78
ENSDARG00000044584,17
ENSDARG00000044588,15
ENSDARG00000044596,15
ENSDARG00000044597,31
ENSDARG00000044600,8
ENSDARG00000044601,61
ENSDARG00000044605,19
ENSDARG00000044612,0
ENSDARG00000044613,0
ENSDARG00000044615,9
ENSDARG00000044619,28
ENSDARG00000044622,5
ENSDARG00000044625,222
ENSDARG00000044626,5
ENSDARG00000044627,2
ENSDARG00000044628,39
ENSDARG00000044629,5
ENSDARG00000044632,13
ENSDARG00000044642,18
ENSDARG00000044655,42
ENSDARG00000044669,172
ENSDARG00000044672,0
ENSDARG00000044684,162
ENSDARG00000044685,12
ENSDARG00000044688,7
ENSDARG00000044691,6
ENSDARG00000044692,6
ENSDARG00000044694,3
ENSDARG00000044695,76
ENSDARG00000044704,0
ENSDARG00000044718,30
ENSDARG00000044748,0
ENSDARG00000044751,8
ENSDARG00000044752,0
ENSDARG00000044753,39
ENSDARG00000044754,0
ENSDARG00000044755,0
ENSDARG00000044760,37
ENSDARG00000044766,5
ENSDARG00000044767,12
ENSDARG00000044769,2
ENSDARG00000044774,0
ENSDARG00000044775,6
ENSDARG00000044776,28
ENSDARG00000044781,7
ENSDARG00000044795,0
ENSDARG00000044797,0
ENSDARG00000044801,0
ENSDARG00000044802,0
ENSDARG00000044803,6
ENSDARG00000044807,1
ENSDARG00000044808,45
ENSDARG00000044809,1
ENSDARG00000044811,14
ENSDARG00000044812,20
ENSDARG00000044813,16
ENSDARG00000044815,1
ENSDARG00000044820,59
ENSDARG00000044827,17
ENSDARG00000044847,35
ENSDARG00000044852,49
ENSDARG00000044861,119
ENSDARG00000044862,0
ENSDARG00000044874,32
ENSDARG00000044875,3
ENSDARG00000044894,0
ENSDARG00000044895,74
ENSDARG00000044899,26
ENSDARG00000044900,1
ENSDARG00000044902,385
ENSDARG00000044914,81
ENSDARG00000044923,4
ENSDARG00000044924,0
ENSDARG00000044925,9
ENSDARG00000044935,22
ENSDARG00000044938,12
ENSDARG00000044942,0
ENSDARG00000044943,54
ENSDARG00000044949,22
ENSDARG00000044954,155
ENSDARG00000044956,0
ENSDARG00000044968,30
ENSDARG00000044972,15
ENSDARG00000044973,0
ENSDARG00000044975,61
ENSDARG00000044976,2
ENSDARG00000044980,41
ENSDARG00000044982,14
ENSDARG00000045003,4
ENSDARG00000045006,55
ENSDARG00000045011,0
ENSDARG00000045014,142
ENSDARG00000045015,0
ENSDARG00000045016,15
ENSDARG00000045017,7
ENSDARG00000045019,26
ENSDARG00000045023,0
ENSDARG00000045025,8
ENSDARG00000045027,1
ENSDARG00000045036,43
ENSDARG00000045038,0
ENSDARG00000045039,2
ENSDARG00000045051,22
ENSDARG00000045064,218
ENSDARG00000045065,15
ENSDARG00000045066,62
ENSDARG00000045067,11
ENSDARG00000045070,29
ENSDARG00000045071,17
ENSDARG00000045074,5
ENSDARG00000045075,0
ENSDARG00000045087,26
ENSDARG00000045089,10
ENSDARG00000045091,0
ENSDARG00000045092,1
ENSDARG00000045094,5
ENSDARG00000045095,6
ENSDARG00000045105,29
ENSDARG00000045123,67
ENSDARG00000045127,2
ENSDARG00000045129,10
ENSDARG00000045130,28
ENSDARG00000045131,9
ENSDARG00000045132,98
ENSDARG00000045137,0
ENSDARG00000045139,0
ENSDARG00000045140,14
ENSDARG00000045141,0
ENSDARG00000045142,0
ENSDARG00000045143,15
ENSDARG00000045144,0
ENSDARG00000045145,6
ENSDARG00000045146,4
ENSDARG00000045147,31
ENSDARG00000045150,42
ENSDARG00000045153,3
ENSDARG00000045155,0
ENSDARG00000045156,3
ENSDARG00000045157,0
ENSDARG00000045159,0
ENSDARG00000045160,1
ENSDARG00000045164,2
ENSDARG00000045166,0
ENSDARG00000045167,16
ENSDARG00000045172,1
ENSDARG00000045175,14
ENSDARG00000045180,183
ENSDARG00000045190,0
ENSDARG00000045199,35
ENSDARG00000045200,8
ENSDARG00000045219,0
ENSDARG00000045224,2
ENSDARG00000045228,28
ENSDARG00000045230,43
ENSDARG00000045248,78
ENSDARG00000045249,4
ENSDARG00000045254,10
ENSDARG00000045257,12
ENSDARG00000045262,26
ENSDARG00000045265,2
ENSDARG00000045268,17
ENSDARG00000045269,3
ENSDARG00000045273,3
ENSDARG00000045275,4
ENSDARG00000045277,5
ENSDARG00000045289,3
ENSDARG00000045294,17
ENSDARG00000045296,18
ENSDARG00000045297,44
ENSDARG00000045298,55
ENSDARG00000045299,2
ENSDARG00000045301,8
ENSDARG00000045302,29
ENSDARG00000045304,0
ENSDARG00000045305,30
ENSDARG00000045306,9
ENSDARG00000045308,119
ENSDARG00000045316,82
ENSDARG00000045331,45
ENSDARG00000045342,8
ENSDARG00000045343,9
ENSDARG00000045351,7
ENSDARG00000045352,15
ENSDARG00000045355,1
ENSDARG00000045359,7
ENSDARG00000045360,3
ENSDARG00000045364,17
ENSDARG00000045367,20
ENSDARG00000045371,0
ENSDARG00000045372,54
ENSDARG00000045373,115
ENSDARG00000045378,14
ENSDARG00000045383,23
ENSDARG00000045391,0
ENSDARG00000045398,16
ENSDARG00000045399,235
ENSDARG00000045401,130
ENSDARG00000045402,19
ENSDARG00000045408,44
ENSDARG00000045411,10
ENSDARG00000045413,11
ENSDARG00000045414,9
ENSDARG00000045415,6
ENSDARG00000045416,24
ENSDARG00000045417,33
ENSDARG00000045420,2
ENSDARG00000045421,22
ENSDARG00000045422,0
ENSDARG00000045423,0
ENSDARG00000045424,0
ENSDARG00000045428,7
ENSDARG00000045437,9
ENSDARG00000045442,122
ENSDARG00000045443,0
ENSDARG00000045444,16
ENSDARG00000045447,0
ENSDARG00000045453,0
ENSDARG00000045463,31
ENSDARG00000045465,36
ENSDARG00000045481,3
ENSDARG00000045482,23
ENSDARG00000045483,4
ENSDARG00000045484,13
ENSDARG00000045485,40
ENSDARG00000045486,16
ENSDARG00000045487,97
ENSDARG00000045490,37
ENSDARG00000045493,0
ENSDARG00000045506,63
ENSDARG00000045510,29
ENSDARG00000045513,55
ENSDARG00000045514,183
ENSDARG00000045515,14
ENSDARG00000045516,74
ENSDARG00000045517,11
ENSDARG00000045518,27
ENSDARG00000045519,11
ENSDARG00000045522,5
ENSDARG00000045524,27
ENSDARG00000045525,28
ENSDARG00000045527,29
ENSDARG00000045528,74
ENSDARG00000045530,0
ENSDARG00000045540,51
ENSDARG00000045541,27
ENSDARG00000045542,6
ENSDARG00000045543,12
ENSDARG00000045544,0
ENSDARG00000045548,0
ENSDARG00000045549,1
ENSDARG00000045552,0
ENSDARG00000045553,2
ENSDARG00000045554,0
ENSDARG00000045555,2
ENSDARG00000045556,27
ENSDARG00000045557,143
ENSDARG00000045560,103
ENSDARG00000045561,0
ENSDARG00000045562,13
ENSDARG00000045563,12
ENSDARG00000045565,5
ENSDARG00000045567,28
ENSDARG00000045568,18
ENSDARG00000045574,17
ENSDARG00000045580,69
ENSDARG00000045586,1
ENSDARG00000045589,2
ENSDARG00000045592,44
ENSDARG00000045594,4
ENSDARG00000045595,2
ENSDARG00000045596,16
ENSDARG00000045598,20
ENSDARG00000045601,6
ENSDARG00000045605,8
ENSDARG00000045606,1
ENSDARG00000045608,1
ENSDARG00000045611,5
ENSDARG00000045612,0
ENSDARG00000045618,68
ENSDARG00000045620,57
ENSDARG00000045626,0
ENSDARG00000045628,5
ENSDARG00000045633,1
ENSDARG00000045634,0
ENSDARG00000045636,35
ENSDARG00000045638,12
ENSDARG00000045639,429
ENSDARG00000045641,13
ENSDARG00000045644,0
ENSDARG00000045658,24
ENSDARG00000045660,10
ENSDARG00000045661,0
ENSDARG00000045666,28
ENSDARG00000045669,0
ENSDARG00000045671,0
ENSDARG00000045672,0
ENSDARG00000045673,0
ENSDARG00000045675,10
ENSDARG00000045676,61
ENSDARG00000045677,1210
ENSDARG00000045680,32
ENSDARG00000045681,30
ENSDARG00000045683,0
ENSDARG00000045685,41
ENSDARG00000045687,3
ENSDARG00000045691,18
ENSDARG00000045692,25
ENSDARG00000045694,79
ENSDARG00000045695,58
ENSDARG00000045696,52
ENSDARG00000045704,2
ENSDARG00000045705,0
ENSDARG00000045706,7
ENSDARG00000045708,2
ENSDARG00000045733,6
ENSDARG00000045737,11
ENSDARG00000045747,15
ENSDARG00000045748,3
ENSDARG00000045749,10
ENSDARG00000045750,6
ENSDARG00000045752,0
ENSDARG00000045753,0
ENSDARG00000045754,2
ENSDARG00000045755,15
ENSDARG00000045758,1
ENSDARG00000045760,13
ENSDARG00000045765,0
ENSDARG00000045768,58
ENSDARG00000045773,6
ENSDARG00000045776,112
ENSDARG00000045785,12
ENSDARG00000045788,0
ENSDARG00000045789,37
ENSDARG00000045790,2
ENSDARG00000045792,0
ENSDARG00000045797,2
ENSDARG00000045799,18
ENSDARG00000045801,14
ENSDARG00000045802,1
ENSDARG00000045803,14
ENSDARG00000045804,0
ENSDARG00000045808,70
ENSDARG00000045811,0
ENSDARG00000045814,33
ENSDARG00000045815,3
ENSDARG00000045822,111
ENSDARG00000045824,2
ENSDARG00000045827,0
ENSDARG00000045832,0
ENSDARG00000045834,0
ENSDARG00000045835,3
ENSDARG00000045836,12
ENSDARG00000045837,0
ENSDARG00000045842,45
ENSDARG00000045843,164
ENSDARG00000045846,11
ENSDARG00000045847,38
ENSDARG00000045850,10
ENSDARG00000045851,0
ENSDARG00000045853,18
ENSDARG00000045854,0
ENSDARG00000045856,0
ENSDARG00000045857,165
ENSDARG00000045858,5
ENSDARG00000045863,0
ENSDARG00000045864,1
ENSDARG00000045870,143
ENSDARG00000045873,2
ENSDARG00000045874,2
ENSDARG00000045877,19
ENSDARG00000045878,3
ENSDARG00000045880,16
ENSDARG00000045885,72
ENSDARG00000045886,80
ENSDARG00000045887,46
ENSDARG00000045888,107
ENSDARG00000045893,13
ENSDARG00000045898,22
ENSDARG00000045900,13
ENSDARG00000045904,0
ENSDARG00000045909,9
ENSDARG00000045910,9
ENSDARG00000045911,65
ENSDARG00000045913,9
ENSDARG00000045914,47
ENSDARG00000045926,4
ENSDARG00000045927,8
ENSDARG00000045928,111
ENSDARG00000045929,283
ENSDARG00000045930,36
ENSDARG00000045932,0
ENSDARG00000045935,1
ENSDARG00000045936,38
ENSDARG00000045944,54
ENSDARG00000045945,98
ENSDARG00000045946,50
ENSDARG00000045947,99
ENSDARG00000045951,37
ENSDARG00000045955,19
ENSDARG00000045956,2
ENSDARG00000045957,0
ENSDARG00000045958,50
ENSDARG00000045959,14
ENSDARG00000045968,12
ENSDARG00000045976,22
ENSDARG00000045978,17
ENSDARG00000045979,38
ENSDARG00000045982,0
ENSDARG00000045983,0
ENSDARG00000045989,16
ENSDARG00000045999,0
ENSDARG00000046002,11
ENSDARG00000046006,11
ENSDARG00000046007,14
ENSDARG00000046010,114
ENSDARG00000046012,11
ENSDARG00000046013,5
ENSDARG00000046014,10
ENSDARG00000046019,1
ENSDARG00000046021,3
ENSDARG00000046022,17
ENSDARG00000046024,3
ENSDARG00000046030,33
ENSDARG00000046053,14
ENSDARG00000046054,7
ENSDARG00000046071,6
ENSDARG00000046072,0
ENSDARG00000046074,16
ENSDARG00000046079,24
ENSDARG00000046081,4
ENSDARG00000046087,11
ENSDARG00000046090,1
ENSDARG00000046091,2
ENSDARG00000046092,0
ENSDARG00000046098,3
ENSDARG00000046106,94
ENSDARG00000046107,69
ENSDARG00000046124,22
ENSDARG00000046127,1
ENSDARG00000046132,15
ENSDARG00000046133,7
ENSDARG00000046140,2
ENSDARG00000046141,3
ENSDARG00000046142,6
ENSDARG00000046143,15
ENSDARG00000046148,4
ENSDARG00000046150,53
ENSDARG00000046157,92
ENSDARG00000051710,0
ENSDARG00000051711,0
ENSDARG00000051712,0
ENSDARG00000051713,4
ENSDARG00000051718,22
ENSDARG00000051729,20
ENSDARG00000051730,7
ENSDARG00000051731,0
ENSDARG00000051735,92
ENSDARG00000051736,17
ENSDARG00000051746,8
ENSDARG00000051748,36
ENSDARG00000051749,8
ENSDARG00000051754,46
ENSDARG00000051756,20
ENSDARG00000051760,0
ENSDARG00000051761,2
ENSDARG00000051762,6
ENSDARG00000051763,43
ENSDARG00000051768,96
ENSDARG00000051783,2796
ENSDARG00000051785,25
ENSDARG00000051793,1
ENSDARG00000051795,0
ENSDARG00000051798,119
ENSDARG00000051800,52
ENSDARG00000051804,0
ENSDARG00000051805,5
ENSDARG00000051809,16
ENSDARG00000051814,103
ENSDARG00000051816,110
ENSDARG00000051819,5
ENSDARG00000051823,57
ENSDARG00000051824,31
ENSDARG00000051836,16
ENSDARG00000051851,15
ENSDARG00000051852,31
ENSDARG00000051853,3
ENSDARG00000051854,3
ENSDARG00000051857,2
ENSDARG00000051858,0
ENSDARG00000051861,115
ENSDARG00000051873,0
ENSDARG00000051874,17
ENSDARG00000051875,93
ENSDARG00000051876,2
ENSDARG00000051879,4
ENSDARG00000051880,0
ENSDARG00000051886,292
ENSDARG00000051888,152
ENSDARG00000051889,10
ENSDARG00000051890,2
ENSDARG00000051891,0
ENSDARG00000051892,0
ENSDARG00000051896,11
ENSDARG00000051899,0
ENSDARG00000051902,11
ENSDARG00000051912,7
ENSDARG00000051914,9
ENSDARG00000051915,26
ENSDARG00000051916,6
ENSDARG00000051920,62
ENSDARG00000051921,22
ENSDARG00000051923,14
ENSDARG00000051925,40
ENSDARG00000051926,29
ENSDARG00000051931,25
ENSDARG00000051934,6
ENSDARG00000051936,5
ENSDARG00000051939,74
ENSDARG00000051940,18
ENSDARG00000051953,67
ENSDARG00000051955,7
ENSDARG00000051956,69
ENSDARG00000051957,8
ENSDARG00000051959,0
ENSDARG00000051962,24
ENSDARG00000051965,6
ENSDARG00000051970,0
ENSDARG00000051975,30
ENSDARG00000051981,4
ENSDARG00000051986,31
ENSDARG00000051989,0
ENSDARG00000051993,0
ENSDARG00000052000,1
ENSDARG00000052010,4
ENSDARG00000052011,0
ENSDARG00000052012,6
ENSDARG00000052016,7
ENSDARG00000052019,29
ENSDARG00000052020,10
ENSDARG00000052025,27
ENSDARG00000052027,0
ENSDARG00000052030,7
ENSDARG00000052035,5
ENSDARG00000052037,2
ENSDARG00000052039,236
ENSDARG00000052045,10
ENSDARG00000052056,0
ENSDARG00000052057,5
