plate_id	embryo_id	is_VC	time_end	value
TGSH	Dose1_1	0	1	1650.9
TGSH	Dose1_2	0	1	1334.6
TGSH	Dose1_3	0	1	1522.9
TGSH	Dose1_4	0	1	1344.9
TGSH	Dose1_5	0	1	1476.4
TGSH	Dose1_6	0	1	1812.2
TGSH	Dose1_7	0	1	1134.9
TGSH	Dose1_8	0	1	1149.9
TGSH	Dose1_9	0	1	1226.8
TGSH	Dose2_1	0	1	1291.6
TGSH	Dose2_2	0	1	960.1
TGSH	Dose2_3	0	1	1205.6
TGSH	Dose2_4	0	1	1444.5
TGSH	Dose2_5	0	1	1632.6
TGSH	Dose2_6	0	1	1266
TGSH	Dose2_7	0	1	1125
TGSH	Dose2_8	0	1	1043.9
TGSH	Dose2_9	0	1	926.7
TGSH	Dose3_1	0	1	1760.2
TGSH	Dose3_2	0	1	1221.2
TGSH	Dose3_3	0	1	969.9
TGSH	Dose3_4	0	1	1127.7
TGSH	Dose3_5	0	1	1047.5
TGSH	Dose3_6	0	1	1075.4
TGSH	Dose3_7	0	1	1326.1
TGSH	Dose3_8	0	1	1214.2
TGSH	Dose3_9	0	1	1003.8
TGSH	Dose4_1	0	1	1617.3
TGSH	Dose4_2	0	1	925.8
TGSH	Dose4_3	0	1	1251.9
TGSH	Dose4_4	0	1	1283.4
TGSH	Dose4_5	0	1	1433.7
TGSH	Dose4_6	0	1	467.4
TGSH	Dose4_7	0	1	972.9
TGSH	Dose4_8	0	1	1160.5
TGSH	Dose4_9	0	1	1289.3
TGSH	Dose5_1	0	1	1201.2
TGSH	Dose5_2	0	1	1536.5
TGSH	Dose5_3	0	1	1361
TGSH	Dose5_4	0	1	1042.2
TGSH	Dose5_5	0	1	1423.3
TGSH	Dose5_6	0	1	1001.2
TGSH	Dose5_7	0	1	1329.8
TGSH	Dose5_8	0	1	460.6
TGSH	Dose5_9	0	1	1325.2
TGSH	Control_1	1	1	1494.2
TGSH	Control_2	1	1	1165.8
TGSH	Control_3	1	1	1075.6
TGSH	Control_4	1	1	1569.6
TGSH	Control_5	1	1	1442.3
TGSH	Control_6	1	1	1099.1
TGSH	Control_7	1	1	1434.4
TGSH	Control_8	1	1	1599.9
TGSH	Control_9	1	1	1327.3
TGSH	Dose1_1	0	2	1381.4
TGSH	Dose1_2	0	2	1160.6
TGSH	Dose1_3	0	2	1260.9
TGSH	Dose1_4	0	2	1290.8
TGSH	Dose1_5	0	2	1573
TGSH	Dose1_6	0	2	1503.4
TGSH	Dose1_7	0	2	1312
TGSH	Dose1_8	0	2	1137.3
TGSH	Dose1_9	0	2	1215.1
TGSH	Dose2_1	0	2	1069.7
TGSH	Dose2_2	0	2	791.2
TGSH	Dose2_3	0	2	1178.6
TGSH	Dose2_4	0	2	1377.7
TGSH	Dose2_5	0	2	1266.9
TGSH	Dose2_6	0	2	1120.9
TGSH	Dose2_7	0	2	1006.2
TGSH	Dose2_8	0	2	1101.6
TGSH	Dose2_9	0	2	1101
TGSH	Dose3_1	0	2	1705
TGSH	Dose3_2	0	2	1146.9
TGSH	Dose3_3	0	2	841.3
TGSH	Dose3_4	0	2	1135.8
TGSH	Dose3_5	0	2	921.7
TGSH	Dose3_6	0	2	1041.5
TGSH	Dose3_7	0	2	1636.1
TGSH	Dose3_8	0	2	1041.5
TGSH	Dose3_9	0	2	883.1
TGSH	Dose4_1	0	2	1397.8
TGSH	Dose4_2	0	2	1053.1
TGSH	Dose4_3	0	2	1147.9
TGSH	Dose4_4	0	2	973
TGSH	Dose4_5	0	2	1159.5
TGSH	Dose4_6	0	2	18
TGSH	Dose4_7	0	2	1234.1
TGSH	Dose4_8	0	2	1258.8
TGSH	Dose4_9	0	2	907.8
TGSH	Dose5_1	0	2	1083.9
TGSH	Dose5_2	0	2	1293.8
TGSH	Dose5_3	0	2	1263.6
TGSH	Dose5_4	0	2	823
TGSH	Dose5_5	0	2	972.8
TGSH	Dose5_6	0	2	928
TGSH	Dose5_7	0	2	1158.3
TGSH	Dose5_8	0	2	929.4
TGSH	Dose5_9	0	2	1173.7
TGSH	Control_1	1	2	1298.5
TGSH	Control_2	1	2	867.9
TGSH	Control_3	1	2	878.7
TGSH	Control_4	1	2	1335.8
TGSH	Control_5	1	2	999.3
TGSH	Control_6	1	2	1043.2
TGSH	Control_7	1	2	1165.8
TGSH	Control_8	1	2	1237.4
TGSH	Control_9	1	2	1040.8
TGSH	Dose1_1	0	3	1496.9
TGSH	Dose1_2	0	3	1208.3
TGSH	Dose1_3	0	3	1140.3
TGSH	Dose1_4	0	3	1490.1
TGSH	Dose1_5	0	3	1400.5
TGSH	Dose1_6	0	3	1498.9
TGSH	Dose1_7	0	3	1271
TGSH	Dose1_8	0	3	1007.9
TGSH	Dose1_9	0	3	1434.6
TGSH	Dose2_1	0	3	1171.2
TGSH	Dose2_2	0	3	762.5
TGSH	Dose2_3	0	3	1135.9
TGSH	Dose2_4	0	3	1087.9
TGSH	Dose2_5	0	3	980.6
TGSH	Dose2_6	0	3	1155.2
TGSH	Dose2_7	0	3	1158.8
TGSH	Dose2_8	0	3	1148.5
TGSH	Dose2_9	0	3	1247.2
TGSH	Dose3_1	0	3	1807.6
TGSH	Dose3_2	0	3	1161.4
