.id,chemical,median_POD,POD_med,mean_POD,ciu_POD,cil_POD,hit_confidence,lowest_conc,highest_conc
affected_rate_pos_dir_10_ss,1-Decanol,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,1-Octanol,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_10_ss,17betaestradiol,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,24-DMP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,24-DNP,0.3981071705534969,0.7567411809920179,0.3228102888449245,1.4384498882876628,0.005623413251903491,1,0.001,10.0000000
affected_rate_pos_dir_10_ss,34-DCA,0.15687984252565473,0.15687984252565473,0.15687984252565473,0.15687984252565473,0.15687984252565473,1,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,4-TPP,0.14292852915528384,0.14292852915528384,0.14292852915528384,0.14292852915528384,0.14292852915528384,1,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,4C3MP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,4TOP,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,Aniline,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_10_ss,BPA,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,BPAF,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Clofibric-acid,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_10_ss,DES,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,DMSO,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_10_ss,EE2,6.60194848408189e-4,0.001,2.677361590990745e-4,6.60194848408189e-4,4.403285286053071e-5,0.3,1e-7,0.0010000
affected_rate_pos_dir_10_ss,Fadrozole,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Fenitrothione,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Fluoxetine,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,Flutamide,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Glyphosate,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Malathion,0.7910493769543018,1,0.7910493769543018,0.7910493769543018,0.7910493769543018,0.1,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,NN-Dimethylformamide,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
affected_rate_pos_dir_10_ss,Prochloraz,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,SDS,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,TEG,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
affected_rate_pos_dir_10_ss,TGSH,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_10_ss,Trenbolone,4.403285286053071e-6,0.09999999999999999,3.862834307094769e-5,3.3887172678387487e-4,4.403285286053071e-6,0.2,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_10_ss,Vinclozolin,0.6601948484081898,1,0.20877194204794683,0.6601948484081898,0.006601948484081897,0.4,9.999999999999999e-5,1.0000000
