"gene","genecount"
"ENSDARG00000099104",215
"ENSDARG00000102407",9
"ENSDARG00000102097",2
"ENSDARG00000099319",0
"ENSDARG00000099640",0
"ENSDARG00000104071",6
"ENSDARG00000102746",0
"ENSDARG00000103929",1
"ENSDARG00000101073",0
"ENSDARG00000100223",57
"ENSDARG00000096573",0
"ENSDARG00000100782",0
"ENSDARG00000034862",3
"ENSDARG00000075827",4
"ENSDARG00000088581",29
"ENSDARG00000076900",0
"ENSDARG00000013802",1
"ENSDARG00000096578",77
"ENSDARG00000109848",0
"ENSDARG00000100181",27
"ENSDARG00000029936",0
"ENSDARG00000041589",0
"ENSDARG00000041592",13
"ENSDARG00000075108",0
"ENSDARG00000016304",2
"ENSDARG00000058803",18
"ENSDARG00000063385",89
"ENSDARG00000007804",5
"ENSDARG00000068261",21
"ENSDARG00000063371",96
"ENSDARG00000078751",93
"ENSDARG00000078878",0
"ENSDARG00000016343",0
"ENSDARG00000023678",36
"ENSDARG00000011299",26
"ENSDARG00000041575",0
"ENSDARG00000058962",2
"ENSDARG00000089799",0
"ENSDARG00000075325",33
"ENSDARG00000041570",1
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",4
"ENSDARG00000014313",12
"ENSDARG00000104279",761
"ENSDARG00000103783",4
"ENSDARG00000103519",6
"ENSDARG00000100307",8
"ENSDARG00000101089",14
"ENSDARG00000115421",8
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",1
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",3
"ENSDARG00000001870",630
"ENSDARG00000002791",581
"ENSDARG00000007739",34
"ENSDARG00000039131",12
"ENSDARG00000040252",1
"ENSDARG00000089477",31
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",0
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",253
"ENSDARG00000040246",0
"ENSDARG00000040245",189
"ENSDARG00000082290",0
"ENSDARG00000074381",271
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",2
"ENSDARG00000070581",1
"ENSDARG00000096559",0
"ENSDARG00000103156",55
"ENSDARG00000103647",11
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",48
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",61
"ENSDARG00000033928",169
"ENSDARG00000031164",74
"ENSDARG00000037777",4
"ENSDARG00000016706",6
"ENSDARG00000030350",0
"ENSDARG00000006526",513
"ENSDARG00000077688",6
"ENSDARG00000096546",198
"ENSDARG00000092671",6
"ENSDARG00000113935",8
"ENSDARG00000063297",14
"ENSDARG00000027078",59
"ENSDARG00000017537",0
"ENSDARG00000063270",26
"ENSDARG00000018008",0
"ENSDARG00000074031",5
"ENSDARG00000043247",12
"ENSDARG00000113848",13
"ENSDARG00000063253",16
"ENSDARG00000073857",55
"ENSDARG00000107682",0
"ENSDARG00000070558",12
"ENSDARG00000025754",13
"ENSDARG00000096530",0
"ENSDARG00000116636",0
"ENSDARG00000063207",21
"ENSDARG00000095087",0
"ENSDARG00000096610",0
"ENSDARG00000117465",0
"ENSDARG00000102217",0
"ENSDARG00000090408",29
"ENSDARG00000013741",4
"ENSDARG00000017441",2897
"ENSDARG00000037713",3
"ENSDARG00000021688",0
"ENSDARG00000004953",0
"ENSDARG00000074050",8
"ENSDARG00000018319",46
"ENSDARG00000098730",32
"ENSDARG00000096630",0
"ENSDARG00000117359",0
"ENSDARG00000106375",0
"ENSDARG00000079779",1
"ENSDARG00000089090",0
"ENSDARG00000109652",0
"ENSDARG00000115102",0
"ENSDARG00000115288",0
"ENSDARG00000093857",0
"ENSDARG00000095309",0
"ENSDARG00000095673",0
"ENSDARG00000099359",5
"ENSDARG00000092361",0
"ENSDARG00000103767",0
"ENSDARG00000075791",0
"ENSDARG00000107486",0
"ENSDARG00000029720",0
"ENSDARG00000100166",174
"ENSDARG00000074212",0
"ENSDARG00000062929",14
"ENSDARG00000022668",13
"ENSDARG00000099708",5
"ENSDARG00000025034",27
"ENSDARG00000078474",13
"ENSDARG00000096583",0
"ENSDARG00000063003",27
"ENSDARG00000002377",3
"ENSDARG00000015803",5
"ENSDARG00000037739",9
"ENSDARG00000076176",30
"ENSDARG00000096526",0
"ENSDARG00000113858",86
"ENSDARG00000096599",0
"ENSDARG00000100771",0
"ENSDARG00000079873",19
"ENSDARG00000079332",0
"ENSDARG00000007443",0
"ENSDARG00000037746",402
"ENSDARG00000037747",82
"ENSDARG00000079361",0
"ENSDARG00000012458",43
"ENSDARG00000070543",53
"ENSDARG00000094298",0
"ENSDARG00000089873",0
"ENSDARG00000093438",0
"ENSDARG00000094206",0
"ENSDARG00000037758",0
"ENSDARG00000008723",48
"ENSDARG00000110570",0
"ENSDARG00000058460",7
"ENSDARG00000088975",5
"ENSDARG00000100949",0
"ENSDARG00000093053",0
"ENSDARG00000058463",16
"ENSDARG00000076716",0
"ENSDARG00000058464",0
"ENSDARG00000058471",47
"ENSDARG00000096584",0
"ENSDARG00000058475",23
"ENSDARG00000080404",0
"ENSDARG00000058480",40
"ENSDARG00000024740",0
"ENSDARG00000101597",32
"ENSDARG00000058445",0
"ENSDARG00000063169",14
"ENSDARG00000092791",0
"ENSDARG00000037760",29
"ENSDARG00000117314",0
"ENSDARG00000017834",0
"ENSDARG00000074282",41
"ENSDARG00000074372",31
"ENSDARG00000104203",0
"ENSDARG00000101495",9
"ENSDARG00000091916",33
"ENSDARG00000099276",0
"ENSDARG00000104995",21
"ENSDARG00000033852",21
"ENSDARG00000037654",2
"ENSDARG00000037652",3
"ENSDARG00000037646",10
"ENSDARG00000032795",9
"ENSDARG00000018263",72
"ENSDARG00000077542",0
"ENSDARG00000070490",3
"ENSDARG00000015678",0
"ENSDARG00000079043",0
"ENSDARG00000076174",63
"ENSDARG00000037647",15
"ENSDARG00000008969",32
"ENSDARG00000020741",39
"ENSDARG00000104660",1
"ENSDARG00000096594",0
"ENSDARG00000077652",30
"ENSDARG00000079452",0
"ENSDARG00000089943",8
"ENSDARG00000096536",0
"ENSDARG00000077533",35
"ENSDARG00000030563",4
"ENSDARG00000026387",19
"ENSDARG00000070495",0
"ENSDARG00000084766",0
"ENSDARG00000034785",17
"ENSDARG00000070512",35
"ENSDARG00000070504",25
"ENSDARG00000062057",0
"ENSDARG00000067992",0
"ENSDARG00000103508",0
"ENSDARG00000070502",9
"ENSDARG00000037679",0
"ENSDARG00000076833",95
"ENSDARG00000012297",14
"ENSDARG00000087107",0
"ENSDARG00000099342",0
