"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","Fadrozole",FALSE,"ld_pearson",-96.9213182517546,"Dose1","A"
"2","Fadrozole",FALSE,"ld_pearson",21.6452853754524,"Dose1","A"
"3","Fadrozole",FALSE,"ld_pearson",14.2977990079161,"Dose1","A"
"4","Fadrozole",FALSE,"ld_pearson",-23.9816320247764,"Dose1","B"
"5","Fadrozole",FALSE,"ld_pearson",-58.3538424680567,"Dose1","B"
"6","Fadrozole",FALSE,"ld_pearson",-33.3037478487353,"Dose1","B"
"7","Fadrozole",FALSE,"ld_pearson",-35.1677623733681,"Dose1","C"
"8","Fadrozole",FALSE,"ld_pearson",-12.4195852142897,"Dose2","C"
"9","Fadrozole",FALSE,"ld_pearson",-7.47807027388487,"Dose2","C"
"10","Fadrozole",FALSE,"ld_pearson",10.4220606520756,"Dose2","A"
"11","Fadrozole",FALSE,"ld_pearson",-4.66123137442317,"Dose2","A"
"12","Fadrozole",FALSE,"ld_pearson",-5.81200963603933,"Dose2","A"
"13","Fadrozole",FALSE,"ld_pearson",15.685995333133,"Dose2","B"
"14","Fadrozole",FALSE,"ld_pearson",-47.2267375217222,"Dose2","B"
"15","Fadrozole",FALSE,"ld_pearson",21.2333404994009,"Dose2","B"
"16","Fadrozole",FALSE,"ld_pearson",-98.7554249835051,"Dose2","C"
"17","Fadrozole",FALSE,"ld_pearson",6.6495660350143,"Dose3","C"
"18","Fadrozole",FALSE,"ld_pearson",-0.138038524541756,"Dose3","C"
"19","Fadrozole",FALSE,"ld_pearson",22.8484742847984,"Dose3","A"
"20","Fadrozole",FALSE,"ld_pearson",-63.8306903978722,"Dose3","A"
"21","Fadrozole",FALSE,"ld_pearson",-22.9864205432888,"Dose3","A"
"22","Fadrozole",FALSE,"ld_pearson",17.5878685306174,"Dose3","B"
"23","Fadrozole",FALSE,"ld_pearson",11.070251539991,"Dose3","B"
"24","Fadrozole",FALSE,"ld_pearson",2.1900194850851,"Dose3","B"
"25","Fadrozole",FALSE,"ld_pearson",20.7634472958409,"Dose3","C"
"26","Fadrozole",FALSE,"ld_pearson",9.56963540468783,"Dose4","C"
"27","Fadrozole",FALSE,"ld_pearson",17.4003859355924,"Dose4","C"
"28","Fadrozole",FALSE,"ld_pearson",0.584409102972614,"Dose4","A"
"29","Fadrozole",FALSE,"ld_pearson",-10.328623677871,"Dose4","A"
"30","Fadrozole",FALSE,"ld_pearson",-24.9634782174104,"Dose4","A"
"31","Fadrozole",FALSE,"ld_pearson",5.81559315995162,"Dose4","B"
"32","Fadrozole",FALSE,"ld_pearson",16.9165846750659,"Dose4","B"
"33","Fadrozole",FALSE,"ld_pearson",6.41184212723014,"Dose4","B"
"34","Fadrozole",FALSE,"ld_pearson",7.54725149586261,"Dose4","C"
"35","Fadrozole",FALSE,"ld_pearson",1.24068698109888,"Dose5","C"
"36","Fadrozole",FALSE,"ld_pearson",-5.30150949445284,"Dose5","C"
"37","Fadrozole",FALSE,"ld_pearson",-67.3625921723426,"Dose5","A"
"38","Fadrozole",FALSE,"ld_pearson",-1.7012621668264,"Dose5","A"
"39","Fadrozole",FALSE,"ld_pearson",20.4488579510227,"Dose5","A"
"40","Fadrozole",FALSE,"ld_pearson",18.0874374390151,"Dose5","B"
"41","Fadrozole",FALSE,"ld_pearson",8.81629394654728,"Dose5","B"
"42","Fadrozole",FALSE,"ld_pearson",18.1309178540009,"Dose5","B"
"43","Fadrozole",FALSE,"ld_pearson",7.9376872403184,"Dose5","C"
"44","Fadrozole",TRUE,"ld_pearson",-65.8629849906292,"Control","C"
"45","Fadrozole",TRUE,"ld_pearson",14.7592796024412,"Control","C"
"46","Fadrozole",TRUE,"ld_pearson",-11.9339131280068,"Control","A"
"47","Fadrozole",TRUE,"ld_pearson",11.0377181379385,"Control","A"
"48","Fadrozole",TRUE,"ld_pearson",-8.72950297093261,"Control","A"
"49","Fadrozole",TRUE,"ld_pearson",6.59250924638894,"Control","B"
"50","Fadrozole",TRUE,"ld_pearson",0,"Control","B"
"51","Fadrozole",TRUE,"ld_pearson",-5.8382801209948,"Control","B"
"52","Fadrozole",TRUE,"ld_pearson",10.7625464752497,"Control","C"
"53","Fadrozole",FALSE,"ld_pearson",18.6022645545798,"Dose1","C"
"54","Fadrozole",FALSE,"ld_pearson",-13.6437450479009,"Dose1","C"
