"gene","genecount"
"ENSDARG00000099104",822
"ENSDARG00000102407",0
"ENSDARG00000102097",26
"ENSDARG00000099319",0
"ENSDARG00000099640",30
"ENSDARG00000104071",33
"ENSDARG00000102746",28
"ENSDARG00000103929",71
"ENSDARG00000101073",4
"ENSDARG00000100223",235
"ENSDARG00000096573",0
"ENSDARG00000100782",52
"ENSDARG00000034862",39
"ENSDARG00000075827",51
"ENSDARG00000088581",185
"ENSDARG00000076900",28
"ENSDARG00000013802",14
"ENSDARG00000096578",119
"ENSDARG00000109848",0
"ENSDARG00000100181",50
"ENSDARG00000029936",18
"ENSDARG00000041589",11
"ENSDARG00000041592",45
"ENSDARG00000075108",0
"ENSDARG00000016304",21
"ENSDARG00000058803",89
"ENSDARG00000063385",261
"ENSDARG00000007804",40
"ENSDARG00000068261",69
"ENSDARG00000063371",105
"ENSDARG00000078751",258
"ENSDARG00000078878",10
"ENSDARG00000016343",31
"ENSDARG00000023678",100
"ENSDARG00000011299",113
"ENSDARG00000041575",7
"ENSDARG00000058962",16
"ENSDARG00000089799",0
"ENSDARG00000075325",101
"ENSDARG00000041570",22
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",29
"ENSDARG00000014313",136
"ENSDARG00000104279",1656
"ENSDARG00000103783",53
"ENSDARG00000103519",33
"ENSDARG00000100307",25
"ENSDARG00000101089",41
"ENSDARG00000115421",18
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",1
"ENSDARG00000087646",6
"ENSDARG00000080051",0
"ENSDARG00000067781",5
"ENSDARG00000099108",18
"ENSDARG00000001870",3530
"ENSDARG00000002791",2059
"ENSDARG00000007739",166
"ENSDARG00000039131",187
"ENSDARG00000040252",37
"ENSDARG00000089477",102
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",40
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",390
"ENSDARG00000040246",18
"ENSDARG00000040245",549
"ENSDARG00000082290",0
"ENSDARG00000074381",568
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",0
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",90
"ENSDARG00000103647",51
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",124
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",175
"ENSDARG00000033928",357
"ENSDARG00000031164",403
"ENSDARG00000037777",28
"ENSDARG00000016706",70
"ENSDARG00000030350",1
"ENSDARG00000006526",2717
"ENSDARG00000077688",16
"ENSDARG00000096546",390
"ENSDARG00000092671",84
"ENSDARG00000113935",23
"ENSDARG00000063297",69
"ENSDARG00000027078",193
"ENSDARG00000017537",1
"ENSDARG00000063270",85
"ENSDARG00000018008",1
"ENSDARG00000074031",64
"ENSDARG00000043247",43
"ENSDARG00000113848",27
"ENSDARG00000063253",22
"ENSDARG00000073857",40
"ENSDARG00000107682",0
"ENSDARG00000070558",22
"ENSDARG00000025754",65
"ENSDARG00000096530",0
"ENSDARG00000116636",0
"ENSDARG00000063207",12
"ENSDARG00000095087",0
"ENSDARG00000096610",0
"ENSDARG00000117465",0
"ENSDARG00000102217",0
"ENSDARG00000090408",108
"ENSDARG00000013741",35
"ENSDARG00000017441",12351
"ENSDARG00000037713",31
"ENSDARG00000021688",0
"ENSDARG00000004953",0
"ENSDARG00000074050",23
"ENSDARG00000018319",89
"ENSDARG00000098730",42
"ENSDARG00000096630",0
"ENSDARG00000117359",0
"ENSDARG00000106375",0
"ENSDARG00000079779",58
"ENSDARG00000089090",6
"ENSDARG00000109652",0
"ENSDARG00000115102",0
"ENSDARG00000115288",0
"ENSDARG00000093857",0
"ENSDARG00000095309",0
"ENSDARG00000095673",0
"ENSDARG00000099359",15
"ENSDARG00000092361",18
"ENSDARG00000103767",0
"ENSDARG00000075791",0
"ENSDARG00000107486",1
"ENSDARG00000029720",0
"ENSDARG00000100166",203
"ENSDARG00000074212",3
"ENSDARG00000062929",132
"ENSDARG00000022668",9
"ENSDARG00000099708",11
"ENSDARG00000025034",68
"ENSDARG00000078474",10
"ENSDARG00000096583",0
"ENSDARG00000063003",61
"ENSDARG00000002377",30
"ENSDARG00000015803",18
"ENSDARG00000037739",59
"ENSDARG00000076176",155
"ENSDARG00000096526",0
"ENSDARG00000113858",65
