"gene","genecount"
"ENSDARG00000099104",281
"ENSDARG00000102407",5
"ENSDARG00000102097",2
"ENSDARG00000099319",0
"ENSDARG00000099640",13
"ENSDARG00000104071",17
"ENSDARG00000102746",2
"ENSDARG00000103929",16
"ENSDARG00000101073",8
"ENSDARG00000100223",185
"ENSDARG00000096573",0
"ENSDARG00000100782",36
"ENSDARG00000034862",2
"ENSDARG00000075827",5
"ENSDARG00000088581",45
"ENSDARG00000076900",10
"ENSDARG00000013802",5
"ENSDARG00000096578",81
"ENSDARG00000109848",0
"ENSDARG00000100181",37
"ENSDARG00000029936",17
"ENSDARG00000041589",0
"ENSDARG00000041592",0
"ENSDARG00000075108",5
"ENSDARG00000016304",11
"ENSDARG00000058803",8
"ENSDARG00000063385",73
"ENSDARG00000007804",29
"ENSDARG00000068261",2
"ENSDARG00000063371",53
"ENSDARG00000078751",98
"ENSDARG00000078878",0
"ENSDARG00000016343",5
"ENSDARG00000023678",37
"ENSDARG00000011299",39
"ENSDARG00000041575",8
"ENSDARG00000058962",1
"ENSDARG00000089799",0
"ENSDARG00000075325",50
"ENSDARG00000041570",9
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",1
"ENSDARG00000014313",67
"ENSDARG00000104279",782
"ENSDARG00000103783",17
"ENSDARG00000103519",7
"ENSDARG00000100307",8
"ENSDARG00000101089",8
"ENSDARG00000115421",8
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",6
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",2
"ENSDARG00000001870",1717
"ENSDARG00000002791",1200
"ENSDARG00000007739",114
"ENSDARG00000039131",74
"ENSDARG00000040252",39
"ENSDARG00000089477",66
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",10
"ENSDARG00000010376",0
"ENSDARG00000033684",1
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",169
"ENSDARG00000040246",0
"ENSDARG00000040245",270
"ENSDARG00000082290",0
"ENSDARG00000074381",282
"ENSDARG00000095179",0
"ENSDARG00000084484",0
