"gene","genecount"
"ENSDARG00000099104",646
"ENSDARG00000102407",2
"ENSDARG00000102097",6
"ENSDARG00000099319",0
"ENSDARG00000099640",20
"ENSDARG00000104071",25
"ENSDARG00000102746",2
"ENSDARG00000103929",25
"ENSDARG00000101073",0
"ENSDARG00000100223",291
"ENSDARG00000096573",0
"ENSDARG00000100782",26
"ENSDARG00000034862",28
"ENSDARG00000075827",23
"ENSDARG00000088581",133
"ENSDARG00000076900",0
"ENSDARG00000013802",14
"ENSDARG00000096578",147
"ENSDARG00000109848",0
"ENSDARG00000100181",4
"ENSDARG00000029936",10
"ENSDARG00000041589",0
"ENSDARG00000041592",13
"ENSDARG00000075108",0
"ENSDARG00000016304",5
"ENSDARG00000058803",81
"ENSDARG00000063385",215
"ENSDARG00000007804",24
"ENSDARG00000068261",5
"ENSDARG00000063371",155
"ENSDARG00000078751",108
"ENSDARG00000078878",12
"ENSDARG00000016343",12
"ENSDARG00000023678",79
"ENSDARG00000011299",75
"ENSDARG00000041575",21
"ENSDARG00000058962",36
"ENSDARG00000089799",0
"ENSDARG00000075325",106
"ENSDARG00000041570",23
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",2
"ENSDARG00000014313",71
"ENSDARG00000104279",1658
"ENSDARG00000103783",27
"ENSDARG00000103519",27
"ENSDARG00000100307",11
"ENSDARG00000101089",14
"ENSDARG00000115421",27
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",1
"ENSDARG00000080051",0
"ENSDARG00000067781",6
"ENSDARG00000099108",10
"ENSDARG00000001870",1567
"ENSDARG00000002791",1669
"ENSDARG00000007739",151
"ENSDARG00000039131",184
"ENSDARG00000040252",28
"ENSDARG00000089477",101
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",13
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",481
"ENSDARG00000040246",17
"ENSDARG00000040245",316
"ENSDARG00000082290",0
"ENSDARG00000074381",610
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",8
"ENSDARG00000070581",1
"ENSDARG00000096559",0
"ENSDARG00000103156",54
"ENSDARG00000103647",21
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",113
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",122
"ENSDARG00000033928",239
"ENSDARG00000031164",166
"ENSDARG00000037777",23
"ENSDARG00000016706",77
"ENSDARG00000030350",0
"ENSDARG00000006526",1394
"ENSDARG00000077688",11
"ENSDARG00000096546",301
"ENSDARG00000092671",67
"ENSDARG00000113935",8
"ENSDARG00000063297",17
"ENSDARG00000027078",152
"ENSDARG00000017537",1
"ENSDARG00000063270",100
"ENSDARG00000018008",0
"ENSDARG00000074031",38
"ENSDARG00000043247",50
"ENSDARG00000113848",23
"ENSDARG00000063253",13
"ENSDARG00000073857",27
"ENSDARG00000107682",0
"ENSDARG00000070558",9
"ENSDARG00000025754",34
"ENSDARG00000096530",0
"ENSDARG00000116636",0
"ENSDARG00000063207",56
"ENSDARG00000095087",0
"ENSDARG00000096610",0
"ENSDARG00000117465",0
"ENSDARG00000102217",0
"ENSDARG00000090408",99
"ENSDARG00000013741",30
"ENSDARG00000017441",6294
"ENSDARG00000037713",56
"ENSDARG00000021688",0
"ENSDARG00000004953",0
"ENSDARG00000074050",15
"ENSDARG00000018319",103
"ENSDARG00000098730",29
"ENSDARG00000096630",0
"ENSDARG00000117359",1
"ENSDARG00000106375",0
"ENSDARG00000079779",19
"ENSDARG00000089090",0
"ENSDARG00000109652",0
"ENSDARG00000115102",0
"ENSDARG00000115288",0
"ENSDARG00000093857",0
"ENSDARG00000095309",0
"ENSDARG00000095673",0
"ENSDARG00000099359",23
"ENSDARG00000092361",0
"ENSDARG00000103767",0
"ENSDARG00000075791",0
"ENSDARG00000107486",4
"ENSDARG00000029720",0
"ENSDARG00000100166",354
"ENSDARG00000074212",0
"ENSDARG00000062929",147
"ENSDARG00000022668",0
"ENSDARG00000099708",29
"ENSDARG00000025034",89
"ENSDARG00000078474",43
"ENSDARG00000096583",0
"ENSDARG00000063003",47
"ENSDARG00000002377",41
"ENSDARG00000015803",3
"ENSDARG00000037739",16
"ENSDARG00000076176",57
"ENSDARG00000096526",7
"ENSDARG00000113858",94
"ENSDARG00000096599",3
"ENSDARG00000100771",0
"ENSDARG00000079873",9
"ENSDARG00000079332",0
"ENSDARG00000007443",23
"ENSDARG00000037746",1958
"ENSDARG00000037747",94
"ENSDARG00000079361",13
"ENSDARG00000012458",114
"ENSDARG00000070543",42
"ENSDARG00000094298",9
"ENSDARG00000089873",0
"ENSDARG00000093438",4
"ENSDARG00000094206",0
"ENSDARG00000037758",0
"ENSDARG00000008723",40
"ENSDARG00000110570",0
"ENSDARG00000058460",2
"ENSDARG00000088975",75
"ENSDARG00000100949",0
"ENSDARG00000093053",1
"ENSDARG00000058463",222
"ENSDARG00000076716",11
"ENSDARG00000058464",0
"ENSDARG00000058471",144
"ENSDARG00000096584",0
"ENSDARG00000058475",72
"ENSDARG00000080404",0
"ENSDARG00000058480",43
"ENSDARG00000024740",0
"ENSDARG00000101597",59
"ENSDARG00000058445",10
"ENSDARG00000063169",0
"ENSDARG00000092791",0
"ENSDARG00000037760",2
"ENSDARG00000117314",0
"ENSDARG00000017834",22
"ENSDARG00000074282",61
"ENSDARG00000074372",52
"ENSDARG00000104203",0
"ENSDARG00000101495",85
"ENSDARG00000091916",105
"ENSDARG00000099276",13
"ENSDARG00000104995",20
"ENSDARG00000033852",64
"ENSDARG00000037654",32
"ENSDARG00000037652",11
"ENSDARG00000037646",38
"ENSDARG00000032795",35
"ENSDARG00000018263",123
"ENSDARG00000077542",0
"ENSDARG00000070490",3
"ENSDARG00000015678",0
"ENSDARG00000079043",0
"ENSDARG00000076174",51
"ENSDARG00000037647",54
"ENSDARG00000008969",148
"ENSDARG00000020741",382
"ENSDARG00000104660",23
"ENSDARG00000096594",0
"ENSDARG00000077652",46
"ENSDARG00000079452",0
"ENSDARG00000089943",20
"ENSDARG00000096536",0
"ENSDARG00000077533",358
"ENSDARG00000030563",19
"ENSDARG00000026387",18
"ENSDARG00000070495",3
"ENSDARG00000084766",0
"ENSDARG00000034785",28
"ENSDARG00000070512",106
"ENSDARG00000070504",6
"ENSDARG00000062057",0
"ENSDARG00000067992",0
"ENSDARG00000103508",0
"ENSDARG00000070502",0
"ENSDARG00000037679",6
"ENSDARG00000076833",190
"ENSDARG00000012297",34
"ENSDARG00000087107",6
"ENSDARG00000099342",0
"ENSDARG00000008487",989
"ENSDARG00000084839",0
"ENSDARG00000100507",0
"ENSDARG00000070239",99
"ENSDARG00000074379",12
"ENSDARG00000062854",69
"ENSDARG00000112849",0
"ENSDARG00000113410",0
"ENSDARG00000092242",0
"ENSDARG00000092200",0
"ENSDARG00000093636",0
"ENSDARG00000095482",3
"ENSDARG00000094981",0
"ENSDARG00000037619",0
"ENSDARG00000062585",25
"ENSDARG00000074213",17
"ENSDARG00000062606",26
"ENSDARG00000077198",0
"ENSDARG00000007678",255
"ENSDARG00000089930",21
"ENSDARG00000078057",103
"ENSDARG00000070448",158
"ENSDARG00000070449",105
"ENSDARG00000042988",257
"ENSDARG00000096506",0
"ENSDARG00000070452",21
"ENSDARG00000070454",9
"ENSDARG00000096515",0
"ENSDARG00000038114",6
"ENSDARG00000008637",289
"ENSDARG00000091609",6
"ENSDARG00000002634",18
"ENSDARG00000062467",1
"ENSDARG00000032808",0
"ENSDARG00000078318",14
"ENSDARG00000018997",65
"ENSDARG00000099771",66
"ENSDARG00000045620",53
"ENSDARG00000045618",127
"ENSDARG00000057248",43
"ENSDARG00000017985",48
"ENSDARG00000113585",0
"ENSDARG00000106508",0
"ENSDARG00000117227",0
"ENSDARG00000104707",0
"ENSDARG00000102049",0
"ENSDARG00000116228",0
"ENSDARG00000099729",314
"ENSDARG00000105122",0
"ENSDARG00000098668",0
"ENSDARG00000098053",0
"ENSDARG00000102604",0
"ENSDARG00000102339",0
"ENSDARG00000089805",92
"ENSDARG00000117726",0
"ENSDARG00000117541",4
"ENSDARG00000112668",0
"ENSDARG00000110084",0
"ENSDARG00000078525",8
"ENSDARG00000079626",163
"ENSDARG00000057114",52
"ENSDARG00000009026",362
"ENSDARG00000085400",0
"ENSDARG00000014273",265
"ENSDARG00000104795",0
"ENSDARG00000056806",12
