"gene","genecount"
"ENSDARG00000099104",218
"ENSDARG00000102407",15
"ENSDARG00000102097",30
"ENSDARG00000099319",0
"ENSDARG00000099640",9
"ENSDARG00000104071",16
"ENSDARG00000102746",0
"ENSDARG00000103929",5
"ENSDARG00000101073",0
"ENSDARG00000100223",70
"ENSDARG00000096573",0
"ENSDARG00000100782",6
"ENSDARG00000034862",4
"ENSDARG00000075827",3
"ENSDARG00000088581",83
"ENSDARG00000076900",0
"ENSDARG00000013802",1
"ENSDARG00000096578",54
"ENSDARG00000109848",0
"ENSDARG00000100181",6
"ENSDARG00000029936",22
"ENSDARG00000041589",0
"ENSDARG00000041592",15
"ENSDARG00000075108",2
"ENSDARG00000016304",4
"ENSDARG00000058803",32
"ENSDARG00000063385",99
"ENSDARG00000007804",10
"ENSDARG00000068261",15
"ENSDARG00000063371",62
"ENSDARG00000078751",79
"ENSDARG00000078878",3
"ENSDARG00000016343",6
"ENSDARG00000023678",37
"ENSDARG00000011299",52
"ENSDARG00000041575",24
"ENSDARG00000058962",17
"ENSDARG00000089799",0
"ENSDARG00000075325",15
"ENSDARG00000041570",6
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",0
"ENSDARG00000014313",23
"ENSDARG00000104279",1113
"ENSDARG00000103783",18
"ENSDARG00000103519",13
"ENSDARG00000100307",10
"ENSDARG00000101089",18
"ENSDARG00000115421",7
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",4
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",10
"ENSDARG00000001870",674
"ENSDARG00000002791",1095
"ENSDARG00000007739",46
"ENSDARG00000039131",104
"ENSDARG00000040252",17
"ENSDARG00000089477",11
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",22
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",246
"ENSDARG00000040246",8
"ENSDARG00000040245",246
"ENSDARG00000082290",0
"ENSDARG00000074381",281
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",9
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",32
"ENSDARG00000103647",2
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",34
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",50
"ENSDARG00000033928",119
"ENSDARG00000031164",67
"ENSDARG00000037777",11
"ENSDARG00000016706",45
"ENSDARG00000030350",4
"ENSDARG00000006526",493
"ENSDARG00000077688",0
"ENSDARG00000096546",203
"ENSDARG00000092671",21
"ENSDARG00000113935",2
"ENSDARG00000063297",4
"ENSDARG00000027078",32
"ENSDARG00000017537",0
"ENSDARG00000063270",66
"ENSDARG00000018008",0
"ENSDARG00000074031",6
"ENSDARG00000043247",20
"ENSDARG00000113848",1
"ENSDARG00000063253",18
"ENSDARG00000073857",30
"ENSDARG00000107682",0
"ENSDARG00000070558",0
"ENSDARG00000025754",20
"ENSDARG00000096530",0
"ENSDARG00000116636",0
"ENSDARG00000063207",33
"ENSDARG00000095087",0
"ENSDARG00000096610",0
"ENSDARG00000117465",0
"ENSDARG00000102217",0
"ENSDARG00000090408",45
"ENSDARG00000013741",39
"ENSDARG00000017441",3954
"ENSDARG00000037713",9
"ENSDARG00000021688",0
"ENSDARG00000004953",0
"ENSDARG00000074050",13
"ENSDARG00000018319",73
"ENSDARG00000098730",44
"ENSDARG00000096630",0
"ENSDARG00000117359",0
"ENSDARG00000106375",0
"ENSDARG00000079779",20
"ENSDARG00000089090",4
"ENSDARG00000109652",0
"ENSDARG00000115102",0
"ENSDARG00000115288",0
"ENSDARG00000093857",0
"ENSDARG00000095309",0
"ENSDARG00000095673",0
"ENSDARG00000099359",27
"ENSDARG00000092361",0
"ENSDARG00000103767",0
"ENSDARG00000075791",0
"ENSDARG00000107486",3
"ENSDARG00000029720",0
"ENSDARG00000100166",181
"ENSDARG00000074212",0
"ENSDARG00000062929",54
"ENSDARG00000022668",16
"ENSDARG00000099708",39
"ENSDARG00000025034",53
"ENSDARG00000078474",21
"ENSDARG00000096583",2
"ENSDARG00000063003",30
"ENSDARG00000002377",16
"ENSDARG00000015803",13
"ENSDARG00000037739",11
"ENSDARG00000076176",15
"ENSDARG00000096526",0
"ENSDARG00000113858",35
"ENSDARG00000096599",9
"ENSDARG00000100771",3
"ENSDARG00000079873",2
"ENSDARG00000079332",0
"ENSDARG00000007443",4
"ENSDARG00000037746",831
"ENSDARG00000037747",68
"ENSDARG00000079361",0
"ENSDARG00000012458",46
"ENSDARG00000070543",102
"ENSDARG00000094298",0
"ENSDARG00000089873",0
"ENSDARG00000093438",11
"ENSDARG00000094206",0
"ENSDARG00000037758",0
"ENSDARG00000008723",104
"ENSDARG00000110570",0
"ENSDARG00000058460",0
"ENSDARG00000088975",17
"ENSDARG00000100949",0
"ENSDARG00000093053",0
"ENSDARG00000058463",68
"ENSDARG00000076716",0
"ENSDARG00000058464",0
"ENSDARG00000058471",64
"ENSDARG00000096584",0
"ENSDARG00000058475",38
"ENSDARG00000080404",0
"ENSDARG00000058480",14
"ENSDARG00000024740",0
"ENSDARG00000101597",63
"ENSDARG00000058445",9
"ENSDARG00000063169",0
"ENSDARG00000092791",0
"ENSDARG00000037760",15
"ENSDARG00000117314",0
"ENSDARG00000017834",34
"ENSDARG00000074282",12
"ENSDARG00000074372",64
"ENSDARG00000104203",0
"ENSDARG00000101495",11
"ENSDARG00000091916",30
"ENSDARG00000099276",17
"ENSDARG00000104995",0
"ENSDARG00000033852",19
"ENSDARG00000037654",8
"ENSDARG00000037652",19
"ENSDARG00000037646",11
"ENSDARG00000032795",13
"ENSDARG00000018263",21
"ENSDARG00000077542",0
"ENSDARG00000070490",1
"ENSDARG00000015678",0
"ENSDARG00000079043",0
"ENSDARG00000076174",132
"ENSDARG00000037647",0
"ENSDARG00000008969",38
"ENSDARG00000020741",89
