GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-109582	Hemostasis	136	307	3	2	2	2	2	1	3	0	0	41	307	4544	0.069353	1.0	0.11014	0.0																														0	0	0															0															0																							
R-DRE-168249	Innate Immune System	239	502	11	10	6	6	6	4	11	2	2	39	500	4351	0.19256	0.93363	0.43258	0.4	393922;322811	psmd13;atp6v0d1	ENSDARG00000016239;ENSDARG00000069090		0.20241635	0.20241635	0.0100417	0.27205883908677736	0.27643936672932634	0.25111192308177	0.123551945	0.123551945	0.00760789	0.16396965505753205	0.16816556079049494	0.15134496473910936	0.332019	0.332019	0.013254	0.45080178620985967	0.45467521758232554	0.4160927240733662					0.394791;0.0100417	0.239496;0.00760789	0.650784;0.013254	1	1	1	393922	ENSDARG00000016239	0.394791	0.394791		0.239496	0.239496		0.650784	0.650784		0.394791	0.239496	0.650784	1	322811	ENSDARG00000069090	0.0100417	0.0100417		0.00760789	0.00760789		0.013254	0.013254		0.0100417	0.00760789	0.013254	0						Exp 5,1(0.5);Linear,1(0.5)	1.5189221919754454	3.0379945039749146	1.503896713256836	1.5340977907180786	0.021355386671984895	1.5189972519874573	-0.174637964	0.579470664	-0.10369840279999998	0.35080229279999997	-0.2927604	0.9567984	CONFLICT	0.5	0.5	0.0	
R-DRE-168256	Immune System	360	839	23	19	12	15	15	10	23	4	4	37	835	4016	0.14412	0.93861	0.29613	0.48	795038;406757;393922;322811	ubac1;canx;psmd13;atp6v0d1	ENSDARG00000059722;ENSDARG00000037488;ENSDARG00000016239;ENSDARG00000069090		0.306646425	0.3781645	0.0100417	0.20194076790630758	0.349926551826779	0.13312750521049016	0.1838862225	0.2326665	0.00760789	0.118494520393665	0.2134888865015629	0.07843988712504071	0.512337	0.6147819999999999	0.013254	0.34603256407261246	0.5743198193879212	0.22862172306991368					0.460215;0.361538;0.394791;0.0100417	0.262604;0.225837;0.239496;0.00760789	0.80653;0.57878;0.650784;0.013254	2	2	2	406757;393922	ENSDARG00000037488;ENSDARG00000016239	0.3781645	0.3781645	0.023513421794796617	0.2326665	0.2326665	0.009658371524227749	0.6147819999999999	0.6147819999999999	0.05091451667255768	0.361538;0.394791	0.225837;0.239496	0.57878;0.650784	2	795038;322811	ENSDARG00000059722;ENSDARG00000069090	0.23512834999999999	0.23512834999999999	0.318320593139126	0.135105945	0.135105945	0.18030947855719082	0.409892	0.409892	0.5609308389525397	0.460215;0.0100417	0.262604;0.00760789	0.80653;0.013254	0						Exp 5,1(0.25);Linear,3(0.75)	1.5521307501442991	6.211020588874817	1.503896713256836	1.6242002248764038	0.05116991935429386	1.5414618253707886	0.10874447245181856	0.5045483775481814	0.0677615925142083	0.30001085248579173	0.17322508720883978	0.8514489127911603	CONFLICT	0.5	0.5	0.0	
R-DRE-6798695	Neutrophil degranulation	141	300	4	3	2	2	2	1	4	1	1	40	299	4552	0.2734	0.92615	0.51495	0.33	393922	psmd13	ENSDARG00000016239		0.394791	0.394791	0.394791		0.394791		0.239496	0.239496	0.239496		0.239496		0.650784	0.650784	0.650784		0.650784						0.394791	0.239496	0.650784	1	0	1	393922	ENSDARG00000016239	0.394791	0.394791		0.239496	0.239496		0.650784	0.650784		0.394791	0.239496	0.650784	0															0						Linear,1(1)	1.503896713256836	1.503896713256836	1.503896713256836	1.503896713256836	0.0	1.503896713256836	0.394791	0.394791	0.239496	0.239496	0.650784	0.650784	UP	1.0	0.0	0.0	
R-DRE-76002	Platelet activation, signaling and aggregation	65	141	2	2	2	1	1	0	2	0	0	41	141	4710	0.29996	1.0	0.63191	0.0																														0	0	0															0															0																							
R-DRE-1430728	Metabolism	492	1029	31	26	19	23	23	15	31	8	8	33	1021	3830	0.4958	0.65581	1.0	0.78	790916;567547;556229;553734;445488;394060;393922;322605	ipmkb;mthfr;aass;scdb;morc2;hmgcs1;psmd13;chpt1	ENSDARG00000029291;ENSDARG00000053087;ENSDARG00000051816;ENSDARG00000030265;ENSDARG00000028539;ENSDARG00000103025;ENSDARG00000016239;ENSDARG00000014572		0.40095997125	0.415133	0.00102277	0.1778180872420971	0.4168333620744798	0.12321483452301142	0.22745213499999997	0.247338	2.8108E-4	0.09437754124752709	0.24107879637453655	0.06232293256395178	0.710936195	0.696906	0.00372156	0.3485900008094259	0.7242999585252351	0.2563518266665247					0.485329;0.396601;0.432298;0.00102277;0.483159;0.397968;0.394791;0.616511	0.270508;0.240033;0.253998;2.8108E-4;0.270878;0.240678;0.239496;0.303745	0.870749;0.655295;0.735762;0.00372156;0.861798;0.65805;0.650784;1.25133	4	4	4	567547;394060;393922;322605	ENSDARG00000053087;ENSDARG00000103025;ENSDARG00000016239;ENSDARG00000014572	0.45146775	0.3972845	0.11003652706677299	0.255988	0.2403555	0.031841666821949034	0.80386475	0.6566725	0.2983252017015156	0.396601;0.397968;0.394791;0.616511	0.240033;0.240678;0.239496;0.303745	0.655295;0.65805;0.650784;1.25133	4	790916;556229;553734;445488	ENSDARG00000029291;ENSDARG00000051816;ENSDARG00000030265;ENSDARG00000028539	0.35045219250000004	0.4577285	0.23423813201686056	0.19891627	0.262253	0.13265720494959282	0.61800764	0.79878	0.41413581188798243	0.485329;0.432298;0.00102277;0.483159	0.270508;0.253998;2.8108E-4;0.270878	0.870749;0.735762;0.00372156;0.861798	0						Hill,1(0.13);Linear,7(0.88)	2.171046702316632	18.01251995563507	1.503896713256836	3.9289820194244385	0.7241804312115507	2.058210611343384	0.2777383234496223	0.5241816190503779	0.16205183558031738	0.2928524344196826	0.46937564864235426	0.9524967413576458	CONFLICT	0.5	0.5	0.0	
R-DRE-156580	Phase II - Conjugation of compounds	24	48	1	0	0	0	0	0	1	0	0	41	48	4803	0.66635	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-211859	Biological oxidations	53	112	3	2	1	2	2	1	3	0	0	41	112	4739	0.38538	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-15869	Metabolism of nucleotides	24	54	2	2	1	1	1	0	2	0	0	41	54	4797	0.6332	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-74217	Purine salvage	4	9	1	1	1	1	1	0	1	0	0	41	9	4842	0.92699	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8956321	Nucleotide salvage	5	14	1	1	1	1	1	0	1	0	0	41	14	4837	0.88871	1.0	1.0	0.0																														0	0	0															0															0																							
