gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
ENSDARG00000020749	Exp4	221.959389616033	1.29986544484773	NA	3.73139263159278	NA	0.344520101480695	15.25	0.88572113493789	3.803374306	TRUE	0.00209764722836494	0.00119880809974594	0.00332695524248188	4.14789440748069	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000038321	Exp4	398.467017949519	1.34276881981904	NA	4.62355756771482	NA	0.523833128940782	27.82	0.944241551660031	4.80212708	TRUE	0.00146954523635404	0.000880584076512243	0.00232955642802087	5.32596020894078	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000044685	Exp2	-0.0412179947205988	NA	NA	8.23717517343391	NA	0.230986007742403	2.46	0.260986712203718	8.41781324366667	FALSE	0.148746412609927	NA	0.518251032992744	8.18682723592426	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000045089	Poly2	6.1648956951111	-3.18335123452507	1.00031939887693	NA	NA	0.37125974229933	17.5	0.171135667376214	6.33687129733333	FALSE	0.0638844577866637	NA	0.127506945615622	5.965611555034	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000045708	Exp4	19.0924936717761	1.11842668620605	NA	5.43175445325328	NA	0.42884052408069	21.82	0.126726248543566	5.11459999466667	TRUE	0.00998849094839914	NA	0.0379717890479237	5.54344051874736	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000069011	Exp2	0.0493858178913036	NA	NA	4.17269972726163	NA	0.654291393279495	33.7	0.11461673957138	3.61361244633333	TRUE	0.456802240646328	NA	2.16025688583992	4.26790383961283	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000069555	Exp4	510.674242742046	1.4143967993146	NA	3.14910291073137	NA	0.4670481402385	24.38	0.788564201960754	3.33446704066667	TRUE	0.00135708717246208	0.000821853927528466	0.00220841173276226	3.80151518090517	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000070440	Exp2	-0.0578771097839848	NA	NA	4.01503128217617	NA	0.551350310321388	28.56	0.110282824854428	3.43919499466667	FALSE	5.69369655131133	4.33096898991341	6.956646094242	2.88784468434528	TRUE	FALSE	TRUE	TRUE	FALSE
ENSDARG00000074602	Poly2	3.98382466507283	-3.02476774581407	1.02242563888895	NA	NA	0.381860075953147	18.34	0.460372877969524	4.20787721066667	FALSE	0.053125788920372	NA	0.121925053111662	3.82601713471352	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000094104	Lin	0.242558391836199	NA	5.13993672629848	NA	NA	0.432423283527831	21.27	0.314262023543078	4.749169944	TRUE	0.17173803008504	0.10268156979699	0.581493373871864	5.18159322752783	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000101084	Poly2	4.45114689600266	-5.22983448852387	1.68833109508633	NA	NA	0.638794120501682	33.78	0.342217047052155	4.585415193	FALSE	0.0996782327363858	0.0342259203621373	0.168233495039976	3.94662107249832	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000102241	Lin	-0.268919227895555	NA	6.04725685500218	NA	NA	0.499562922577442	25.6	0.231727234803567	6.38594050766667	FALSE	0.598243829692284	0.353858593132577	2.24798546646541	5.88637758508922	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000105368	Poly2	4.02233004814009	3.49164989401052	-1.16773146663807	NA	NA	0.758615759787945	38.93	0.106370074180283	3.31838840733333	TRUE	0.0157414044446983	NA	0.132964968795555	4.07700416712128	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000105391	Exp3	-0.00809767736081454	NA	0.298738835774221	4.75200729157996	NA	0.396547600934979	19.47	0.947460621065507	4.62185824433333	FALSE	0.0951396712749753	0.0166617070322033	0.293234004858978	4.22531064339835	TRUE	TRUE	TRUE	TRUE	TRUE
ENSDARG00000112019	Poly2	4.87782308220004	-2.63188271775231	0.87226090851642	NA	NA	0.403212446093234	19.97	0.209549269159001	5.199882158	FALSE	0.0311564394932011	NA	0.113668055645209	4.79666971190677	FALSE	TRUE	NA	NA	FALSE
ENSDARG00000115806	Poly2	4.27012320703075	-4.5236055162195	1.53836490233718	NA	NA	0.575825494442612	30.66	0.746365993337278	4.484552138	FALSE	0.0821884505414929	0.0147021276585776	0.153132204685688	3.90872664355739	TRUE	TRUE	TRUE	TRUE	TRUE
