A2,Counts
ENSDARG00000030269,7
ENSDARG00000030270,234
ENSDARG00000030278,482
ENSDARG00000030289,27
ENSDARG00000030297,130
ENSDARG00000030307,42
ENSDARG00000030311,1
ENSDARG00000030326,590
ENSDARG00000030335,40
ENSDARG00000030340,148
ENSDARG00000030347,0
ENSDARG00000030349,1131
ENSDARG00000030350,10
ENSDARG00000030357,1
ENSDARG00000030364,6
ENSDARG00000030367,58
ENSDARG00000030368,270
ENSDARG00000030376,108
ENSDARG00000030394,0
ENSDARG00000030402,17
ENSDARG00000030408,521
ENSDARG00000030411,1613
ENSDARG00000030417,342
ENSDARG00000030440,375
ENSDARG00000030441,147
ENSDARG00000030448,39
ENSDARG00000030449,50
ENSDARG00000030463,56
ENSDARG00000030465,25
ENSDARG00000030472,24
ENSDARG00000030478,152
ENSDARG00000030479,177
ENSDARG00000030490,742
ENSDARG00000030494,14
ENSDARG00000030508,10
ENSDARG00000030512,13
ENSDARG00000030514,59
ENSDARG00000030530,102
ENSDARG00000030532,185
ENSDARG00000030537,136
ENSDARG00000030547,85
ENSDARG00000030560,344
ENSDARG00000030563,40
ENSDARG00000030573,8
ENSDARG00000030583,119
ENSDARG00000030588,4
ENSDARG00000030591,32
ENSDARG00000030598,172
ENSDARG00000030602,670
ENSDARG00000030604,26
ENSDARG00000030608,16
ENSDARG00000030614,837
ENSDARG00000030616,67
ENSDARG00000030621,17
ENSDARG00000030626,21
ENSDARG00000030630,12
ENSDARG00000030632,71
ENSDARG00000030633,21
ENSDARG00000030634,10
ENSDARG00000030636,0
ENSDARG00000030641,0
ENSDARG00000030644,101
ENSDARG00000030650,3
ENSDARG00000030656,214
ENSDARG00000030665,141
ENSDARG00000030687,156
ENSDARG00000030694,284
ENSDARG00000030700,124
ENSDARG00000030703,6
ENSDARG00000030716,127
ENSDARG00000030722,293
ENSDARG00000030723,39
ENSDARG00000030733,47
ENSDARG00000030743,149
ENSDARG00000030750,6
ENSDARG00000030753,31
ENSDARG00000030756,226
ENSDARG00000030758,102
ENSDARG00000030759,37
ENSDARG00000030761,10
ENSDARG00000030765,179
ENSDARG00000030775,54
ENSDARG00000030778,2
ENSDARG00000030781,163
ENSDARG00000030782,116
ENSDARG00000030786,20
ENSDARG00000030789,246
ENSDARG00000030803,34
ENSDARG00000030804,23
ENSDARG00000030805,1
ENSDARG00000030824,109
ENSDARG00000030830,94
ENSDARG00000030832,120
ENSDARG00000030839,8
ENSDARG00000030844,53
ENSDARG00000030867,0
ENSDARG00000030871,69
ENSDARG00000030872,32
ENSDARG00000030881,2
ENSDARG00000030887,30
ENSDARG00000030896,10
ENSDARG00000030905,30
ENSDARG00000030913,431
ENSDARG00000030914,6
ENSDARG00000030915,502
ENSDARG00000030932,14
ENSDARG00000030933,221
ENSDARG00000030938,15
ENSDARG00000030945,290
ENSDARG00000030949,127
ENSDARG00000030954,8
ENSDARG00000030957,44
ENSDARG00000030961,4
ENSDARG00000030964,26
ENSDARG00000030967,41
ENSDARG00000030972,56
ENSDARG00000030975,54
ENSDARG00000030980,10
ENSDARG00000030981,40
ENSDARG00000030999,27
ENSDARG00000031015,71
ENSDARG00000031020,101
ENSDARG00000031044,100
ENSDARG00000031046,9
ENSDARG00000031048,149
ENSDARG00000031049,51
ENSDARG00000031075,76
ENSDARG00000031095,54
ENSDARG00000031098,24
ENSDARG00000031100,365
ENSDARG00000031108,502
ENSDARG00000031116,7
ENSDARG00000031119,46
ENSDARG00000031126,59
ENSDARG00000031136,10
ENSDARG00000031138,2
ENSDARG00000031150,14
ENSDARG00000031161,5
ENSDARG00000031164,326
ENSDARG00000031198,11
ENSDARG00000031200,278
ENSDARG00000031202,4
ENSDARG00000031203,21
ENSDARG00000031214,167
ENSDARG00000031216,36
ENSDARG00000031222,116
ENSDARG00000031228,313
ENSDARG00000031240,286
ENSDARG00000031243,0
ENSDARG00000031246,16
ENSDARG00000031248,17
ENSDARG00000031261,108
ENSDARG00000031269,88
ENSDARG00000031278,23
ENSDARG00000031283,66
ENSDARG00000031293,40
ENSDARG00000031299,153
ENSDARG00000031302,169
ENSDARG00000031307,28
ENSDARG00000031316,46
ENSDARG00000031317,161
ENSDARG00000031325,9
ENSDARG00000031336,22
ENSDARG00000031337,61
ENSDARG00000031343,121
ENSDARG00000031345,126
ENSDARG00000031346,31
ENSDARG00000031348,26
ENSDARG00000031359,0
ENSDARG00000031366,47
ENSDARG00000031372,39
ENSDARG00000031382,62
ENSDARG00000031383,3
ENSDARG00000031387,11
ENSDARG00000031388,86
ENSDARG00000031420,17
ENSDARG00000031422,77
ENSDARG00000031426,10
ENSDARG00000031427,215
ENSDARG00000031434,105
ENSDARG00000031435,1023
ENSDARG00000031438,95
ENSDARG00000031463,4
ENSDARG00000031483,361
ENSDARG00000031489,0
ENSDARG00000031494,881
ENSDARG00000031495,492
ENSDARG00000031496,68
ENSDARG00000031506,16
ENSDARG00000031511,204
ENSDARG00000031533,11
ENSDARG00000031534,19
ENSDARG00000031540,14
ENSDARG00000031548,115
ENSDARG00000031560,93
ENSDARG00000031562,16
ENSDARG00000031587,24
ENSDARG00000031588,644
ENSDARG00000031598,17
ENSDARG00000031600,0
ENSDARG00000031616,20
ENSDARG00000031618,62
ENSDARG00000031632,18
ENSDARG00000031637,147
ENSDARG00000031647,243
ENSDARG00000031649,5
ENSDARG00000031657,14
ENSDARG00000031658,186
ENSDARG00000031664,16
ENSDARG00000031678,778
ENSDARG00000031680,46
ENSDARG00000031681,124
ENSDARG00000031683,2
ENSDARG00000031693,12
ENSDARG00000031698,8
ENSDARG00000031702,99
ENSDARG00000031709,94
ENSDARG00000031712,11
ENSDARG00000031720,2433
ENSDARG00000031731,1
ENSDARG00000031737,12
ENSDARG00000031745,2
ENSDARG00000031751,70
ENSDARG00000031756,292
ENSDARG00000031757,4
ENSDARG00000031761,110
ENSDARG00000031763,105
ENSDARG00000031768,533
ENSDARG00000031770,78
ENSDARG00000031774,59
ENSDARG00000031775,44
ENSDARG00000031776,287
ENSDARG00000031777,55
ENSDARG00000031782,704
ENSDARG00000031783,96
ENSDARG00000031795,204
ENSDARG00000031796,621
ENSDARG00000031809,17
ENSDARG00000031814,3
ENSDARG00000031817,38
ENSDARG00000031819,749
ENSDARG00000031836,94
ENSDARG00000031845,15
ENSDARG00000031848,91
ENSDARG00000031875,32
ENSDARG00000031876,0
ENSDARG00000031885,0
ENSDARG00000031886,14
ENSDARG00000031888,53
ENSDARG00000031890,29
ENSDARG00000031891,169
ENSDARG00000031894,111
ENSDARG00000031907,187
ENSDARG00000031911,215
ENSDARG00000031915,28
ENSDARG00000031929,52
ENSDARG00000031930,0
ENSDARG00000031952,457
ENSDARG00000031954,15
ENSDARG00000031956,30
ENSDARG00000031968,1
ENSDARG00000031971,8
ENSDARG00000031976,0
ENSDARG00000031981,37
ENSDARG00000031983,18
ENSDARG00000031985,13
ENSDARG00000032005,0
ENSDARG00000032010,119
ENSDARG00000032013,203
ENSDARG00000032037,27
ENSDARG00000032039,135
ENSDARG00000032043,0
ENSDARG00000032049,148
ENSDARG00000032056,79
ENSDARG00000032072,123
ENSDARG00000032077,0
ENSDARG00000032079,97
ENSDARG00000032083,180
ENSDARG00000032087,45
ENSDARG00000032098,19
ENSDARG00000032102,73
ENSDARG00000032103,878
ENSDARG00000032114,203
ENSDARG00000032116,6
ENSDARG00000032117,118
ENSDARG00000032126,16
ENSDARG00000032129,41
ENSDARG00000032131,2
ENSDARG00000032155,436
ENSDARG00000032156,0
ENSDARG00000032157,55
ENSDARG00000032161,270
ENSDARG00000032175,130
ENSDARG00000032188,55
ENSDARG00000032197,44
ENSDARG00000032199,8
ENSDARG00000032206,36
ENSDARG00000032218,40
ENSDARG00000032221,124
ENSDARG00000032234,0
ENSDARG00000032237,20
ENSDARG00000032238,6
ENSDARG00000032242,3
ENSDARG00000032246,17
ENSDARG00000032256,25
ENSDARG00000032261,101
ENSDARG00000032263,9
ENSDARG00000032264,95
ENSDARG00000032272,4
ENSDARG00000032277,11
ENSDARG00000032285,2
ENSDARG00000032296,64
ENSDARG00000032298,23
ENSDARG00000032317,307
ENSDARG00000032318,59
ENSDARG00000032319,23
ENSDARG00000032324,67
ENSDARG00000032326,19
ENSDARG00000032327,382
ENSDARG00000032340,9
ENSDARG00000032344,78
ENSDARG00000032353,27
ENSDARG00000032369,27
ENSDARG00000032372,16
ENSDARG00000032373,189
ENSDARG00000032380,4
ENSDARG00000032389,13
ENSDARG00000032405,92
ENSDARG00000032426,18
ENSDARG00000032430,423
ENSDARG00000032431,33
ENSDARG00000032435,70
ENSDARG00000032458,206
ENSDARG00000032465,30
ENSDARG00000032469,34
ENSDARG00000032482,163
ENSDARG00000032496,120
ENSDARG00000032516,23
ENSDARG00000032532,217
ENSDARG00000032535,16
ENSDARG00000032552,23
ENSDARG00000032553,14
ENSDARG00000032565,29
ENSDARG00000032571,20
ENSDARG00000032575,486
ENSDARG00000032577,29
ENSDARG00000032578,57
ENSDARG00000032584,13
ENSDARG00000032601,186
ENSDARG00000032603,1
ENSDARG00000032606,182
ENSDARG00000032614,136
ENSDARG00000032617,210
ENSDARG00000032618,20
ENSDARG00000032619,487
ENSDARG00000032623,187
ENSDARG00000032627,180
ENSDARG00000032630,9580
ENSDARG00000032631,10
ENSDARG00000032637,96
ENSDARG00000032639,532
ENSDARG00000032650,22
ENSDARG00000032651,174
ENSDARG00000032653,58
ENSDARG00000032704,12
ENSDARG00000032705,53
ENSDARG00000032708,7
ENSDARG00000032714,43
ENSDARG00000032725,983
ENSDARG00000032737,314
ENSDARG00000032743,0
ENSDARG00000032746,10
ENSDARG00000032761,46
ENSDARG00000032765,387
ENSDARG00000032769,19
ENSDARG00000032780,20
ENSDARG00000032795,22
ENSDARG00000032799,62
ENSDARG00000032801,11
ENSDARG00000032802,1149
ENSDARG00000032808,0
ENSDARG00000032816,26
ENSDARG00000032820,8
ENSDARG00000032831,36
ENSDARG00000032836,78
ENSDARG00000032838,96
ENSDARG00000032849,174
ENSDARG00000032856,36
ENSDARG00000032859,11
ENSDARG00000032862,38
ENSDARG00000032865,1348
ENSDARG00000032866,103
ENSDARG00000032868,833
ENSDARG00000032876,46
ENSDARG00000032885,2
ENSDARG00000032896,11
ENSDARG00000032919,206
ENSDARG00000032929,1936
ENSDARG00000032932,69
ENSDARG00000032933,55
ENSDARG00000032951,134
ENSDARG00000032959,0
ENSDARG00000032963,8
ENSDARG00000032970,570
ENSDARG00000032976,5
ENSDARG00000032985,7
ENSDARG00000032990,156
ENSDARG00000032993,0
ENSDARG00000032997,37
ENSDARG00000033009,767
ENSDARG00000033012,675
ENSDARG00000033020,5
ENSDARG00000033029,68
ENSDARG00000033042,18
ENSDARG00000033046,0
ENSDARG00000033056,0
ENSDARG00000033071,1
ENSDARG00000033099,67
ENSDARG00000033104,4
ENSDARG00000033126,19
ENSDARG00000033134,15
ENSDARG00000033138,23
ENSDARG00000033140,88
ENSDARG00000033144,4
ENSDARG00000033160,372
ENSDARG00000033161,1
ENSDARG00000033170,53
ENSDARG00000033171,53
ENSDARG00000033172,48
ENSDARG00000033175,32
ENSDARG00000033179,23
ENSDARG00000033182,15
ENSDARG00000033184,337
ENSDARG00000033201,87
ENSDARG00000033227,81
ENSDARG00000033231,0
ENSDARG00000033234,533
ENSDARG00000033251,26
ENSDARG00000033259,98
ENSDARG00000033273,2
ENSDARG00000033285,368
ENSDARG00000033296,60
ENSDARG00000033307,146
ENSDARG00000033320,9
ENSDARG00000033327,60
ENSDARG00000033345,210
ENSDARG00000033355,1
ENSDARG00000033361,28
ENSDARG00000033364,246
ENSDARG00000033367,49
ENSDARG00000033370,2
ENSDARG00000033376,22
ENSDARG00000033380,1
ENSDARG00000033382,10
ENSDARG00000033411,36
ENSDARG00000033413,43
ENSDARG00000033418,158
ENSDARG00000033436,17
ENSDARG00000033437,87
ENSDARG00000033440,241
ENSDARG00000033443,57
ENSDARG00000033444,44
ENSDARG00000033446,21
ENSDARG00000033447,93
ENSDARG00000033450,246
ENSDARG00000033451,2
ENSDARG00000033462,4
ENSDARG00000033466,183
ENSDARG00000033489,101
ENSDARG00000033498,114
ENSDARG00000033501,5
ENSDARG00000033516,109
ENSDARG00000033533,5
ENSDARG00000033537,56
ENSDARG00000033539,171
ENSDARG00000033544,66
ENSDARG00000033551,32
ENSDARG00000033566,2
ENSDARG00000033567,0
ENSDARG00000033579,9
ENSDARG00000033587,0
ENSDARG00000033594,35
ENSDARG00000033596,45
ENSDARG00000033597,226
ENSDARG00000033599,47
ENSDARG00000033604,39
ENSDARG00000033609,281
ENSDARG00000033610,0
ENSDARG00000033614,201
ENSDARG00000033616,3
ENSDARG00000033635,4
ENSDARG00000033647,154
ENSDARG00000033655,1670
ENSDARG00000033662,1
ENSDARG00000033666,158
ENSDARG00000033683,6980
ENSDARG00000033684,1
ENSDARG00000033706,26
ENSDARG00000033707,86
ENSDARG00000033726,0
ENSDARG00000033727,0
ENSDARG00000033735,17
ENSDARG00000033738,432
ENSDARG00000033742,20
ENSDARG00000033754,44
ENSDARG00000033757,19
ENSDARG00000033760,45
ENSDARG00000033768,38
ENSDARG00000033771,5
ENSDARG00000033789,89
ENSDARG00000033802,151
ENSDARG00000033804,237
ENSDARG00000033832,1790
ENSDARG00000033840,392
ENSDARG00000033845,246
ENSDARG00000033852,56
ENSDARG00000033854,37
ENSDARG00000033855,26
ENSDARG00000033861,14
ENSDARG00000033871,21
ENSDARG00000033889,84
ENSDARG00000033899,442
ENSDARG00000033901,47
ENSDARG00000033916,23
ENSDARG00000033928,312
ENSDARG00000033949,0
ENSDARG00000033950,438
ENSDARG00000033953,6
ENSDARG00000033955,2
ENSDARG00000033956,14
ENSDARG00000033957,42
ENSDARG00000033963,0
ENSDARG00000033965,58
ENSDARG00000033967,6
ENSDARG00000033971,33
ENSDARG00000033973,13
ENSDARG00000033978,68
ENSDARG00000033987,39
ENSDARG00000033993,37
ENSDARG00000033999,19
ENSDARG00000034001,30
ENSDARG00000034007,135
ENSDARG00000034013,102
ENSDARG00000034042,4
ENSDARG00000034043,100
ENSDARG00000034048,1
ENSDARG00000034056,93
ENSDARG00000034060,77
ENSDARG00000034063,10
ENSDARG00000034076,36
ENSDARG00000034080,99
ENSDARG00000034086,17
ENSDARG00000034093,160
ENSDARG00000034095,40
ENSDARG00000034105,128
ENSDARG00000034107,4
ENSDARG00000034117,197
ENSDARG00000034138,0
ENSDARG00000034146,50
ENSDARG00000034160,113
ENSDARG00000034165,86
ENSDARG00000034168,162
ENSDARG00000034173,30
ENSDARG00000034174,23
ENSDARG00000034178,277
ENSDARG00000034181,8
ENSDARG00000034187,278
ENSDARG00000034189,279
ENSDARG00000034195,638
ENSDARG00000034207,4
ENSDARG00000034210,108
ENSDARG00000034211,10
ENSDARG00000034215,17
ENSDARG00000034222,20
ENSDARG00000034227,43
ENSDARG00000034240,333
ENSDARG00000034256,25
ENSDARG00000034262,152
ENSDARG00000034268,149
ENSDARG00000034270,1684
ENSDARG00000034291,52
ENSDARG00000034293,561
ENSDARG00000034300,31
ENSDARG00000034307,37
ENSDARG00000034309,81
ENSDARG00000034313,185
ENSDARG00000034321,41
ENSDARG00000034326,172
ENSDARG00000034330,0
ENSDARG00000034344,656
ENSDARG00000034368,82
ENSDARG00000034375,18
ENSDARG00000034396,111
ENSDARG00000034403,0
ENSDARG00000034409,380
ENSDARG00000034420,14
ENSDARG00000034423,110
ENSDARG00000034424,92
ENSDARG00000034427,107
ENSDARG00000034430,0
ENSDARG00000034434,115
ENSDARG00000034443,46
ENSDARG00000034453,65
ENSDARG00000034457,2
ENSDARG00000034470,752
ENSDARG00000034473,197
ENSDARG00000034493,153
ENSDARG00000034497,27
ENSDARG00000034503,992
ENSDARG00000034504,15
ENSDARG00000034518,14
ENSDARG00000034522,167
ENSDARG00000034528,13
ENSDARG00000034534,253
ENSDARG00000034541,128
ENSDARG00000034555,122
ENSDARG00000034559,7
ENSDARG00000034568,10
ENSDARG00000034572,21
ENSDARG00000034577,2
ENSDARG00000034588,319
ENSDARG00000034598,0
ENSDARG00000034600,27
ENSDARG00000034605,9
ENSDARG00000034610,0
ENSDARG00000034616,116
ENSDARG00000034624,31
ENSDARG00000034633,157
ENSDARG00000034643,69
ENSDARG00000034650,7
ENSDARG00000034667,28
ENSDARG00000034668,112
ENSDARG00000034670,104
ENSDARG00000034677,308
ENSDARG00000034685,148
ENSDARG00000034693,22
ENSDARG00000034700,57
ENSDARG00000034705,133
ENSDARG00000034707,17
ENSDARG00000034714,42
ENSDARG00000034717,37
ENSDARG00000034718,177
ENSDARG00000034734,21
ENSDARG00000034753,219
ENSDARG00000034757,10
ENSDARG00000034768,204
ENSDARG00000034771,37
ENSDARG00000034773,21
ENSDARG00000034777,28
ENSDARG00000034785,23
ENSDARG00000034801,142
ENSDARG00000034808,25
ENSDARG00000034817,44
ENSDARG00000034823,512
ENSDARG00000034825,21
ENSDARG00000034836,81
ENSDARG00000034852,26
ENSDARG00000034855,12
ENSDARG00000034862,22
ENSDARG00000034871,110
ENSDARG00000034883,71
ENSDARG00000034885,27
ENSDARG00000034893,109
ENSDARG00000034895,1
ENSDARG00000034896,300
ENSDARG00000034897,565
ENSDARG00000034907,65
ENSDARG00000034910,0
ENSDARG00000034916,185
ENSDARG00000034930,2
ENSDARG00000034933,21
ENSDARG00000034940,16
ENSDARG00000034941,0
ENSDARG00000034943,88
ENSDARG00000034956,157
ENSDARG00000034957,8
ENSDARG00000034975,5
ENSDARG00000034982,119
ENSDARG00000034988,1
ENSDARG00000034989,0
ENSDARG00000035005,29
ENSDARG00000035009,1
ENSDARG00000035018,25
ENSDARG00000035023,65
ENSDARG00000035028,49
ENSDARG00000035043,82
ENSDARG00000035048,0
ENSDARG00000035054,137
ENSDARG00000035056,52
ENSDARG00000035066,600
ENSDARG00000035074,24
ENSDARG00000035080,2
ENSDARG00000035088,5
ENSDARG00000035095,4
ENSDARG00000035101,0
ENSDARG00000035120,505
ENSDARG00000035122,311
ENSDARG00000035127,27
ENSDARG00000035129,13
ENSDARG00000035131,44
ENSDARG00000035132,62
ENSDARG00000035133,266
ENSDARG00000035136,229
ENSDARG00000035137,0
ENSDARG00000035146,8
ENSDARG00000035147,65
ENSDARG00000035148,6
ENSDARG00000035149,5
ENSDARG00000035150,0
ENSDARG00000035151,0
ENSDARG00000035152,278
ENSDARG00000035161,7
ENSDARG00000035163,9
ENSDARG00000035167,32
ENSDARG00000035169,19
ENSDARG00000035171,0
ENSDARG00000035175,147
ENSDARG00000035178,25
ENSDARG00000035181,32
ENSDARG00000035184,26
ENSDARG00000035185,0
ENSDARG00000035187,114
ENSDARG00000035188,81
ENSDARG00000035193,2
ENSDARG00000035198,20
ENSDARG00000035214,0
ENSDARG00000035221,72
ENSDARG00000035253,31
ENSDARG00000035256,929
ENSDARG00000035257,20
ENSDARG00000035264,26
ENSDARG00000035273,0
ENSDARG00000035282,46
ENSDARG00000035285,844
ENSDARG00000035290,0
ENSDARG00000035308,195
ENSDARG00000035309,67
ENSDARG00000035322,386
ENSDARG00000035324,322
ENSDARG00000035325,138
ENSDARG00000035326,38
ENSDARG00000035327,4317
ENSDARG00000035329,251
ENSDARG00000035330,338
ENSDARG00000035332,59
ENSDARG00000035333,0
ENSDARG00000035338,37
ENSDARG00000035339,0
ENSDARG00000035350,35
ENSDARG00000035352,7
ENSDARG00000035357,175
ENSDARG00000035360,560
ENSDARG00000035377,0
ENSDARG00000035388,4
ENSDARG00000035389,229
ENSDARG00000035390,90
ENSDARG00000035391,19
ENSDARG00000035398,241
ENSDARG00000035399,28
ENSDARG00000035400,406
ENSDARG00000035406,18
ENSDARG00000035415,0
ENSDARG00000035420,68
ENSDARG00000035422,7
ENSDARG00000035427,74
ENSDARG00000035433,30
ENSDARG00000035434,35
ENSDARG00000035435,4
ENSDARG00000035438,320
ENSDARG00000035452,127
ENSDARG00000035458,3414
ENSDARG00000035459,2
ENSDARG00000035468,7
ENSDARG00000035470,34
ENSDARG00000035471,37
ENSDARG00000035505,27
ENSDARG00000035506,15
ENSDARG00000035507,68
ENSDARG00000035508,20
ENSDARG00000035514,45
ENSDARG00000035515,19
ENSDARG00000035519,796
ENSDARG00000035521,81
ENSDARG00000035532,28
ENSDARG00000035533,2
ENSDARG00000035535,249
ENSDARG00000035538,30
ENSDARG00000035540,113
ENSDARG00000035544,304
ENSDARG00000035546,6
ENSDARG00000035549,49
ENSDARG00000035550,0
ENSDARG00000035551,9
ENSDARG00000035552,10
ENSDARG00000035553,6
ENSDARG00000035555,39
ENSDARG00000035556,132
ENSDARG00000035557,58
ENSDARG00000035558,56
ENSDARG00000035559,41
ENSDARG00000035560,0
ENSDARG00000035562,18
ENSDARG00000035563,134
ENSDARG00000035564,135
ENSDARG00000035565,19
ENSDARG00000035569,74
ENSDARG00000035570,55
ENSDARG00000035571,41
ENSDARG00000035573,15
ENSDARG00000035577,148
ENSDARG00000035578,7
ENSDARG00000035579,4
ENSDARG00000035595,30
ENSDARG00000035596,56
ENSDARG00000035598,321
ENSDARG00000035601,10
ENSDARG00000035602,12
ENSDARG00000035603,183
ENSDARG00000035605,28
ENSDARG00000035606,24
ENSDARG00000035607,36
ENSDARG00000035608,61
ENSDARG00000035609,14
ENSDARG00000035610,33
ENSDARG00000035618,40
ENSDARG00000035622,289
ENSDARG00000035625,31
ENSDARG00000035629,10
ENSDARG00000035630,78
ENSDARG00000035631,17
ENSDARG00000035632,0
ENSDARG00000035633,16
ENSDARG00000035634,57
ENSDARG00000035646,0
ENSDARG00000035648,11
ENSDARG00000035649,43
ENSDARG00000035650,90
ENSDARG00000035652,302
ENSDARG00000035655,121
ENSDARG00000035657,0
ENSDARG00000035660,173
ENSDARG00000035663,12
ENSDARG00000035665,3
ENSDARG00000035676,181
ENSDARG00000035677,1
ENSDARG00000035678,22
ENSDARG00000035679,127
ENSDARG00000035680,0
ENSDARG00000035682,142
ENSDARG00000035686,4
ENSDARG00000035692,346
ENSDARG00000035694,1393
ENSDARG00000035695,5
ENSDARG00000035697,0
ENSDARG00000035699,111
ENSDARG00000035700,21
ENSDARG00000035706,142
ENSDARG00000035715,503
ENSDARG00000035718,0
ENSDARG00000035719,25
ENSDARG00000035732,106
ENSDARG00000035735,32
ENSDARG00000035741,336
ENSDARG00000035751,1478
ENSDARG00000035763,27
ENSDARG00000035765,44
ENSDARG00000035771,116
ENSDARG00000035781,35
ENSDARG00000035796,1
ENSDARG00000035797,0
ENSDARG00000035798,163
ENSDARG00000035808,54
ENSDARG00000035809,5353
ENSDARG00000035810,152
ENSDARG00000035819,38
ENSDARG00000035820,13
ENSDARG00000035821,226
ENSDARG00000035823,93
ENSDARG00000035832,14
ENSDARG00000035835,331
ENSDARG00000035837,11
ENSDARG00000035852,0
ENSDARG00000035853,25
ENSDARG00000035858,150
ENSDARG00000035859,238
ENSDARG00000035860,271
ENSDARG00000035861,63
ENSDARG00000035862,0
ENSDARG00000035868,154
ENSDARG00000035869,738
ENSDARG00000035870,126
ENSDARG00000035871,376
ENSDARG00000035872,108
ENSDARG00000035873,13
ENSDARG00000035875,1
ENSDARG00000035879,18
ENSDARG00000035880,42
ENSDARG00000035882,104
ENSDARG00000035883,8
ENSDARG00000035887,88
ENSDARG00000035889,37
ENSDARG00000035890,263
ENSDARG00000035891,181
ENSDARG00000035895,34
ENSDARG00000035899,20
ENSDARG00000035904,18
ENSDARG00000035905,54
ENSDARG00000035907,182
ENSDARG00000035909,67
ENSDARG00000035910,75
ENSDARG00000035913,79
ENSDARG00000035914,6
ENSDARG00000035918,113
ENSDARG00000035924,131
ENSDARG00000035942,2
ENSDARG00000035944,23
ENSDARG00000035949,100
ENSDARG00000035952,14
ENSDARG00000035954,16
ENSDARG00000035957,16
ENSDARG00000035958,119
ENSDARG00000035961,9
ENSDARG00000035963,6
ENSDARG00000035966,0
ENSDARG00000035970,195
ENSDARG00000035978,84
ENSDARG00000035984,6
ENSDARG00000035985,103
ENSDARG00000035986,67
ENSDARG00000035987,7
ENSDARG00000035990,187
ENSDARG00000035993,28
ENSDARG00000036005,52
ENSDARG00000036008,64
ENSDARG00000036028,89
ENSDARG00000036031,43
ENSDARG00000036036,339
ENSDARG00000036038,24
ENSDARG00000036040,112
ENSDARG00000036041,341
ENSDARG00000036043,33
ENSDARG00000036045,3
ENSDARG00000036051,4
ENSDARG00000036055,7
ENSDARG00000036056,40
ENSDARG00000036057,3
ENSDARG00000036058,160
ENSDARG00000036059,15
ENSDARG00000036060,0
ENSDARG00000036061,30
ENSDARG00000036063,8
ENSDARG00000036064,15
ENSDARG00000036065,125
ENSDARG00000036066,8
ENSDARG00000036069,35
ENSDARG00000036070,3
ENSDARG00000036071,72
ENSDARG00000036073,280
ENSDARG00000036074,101
ENSDARG00000036076,33
ENSDARG00000036080,1911
ENSDARG00000036082,6
ENSDARG00000036084,1
ENSDARG00000036086,26
ENSDARG00000036090,54
ENSDARG00000036092,22
ENSDARG00000036094,49
ENSDARG00000036096,162
ENSDARG00000036100,100
ENSDARG00000036102,317
ENSDARG00000036104,8
ENSDARG00000036105,2
ENSDARG00000036106,1
ENSDARG00000036107,402
ENSDARG00000036109,12
ENSDARG00000036116,9
ENSDARG00000036117,23
ENSDARG00000036125,0
ENSDARG00000036135,95
ENSDARG00000036136,2
ENSDARG00000036139,30
ENSDARG00000036140,156
ENSDARG00000036144,64
ENSDARG00000036147,121
ENSDARG00000036152,34
ENSDARG00000036155,3
ENSDARG00000036156,77
ENSDARG00000036158,27
ENSDARG00000036159,5
ENSDARG00000036161,644
ENSDARG00000036162,330
ENSDARG00000036164,72
ENSDARG00000036168,90
ENSDARG00000036171,12
ENSDARG00000036175,455
ENSDARG00000036179,169
ENSDARG00000036180,1
ENSDARG00000036186,317
ENSDARG00000036189,0
ENSDARG00000036190,178
ENSDARG00000036194,53
ENSDARG00000036212,91
ENSDARG00000036214,1
ENSDARG00000036215,0
ENSDARG00000036222,18
ENSDARG00000036227,12
ENSDARG00000036232,177
ENSDARG00000036235,13
ENSDARG00000036237,336
ENSDARG00000036239,689
ENSDARG00000036245,1
ENSDARG00000036247,0
ENSDARG00000036252,95
ENSDARG00000036254,2
ENSDARG00000036257,376
ENSDARG00000036272,6
ENSDARG00000036279,1038
ENSDARG00000036281,120
ENSDARG00000036282,77
ENSDARG00000036291,198
ENSDARG00000036292,1
ENSDARG00000036293,3
ENSDARG00000036295,114
ENSDARG00000036298,287
ENSDARG00000036299,869
ENSDARG00000036304,0
ENSDARG00000036305,57
ENSDARG00000036308,12
ENSDARG00000036316,229
ENSDARG00000036329,20
ENSDARG00000036335,69
ENSDARG00000036337,18
ENSDARG00000036338,83
ENSDARG00000036344,378
ENSDARG00000036345,17
ENSDARG00000036359,10
ENSDARG00000036371,873
ENSDARG00000036375,195
ENSDARG00000036376,81
ENSDARG00000036382,3
ENSDARG00000036383,97
ENSDARG00000036386,39
ENSDARG00000036394,3
ENSDARG00000036412,14
ENSDARG00000036414,168
ENSDARG00000036415,29
ENSDARG00000036420,5
ENSDARG00000036422,142
ENSDARG00000036424,68
ENSDARG00000036426,72
ENSDARG00000036427,276
ENSDARG00000036428,7
ENSDARG00000036430,0
ENSDARG00000036438,454
ENSDARG00000036442,207
ENSDARG00000036445,18
ENSDARG00000036446,26
ENSDARG00000036456,298
ENSDARG00000036457,82
ENSDARG00000036458,0
ENSDARG00000036460,0
ENSDARG00000036462,2
ENSDARG00000036471,0
ENSDARG00000036473,9
ENSDARG00000036479,0
ENSDARG00000036481,197
ENSDARG00000036482,60
ENSDARG00000036483,0
ENSDARG00000036489,187
ENSDARG00000036493,34
ENSDARG00000036494,23
ENSDARG00000036499,6
ENSDARG00000036500,50
ENSDARG00000036501,46
