"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","Dimethylformamide",FALSE,"ld_pearson",0.232822320329035,"Dose1","A"
"2","Dimethylformamide",FALSE,"ld_pearson",-42.3740888323402,"Dose1","A"
"3","Dimethylformamide",FALSE,"ld_pearson",18.2954610628074,"Dose1","A"
"4","Dimethylformamide",FALSE,"ld_pearson",1.76377934245507,"Dose1","B"
"5","Dimethylformamide",FALSE,"ld_pearson",11.7144417106522,"Dose1","B"
"6","Dimethylformamide",FALSE,"ld_pearson",12.1648864464345,"Dose1","B"
"7","Dimethylformamide",FALSE,"ld_pearson",-23.6094612535501,"Dose1","C"
"8","Dimethylformamide",FALSE,"ld_pearson",-12.2961900159084,"Dose1","C"
"9","Dimethylformamide",FALSE,"ld_pearson",7.32655504717974,"Dose2","C"
"10","Dimethylformamide",FALSE,"ld_pearson",8.46140320667837,"Dose2","A"
"11","Dimethylformamide",FALSE,"ld_pearson",9.86274713275274,"Dose2","A"
"12","Dimethylformamide",FALSE,"ld_pearson",-28.956042623666,"Dose2","A"
"13","Dimethylformamide",FALSE,"ld_pearson",16.9196917403653,"Dose2","B"
"14","Dimethylformamide",FALSE,"ld_pearson",-82.8917786596822,"Dose2","B"
"15","Dimethylformamide",FALSE,"ld_pearson",-8.08165905691361,"Dose2","B"
"16","Dimethylformamide",FALSE,"ld_pearson",17.1390679151812,"Dose2","C"
"17","Dimethylformamide",FALSE,"ld_pearson",-4.78862741279346,"Dose3","C"
"18","Dimethylformamide",FALSE,"ld_pearson",-49.5725468795363,"Dose3","C"
"19","Dimethylformamide",FALSE,"ld_pearson",-5.42292923174757,"Dose3","A"
"20","Dimethylformamide",FALSE,"ld_pearson",5.62780923805697,"Dose3","A"
"21","Dimethylformamide",FALSE,"ld_pearson",-6.57211307240333,"Dose3","A"
"22","Dimethylformamide",FALSE,"ld_pearson",-2.03233705939749,"Dose3","B"
"23","Dimethylformamide",FALSE,"ld_pearson",5.95382541349829,"Dose3","B"
"24","Dimethylformamide",FALSE,"ld_pearson",5.22545674252923,"Dose3","B"
"25","Dimethylformamide",FALSE,"ld_pearson",-75.8566975592244,"Dose3","C"
"26","Dimethylformamide",FALSE,"ld_pearson",-9.37935185780249,"Dose4","C"
"27","Dimethylformamide",FALSE,"ld_pearson",5.96726206804234,"Dose4","C"
"28","Dimethylformamide",FALSE,"ld_pearson",8.32846871787942,"Dose4","A"
"29","Dimethylformamide",FALSE,"ld_pearson",-33.9897758358349,"Dose4","A"
"30","Dimethylformamide",FALSE,"ld_pearson",10.6033425059593,"Dose4","A"
"31","Dimethylformamide",FALSE,"ld_pearson",13.406389441065,"Dose4","B"
"32","Dimethylformamide",FALSE,"ld_pearson",7.067982658102,"Dose4","B"
"33","Dimethylformamide",FALSE,"ld_pearson",2.14094352210934,"Dose4","B"
"34","Dimethylformamide",FALSE,"ld_pearson",11.7790811025081,"Dose4","C"
"35","Dimethylformamide",FALSE,"ld_pearson",-8.58558611293509,"Dose5","C"
"36","Dimethylformamide",FALSE,"ld_pearson",-11.429234513345,"Dose5","C"
"37","Dimethylformamide",FALSE,"ld_pearson",-13.1257825254138,"Dose5","A"
"38","Dimethylformamide",FALSE,"ld_pearson",-5.79772488295919,"Dose5","A"
"39","Dimethylformamide",FALSE,"ld_pearson",12.8425153820119,"Dose5","A"
"40","Dimethylformamide",FALSE,"ld_pearson",-43.4695100843235,"Dose5","B"
"41","Dimethylformamide",FALSE,"ld_pearson",19.0119046810683,"Dose5","B"
"42","Dimethylformamide",FALSE,"ld_pearson",-23.1952926033294,"Dose5","B"
"43","Dimethylformamide",FALSE,"ld_pearson",14.9687840027283,"Dose5","C"
"44","Dimethylformamide",TRUE,"ld_pearson",9.77229200142237,"Control","C"
"45","Dimethylformamide",TRUE,"ld_pearson",-17.1561216191196,"Control","C"
"46","Dimethylformamide",TRUE,"ld_pearson",-14.8857340146356,"Control","A"
"47","Dimethylformamide",TRUE,"ld_pearson",-39.8511815404123,"Control","A"
"48","Dimethylformamide",TRUE,"ld_pearson",7.1616453789883,"Control","A"
"49","Dimethylformamide",TRUE,"ld_pearson",7.14392318188419,"Control","B"
"50","Dimethylformamide",TRUE,"ld_pearson",0,"Control","B"
"51","Dimethylformamide",TRUE,"ld_pearson",-0.814349105311948,"Control","B"
"52","Dimethylformamide",TRUE,"ld_pearson",4.92394293701204,"Control","C"
"53","Dimethylformamide",FALSE,"ld_pearson",-85.7395244252046,"Dose1","C"
"54","Dimethylformamide",FALSE,"ld_pearson",36.3884805264687,"Dose2","C"
