Identifier,EE2-1ng/L-B
ENSDARG00000069109,2
ENSDARG00000069106,0
ENSDARG00000079895,2
ENSDARG00000097136,0
ENSDARG00000056479,5
ENSDARG00000088927,1
ENSDARG00000073696,8
ENSDARG00000062016,2
ENSDARG00000032816,0
ENSDARG00000030805,0
ENSDARG00000075422,0
ENSDARG00000043663,5
ENSDARG00000092387,3
ENSDARG00000092787,8
ENSDARG00000095610,0
ENSDARG00000093382,8
ENSDARG00000114036,0
ENSDARG00000043662,0
ENSDARG00000061993,1
ENSDARG00000080851,0
ENSDARG00000080041,0
ENSDARG00000014793,5
ENSDARG00000043658,0
ENSDARG00000106411,0
ENSDARG00000056427,8
ENSDARG00000113489,0
ENSDARG00000087639,1
ENSDARG00000069085,2
ENSDARG00000053884,4
ENSDARG00000015917,4
ENSDARG00000018399,1
ENSDARG00000082187,0
ENSDARG00000081078,0
ENSDARG00000111666,0
ENSDARG00000077339,2
ENSDARG00000043493,18
ENSDARG00000069065,3
ENSDARG00000103049,0
ENSDARG00000092578,0
ENSDARG00000093623,0
ENSDARG00000093929,0
ENSDARG00000094958,0
ENSDARG00000012699,0
ENSDARG00000015199,4
ENSDARG00000026531,13
ENSDARG00000107970,0
ENSDARG00000107885,0
ENSDARG00000088315,1
ENSDARG00000061835,4
ENSDARG00000098042,0
ENSDARG00000012866,10
ENSDARG00000077179,0
ENSDARG00000061956,0
ENSDARG00000089787,12
ENSDARG00000014506,3
ENSDARG00000116938,0
ENSDARG00000099323,0
ENSDARG00000111769,0
ENSDARG00000116971,0
ENSDARG00000095975,0
ENSDARG00000011240,2
ENSDARG00000036338,1
ENSDARG00000013670,5
ENSDARG00000105061,1
ENSDARG00000068996,11
ENSDARG00000068995,36
ENSDARG00000043542,2
ENSDARG00000089327,0
ENSDARG00000068992,315
ENSDARG00000115047,0
ENSDARG00000113056,0
ENSDARG00000082008,0
ENSDARG00000068982,1
ENSDARG00000068976,0
ENSDARG00000068974,4
ENSDARG00000092396,0
ENSDARG00000018065,1
ENSDARG00000114119,0
ENSDARG00000013005,1
ENSDARG00000081351,0
ENSDARG00000106033,0
ENSDARG00000117627,1
ENSDARG00000004627,0
ENSDARG00000055349,4
ENSDARG00000027129,0
ENSDARG00000009387,2
ENSDARG00000092847,0
ENSDARG00000005645,4
ENSDARG00000114981,0
ENSDARG00000079474,0
ENSDARG00000077039,0
ENSDARG00000111130,0
ENSDARG00000023174,6
ENSDARG00000055433,5
ENSDARG00000061549,1
ENSDARG00000004363,2
ENSDARG00000086112,1
ENSDARG00000042489,1
ENSDARG00000042492,2
ENSDARG00000014796,4
ENSDARG00000023815,0
ENSDARG00000116183,0
ENSDARG00000018846,19
ENSDARG00000019228,2
ENSDARG00000074521,2
ENSDARG00000068923,1
ENSDARG00000043285,0
ENSDARG00000043287,1
ENSDARG00000068919,0
ENSDARG00000026499,0
ENSDARG00000076473,1
ENSDARG00000014430,3
ENSDARG00000061580,3
ENSDARG00000078459,11
ENSDARG00000109511,0
ENSDARG00000062592,87
ENSDARG00000111877,3
ENSDARG00000043357,3
ENSDARG00000098867,1
ENSDARG00000105000,0
ENSDARG00000117222,0
ENSDARG00000114038,5
ENSDARG00000082262,0
ENSDARG00000083420,0
ENSDARG00000082938,0
ENSDARG00000043371,71
ENSDARG00000055622,0
ENSDARG00000011422,3
ENSDARG00000068858,0
ENSDARG00000090814,2
ENSDARG00000035332,3
ENSDARG00000056024,0
ENSDARG00000035333,0
ENSDARG00000091317,0
ENSDARG00000077740,0
ENSDARG00000032820,0
ENSDARG00000097667,0
ENSDARG00000056001,8
ENSDARG00000055973,0
ENSDARG00000079862,0
ENSDARG00000055969,3
ENSDARG00000068817,0
ENSDARG00000092625,0
ENSDARG00000116394,0
ENSDARG00000117202,0
ENSDARG00000115302,0
ENSDARG00000092589,0
ENSDARG00000112207,0
ENSDARG00000109890,0
ENSDARG00000088743,0
ENSDARG00000095054,0
ENSDARG00000109962,0
ENSDARG00000116494,0
ENSDARG00000079542,1
ENSDARG00000099228,0
ENSDARG00000070080,3
ENSDARG00000018856,1
ENSDARG00000089570,0
ENSDARG00000068782,2
ENSDARG00000043236,1
ENSDARG00000043232,0
ENSDARG00000098015,0
ENSDARG00000076891,4
ENSDARG00000021938,1
ENSDARG00000061235,6
ENSDARG00000068755,1
ENSDARG00000078658,0
ENSDARG00000030803,2
ENSDARG00000043211,1
ENSDARG00000043209,0
ENSDARG00000094647,0
ENSDARG00000055113,0
ENSDARG00000077224,0
ENSDARG00000061378,0
ENSDARG00000087393,1
ENSDARG00000026338,0
ENSDARG00000030914,0
ENSDARG00000055092,3
ENSDARG00000092463,0
ENSDARG00000093822,0
ENSDARG00000088937,0
ENSDARG00000027153,0
ENSDARG00000043182,5
ENSDARG00000004763,1
ENSDARG00000079889,1
ENSDARG00000103071,2
ENSDARG00000055066,0
ENSDARG00000100481,2
ENSDARG00000106229,0
ENSDARG00000089119,0
ENSDARG00000090368,0
ENSDARG00000102689,0
ENSDARG00000085822,0
ENSDARG00000103748,0
ENSDARG00000007856,1
ENSDARG00000099175,59
ENSDARG00000099156,0
ENSDARG00000060983,0
ENSDARG00000054575,0
ENSDARG00000107368,0
ENSDARG00000043142,0
ENSDARG00000100546,0
ENSDARG00000068704,0
ENSDARG00000078974,5
ENSDARG00000103268,0
ENSDARG00000101588,0
ENSDARG00000105708,0
ENSDARG00000100269,0
ENSDARG00000105775,0
ENSDARG00000102990,0
ENSDARG00000098178,0
ENSDARG00000100272,0
ENSDARG00000105828,0
ENSDARG00000105796,0
ENSDARG00000091172,0
ENSDARG00000091203,0
ENSDARG00000102662,0
ENSDARG00000102329,1
ENSDARG00000091143,0
ENSDARG00000102933,0
ENSDARG00000101554,0
ENSDARG00000102921,0
ENSDARG00000103192,0
ENSDARG00000100410,0
ENSDARG00000102614,0
ENSDARG00000103418,0
ENSDARG00000103685,0
ENSDARG00000068661,0
ENSDARG00000068660,0
ENSDARG00000068659,0
ENSDARG00000101806,0
ENSDARG00000099532,16
ENSDARG00000034825,2
ENSDARG00000054755,0
ENSDARG00000061052,10
ENSDARG00000043148,0
ENSDARG00000068640,13
ENSDARG00000093503,4
ENSDARG00000091209,11
ENSDARG00000097029,0
ENSDARG00000043154,25
ENSDARG00000043157,0
ENSDARG00000035167,3
ENSDARG00000103714,4
ENSDARG00000088502,0
ENSDARG00000097502,0
ENSDARG00000063519,3
ENSDARG00000091428,0
ENSDARG00000111240,4
ENSDARG00000026322,0
ENSDARG00000097240,0
ENSDARG00000074303,3
ENSDARG00000100876,2
ENSDARG00000075752,9
ENSDARG00000113322,0
ENSDARG00000097288,0
ENSDARG00000008247,0
ENSDARG00000068716,1
ENSDARG00000106710,0
ENSDARG00000068714,0
ENSDARG00000004184,0
ENSDARG00000086573,0
ENSDARG00000095693,0
ENSDARG00000089802,0
ENSDARG00000101476,1
ENSDARG00000033901,4
ENSDARG00000103981,0
ENSDARG00000078006,0
ENSDARG00000117621,0
ENSDARG00000083557,0
ENSDARG00000080238,0
ENSDARG00000081315,0
ENSDARG00000012314,6
ENSDARG00000068894,8
ENSDARG00000082600,0
ENSDARG00000078647,1
ENSDARG00000077284,1
ENSDARG00000110735,0
ENSDARG00000085581,0
ENSDARG00000097896,0
ENSDARG00000075954,5
ENSDARG00000093366,0
ENSDARG00000111843,0
ENSDARG00000108401,0
ENSDARG00000012395,1
ENSDARG00000114451,0
ENSDARG00000045887,16
ENSDARG00000045888,29
ENSDARG00000110968,0
ENSDARG00000098686,0
ENSDARG00000117767,0
ENSDARG00000024865,2
ENSDARG00000053130,26
ENSDARG00000087983,1
ENSDARG00000103919,156
ENSDARG00000055339,4
ENSDARG00000041811,223
ENSDARG00000077180,2
ENSDARG00000113928,0
ENSDARG00000055279,0
ENSDARG00000053840,3
ENSDARG00000104953,1
ENSDARG00000099705,2
ENSDARG00000019498,4
ENSDARG00000009862,6
ENSDARG00000002666,0
ENSDARG00000017251,0
ENSDARG00000075806,0
ENSDARG00000084215,0
ENSDARG00000009806,1
ENSDARG00000116937,2
ENSDARG00000075383,2
ENSDARG00000042791,1
ENSDARG00000077962,0
ENSDARG00000111623,0
ENSDARG00000096087,0
ENSDARG00000096169,0
ENSDARG00000116428,0
ENSDARG00000116643,0
ENSDARG00000096168,0
ENSDARG00000054261,0
ENSDARG00000111901,0
ENSDARG00000109978,0
ENSDARG00000095035,0
ENSDARG00000096070,0
ENSDARG00000111859,0
ENSDARG00000096086,0
ENSDARG00000095156,0
ENSDARG00000114906,0
ENSDARG00000110514,0
ENSDARG00000114718,0
ENSDARG00000112373,0
ENSDARG00000112935,0
ENSDARG00000094797,0
ENSDARG00000111001,0
ENSDARG00000110430,0
ENSDARG00000092399,0
ENSDARG00000111670,0
ENSDARG00000112013,0
ENSDARG00000110775,0
ENSDARG00000094490,0
ENSDARG00000054254,0
ENSDARG00000112699,0
ENSDARG00000054252,0
ENSDARG00000109383,0
ENSDARG00000110203,0
ENSDARG00000115284,0
ENSDARG00000091796,0
ENSDARG00000094997,0
ENSDARG00000116658,0
ENSDARG00000113451,0
ENSDARG00000115263,0
ENSDARG00000095748,0
ENSDARG00000094626,0
ENSDARG00000054237,0
ENSDARG00000093785,0
ENSDARG00000086732,0
ENSDARG00000116273,0
ENSDARG00000111995,0
ENSDARG00000076269,3
ENSDARG00000114217,0
ENSDARG00000114356,0
ENSDARG00000115614,0
ENSDARG00000116838,0
ENSDARG00000114771,0
ENSDARG00000112619,0
ENSDARG00000116284,0
ENSDARG00000113219,0
ENSDARG00000076345,0
ENSDARG00000116999,0
ENSDARG00000109828,0
ENSDARG00000112669,0
ENSDARG00000109580,0
ENSDARG00000110071,0
ENSDARG00000116465,0
ENSDARG00000114285,0
ENSDARG00000116526,0
ENSDARG00000114708,0
ENSDARG00000114800,0
ENSDARG00000083664,0
ENSDARG00000114537,0
ENSDARG00000093266,0
ENSDARG00000094261,0
ENSDARG00000115081,0
ENSDARG00000095620,0
ENSDARG00000112400,0
ENSDARG00000054160,0
ENSDARG00000093230,0
ENSDARG00000054155,21
ENSDARG00000060688,0
ENSDARG00000028053,0
ENSDARG00000110014,0
ENSDARG00000098014,0
ENSDARG00000054203,0
ENSDARG00000074075,0
ENSDARG00000077686,0
ENSDARG00000036456,14
ENSDARG00000052919,0
ENSDARG00000036458,0
ENSDARG00000002060,1
ENSDARG00000036462,0
ENSDARG00000019897,0
ENSDARG00000033411,0
ENSDARG00000078258,1
ENSDARG00000018342,0
ENSDARG00000091128,0
ENSDARG00000054036,0
ENSDARG00000046010,5
ENSDARG00000109923,0
ENSDARG00000004154,0
ENSDARG00000021697,0
ENSDARG00000042929,0
ENSDARG00000054389,0
ENSDARG00000093535,9
ENSDARG00000060847,1
ENSDARG00000060829,0
ENSDARG00000042962,9
ENSDARG00000060922,2
ENSDARG00000054501,2
ENSDARG00000038156,1
ENSDARG00000086266,0
ENSDARG00000112575,1
ENSDARG00000038159,1
ENSDARG00000008170,4
ENSDARG00000015978,100
ENSDARG00000017234,0
ENSDARG00000028559,1
ENSDARG00000011611,7
ENSDARG00000010603,0
ENSDARG00000011190,0
ENSDARG00000058476,2
ENSDARG00000089340,0
ENSDARG00000116344,3
ENSDARG00000087243,33
ENSDARG00000090219,0
ENSDARG00000117289,0
ENSDARG00000116988,0
ENSDARG00000068593,0
ENSDARG00000007531,1
ENSDARG00000054534,2
ENSDARG00000111089,0
ENSDARG00000099727,0
ENSDARG00000104846,0
ENSDARG00000010732,0
ENSDARG00000035914,1
ENSDARG00000009401,10
ENSDARG00000068516,15
ENSDARG00000060877,0
ENSDARG00000073665,3
ENSDARG00000098512,3
ENSDARG00000080612,0
ENSDARG00000029764,8
ENSDARG00000011825,5
ENSDARG00000036028,2
ENSDARG00000017168,0
ENSDARG00000095585,0
ENSDARG00000073675,0
ENSDARG00000060871,0
ENSDARG00000036031,0
ENSDARG00000094692,0
ENSDARG00000014059,2
ENSDARG00000030781,9
ENSDARG00000068507,148
ENSDARG00000024548,80
ENSDARG00000104094,0
ENSDARG00000102803,0
ENSDARG00000117530,0
ENSDARG00000117699,0
ENSDARG00000101282,0
ENSDARG00000115248,0
ENSDARG00000099080,1
ENSDARG00000105231,6
ENSDARG00000099913,0
ENSDARG00000079483,0
ENSDARG00000037229,25
ENSDARG00000111759,0
ENSDARG00000060627,0
ENSDARG00000117504,0
ENSDARG00000103752,0
ENSDARG00000114742,1
ENSDARG00000053963,0
ENSDARG00000100594,0
ENSDARG00000099155,0
ENSDARG00000102632,78
ENSDARG00000101557,8
ENSDARG00000100967,0
ENSDARG00000102900,0
ENSDARG00000104387,2
ENSDARG00000101143,1
ENSDARG00000106627,0
ENSDARG00000104643,0
ENSDARG00000099633,9
ENSDARG00000102380,0
ENSDARG00000098700,0
ENSDARG00000103546,0
ENSDARG00000116491,68
ENSDARG00000102389,0
ENSDARG00000103470,0
ENSDARG00000098296,1
ENSDARG00000100116,4
ENSDARG00000098361,3
ENSDARG00000100089,0
ENSDARG00000103428,5
ENSDARG00000101719,1
ENSDARG00000099875,0
ENSDARG00000098683,1
ENSDARG00000103994,88
ENSDARG00000109770,0
ENSDARG00000069977,7
ENSDARG00000086216,15
ENSDARG00000088347,0
ENSDARG00000011407,45
ENSDARG00000117448,3
ENSDARG00000109859,0
ENSDARG00000063527,1
ENSDARG00000101616,0
ENSDARG00000087937,0
ENSDARG00000075748,0
ENSDARG00000077934,5
ENSDARG00000059342,0
ENSDARG00000117291,8
ENSDARG00000101413,2
ENSDARG00000021059,11
ENSDARG00000045016,2
ENSDARG00000024295,4
ENSDARG00000076518,2
ENSDARG00000078533,0
ENSDARG00000045015,0
ENSDARG00000097003,0
ENSDARG00000045017,1
ENSDARG00000082245,0
ENSDARG00000109591,0
ENSDARG00000074906,0
ENSDARG00000034624,1
ENSDARG00000059404,2
ENSDARG00000004282,0
ENSDARG00000109176,0
ENSDARG00000063466,2
ENSDARG00000070922,73
ENSDARG00000097050,0
ENSDARG00000059406,2
ENSDARG00000105417,0
ENSDARG00000007630,1
ENSDARG00000105469,0
ENSDARG00000086655,0
ENSDARG00000100728,0
ENSDARG00000091851,0
ENSDARG00000105326,0
ENSDARG00000031848,0
ENSDARG00000101054,0
ENSDARG00000111805,0
ENSDARG00000102617,0
ENSDARG00000100795,4
ENSDARG00000106471,0
ENSDARG00000103730,7
ENSDARG00000100157,2
ENSDARG00000102893,0
ENSDARG00000105329,0
ENSDARG00000039647,22
ENSDARG00000105313,0
ENSDARG00000087981,1
ENSDARG00000063433,4
ENSDARG00000007955,4
ENSDARG00000077717,143
ENSDARG00000091799,0
ENSDARG00000076248,0
ENSDARG00000019304,2
ENSDARG00000014138,1
ENSDARG00000016783,10
ENSDARG00000045025,1
ENSDARG00000115046,0
ENSDARG00000073787,1
ENSDARG00000032264,2
ENSDARG00000097592,0
ENSDARG00000075504,0
ENSDARG00000104649,0
ENSDARG00000097827,7
ENSDARG00000044179,7
ENSDARG00000105362,0
ENSDARG00000096842,0
ENSDARG00000059370,0
ENSDARG00000054003,1
ENSDARG00000016391,1
ENSDARG00000113877,1
ENSDARG00000103133,1
ENSDARG00000102631,0
ENSDARG00000106838,0
ENSDARG00000101954,0
ENSDARG00000101308,0
ENSDARG00000011020,0
ENSDARG00000070939,1
ENSDARG00000104858,0
ENSDARG00000070941,0
ENSDARG00000091637,0
ENSDARG00000041875,11
ENSDARG00000091702,0
ENSDARG00000090820,0
ENSDARG00000112667,2
ENSDARG00000086133,0
ENSDARG00000111669,0
ENSDARG00000098175,0
ENSDARG00000090976,0
ENSDARG00000007207,0
ENSDARG00000098181,0
ENSDARG00000078076,0
ENSDARG00000105398,0
ENSDARG00000101048,0
ENSDARG00000002897,3
ENSDARG00000105387,0
ENSDARG00000105440,0
ENSDARG00000076652,0
ENSDARG00000077095,15
ENSDARG00000038414,0
ENSDARG00000059399,1
ENSDARG00000059400,4
ENSDARG00000028721,6
ENSDARG00000031560,1
ENSDARG00000098691,1
ENSDARG00000045023,2
ENSDARG00000009733,0
ENSDARG00000070919,0
ENSDARG00000080608,0
ENSDARG00000078497,4
ENSDARG00000091298,18
ENSDARG00000091557,0
ENSDARG00000026577,1
ENSDARG00000059357,6
ENSDARG00000028306,1
ENSDARG00000045014,18
ENSDARG00000091574,1
ENSDARG00000020840,1
ENSDARG00000099240,2
ENSDARG00000074565,1
ENSDARG00000005699,3
ENSDARG00000115782,0
ENSDARG00000101387,5
ENSDARG00000055011,0
ENSDARG00000055014,0
ENSDARG00000038199,3
ENSDARG00000060725,0
ENSDARG00000055036,1
ENSDARG00000055053,1
ENSDARG00000059327,0
ENSDARG00000059323,7
ENSDARG00000003877,1
ENSDARG00000112857,0
ENSDARG00000006219,5
ENSDARG00000040157,1
ENSDARG00000059298,13
ENSDARG00000040152,3
ENSDARG00000029474,4
ENSDARG00000116980,0
ENSDARG00000030632,5
ENSDARG00000102650,0
ENSDARG00000086300,1
ENSDARG00000100321,0
ENSDARG00000113956,0
ENSDARG00000112678,0
ENSDARG00000112855,0
ENSDARG00000104993,0
ENSDARG00000045006,2
ENSDARG00000006963,1
ENSDARG00000085825,0
ENSDARG00000011945,1
ENSDARG00000084678,0
ENSDARG00000025559,1
ENSDARG00000090675,5
ENSDARG00000074221,1
ENSDARG00000063254,0
ENSDARG00000070843,4
ENSDARG00000089646,2
ENSDARG00000074552,33
ENSDARG00000070844,78
ENSDARG00000070846,5
ENSDARG00000070849,219
ENSDARG00000076620,0
ENSDARG00000076074,13
ENSDARG00000077229,0
ENSDARG00000018650,0
ENSDARG00000045003,2
ENSDARG00000077526,3
ENSDARG00000105292,0
ENSDARG00000082005,0
ENSDARG00000089071,1
ENSDARG00000003165,6
ENSDARG00000059177,12
ENSDARG00000010096,0
ENSDARG00000113372,0
ENSDARG00000074772,2
ENSDARG00000013016,0
ENSDARG00000074519,0
ENSDARG00000070873,10
ENSDARG00000008890,0
ENSDARG00000008727,1
ENSDARG00000098608,2
ENSDARG00000107978,0
ENSDARG00000079849,0
ENSDARG00000114350,0
ENSDARG00000042777,22
ENSDARG00000115939,0
ENSDARG00000109392,0
ENSDARG00000110997,0
ENSDARG00000098908,1
ENSDARG00000003968,0
ENSDARG00000027744,8
ENSDARG00000103967,0
ENSDARG00000095559,1
ENSDARG00000098564,0
ENSDARG00000002411,0
ENSDARG00000093251,0
ENSDARG00000043835,1
ENSDARG00000023852,9
ENSDARG00000107203,0
ENSDARG00000012899,2
ENSDARG00000053876,3
ENSDARG00000076076,0
ENSDARG00000098431,8
ENSDARG00000105436,0
ENSDARG00000089230,2
ENSDARG00000070048,0
ENSDARG00000055093,5
ENSDARG00000074904,3
ENSDARG00000088362,0
ENSDARG00000018260,0
ENSDARG00000105967,0
ENSDARG00000097452,1
ENSDARG00000081946,0
ENSDARG00000083266,0
ENSDARG00000080372,0
ENSDARG00000081802,0
ENSDARG00000074848,7
ENSDARG00000024047,38
ENSDARG00000013776,0
ENSDARG00000076110,2
ENSDARG00000090253,2
ENSDARG00000087349,0
ENSDARG00000103619,3
ENSDARG00000063007,6
ENSDARG00000028066,5
ENSDARG00000075629,0
ENSDARG00000016448,0
ENSDARG00000013653,0
ENSDARG00000069356,2
ENSDARG00000097499,0
ENSDARG00000097035,0
ENSDARG00000101568,0
ENSDARG00000062973,4
ENSDARG00000001782,0
ENSDARG00000062977,1
ENSDARG00000007024,14
ENSDARG00000077918,0
ENSDARG00000104195,0
ENSDARG00000116762,0
ENSDARG00000105457,0
ENSDARG00000115884,0
ENSDARG00000103910,0
ENSDARG00000001712,0
ENSDARG00000117477,0
ENSDARG00000058696,4
ENSDARG00000095163,0
ENSDARG00000100658,0
ENSDARG00000086489,0
ENSDARG00000101839,0
ENSDARG00000098657,0
ENSDARG00000117688,1
ENSDARG00000077710,0
ENSDARG00000088199,0
ENSDARG00000007278,0
ENSDARG00000079742,2
ENSDARG00000100816,1
ENSDARG00000018971,3
ENSDARG00000063133,8
ENSDARG00000076259,0
ENSDARG00000063100,9
ENSDARG00000102570,0
ENSDARG00000074023,2
ENSDARG00000002494,1
ENSDARG00000077474,1
ENSDARG00000053113,1
ENSDARG00000115516,0
ENSDARG00000075433,33
ENSDARG00000007715,2
ENSDARG00000006242,26
ENSDARG00000073699,31
ENSDARG00000098623,0
ENSDARG00000058824,2
ENSDARG00000017337,3
ENSDARG00000111072,0
ENSDARG00000111350,0
ENSDARG00000116002,0
ENSDARG00000104394,0
ENSDARG00000110564,0
ENSDARG00000113733,0
ENSDARG00000088785,0
ENSDARG00000112716,0
ENSDARG00000112654,0
ENSDARG00000091697,0
ENSDARG00000105097,0
ENSDARG00000112413,0
ENSDARG00000116521,0
ENSDARG00000094335,0
ENSDARG00000115645,0
ENSDARG00000116411,1
ENSDARG00000088254,0
ENSDARG00000088552,0
ENSDARG00000109401,0
ENSDARG00000113891,0
ENSDARG00000113131,0
ENSDARG00000112873,0
ENSDARG00000113323,0
ENSDARG00000116132,0
ENSDARG00000115919,0
ENSDARG00000109517,0
ENSDARG00000110849,0
ENSDARG00000112394,0
ENSDARG00000086128,0
ENSDARG00000044976,2
ENSDARG00000114626,0
ENSDARG00000114084,0
ENSDARG00000044975,8
ENSDARG00000044973,0
ENSDARG00000036840,54
ENSDARG00000019365,2
ENSDARG00000117418,0
ENSDARG00000074508,3
ENSDARG00000104692,0
ENSDARG00000070787,17
ENSDARG00000009942,1
ENSDARG00000102054,0
ENSDARG00000056838,0
ENSDARG00000058663,0
ENSDARG00000045298,7
ENSDARG00000102146,8
ENSDARG00000077988,0
ENSDARG00000086998,2
ENSDARG00000076763,2
ENSDARG00000077018,0
ENSDARG00000102310,0
ENSDARG00000044942,6
ENSDARG00000044943,6
ENSDARG00000099163,0
ENSDARG00000113506,0
ENSDARG00000087944,0
ENSDARG00000089845,0
ENSDARG00000113172,0
ENSDARG00000089201,0
ENSDARG00000114837,0
ENSDARG00000022334,0
ENSDARG00000112313,0
ENSDARG00000112225,2
ENSDARG00000014356,2
ENSDARG00000089848,0
ENSDARG00000115036,0
ENSDARG00000086634,0
ENSDARG00000087060,0
ENSDARG00000070812,0
ENSDARG00000111064,0
ENSDARG00000114352,0
ENSDARG00000110460,0
ENSDARG00000112443,0
ENSDARG00000115976,0
ENSDARG00000116455,0
ENSDARG00000109767,0
ENSDARG00000110258,0
ENSDARG00000116818,0
ENSDARG00000115624,0
ENSDARG00000115291,0
ENSDARG00000115384,0
ENSDARG00000113868,0
ENSDARG00000114105,0
ENSDARG00000113827,0
ENSDARG00000109708,0
ENSDARG00000114254,0
ENSDARG00000110209,0
ENSDARG00000110939,0
ENSDARG00000115022,0
ENSDARG00000109500,0
ENSDARG00000112365,0
ENSDARG00000111095,0
ENSDARG00000115079,0
ENSDARG00000103999,0
ENSDARG00000094196,0
ENSDARG00000110117,0
ENSDARG00000091337,0
ENSDARG00000116576,0
ENSDARG00000112836,0
ENSDARG00000113889,0
ENSDARG00000115479,0
ENSDARG00000112210,0
ENSDARG00000111826,0
ENSDARG00000110591,0
ENSDARG00000087770,0
ENSDARG00000113484,0
ENSDARG00000113874,0
ENSDARG00000115683,0
ENSDARG00000117058,0
ENSDARG00000111163,0
ENSDARG00000111245,0
ENSDARG00000114253,0
ENSDARG00000116328,0
ENSDARG00000115298,0
ENSDARG00000116384,0
ENSDARG00000109379,0
ENSDARG00000113994,0
ENSDARG00000116946,0
ENSDARG00000112266,0
ENSDARG00000117196,0
ENSDARG00000113079,0
ENSDARG00000098483,0
ENSDARG00000116452,0
ENSDARG00000098682,0
ENSDARG00000116389,0
ENSDARG00000101099,0
ENSDARG00000112907,0
ENSDARG00000100754,0
ENSDARG00000115184,0
ENSDARG00000117197,0
ENSDARG00000113540,0
ENSDARG00000110231,0
ENSDARG00000111044,0
ENSDARG00000115772,0
ENSDARG00000113225,0
ENSDARG00000077475,0
ENSDARG00000109470,0
ENSDARG00000088658,0
ENSDARG00000087435,0
ENSDARG00000058504,7
ENSDARG00000058448,2
ENSDARG00000015208,5
ENSDARG00000103622,0
ENSDARG00000001969,1
ENSDARG00000035074,0
ENSDARG00000027403,2
ENSDARG00000058416,0
ENSDARG00000099142,0
ENSDARG00000070724,0
ENSDARG00000089681,8
ENSDARG00000074016,0
ENSDARG00000100764,0
ENSDARG00000103735,3
ENSDARG00000096993,0
ENSDARG00000043705,0
ENSDARG00000018411,1
ENSDARG00000105475,0
ENSDARG00000070083,192
ENSDARG00000070078,11
ENSDARG00000086505,1
ENSDARG00000102434,0
ENSDARG00000010789,4
ENSDARG00000114260,0
ENSDARG00000070073,0
ENSDARG00000020761,11
ENSDARG00000076148,0
ENSDARG00000095540,0
ENSDARG00000100968,1
ENSDARG00000041113,2
ENSDARG00000104802,0
ENSDARG00000106151,0
ENSDARG00000083580,0
ENSDARG00000098667,1
ENSDARG00000060442,2
ENSDARG00000097955,0
ENSDARG00000040779,1
ENSDARG00000028552,1
ENSDARG00000026882,6
ENSDARG00000104047,4
ENSDARG00000018671,0
ENSDARG00000100639,0
ENSDARG00000070059,1
ENSDARG00000031907,6
ENSDARG00000101341,1
ENSDARG00000099220,0
ENSDARG00000079740,2
ENSDARG00000070056,0
ENSDARG00000078504,1
ENSDARG00000098277,0
ENSDARG00000019941,7
ENSDARG00000100601,0
ENSDARG00000104286,0
ENSDARG00000101381,0
ENSDARG00000099121,0
ENSDARG00000109671,0
ENSDARG00000101744,3
ENSDARG00000103243,0
ENSDARG00000099691,0
ENSDARG00000104204,1
ENSDARG00000009724,1
ENSDARG00000069481,0
ENSDARG00000044925,1
ENSDARG00000044924,0
ENSDARG00000101845,0
ENSDARG00000102454,0
ENSDARG00000100605,0
ENSDARG00000099688,0
ENSDARG00000098571,0
ENSDARG00000103059,0
ENSDARG00000095672,2
ENSDARG00000112412,0
ENSDARG00000087346,2
ENSDARG00000098971,0
ENSDARG00000098453,6
ENSDARG00000058256,3
ENSDARG00000070714,0
ENSDARG00000077082,2
ENSDARG00000112277,0
ENSDARG00000100002,1
ENSDARG00000094327,0
ENSDARG00000005738,7
ENSDARG00000114737,1
ENSDARG00000112374,0
ENSDARG00000058683,0
ENSDARG00000058225,13
ENSDARG00000058220,8
ENSDARG00000077471,0
ENSDARG00000020497,8
ENSDARG00000058208,2
ENSDARG00000075625,5
ENSDARG00000070698,4
ENSDARG00000116421,0
ENSDARG00000099436,0
ENSDARG00000044914,16
ENSDARG00000105445,7
ENSDARG00000092254,0
ENSDARG00000105506,0
ENSDARG00000111469,0
ENSDARG00000088837,0
ENSDARG00000062471,0
ENSDARG00000022853,0
ENSDARG00000057997,2
ENSDARG00000057987,2
ENSDARG00000100891,0
ENSDARG00000117586,0
ENSDARG00000096988,0
ENSDARG00000016773,1
ENSDARG00000012674,0
ENSDARG00000009727,0
ENSDARG00000019797,4
ENSDARG00000097323,0
ENSDARG00000077741,0
ENSDARG00000105499,0
ENSDARG00000079534,0
ENSDARG00000117514,0
ENSDARG00000092026,0
ENSDARG00000113425,0
ENSDARG00000116193,0
ENSDARG00000060954,0
ENSDARG00000089086,6
ENSDARG00000013694,0
ENSDARG00000109830,0
ENSDARG00000070651,5
ENSDARG00000088801,6
ENSDARG00000057940,24
ENSDARG00000007601,3
ENSDARG00000077404,5
ENSDARG00000107785,0
ENSDARG00000096939,0
ENSDARG00000040764,34
ENSDARG00000002037,1
ENSDARG00000057708,4
ENSDARG00000098068,0
ENSDARG00000003169,6
ENSDARG00000070666,2
ENSDARG00000077778,2
ENSDARG00000082473,0
ENSDARG00000037593,1
ENSDARG00000085780,0
ENSDARG00000070672,0
ENSDARG00000070674,10
ENSDARG00000074804,3
ENSDARG00000015394,1
ENSDARG00000037587,3
ENSDARG00000027183,1
ENSDARG00000043661,0
ENSDARG00000086324,1
ENSDARG00000100101,0
