"gene","genecount"
"ENSDARG00000099104",421
"ENSDARG00000102407",12
"ENSDARG00000102097",1
"ENSDARG00000099319",0
"ENSDARG00000099640",23
"ENSDARG00000104071",20
"ENSDARG00000102746",1
"ENSDARG00000103929",31
"ENSDARG00000101073",0
"ENSDARG00000100223",150
"ENSDARG00000096573",0
"ENSDARG00000100782",9
"ENSDARG00000034862",26
"ENSDARG00000075827",15
"ENSDARG00000088581",158
"ENSDARG00000076900",3
"ENSDARG00000013802",0
"ENSDARG00000096578",73
"ENSDARG00000109848",0
"ENSDARG00000100181",5
"ENSDARG00000029936",15
"ENSDARG00000041589",0
"ENSDARG00000041592",15
"ENSDARG00000075108",6
"ENSDARG00000016304",21
"ENSDARG00000058803",29
"ENSDARG00000063385",105
"ENSDARG00000007804",17
"ENSDARG00000068261",19
"ENSDARG00000063371",40
"ENSDARG00000078751",102
"ENSDARG00000078878",17
"ENSDARG00000016343",9
"ENSDARG00000023678",31
"ENSDARG00000011299",46
"ENSDARG00000041575",11
"ENSDARG00000058962",9
"ENSDARG00000089799",0
"ENSDARG00000075325",45
"ENSDARG00000041570",15
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",4
"ENSDARG00000014313",51
"ENSDARG00000104279",860
"ENSDARG00000103783",43
"ENSDARG00000103519",8
"ENSDARG00000100307",11
"ENSDARG00000101089",18
"ENSDARG00000115421",6
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",9
"ENSDARG00000080051",0
"ENSDARG00000067781",1
"ENSDARG00000099108",6
"ENSDARG00000001870",2090
"ENSDARG00000002791",1056
"ENSDARG00000007739",118
"ENSDARG00000039131",55
"ENSDARG00000040252",21
"ENSDARG00000089477",82
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",8
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",293
"ENSDARG00000040246",3
"ENSDARG00000040245",286
"ENSDARG00000082290",0
"ENSDARG00000074381",254
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",2
"ENSDARG00000070581",2
"ENSDARG00000096559",0
"ENSDARG00000103156",38
"ENSDARG00000103647",11
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",51
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",71
"ENSDARG00000033928",100
"ENSDARG00000031164",149
"ENSDARG00000037777",13
"ENSDARG00000016706",13
"ENSDARG00000030350",6
"ENSDARG00000006526",1449
"ENSDARG00000077688",25
"ENSDARG00000096546",170
"ENSDARG00000092671",75
"ENSDARG00000113935",10
