"gene","genecount"
"ENSDARG00000099104",185
"ENSDARG00000102407",0
"ENSDARG00000102097",5
"ENSDARG00000099319",0
"ENSDARG00000099640",11
"ENSDARG00000104071",6
"ENSDARG00000102746",0
"ENSDARG00000103929",29
"ENSDARG00000101073",0
"ENSDARG00000100223",81
"ENSDARG00000096573",0
"ENSDARG00000100782",16
"ENSDARG00000034862",6
"ENSDARG00000075827",14
"ENSDARG00000088581",47
"ENSDARG00000076900",3
"ENSDARG00000013802",2
"ENSDARG00000096578",30
"ENSDARG00000109848",0
"ENSDARG00000100181",6
"ENSDARG00000029936",7
"ENSDARG00000041589",1
"ENSDARG00000041592",1
"ENSDARG00000075108",0
"ENSDARG00000016304",1
"ENSDARG00000058803",22
"ENSDARG00000063385",61
"ENSDARG00000007804",22
"ENSDARG00000068261",10
"ENSDARG00000063371",13
"ENSDARG00000078751",48
"ENSDARG00000078878",5
"ENSDARG00000016343",15
"ENSDARG00000023678",15
"ENSDARG00000011299",42
"ENSDARG00000041575",4
"ENSDARG00000058962",3
"ENSDARG00000089799",0
"ENSDARG00000075325",17
"ENSDARG00000041570",7
"ENSDARG00000113329",2
"ENSDARG00000081781",0
"ENSDARG00000058996",0
"ENSDARG00000014313",26
"ENSDARG00000104279",500
"ENSDARG00000103783",18
"ENSDARG00000103519",18
"ENSDARG00000100307",14
"ENSDARG00000101089",4
"ENSDARG00000115421",1
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",0
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",6
"ENSDARG00000001870",1479
"ENSDARG00000002791",778
"ENSDARG00000007739",90
"ENSDARG00000039131",38
"ENSDARG00000040252",11
"ENSDARG00000089477",25
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",6
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",128
"ENSDARG00000040246",3
"ENSDARG00000040245",210
"ENSDARG00000082290",0
"ENSDARG00000074381",208
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",25
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",20
"ENSDARG00000103647",5
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",25
