"gene","genecount"
"ENSDARG00000099104",49
"ENSDARG00000102407",0
"ENSDARG00000102097",0
"ENSDARG00000099319",0
"ENSDARG00000099640",0
"ENSDARG00000104071",1
"ENSDARG00000102746",0
"ENSDARG00000103929",1
"ENSDARG00000101073",0
"ENSDARG00000100223",16
"ENSDARG00000096573",0
"ENSDARG00000100782",3
"ENSDARG00000034862",1
"ENSDARG00000075827",4
"ENSDARG00000088581",5
"ENSDARG00000076900",4
"ENSDARG00000013802",3
"ENSDARG00000096578",12
"ENSDARG00000109848",0
"ENSDARG00000100181",0
"ENSDARG00000029936",1
"ENSDARG00000041589",0
"ENSDARG00000041592",0
"ENSDARG00000075108",0
"ENSDARG00000016304",7
"ENSDARG00000058803",6
"ENSDARG00000063385",13
"ENSDARG00000007804",2
"ENSDARG00000068261",5
"ENSDARG00000063371",13
"ENSDARG00000078751",23
"ENSDARG00000078878",7
"ENSDARG00000016343",5
"ENSDARG00000023678",15
"ENSDARG00000011299",32
"ENSDARG00000041575",7
"ENSDARG00000058962",0
"ENSDARG00000089799",0
"ENSDARG00000075325",13
"ENSDARG00000041570",0
"ENSDARG00000113329",0
"ENSDARG00000081781",0
"ENSDARG00000058996",0
"ENSDARG00000014313",17
"ENSDARG00000104279",191
"ENSDARG00000103783",9
"ENSDARG00000103519",11
"ENSDARG00000100307",12
"ENSDARG00000101089",0
"ENSDARG00000115421",4
"ENSDARG00000115673",0
"ENSDARG00000116514",0
"ENSDARG00000103469",0
"ENSDARG00000117321",0
"ENSDARG00000087646",0
"ENSDARG00000080051",0
"ENSDARG00000067781",0
"ENSDARG00000099108",3
"ENSDARG00000001870",410
"ENSDARG00000002791",210
"ENSDARG00000007739",51
"ENSDARG00000039131",10
"ENSDARG00000040252",6
"ENSDARG00000089477",27
"ENSDARG00000093102",0
"ENSDARG00000095102",0
"ENSDARG00000040250",0
"ENSDARG00000075505",0
"ENSDARG00000010376",0
"ENSDARG00000033684",0
"ENSDARG00000040247",0
"ENSDARG00000078743",0
"ENSDARG00000018460",38
"ENSDARG00000040246",0
"ENSDARG00000040245",56
"ENSDARG00000082290",0
"ENSDARG00000074381",35
"ENSDARG00000095179",0
"ENSDARG00000084484",0
"ENSDARG00000070579",0
"ENSDARG00000038248",1
"ENSDARG00000070581",0
"ENSDARG00000096559",0
"ENSDARG00000103156",0
"ENSDARG00000103647",2
"ENSDARG00000104805",0
"ENSDARG00000100273",0
"ENSDARG00000104910",0
"ENSDARG00000099103",0
"ENSDARG00000098078",0
"ENSDARG00000104155",0
"ENSDARG00000117575",0
"ENSDARG00000088916",0
"ENSDARG00000098769",1
"ENSDARG00000104115",0
"ENSDARG00000102013",0
"ENSDARG00000117775",0
"ENSDARG00000082581",0
"ENSDARG00000078308",13
"ENSDARG00000033928",30
"ENSDARG00000031164",60
"ENSDARG00000037777",7
"ENSDARG00000016706",14
"ENSDARG00000030350",0
"ENSDARG00000006526",318
"ENSDARG00000077688",6
"ENSDARG00000096546",21
