"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","Fluoxetine",FALSE,"ld_pearson",-36.2520690217129,"Dose1","A"
"2","Fluoxetine",FALSE,"ld_pearson",-37.077737111698,"Dose1","A"
"3","Fluoxetine",FALSE,"ld_pearson",-9.08567317068024,"Dose1","A"
"4","Fluoxetine",FALSE,"ld_pearson",12.475589836704,"Dose1","B"
"5","Fluoxetine",FALSE,"ld_pearson",-82.0290029776174,"Dose1","B"
"6","Fluoxetine",FALSE,"ld_pearson",-8.57226612208764,"Dose1","B"
"7","Fluoxetine",FALSE,"ld_pearson",-57.4405725881936,"Dose1","C"
"8","Fluoxetine",FALSE,"ld_pearson",-41.3966703976309,"Dose1","C"
"9","Fluoxetine",FALSE,"ld_pearson",-48.2991001762999,"Dose1","C"
"10","Fluoxetine",FALSE,"ld_pearson",-29.4234257458461,"Dose2","A"
"11","Fluoxetine",FALSE,"ld_pearson",-4.45326280358277,"Dose2","A"
"12","Fluoxetine",FALSE,"ld_pearson",-2.16478692412446,"Dose2","A"
"13","Fluoxetine",FALSE,"ld_pearson",8.37007958520275,"Dose2","B"
"14","Fluoxetine",FALSE,"ld_pearson",5.1118913271109,"Dose2","B"
"15","Fluoxetine",FALSE,"ld_pearson",5.17795327365175,"Dose2","B"
"16","Fluoxetine",FALSE,"ld_pearson",-19.0528461607369,"Dose2","C"
"17","Fluoxetine",FALSE,"ld_pearson",-34.0319386887711,"Dose2","C"
"18","Fluoxetine",FALSE,"ld_pearson",-16.8710193871689,"Dose2","C"
"19","Fluoxetine",FALSE,"ld_pearson",3.14211955634036,"Dose3","A"
"20","Fluoxetine",FALSE,"ld_pearson",-4.19362802014498,"Dose3","A"
"21","Fluoxetine",FALSE,"ld_pearson",-8.72582320989362,"Dose3","A"
"22","Fluoxetine",FALSE,"ld_pearson",-49.0324546169718,"Dose3","B"
"23","Fluoxetine",FALSE,"ld_pearson",-43.7007464908844,"Dose3","B"
"24","Fluoxetine",FALSE,"ld_pearson",-5.18216386387432,"Dose3","B"
"25","Fluoxetine",FALSE,"ld_pearson",-36.123633341039,"Dose3","C"
"26","Fluoxetine",FALSE,"ld_pearson",-28.8912454546348,"Dose3","C"
"27","Fluoxetine",FALSE,"ld_pearson",-41.7518595316169,"Dose3","C"
"28","Fluoxetine",FALSE,"ld_pearson",1.15593750789131,"Dose4","A"
"29","Fluoxetine",FALSE,"ld_pearson",-12.3151755689527,"Dose4","A"
"30","Fluoxetine",FALSE,"ld_pearson",-78.8332706350706,"Dose4","A"
"31","Fluoxetine",FALSE,"ld_pearson",-1.6592729651271,"Dose4","B"
"32","Fluoxetine",FALSE,"ld_pearson",-32.5527948561917,"Dose4","B"
"33","Fluoxetine",FALSE,"ld_pearson",-19.3031153885152,"Dose4","B"
"34","Fluoxetine",FALSE,"ld_pearson",0.239231578442741,"Dose4","C"
"35","Fluoxetine",FALSE,"ld_pearson",8.77864075397738,"Dose4","C"
"36","Fluoxetine",FALSE,"ld_pearson",-27.3268030501755,"Dose4","C"
"37","Fluoxetine",FALSE,"ld_pearson",5.69935008556925,"Dose5","A"
"38","Fluoxetine",FALSE,"ld_pearson",9.1910226376491,"Dose5","A"
"39","Fluoxetine",FALSE,"ld_pearson",-35.458952223923,"Dose5","A"
"40","Fluoxetine",FALSE,"ld_pearson",1.74362077544774,"Dose5","B"
"41","Fluoxetine",FALSE,"ld_pearson",-39.0622678922926,"Dose5","B"
"42","Fluoxetine",FALSE,"ld_pearson",9.36988547964894,"Dose5","B"
"43","Fluoxetine",FALSE,"ld_pearson",-28.1049948759116,"Dose5","C"
"44","Fluoxetine",FALSE,"ld_pearson",-88.2037651666359,"Dose5","C"
"45","Fluoxetine",FALSE,"ld_pearson",-37.715007425826,"Dose5","C"
"46","Fluoxetine",TRUE,"ld_pearson",7.14986412765748,"Control","A"
"47","Fluoxetine",TRUE,"ld_pearson",-0.788473922139289,"Control","A"
"48","Fluoxetine",TRUE,"ld_pearson",-29.0967920665888,"Control","A"
"49","Fluoxetine",TRUE,"ld_pearson",0,"Control","B"
"50","Fluoxetine",TRUE,"ld_pearson",4.12086413488562,"Control","B"
"51","Fluoxetine",TRUE,"ld_pearson",8.45301519597821,"Control","B"
"52","Fluoxetine",TRUE,"ld_pearson",5.78783872841973,"Control","C"
"53","Fluoxetine",TRUE,"ld_pearson",-32.2391865015851,"Control","C"
"54","Fluoxetine",TRUE,"ld_pearson",-9.08644841471909,"Control","C"
