"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","Prochloraz",FALSE,"ld_pearson",3.61743798343217,"Dose1","A"
"2","Prochloraz",FALSE,"ld_pearson",-68.9041013528563,"Dose1","A"
"3","Prochloraz",FALSE,"ld_pearson",0.630299600194874,"Dose1","A"
"4","Prochloraz",FALSE,"ld_pearson",-7.15785026905203,"Dose1","B"
"5","Prochloraz",FALSE,"ld_pearson",-17.6569758951208,"Dose1","B"
"6","Prochloraz",FALSE,"ld_pearson",16.0392121462637,"Dose1","B"
"7","Prochloraz",FALSE,"ld_pearson",-67.5590135144568,"Dose1","C"
"8","Prochloraz",FALSE,"ld_pearson",-35.1429724948153,"Dose1","C"
"9","Prochloraz",FALSE,"ld_pearson",-99.524638699856,"Dose1","C"
"10","Prochloraz",FALSE,"ld_pearson",16.7201877273268,"Dose2","A"
"11","Prochloraz",FALSE,"ld_pearson",18.9619038153822,"Dose2","A"
"12","Prochloraz",FALSE,"ld_pearson",-19.2229792892683,"Dose2","A"
"13","Prochloraz",FALSE,"ld_pearson",6.50401154482179,"Dose2","B"
"14","Prochloraz",FALSE,"ld_pearson",13.7805727539668,"Dose2","B"
"15","Prochloraz",FALSE,"ld_pearson",-96.1974772228782,"Dose2","B"
"16","Prochloraz",FALSE,"ld_pearson",-19.8338921227449,"Dose2","C"
"17","Prochloraz",FALSE,"ld_pearson",17.821367351084,"Dose2","C"
"18","Prochloraz",FALSE,"ld_pearson",9.23863044146975,"Dose2","C"
"19","Prochloraz",FALSE,"ld_pearson",19.9409888726644,"Dose3","A"
"20","Prochloraz",FALSE,"ld_pearson",5.46004094455847,"Dose3","A"
"21","Prochloraz",FALSE,"ld_pearson",-42.7510597346068,"Dose3","A"
"22","Prochloraz",FALSE,"ld_pearson",20.2600755169984,"Dose3","B"
"23","Prochloraz",FALSE,"ld_pearson",-17.7286252834997,"Dose3","B"
"24","Prochloraz",FALSE,"ld_pearson",14.9306923669694,"Dose3","B"
"25","Prochloraz",FALSE,"ld_pearson",-2.61191305583888,"Dose3","C"
"26","Prochloraz",FALSE,"ld_pearson",5.23572563370371,"Dose3","C"
"27","Prochloraz",FALSE,"ld_pearson",-7.07161952205084,"Dose3","C"
"28","Prochloraz",FALSE,"ld_pearson",-19.6246061251527,"Dose4","A"
"29","Prochloraz",FALSE,"ld_pearson",21.1405120856346,"Dose4","A"
"30","Prochloraz",FALSE,"ld_pearson",23.2631622647358,"Dose4","A"
"31","Prochloraz",FALSE,"ld_pearson",18.8481999006179,"Dose4","B"
"32","Prochloraz",FALSE,"ld_pearson",8.45835835796069,"Dose4","B"
"33","Prochloraz",FALSE,"ld_pearson",15.0586515194757,"Dose4","B"
"34","Prochloraz",FALSE,"ld_pearson",-19.1520101384242,"Dose4","C"
"35","Prochloraz",FALSE,"ld_pearson",8.09636597078027,"Dose4","C"
"36","Prochloraz",FALSE,"ld_pearson",15.1125213160502,"Dose4","C"
"37","Prochloraz",FALSE,"ld_pearson",12.3257408328453,"Dose5","A"
"38","Prochloraz",FALSE,"ld_pearson",15.3796704719796,"Dose5","A"
"39","Prochloraz",FALSE,"ld_pearson",20.5799608069635,"Dose5","A"
"40","Prochloraz",FALSE,"ld_pearson",-12.4592972649043,"Dose5","B"
"41","Prochloraz",FALSE,"ld_pearson",-18.4608517158363,"Dose5","B"
"42","Prochloraz",FALSE,"ld_pearson",3.13064221608033,"Dose5","B"
"43","Prochloraz",FALSE,"ld_pearson",9.04951915297075,"Dose5","C"
"44","Prochloraz",FALSE,"ld_pearson",-7.90714514774258,"Dose5","C"
"45","Prochloraz",FALSE,"ld_pearson",-31.4225197876019,"Dose5","C"
"46","Prochloraz",TRUE,"ld_pearson",-40.0186276521231,"Control","A"
"47","Prochloraz",TRUE,"ld_pearson",-18.9442084446104,"Control","A"
"48","Prochloraz",TRUE,"ld_pearson",0,"Control","A"
"49","Prochloraz",TRUE,"ld_pearson",21.7766301839275,"Control","B"
"50","Prochloraz",TRUE,"ld_pearson",-16.3317033024186,"Control","B"
"51","Prochloraz",TRUE,"ld_pearson",20.717967186811,"Control","B"
"52","Prochloraz",TRUE,"ld_pearson",-5.88977562680589,"Control","C"
"53","Prochloraz",TRUE,"ld_pearson",9.17728611249569,"Control","C"
"54","Prochloraz",TRUE,"ld_pearson",8.49790359203129,"Control","C"
