G12,Counts
ENSDARG00000023448,0
ENSDARG00000023472,21
ENSDARG00000023479,0
ENSDARG00000023484,0
ENSDARG00000023495,5
ENSDARG00000023498,0
ENSDARG00000023508,0
ENSDARG00000023519,0
ENSDARG00000023526,0
ENSDARG00000023532,10
ENSDARG00000023536,79
ENSDARG00000023537,11
ENSDARG00000023542,1
ENSDARG00000023546,6
ENSDARG00000023578,1
ENSDARG00000023583,2
ENSDARG00000023584,3
ENSDARG00000023587,0
ENSDARG00000023591,6
ENSDARG00000023600,19
ENSDARG00000023627,1
ENSDARG00000023645,0
ENSDARG00000023648,0
ENSDARG00000023656,0
ENSDARG00000023659,0
ENSDARG00000023672,0
ENSDARG00000023678,29
ENSDARG00000023683,9
ENSDARG00000023694,3
ENSDARG00000023703,10
ENSDARG00000023712,7
ENSDARG00000023713,12
ENSDARG00000023722,0
ENSDARG00000023724,6
ENSDARG00000023759,3
ENSDARG00000023766,3
ENSDARG00000023768,0
ENSDARG00000023771,0
ENSDARG00000023797,79
ENSDARG00000023814,24
ENSDARG00000023815,18
ENSDARG00000023820,4
ENSDARG00000023840,0
ENSDARG00000023852,0
ENSDARG00000023858,7
ENSDARG00000023861,0
ENSDARG00000023868,41
ENSDARG00000023878,18
ENSDARG00000023886,39
ENSDARG00000023900,0
ENSDARG00000023903,6
ENSDARG00000023914,17
ENSDARG00000023916,19
ENSDARG00000023920,9
ENSDARG00000023927,0
ENSDARG00000023933,31
ENSDARG00000023940,10
ENSDARG00000023950,0
ENSDARG00000023952,4
ENSDARG00000023958,0
ENSDARG00000023963,8
ENSDARG00000023967,54
ENSDARG00000023988,5
ENSDARG00000023989,0
ENSDARG00000023999,0
ENSDARG00000024006,0
ENSDARG00000024017,0
ENSDARG00000024026,0
ENSDARG00000024030,1
ENSDARG00000024032,0
ENSDARG00000024047,10
ENSDARG00000024090,0
ENSDARG00000024092,0
ENSDARG00000024101,13
ENSDARG00000024109,3
ENSDARG00000024112,0
ENSDARG00000024116,0
ENSDARG00000024124,0
ENSDARG00000024139,0
ENSDARG00000024141,3
ENSDARG00000024160,0
ENSDARG00000024167,3
ENSDARG00000024184,3
ENSDARG00000024189,2
ENSDARG00000024195,2
ENSDARG00000024204,4
ENSDARG00000024208,0
ENSDARG00000024209,0
ENSDARG00000024211,0
ENSDARG00000024219,57
ENSDARG00000024229,5
ENSDARG00000024276,22
ENSDARG00000024277,0
ENSDARG00000024278,0
ENSDARG00000024295,5
ENSDARG00000024299,12
ENSDARG00000024306,18
ENSDARG00000024311,0
ENSDARG00000024314,0
ENSDARG00000024317,0
ENSDARG00000024324,31
ENSDARG00000024325,0
ENSDARG00000024365,0
ENSDARG00000024381,0
ENSDARG00000024398,5
ENSDARG00000024416,0
ENSDARG00000024431,0
ENSDARG00000024433,28
ENSDARG00000024443,1
ENSDARG00000024465,13
ENSDARG00000024471,0
ENSDARG00000024478,8
ENSDARG00000024479,0
ENSDARG00000024488,35
ENSDARG00000024492,8
ENSDARG00000024503,0
ENSDARG00000024522,0
ENSDARG00000024537,1
ENSDARG00000024540,0
ENSDARG00000024546,0
ENSDARG00000024548,40
ENSDARG00000024560,0
ENSDARG00000024561,8
ENSDARG00000024564,0
ENSDARG00000024575,1
ENSDARG00000024588,0
ENSDARG00000024598,12
ENSDARG00000024602,0
ENSDARG00000024619,6
ENSDARG00000024631,0
ENSDARG00000024642,12
ENSDARG00000024651,4
ENSDARG00000024654,0
ENSDARG00000024669,0
ENSDARG00000024681,0
ENSDARG00000024687,0
ENSDARG00000024693,5
ENSDARG00000024694,25
ENSDARG00000024708,0
ENSDARG00000024717,0
ENSDARG00000024728,1
ENSDARG00000024740,0
ENSDARG00000024744,15
ENSDARG00000024746,20
ENSDARG00000024759,0
ENSDARG00000024771,0
ENSDARG00000024775,0
ENSDARG00000024785,41
ENSDARG00000024789,0
ENSDARG00000024815,0
ENSDARG00000024818,0
ENSDARG00000024827,0
ENSDARG00000024828,0
ENSDARG00000024829,11
ENSDARG00000024831,0
ENSDARG00000024844,34
ENSDARG00000024846,9
ENSDARG00000024847,0
ENSDARG00000024865,57
ENSDARG00000024874,25
ENSDARG00000024877,0
ENSDARG00000024894,2
ENSDARG00000024895,7
ENSDARG00000024904,0
ENSDARG00000024920,16
ENSDARG00000024933,22
ENSDARG00000024940,0
ENSDARG00000024954,0
ENSDARG00000024964,17
ENSDARG00000024966,10
ENSDARG00000024967,0
ENSDARG00000025011,25
ENSDARG00000025012,0
ENSDARG00000025013,0
ENSDARG00000025017,2
ENSDARG00000025024,0
ENSDARG00000025032,24
ENSDARG00000025033,0
ENSDARG00000025034,6
ENSDARG00000025043,0
ENSDARG00000025046,0
ENSDARG00000025071,41
ENSDARG00000025073,42
ENSDARG00000025074,4
ENSDARG00000025076,3
ENSDARG00000025081,0
ENSDARG00000025089,1
ENSDARG00000025091,20
ENSDARG00000025094,2
ENSDARG00000025106,24
ENSDARG00000025108,14
ENSDARG00000025131,0
ENSDARG00000025147,4
ENSDARG00000025150,0
ENSDARG00000025162,16
ENSDARG00000025168,0
ENSDARG00000025174,0
ENSDARG00000025187,2
ENSDARG00000025189,29
ENSDARG00000025206,49
ENSDARG00000025212,1
ENSDARG00000025218,0
ENSDARG00000025220,8
ENSDARG00000025226,0
ENSDARG00000025233,0
ENSDARG00000025254,10
ENSDARG00000025269,21
ENSDARG00000025275,0
ENSDARG00000025285,0
ENSDARG00000025299,0
ENSDARG00000025301,31
ENSDARG00000025302,6
ENSDARG00000025309,6
ENSDARG00000025311,0
ENSDARG00000025319,0
ENSDARG00000025320,3
ENSDARG00000025325,17
ENSDARG00000025326,0
ENSDARG00000025332,6
ENSDARG00000025335,0
ENSDARG00000025338,0
ENSDARG00000025340,1
ENSDARG00000025346,0
ENSDARG00000025348,2
ENSDARG00000025350,7
ENSDARG00000025372,0
ENSDARG00000025375,8
ENSDARG00000025383,0
ENSDARG00000025386,0
ENSDARG00000025391,15
ENSDARG00000025397,27
ENSDARG00000025403,0
ENSDARG00000025404,0
ENSDARG00000025420,3
ENSDARG00000025421,15
ENSDARG00000025428,0
ENSDARG00000025436,1
ENSDARG00000025465,0
ENSDARG00000025467,5
ENSDARG00000025468,1
ENSDARG00000025478,10
ENSDARG00000025495,3
ENSDARG00000025500,3
ENSDARG00000025504,9
ENSDARG00000025505,0
ENSDARG00000025507,17
ENSDARG00000025513,5
ENSDARG00000025518,13
ENSDARG00000025522,5
ENSDARG00000025535,4
ENSDARG00000025547,0
ENSDARG00000025549,1
ENSDARG00000025554,5
ENSDARG00000025555,0
ENSDARG00000025559,0
ENSDARG00000025566,44
ENSDARG00000025567,20
ENSDARG00000025576,17
ENSDARG00000025577,2
ENSDARG00000025581,0
ENSDARG00000025593,0
ENSDARG00000025595,0
ENSDARG00000025600,0
ENSDARG00000025601,0
ENSDARG00000025605,0
ENSDARG00000025607,0
ENSDARG00000025608,0
ENSDARG00000025615,0
ENSDARG00000025641,12
ENSDARG00000025658,0
ENSDARG00000025667,11
ENSDARG00000025670,3
ENSDARG00000025671,3
ENSDARG00000025672,0
ENSDARG00000025679,0
ENSDARG00000025693,1
ENSDARG00000025699,4
ENSDARG00000025703,0
ENSDARG00000025718,0
ENSDARG00000025728,140
ENSDARG00000025754,15
ENSDARG00000025757,0
ENSDARG00000025766,12
ENSDARG00000025783,0
ENSDARG00000025788,1
ENSDARG00000025789,89
ENSDARG00000025797,0
ENSDARG00000025808,0
ENSDARG00000025820,0
ENSDARG00000025824,0
ENSDARG00000025826,1
ENSDARG00000025847,10
ENSDARG00000025850,7
ENSDARG00000025854,0
ENSDARG00000025855,14
ENSDARG00000025858,3
ENSDARG00000025859,0
ENSDARG00000025866,0
ENSDARG00000025875,0
ENSDARG00000025889,25
ENSDARG00000025891,2
ENSDARG00000025899,0
ENSDARG00000025902,14
ENSDARG00000025903,0
ENSDARG00000025904,0
ENSDARG00000025912,0
ENSDARG00000025914,0
ENSDARG00000025920,32
ENSDARG00000025943,0
ENSDARG00000025948,0
ENSDARG00000025949,1
ENSDARG00000025953,0
ENSDARG00000025972,0
ENSDARG00000025974,10
ENSDARG00000025977,12
ENSDARG00000025983,0
ENSDARG00000026017,1
ENSDARG00000026024,12
ENSDARG00000026028,11
ENSDARG00000026035,0
ENSDARG00000026048,0
ENSDARG00000026049,0
ENSDARG00000026052,0
ENSDARG00000026053,7
ENSDARG00000026068,1
ENSDARG00000026070,11
ENSDARG00000026072,2
ENSDARG00000026081,0
ENSDARG00000026084,0
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,0
ENSDARG00000026137,4
ENSDARG00000026149,0
ENSDARG00000026165,52
ENSDARG00000026166,0
ENSDARG00000026170,2
ENSDARG00000026178,0
ENSDARG00000026180,36
ENSDARG00000026183,4
ENSDARG00000026185,2
ENSDARG00000026198,0
ENSDARG00000026224,0
ENSDARG00000026225,0
ENSDARG00000026229,0
ENSDARG00000026236,1
ENSDARG00000026246,0
ENSDARG00000026247,0
ENSDARG00000026248,0
ENSDARG00000026281,0
ENSDARG00000026294,0
ENSDARG00000026296,0
ENSDARG00000026313,0
ENSDARG00000026322,0
ENSDARG00000026325,0
ENSDARG00000026329,0
ENSDARG00000026333,0
ENSDARG00000026335,3
ENSDARG00000026338,0
ENSDARG00000026348,6
ENSDARG00000026350,0
ENSDARG00000026359,0
ENSDARG00000026369,1
ENSDARG00000026376,0
ENSDARG00000026383,0
ENSDARG00000026387,12
ENSDARG00000026395,9
ENSDARG00000026400,0
ENSDARG00000026403,0
ENSDARG00000026406,0
ENSDARG00000026417,0
ENSDARG00000026444,1
ENSDARG00000026448,0
ENSDARG00000026453,23
ENSDARG00000026454,1
ENSDARG00000026473,10
ENSDARG00000026476,3
ENSDARG00000026482,15
ENSDARG00000026484,0
ENSDARG00000026489,12
ENSDARG00000026499,5
ENSDARG00000026500,0
ENSDARG00000026505,22
ENSDARG00000026513,1
ENSDARG00000026519,8
ENSDARG00000026531,10
ENSDARG00000026540,5
ENSDARG00000026548,0
ENSDARG00000026569,0
ENSDARG00000026577,0
ENSDARG00000026582,0
ENSDARG00000026595,26
ENSDARG00000026599,9
ENSDARG00000026611,0
ENSDARG00000026616,0
ENSDARG00000026629,0
ENSDARG00000026630,44
ENSDARG00000026634,0
ENSDARG00000026635,0
ENSDARG00000026654,0
ENSDARG00000026655,0
ENSDARG00000026663,0
ENSDARG00000026664,22
ENSDARG00000026680,38
ENSDARG00000026682,0
ENSDARG00000026701,5
ENSDARG00000026704,0
ENSDARG00000026712,10
ENSDARG00000026723,51
ENSDARG00000026726,7
ENSDARG00000026736,0
ENSDARG00000026753,19
ENSDARG00000026759,4
ENSDARG00000026762,0
ENSDARG00000026764,0
ENSDARG00000026766,4
ENSDARG00000026767,9
ENSDARG00000026771,0
ENSDARG00000026784,40
ENSDARG00000026787,0
ENSDARG00000026796,3
ENSDARG00000026799,0
ENSDARG00000026801,80
ENSDARG00000026806,7
ENSDARG00000026811,5
ENSDARG00000026820,8
ENSDARG00000026829,9
ENSDARG00000026834,12
ENSDARG00000026835,0
ENSDARG00000026839,0
ENSDARG00000026840,14
ENSDARG00000026842,41
ENSDARG00000026845,6
ENSDARG00000026855,16
ENSDARG00000026862,0
ENSDARG00000026864,0
ENSDARG00000026865,10
ENSDARG00000026871,0
ENSDARG00000026875,25
ENSDARG00000026882,15
ENSDARG00000026892,0
ENSDARG00000026895,0
ENSDARG00000026902,0
ENSDARG00000026904,0
ENSDARG00000026907,5
ENSDARG00000026908,11
ENSDARG00000026925,0
ENSDARG00000026926,42
ENSDARG00000026941,0
ENSDARG00000026967,10
ENSDARG00000026972,0
ENSDARG00000026979,0
ENSDARG00000026985,7
ENSDARG00000026986,12
ENSDARG00000026988,3
ENSDARG00000026990,0
ENSDARG00000027009,0
ENSDARG00000027016,29
ENSDARG00000027017,2
ENSDARG00000027041,153
ENSDARG00000027046,7
ENSDARG00000027063,0
ENSDARG00000027065,57
ENSDARG00000027070,0
ENSDARG00000027078,10
ENSDARG00000027079,29
ENSDARG00000027082,22
ENSDARG00000027087,0
ENSDARG00000027088,1
ENSDARG00000027099,7
ENSDARG00000027109,86
ENSDARG00000027112,0
ENSDARG00000027129,0
ENSDARG00000027131,4
ENSDARG00000027140,34
ENSDARG00000027141,4
ENSDARG00000027143,0
ENSDARG00000027153,0
ENSDARG00000027154,0
ENSDARG00000027159,14
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,7
ENSDARG00000027182,0
ENSDARG00000027183,0
ENSDARG00000027187,0
ENSDARG00000027192,0
ENSDARG00000027196,2
ENSDARG00000027199,0
ENSDARG00000027200,3
ENSDARG00000027222,0
ENSDARG00000027234,1
ENSDARG00000027236,19
ENSDARG00000027249,67
ENSDARG00000027279,2
ENSDARG00000027285,0
ENSDARG00000027290,13
ENSDARG00000027310,7
ENSDARG00000027316,0
ENSDARG00000027322,20
ENSDARG00000027345,0
ENSDARG00000027353,10
ENSDARG00000027355,6
ENSDARG00000027357,0
ENSDARG00000027360,0
ENSDARG00000027381,0
ENSDARG00000027391,0
ENSDARG00000027394,29
ENSDARG00000027397,15
ENSDARG00000027403,15
ENSDARG00000027418,0
ENSDARG00000027419,106
ENSDARG00000027423,41
ENSDARG00000027424,6
ENSDARG00000027428,0
ENSDARG00000027461,5
ENSDARG00000027465,14
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,0
ENSDARG00000027495,10
ENSDARG00000027497,20
ENSDARG00000027500,12
ENSDARG00000027501,0
ENSDARG00000027523,0
ENSDARG00000027529,0
ENSDARG00000027538,0
ENSDARG00000027547,7
ENSDARG00000027552,9
ENSDARG00000027564,17
ENSDARG00000027572,0
ENSDARG00000027582,0
ENSDARG00000027584,0
ENSDARG00000027586,1
ENSDARG00000027587,2
ENSDARG00000027589,26
ENSDARG00000027590,0
ENSDARG00000027595,0
ENSDARG00000027599,0
ENSDARG00000027600,4
ENSDARG00000027602,0
ENSDARG00000027609,0
ENSDARG00000027611,0
ENSDARG00000027612,8
ENSDARG00000027618,0
ENSDARG00000027620,0
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,0
ENSDARG00000027657,4
ENSDARG00000027658,0
ENSDARG00000027676,0
ENSDARG00000027687,0
ENSDARG00000027689,0
ENSDARG00000027699,0
ENSDARG00000027710,0
ENSDARG00000027724,2
ENSDARG00000027734,59
ENSDARG00000027738,33
ENSDARG00000027740,44
ENSDARG00000027744,0
ENSDARG00000027749,1
ENSDARG00000027750,0
ENSDARG00000027777,6
ENSDARG00000027797,2
ENSDARG00000027799,0
ENSDARG00000027803,0
ENSDARG00000027807,0
ENSDARG00000027813,3
ENSDARG00000027822,0
ENSDARG00000027824,11
ENSDARG00000027825,119
ENSDARG00000027826,0
ENSDARG00000027828,104
ENSDARG00000027851,0
ENSDARG00000027867,0
ENSDARG00000027887,0
ENSDARG00000027899,8
ENSDARG00000027903,12
ENSDARG00000027907,0
ENSDARG00000027915,0
ENSDARG00000027916,0
ENSDARG00000027930,0
ENSDARG00000027933,0
ENSDARG00000027938,2
ENSDARG00000027940,0
ENSDARG00000027957,6
ENSDARG00000027963,0
ENSDARG00000027966,0
ENSDARG00000027978,10
ENSDARG00000027984,3
ENSDARG00000027986,0
ENSDARG00000027992,0
ENSDARG00000028000,37
ENSDARG00000028012,0
ENSDARG00000028017,1
ENSDARG00000028027,1
ENSDARG00000028048,14
ENSDARG00000028053,0
ENSDARG00000028058,0
ENSDARG00000028066,23
ENSDARG00000028067,4
ENSDARG00000028071,20
ENSDARG00000028082,1
ENSDARG00000028086,2
ENSDARG00000028087,1
ENSDARG00000028088,5
ENSDARG00000028096,0
ENSDARG00000028098,0
ENSDARG00000028099,0
ENSDARG00000028106,0
ENSDARG00000028118,77
ENSDARG00000028119,6
ENSDARG00000028131,0
ENSDARG00000028148,19
ENSDARG00000028159,2
ENSDARG00000028163,0
ENSDARG00000028164,0
ENSDARG00000028173,0
ENSDARG00000028192,0
ENSDARG00000028198,12
ENSDARG00000028201,0
ENSDARG00000028213,3022
ENSDARG00000028222,0
ENSDARG00000028228,11
ENSDARG00000028257,0
ENSDARG00000028259,0
ENSDARG00000028275,0
ENSDARG00000028276,0
ENSDARG00000028295,0
ENSDARG00000028306,6
ENSDARG00000028321,0
ENSDARG00000028322,5
ENSDARG00000028327,2
ENSDARG00000028333,0
ENSDARG00000028335,159
ENSDARG00000028336,2
ENSDARG00000028346,0
ENSDARG00000028348,0
ENSDARG00000028354,12
ENSDARG00000028367,3
ENSDARG00000028379,0
ENSDARG00000028386,16
ENSDARG00000028389,0
ENSDARG00000028393,16
ENSDARG00000028396,25
ENSDARG00000028401,0
ENSDARG00000028431,5
ENSDARG00000028442,0
ENSDARG00000028448,0
ENSDARG00000028469,3
ENSDARG00000028475,3
ENSDARG00000028478,0
ENSDARG00000028485,0
ENSDARG00000028507,109
ENSDARG00000028517,10
ENSDARG00000028521,10
ENSDARG00000028523,0
ENSDARG00000028533,217
ENSDARG00000028539,36
ENSDARG00000028541,0
ENSDARG00000028542,19
ENSDARG00000028546,0
ENSDARG00000028552,7
ENSDARG00000028559,0
ENSDARG00000028581,4
ENSDARG00000028583,0
ENSDARG00000028586,0
ENSDARG00000028614,0
ENSDARG00000028618,16
ENSDARG00000028625,19
ENSDARG00000028628,10
ENSDARG00000028659,0
ENSDARG00000028661,6
ENSDARG00000028663,0
ENSDARG00000028664,0
ENSDARG00000028676,13
ENSDARG00000028688,0
ENSDARG00000028699,13
ENSDARG00000028715,6
ENSDARG00000028721,11
ENSDARG00000028725,0
ENSDARG00000028731,1
ENSDARG00000028740,0
ENSDARG00000028748,20
ENSDARG00000028780,0
ENSDARG00000028784,0
ENSDARG00000028786,0
ENSDARG00000028793,26
ENSDARG00000028800,27
ENSDARG00000028804,3
ENSDARG00000028815,0
ENSDARG00000028816,0
ENSDARG00000028824,0
ENSDARG00000028845,4
ENSDARG00000028848,0
ENSDARG00000028850,8
ENSDARG00000028857,9
ENSDARG00000028862,7
ENSDARG00000028878,0
ENSDARG00000028889,0
ENSDARG00000028894,0
ENSDARG00000028896,0
ENSDARG00000028899,0
ENSDARG00000028900,5
ENSDARG00000028912,0
ENSDARG00000028937,0
ENSDARG00000028943,8
ENSDARG00000028949,0
ENSDARG00000028957,1
ENSDARG00000028971,33
ENSDARG00000028973,0
ENSDARG00000028976,0
ENSDARG00000028982,3
ENSDARG00000029003,0
ENSDARG00000029011,0
ENSDARG00000029018,4
ENSDARG00000029019,11
ENSDARG00000029036,0
ENSDARG00000029039,0
ENSDARG00000029043,0
ENSDARG00000029045,6
ENSDARG00000029051,1
ENSDARG00000029057,2
ENSDARG00000029058,7
ENSDARG00000029063,26
ENSDARG00000029064,0
ENSDARG00000029069,36
ENSDARG00000029071,0
ENSDARG00000029072,6
ENSDARG00000029075,28
ENSDARG00000029088,1
ENSDARG00000029100,0
ENSDARG00000029105,0
ENSDARG00000029107,0
ENSDARG00000029112,0
ENSDARG00000029114,115
ENSDARG00000029124,0
ENSDARG00000029133,0
ENSDARG00000029146,118
ENSDARG00000029150,411
ENSDARG00000029157,6
ENSDARG00000029168,26
ENSDARG00000029170,7
ENSDARG00000029177,0
ENSDARG00000029179,1
ENSDARG00000029204,6
ENSDARG00000029215,30
ENSDARG00000029219,0
ENSDARG00000029230,0
ENSDARG00000029232,5
ENSDARG00000029234,5
ENSDARG00000029239,29
ENSDARG00000029242,0
ENSDARG00000029248,30
ENSDARG00000029250,2
ENSDARG00000029252,0
ENSDARG00000029259,0
ENSDARG00000029263,2
ENSDARG00000029290,0
ENSDARG00000029291,15
ENSDARG00000029292,2
ENSDARG00000029296,21
ENSDARG00000029305,0
ENSDARG00000029307,2
ENSDARG00000029308,0
ENSDARG00000029331,40
ENSDARG00000029353,13
ENSDARG00000029356,2
ENSDARG00000029370,12
ENSDARG00000029372,13
ENSDARG00000029381,0
ENSDARG00000029388,1
ENSDARG00000029402,7
ENSDARG00000029406,0
ENSDARG00000029415,0
ENSDARG00000029431,0
ENSDARG00000029432,0
ENSDARG00000029439,0
ENSDARG00000029443,3
ENSDARG00000029445,6
ENSDARG00000029457,0
ENSDARG00000029461,0
ENSDARG00000029463,91
ENSDARG00000029472,56
ENSDARG00000029473,0
ENSDARG00000029474,27
ENSDARG00000029476,1
ENSDARG00000029479,0
ENSDARG00000029480,39
ENSDARG00000029482,29
ENSDARG00000029493,0
ENSDARG00000029497,0
ENSDARG00000029500,53
ENSDARG00000029501,0
ENSDARG00000029510,7
ENSDARG00000029511,0
ENSDARG00000029524,23
ENSDARG00000029533,15
ENSDARG00000029544,0
ENSDARG00000029546,0
ENSDARG00000029556,34
ENSDARG00000029569,0
ENSDARG00000029581,0
ENSDARG00000029587,1
ENSDARG00000029596,0
ENSDARG00000029600,0
ENSDARG00000029609,0
ENSDARG00000029612,0
ENSDARG00000029615,3
ENSDARG00000029621,2
ENSDARG00000029635,0
ENSDARG00000029639,0
ENSDARG00000029660,0
ENSDARG00000029663,4
ENSDARG00000029668,51
ENSDARG00000029671,9
ENSDARG00000029688,1
ENSDARG00000029689,101
ENSDARG00000029692,23
ENSDARG00000029695,0
ENSDARG00000029710,0
ENSDARG00000029718,0
ENSDARG00000029720,0
ENSDARG00000029722,4
ENSDARG00000029724,6
ENSDARG00000029729,0
ENSDARG00000029747,10
ENSDARG00000029751,0
ENSDARG00000029761,2
ENSDARG00000029764,18
ENSDARG00000029766,0
ENSDARG00000029768,11
ENSDARG00000029783,20
ENSDARG00000029795,0
ENSDARG00000029803,0
ENSDARG00000029818,38
ENSDARG00000029822,0
ENSDARG00000029830,0
ENSDARG00000029832,0
ENSDARG00000029838,0
ENSDARG00000029841,0
ENSDARG00000029848,4
ENSDARG00000029856,3
ENSDARG00000029859,2
ENSDARG00000029865,9
ENSDARG00000029866,0
ENSDARG00000029874,0
ENSDARG00000029881,0
ENSDARG00000029885,14
ENSDARG00000029890,0
ENSDARG00000029894,6
ENSDARG00000029898,17
ENSDARG00000029905,0
ENSDARG00000029907,0
ENSDARG00000029911,0
ENSDARG00000029928,0
ENSDARG00000029930,0
ENSDARG00000029931,0
ENSDARG00000029936,3
ENSDARG00000029944,7
ENSDARG00000029952,30
ENSDARG00000029955,0
ENSDARG00000029993,0
ENSDARG00000029995,7
ENSDARG00000029997,0
ENSDARG00000030006,2
ENSDARG00000030012,8
ENSDARG00000030020,0
ENSDARG00000030022,6
ENSDARG00000030025,0
ENSDARG00000030038,0
ENSDARG00000030053,28
ENSDARG00000030058,0
ENSDARG00000030064,4
ENSDARG00000030078,1
ENSDARG00000030087,0
ENSDARG00000030092,0
ENSDARG00000030094,0
ENSDARG00000030095,0
ENSDARG00000030097,15
ENSDARG00000030104,0
ENSDARG00000030106,18
ENSDARG00000030107,175
ENSDARG00000030108,0
ENSDARG00000030110,0
ENSDARG00000030114,13
ENSDARG00000030116,14
ENSDARG00000030125,5
ENSDARG00000030129,4
ENSDARG00000030133,0
ENSDARG00000030139,1
ENSDARG00000030153,5
ENSDARG00000030154,14
ENSDARG00000030155,1
ENSDARG00000030156,0
ENSDARG00000030157,0
ENSDARG00000030161,0
ENSDARG00000030163,0
ENSDARG00000030166,0
ENSDARG00000030173,174
ENSDARG00000030176,1
ENSDARG00000030177,2
ENSDARG00000030213,3
ENSDARG00000030215,0
ENSDARG00000030224,10
ENSDARG00000030236,4
ENSDARG00000030237,23
ENSDARG00000030239,4
ENSDARG00000030241,0
ENSDARG00000030250,0
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,0
ENSDARG00000030263,12
ENSDARG00000030265,12
ENSDARG00000030267,5
ENSDARG00000030269,0
ENSDARG00000030270,0
ENSDARG00000030278,26
ENSDARG00000030289,0
ENSDARG00000030297,18
ENSDARG00000030307,4
ENSDARG00000030311,0
ENSDARG00000030326,104
ENSDARG00000030335,0
ENSDARG00000030340,8
ENSDARG00000030347,0
ENSDARG00000030349,124
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,0
ENSDARG00000030367,1
ENSDARG00000030368,13
ENSDARG00000030376,23
ENSDARG00000030394,0
ENSDARG00000030402,13
ENSDARG00000030408,8
ENSDARG00000030411,69
ENSDARG00000030417,26
ENSDARG00000030440,51
ENSDARG00000030441,0
ENSDARG00000030448,0
ENSDARG00000030449,0
ENSDARG00000030463,10
ENSDARG00000030465,0
ENSDARG00000030472,0
ENSDARG00000030478,0
ENSDARG00000030479,0
ENSDARG00000030490,19
ENSDARG00000030494,0
ENSDARG00000030508,0
ENSDARG00000030512,3
ENSDARG00000030514,1
ENSDARG00000030530,4
ENSDARG00000030532,14
ENSDARG00000030537,0
ENSDARG00000030547,4
ENSDARG00000030560,34
ENSDARG00000030563,0
ENSDARG00000030573,0
ENSDARG00000030583,7
ENSDARG00000030588,3
ENSDARG00000030591,1
ENSDARG00000030598,13
ENSDARG00000030602,34
ENSDARG00000030604,10
ENSDARG00000030608,0
ENSDARG00000030614,124
ENSDARG00000030616,3
ENSDARG00000030621,7
ENSDARG00000030626,7
ENSDARG00000030630,0
ENSDARG00000030632,5
ENSDARG00000030633,2
ENSDARG00000030634,0
ENSDARG00000030636,0
ENSDARG00000030641,0
ENSDARG00000030644,11
ENSDARG00000030650,0
ENSDARG00000030656,26
ENSDARG00000030665,10
ENSDARG00000030687,25
ENSDARG00000030694,47
ENSDARG00000030700,0
ENSDARG00000030703,0
ENSDARG00000030716,4
ENSDARG00000030722,27
ENSDARG00000030723,0
ENSDARG00000030733,1
ENSDARG00000030743,0
ENSDARG00000030750,0
ENSDARG00000030753,0
ENSDARG00000030756,7
ENSDARG00000030758,10
ENSDARG00000030759,0
ENSDARG00000030761,3
ENSDARG00000030765,0
ENSDARG00000030775,5
ENSDARG00000030778,0
ENSDARG00000030781,17
ENSDARG00000030782,0
ENSDARG00000030786,0
ENSDARG00000030789,4
ENSDARG00000030803,0
ENSDARG00000030804,0
ENSDARG00000030805,0
ENSDARG00000030824,5
ENSDARG00000030830,7
ENSDARG00000030832,23
ENSDARG00000030839,1
ENSDARG00000030844,0
ENSDARG00000030867,0
ENSDARG00000030871,0
ENSDARG00000030872,0
ENSDARG00000030881,0
ENSDARG00000030887,0
ENSDARG00000030896,0
ENSDARG00000030905,4
ENSDARG00000030913,7
ENSDARG00000030914,0
ENSDARG00000030915,1
ENSDARG00000030932,0
ENSDARG00000030933,4
ENSDARG00000030938,0
ENSDARG00000030945,0
ENSDARG00000030949,0
ENSDARG00000030954,0
ENSDARG00000030957,2
ENSDARG00000030961,0
ENSDARG00000030964,0
ENSDARG00000030967,2
ENSDARG00000030972,5
ENSDARG00000030975,4
ENSDARG00000030980,0
ENSDARG00000030981,3
ENSDARG00000030999,0
ENSDARG00000031015,4
ENSDARG00000031020,5
ENSDARG00000031044,2
ENSDARG00000031046,0
ENSDARG00000031048,2
ENSDARG00000031049,0
ENSDARG00000031075,4
ENSDARG00000031095,0
ENSDARG00000031098,0
ENSDARG00000031100,98
ENSDARG00000031108,23
ENSDARG00000031116,0
ENSDARG00000031119,0
ENSDARG00000031126,0
ENSDARG00000031136,4
ENSDARG00000031138,0
ENSDARG00000031150,0
ENSDARG00000031161,0
ENSDARG00000031164,6
ENSDARG00000031198,0
ENSDARG00000031200,6
ENSDARG00000031202,32
ENSDARG00000031203,0
ENSDARG00000031214,6
ENSDARG00000031216,0
ENSDARG00000031222,56
ENSDARG00000031228,14
ENSDARG00000031240,51
ENSDARG00000031243,0
ENSDARG00000031246,0
ENSDARG00000031248,0
ENSDARG00000031261,5
ENSDARG00000031269,21
ENSDARG00000031278,0
ENSDARG00000031283,8
ENSDARG00000031293,0
ENSDARG00000031299,0
ENSDARG00000031302,6
ENSDARG00000031307,0
