"","plate_id","is_VC","endpoint","endpoint_value_norm","dose","Group"
"1","Fenitrothion",FALSE,"ld_pearson",-26.919094176273,"Dose1","A"
"2","Fenitrothion",FALSE,"ld_pearson",-6.82017418946288,"Dose1","A"
"3","Fenitrothion",FALSE,"ld_pearson",5.67962743692109,"Dose1","A"
"4","Fenitrothion",FALSE,"ld_pearson",-22.5749251067523,"Dose1","B"
"5","Fenitrothion",FALSE,"ld_pearson",5.7941995694804,"Dose1","B"
"6","Fenitrothion",FALSE,"ld_pearson",14.5068722380038,"Dose1","B"
"7","Fenitrothion",FALSE,"ld_pearson",12.1339743695633,"Dose1","C"
"8","Fenitrothion",FALSE,"ld_pearson",-28.3982577867957,"Dose1","C"
"9","Fenitrothion",FALSE,"ld_pearson",-20.289948889566,"Dose1","C"
"10","Fenitrothion",FALSE,"ld_pearson",5.11363287921827,"Dose2","A"
"11","Fenitrothion",FALSE,"ld_pearson",-23.9799330173152,"Dose2","A"
"12","Fenitrothion",FALSE,"ld_pearson",-5.77361667354491,"Dose2","A"
"13","Fenitrothion",FALSE,"ld_pearson",21.3809616168036,"Dose2","B"
"14","Fenitrothion",FALSE,"ld_pearson",8.90747571214123,"Dose2","B"
"15","Fenitrothion",FALSE,"ld_pearson",10.0595931331611,"Dose2","B"
"16","Fenitrothion",FALSE,"ld_pearson",20.2484085507299,"Dose2","C"
"17","Fenitrothion",FALSE,"ld_pearson",14.0638924162852,"Dose2","C"
"18","Fenitrothion",FALSE,"ld_pearson",2.54601129842229,"Dose3","C"
"19","Fenitrothion",FALSE,"ld_pearson",-12.2743259682289,"Dose3","A"
"20","Fenitrothion",FALSE,"ld_pearson",6.62200929533793,"Dose3","A"
"21","Fenitrothion",FALSE,"ld_pearson",-0.539983195123668,"Dose3","A"
"22","Fenitrothion",FALSE,"ld_pearson",-0.95579540190603,"Dose3","B"
"23","Fenitrothion",FALSE,"ld_pearson",-17.0906739536536,"Dose3","B"
"24","Fenitrothion",FALSE,"ld_pearson",-11.1844498983546,"Dose3","B"
"25","Fenitrothion",FALSE,"ld_pearson",-30.3818555665634,"Dose3","C"
"26","Fenitrothion",FALSE,"ld_pearson",13.1824247894421,"Dose3","C"
"27","Fenitrothion",FALSE,"ld_pearson",3.38107219613512,"Dose4","C"
"28","Fenitrothion",FALSE,"ld_pearson",11.7159138136159,"Dose4","A"
"29","Fenitrothion",FALSE,"ld_pearson",-71.9867552501543,"Dose4","A"
"30","Fenitrothion",FALSE,"ld_pearson",22.8442972068455,"Dose4","A"
"31","Fenitrothion",FALSE,"ld_pearson",13.0146332717798,"Dose4","B"
"32","Fenitrothion",FALSE,"ld_pearson",21.259416277611,"Dose4","B"
"33","Fenitrothion",FALSE,"ld_pearson",19.0233765658573,"Dose4","B"
"34","Fenitrothion",FALSE,"ld_pearson",0.353237007325419,"Dose4","C"
"35","Fenitrothion",FALSE,"ld_pearson",-1.75849802585888,"Dose4","C"
"36","Fenitrothion",FALSE,"ld_pearson",11.7583601398857,"Dose5","C"
"37","Fenitrothion",FALSE,"ld_pearson",9.95718625759989,"Dose5","A"
"38","Fenitrothion",FALSE,"ld_pearson",-2.45837244153631,"Dose5","A"
"39","Fenitrothion",FALSE,"ld_pearson",15.5711507537468,"Dose5","A"
"40","Fenitrothion",FALSE,"ld_pearson",-52.1984021358044,"Dose5","B"
"41","Fenitrothion",FALSE,"ld_pearson",19.4681457005341,"Dose5","B"
"42","Fenitrothion",FALSE,"ld_pearson",-45.4782965761992,"Dose5","B"
"43","Fenitrothion",FALSE,"ld_pearson",10.065179552465,"Dose5","C"
"44","Fenitrothion",FALSE,"ld_pearson",-1.60466622698519,"Dose5","C"
"45","Fenitrothion",TRUE,"ld_pearson",-29.6462994460603,"Control","C"
"46","Fenitrothion",TRUE,"ld_pearson",-5.66526614274964,"Control","A"
"47","Fenitrothion",TRUE,"ld_pearson",15.2266930463018,"Control","A"
"48","Fenitrothion",TRUE,"ld_pearson",5.20754664098766,"Control","A"
"49","Fenitrothion",TRUE,"ld_pearson",-49.7606640344285,"Control","B"
"50","Fenitrothion",TRUE,"ld_pearson",5.51548270854651,"Control","B"
"51","Fenitrothion",TRUE,"ld_pearson",0,"Control","B"
"52","Fenitrothion",TRUE,"ld_pearson",6.1650370093098,"Control","C"
"53","Fenitrothion",TRUE,"ld_pearson",-85.842876336043,"Control","C"
"54","Fenitrothion",FALSE,"ld_pearson",15.6129195670635,"Dose2","C"
