B11,Counts
ENSDARG00000015611,14
ENSDARG00000015623,0
ENSDARG00000015627,21
ENSDARG00000015628,17
ENSDARG00000015638,11
ENSDARG00000015649,16
ENSDARG00000015653,174
ENSDARG00000015654,0
ENSDARG00000015657,0
ENSDARG00000015662,30
ENSDARG00000015674,26
ENSDARG00000015676,7
ENSDARG00000015678,0
ENSDARG00000015681,112
ENSDARG00000015686,8
ENSDARG00000015707,57
ENSDARG00000015709,23
ENSDARG00000015722,9
ENSDARG00000015731,49
ENSDARG00000015732,10
ENSDARG00000015734,0
ENSDARG00000015747,4
ENSDARG00000015749,14
ENSDARG00000015752,0
ENSDARG00000015757,63
ENSDARG00000015759,35
ENSDARG00000015765,0
ENSDARG00000015780,22
ENSDARG00000015790,77
ENSDARG00000015793,22
ENSDARG00000015803,8
ENSDARG00000015805,117
ENSDARG00000015807,17
ENSDARG00000015822,51
ENSDARG00000015823,32
ENSDARG00000015824,9
ENSDARG00000015829,53
ENSDARG00000015835,20
ENSDARG00000015851,102
ENSDARG00000015854,63
ENSDARG00000015856,9
ENSDARG00000015860,10
ENSDARG00000015862,532
ENSDARG00000015863,12
ENSDARG00000015866,657
ENSDARG00000015869,7
ENSDARG00000015876,22
ENSDARG00000015879,0
ENSDARG00000015887,193
ENSDARG00000015889,95
ENSDARG00000015890,43
ENSDARG00000015891,46
ENSDARG00000015901,63
ENSDARG00000015902,1
ENSDARG00000015905,14
ENSDARG00000015906,0
ENSDARG00000015907,82
ENSDARG00000015915,29
ENSDARG00000015917,36
ENSDARG00000015918,124
ENSDARG00000015921,16
ENSDARG00000015922,2
ENSDARG00000015930,22
ENSDARG00000015931,132
ENSDARG00000015937,4
ENSDARG00000015946,5
ENSDARG00000015947,223
ENSDARG00000015955,5
ENSDARG00000015964,0
ENSDARG00000015966,11
ENSDARG00000015968,31
ENSDARG00000015970,38
ENSDARG00000015971,56
ENSDARG00000015978,110
ENSDARG00000015985,90
ENSDARG00000015989,5
ENSDARG00000015990,180
ENSDARG00000015997,3
ENSDARG00000015998,1
ENSDARG00000016010,46
ENSDARG00000016011,48
ENSDARG00000016016,127
ENSDARG00000016022,31
ENSDARG00000016038,16
ENSDARG00000016044,1
ENSDARG00000016048,50
ENSDARG00000016056,11
ENSDARG00000016058,24
ENSDARG00000016059,53
ENSDARG00000016065,0
ENSDARG00000016074,3
ENSDARG00000016080,32
ENSDARG00000016081,16
ENSDARG00000016084,8
ENSDARG00000016085,107
ENSDARG00000016086,64
ENSDARG00000016088,58
ENSDARG00000016089,26
ENSDARG00000016093,9
ENSDARG00000016095,0
ENSDARG00000016112,18
ENSDARG00000016117,76
ENSDARG00000016122,2
ENSDARG00000016128,12
ENSDARG00000016132,25
ENSDARG00000016138,0
ENSDARG00000016139,0
ENSDARG00000016141,36
ENSDARG00000016143,3
ENSDARG00000016153,437
ENSDARG00000016154,91
ENSDARG00000016156,33
ENSDARG00000016160,38
ENSDARG00000016161,3
ENSDARG00000016163,41
ENSDARG00000016173,154
ENSDARG00000016177,56
ENSDARG00000016181,125
ENSDARG00000016188,34
ENSDARG00000016200,42
ENSDARG00000016207,0
ENSDARG00000016212,41
ENSDARG00000016213,0
ENSDARG00000016227,0
ENSDARG00000016231,12
ENSDARG00000016233,12
ENSDARG00000016238,40
ENSDARG00000016239,30
ENSDARG00000016253,34
ENSDARG00000016255,47
ENSDARG00000016256,66
ENSDARG00000016260,219
ENSDARG00000016263,24
ENSDARG00000016280,17
ENSDARG00000016290,20
ENSDARG00000016301,56
ENSDARG00000016302,116
ENSDARG00000016304,0
ENSDARG00000016307,44
ENSDARG00000016311,70
ENSDARG00000016318,8
ENSDARG00000016319,44
ENSDARG00000016336,0
ENSDARG00000016337,4
ENSDARG00000016343,8
ENSDARG00000016345,44
ENSDARG00000016348,71
ENSDARG00000016350,129
ENSDARG00000016357,0
ENSDARG00000016360,86
ENSDARG00000016363,0
ENSDARG00000016364,10
ENSDARG00000016368,0
ENSDARG00000016375,23
ENSDARG00000016391,6
ENSDARG00000016393,15
ENSDARG00000016396,37
ENSDARG00000016399,23
ENSDARG00000016404,180
ENSDARG00000016412,32
ENSDARG00000016415,107
ENSDARG00000016421,0
ENSDARG00000016427,8
ENSDARG00000016429,100
ENSDARG00000016439,21
ENSDARG00000016443,832
ENSDARG00000016447,98
ENSDARG00000016448,0
ENSDARG00000016454,0
ENSDARG00000016457,8
ENSDARG00000016460,88
ENSDARG00000016463,12
ENSDARG00000016464,116
ENSDARG00000016470,46
ENSDARG00000016474,4
ENSDARG00000016477,38
ENSDARG00000016479,6
ENSDARG00000016480,0
ENSDARG00000016481,23
ENSDARG00000016483,15
ENSDARG00000016484,29
ENSDARG00000016490,178
ENSDARG00000016494,31
ENSDARG00000016496,17
ENSDARG00000016505,6
ENSDARG00000016513,156
ENSDARG00000016514,18
ENSDARG00000016516,17
ENSDARG00000016519,0
ENSDARG00000016526,135
ENSDARG00000016527,0
ENSDARG00000016528,16
ENSDARG00000016531,11
ENSDARG00000016532,199
ENSDARG00000016536,30
ENSDARG00000016538,0
ENSDARG00000016541,0
ENSDARG00000016543,0
ENSDARG00000016545,19
ENSDARG00000016548,174
ENSDARG00000016551,167
ENSDARG00000016570,68
ENSDARG00000016573,169
ENSDARG00000016584,12
ENSDARG00000016594,3
ENSDARG00000016598,29
ENSDARG00000016605,0
ENSDARG00000016607,1
ENSDARG00000016611,16
ENSDARG00000016613,1
ENSDARG00000016623,115
ENSDARG00000016630,221
ENSDARG00000016649,16
ENSDARG00000016651,477
ENSDARG00000016656,0
ENSDARG00000016664,124
ENSDARG00000016667,240
ENSDARG00000016674,0
ENSDARG00000016676,334
ENSDARG00000016687,67
ENSDARG00000016691,3
ENSDARG00000016695,26
ENSDARG00000016699,1
ENSDARG00000016704,0
ENSDARG00000016706,2
ENSDARG00000016710,29
ENSDARG00000016718,0
ENSDARG00000016721,289
ENSDARG00000016724,18
ENSDARG00000016725,1
ENSDARG00000016730,0
ENSDARG00000016733,7
ENSDARG00000016739,41
ENSDARG00000016742,7
ENSDARG00000016743,8
ENSDARG00000016745,3
ENSDARG00000016749,46
ENSDARG00000016750,0
ENSDARG00000016753,1
ENSDARG00000016754,3
ENSDARG00000016763,343
ENSDARG00000016765,35
ENSDARG00000016769,4
ENSDARG00000016771,1025
ENSDARG00000016773,0
ENSDARG00000016774,93
ENSDARG00000016775,125
ENSDARG00000016782,766
ENSDARG00000016783,133
ENSDARG00000016788,96
ENSDARG00000016789,0
ENSDARG00000016793,284
ENSDARG00000016794,22
ENSDARG00000016809,23
ENSDARG00000016811,53
ENSDARG00000016815,0
ENSDARG00000016818,0
ENSDARG00000016825,0
ENSDARG00000016830,217
ENSDARG00000016835,14
ENSDARG00000016837,0
ENSDARG00000016854,0
ENSDARG00000016855,0
ENSDARG00000016856,22
ENSDARG00000016858,7
ENSDARG00000016864,80
ENSDARG00000016866,25
ENSDARG00000016867,0
ENSDARG00000016868,70
ENSDARG00000016871,89
ENSDARG00000016875,63
ENSDARG00000016886,0
ENSDARG00000016889,486
ENSDARG00000016897,0
ENSDARG00000016903,42
ENSDARG00000016904,96
ENSDARG00000016908,0
ENSDARG00000016918,198
ENSDARG00000016923,0
ENSDARG00000016934,30
ENSDARG00000016936,95
ENSDARG00000016939,2
ENSDARG00000016951,0
ENSDARG00000016963,17
ENSDARG00000016964,40
ENSDARG00000016968,144
ENSDARG00000016977,35
ENSDARG00000016979,22
ENSDARG00000016981,35
ENSDARG00000016994,5
ENSDARG00000016999,5
ENSDARG00000017004,41
ENSDARG00000017006,78
ENSDARG00000017007,50
ENSDARG00000017010,0
ENSDARG00000017014,294
ENSDARG00000017023,4
ENSDARG00000017034,112
ENSDARG00000017036,60
ENSDARG00000017037,123
ENSDARG00000017038,2
ENSDARG00000017047,30
ENSDARG00000017049,17
ENSDARG00000017055,0
ENSDARG00000017058,61
ENSDARG00000017067,1
ENSDARG00000017078,0
ENSDARG00000017084,1
ENSDARG00000017086,7
ENSDARG00000017093,25
ENSDARG00000017105,42
ENSDARG00000017107,3
ENSDARG00000017108,16
ENSDARG00000017111,0
ENSDARG00000017115,11
ENSDARG00000017119,25
ENSDARG00000017121,35
ENSDARG00000017126,28
ENSDARG00000017127,39
ENSDARG00000017128,58
ENSDARG00000017140,17
ENSDARG00000017141,0
ENSDARG00000017143,47
ENSDARG00000017154,47
ENSDARG00000017155,16
ENSDARG00000017162,94
ENSDARG00000017163,0
ENSDARG00000017165,6
ENSDARG00000017168,15
ENSDARG00000017173,38
ENSDARG00000017174,0
ENSDARG00000017180,144
ENSDARG00000017188,0
ENSDARG00000017193,1
ENSDARG00000017195,1
ENSDARG00000017199,10
ENSDARG00000017211,120
ENSDARG00000017219,1378
ENSDARG00000017220,42
ENSDARG00000017229,20
ENSDARG00000017230,50
ENSDARG00000017234,0
ENSDARG00000017235,370
ENSDARG00000017240,0
ENSDARG00000017242,18
ENSDARG00000017244,340
ENSDARG00000017246,1930
ENSDARG00000017251,0
ENSDARG00000017254,15
ENSDARG00000017255,10
ENSDARG00000017261,77
ENSDARG00000017266,46
ENSDARG00000017272,3
ENSDARG00000017274,169
ENSDARG00000017294,41
ENSDARG00000017299,7
ENSDARG00000017311,62
ENSDARG00000017312,37
ENSDARG00000017314,185
ENSDARG00000017315,59
ENSDARG00000017316,10
ENSDARG00000017320,19
ENSDARG00000017321,51
ENSDARG00000017329,0
ENSDARG00000017337,1
ENSDARG00000017338,498
ENSDARG00000017340,6
ENSDARG00000017354,0
ENSDARG00000017355,0
ENSDARG00000017359,2
ENSDARG00000017365,55
ENSDARG00000017366,40
ENSDARG00000017367,16
ENSDARG00000017369,9
ENSDARG00000017385,0
ENSDARG00000017386,40
ENSDARG00000017388,3
ENSDARG00000017391,72
ENSDARG00000017397,102
ENSDARG00000017398,12
ENSDARG00000017400,8
ENSDARG00000017422,49
ENSDARG00000017423,126
ENSDARG00000017425,10
ENSDARG00000017427,31
ENSDARG00000017429,44
ENSDARG00000017431,65
ENSDARG00000017437,4
ENSDARG00000017439,91
ENSDARG00000017441,2971
ENSDARG00000017444,1
ENSDARG00000017445,206
ENSDARG00000017446,33
ENSDARG00000017454,57
ENSDARG00000017466,65
ENSDARG00000017474,7
ENSDARG00000017489,0
ENSDARG00000017490,142
ENSDARG00000017494,9
ENSDARG00000017500,133
ENSDARG00000017504,4
ENSDARG00000017522,51
ENSDARG00000017525,35
ENSDARG00000017532,0
ENSDARG00000017537,8
ENSDARG00000017542,4
ENSDARG00000017562,26
ENSDARG00000017565,0
ENSDARG00000017569,30
ENSDARG00000017571,63
ENSDARG00000017579,22
ENSDARG00000017590,8
ENSDARG00000017591,1264
ENSDARG00000017595,27
ENSDARG00000017602,74
ENSDARG00000017605,10
ENSDARG00000017606,1
ENSDARG00000017612,14
ENSDARG00000017615,17
ENSDARG00000017617,15
ENSDARG00000017624,3500
ENSDARG00000017634,84
ENSDARG00000017636,24
ENSDARG00000017649,0
ENSDARG00000017653,0
ENSDARG00000017657,1
ENSDARG00000017658,30
ENSDARG00000017659,58
ENSDARG00000017661,57
ENSDARG00000017665,48
ENSDARG00000017673,478
ENSDARG00000017675,26
ENSDARG00000017676,76
ENSDARG00000017687,13
ENSDARG00000017696,44
ENSDARG00000017703,5
ENSDARG00000017708,22
ENSDARG00000017710,12
ENSDARG00000017720,0
ENSDARG00000017722,0
ENSDARG00000017728,0
ENSDARG00000017739,16
ENSDARG00000017740,102
ENSDARG00000017741,24
ENSDARG00000017742,28
ENSDARG00000017744,57
ENSDARG00000017748,27
ENSDARG00000017757,18
ENSDARG00000017762,70
ENSDARG00000017772,133
ENSDARG00000017773,0
ENSDARG00000017775,25
ENSDARG00000017780,65
ENSDARG00000017781,9
ENSDARG00000017785,61
ENSDARG00000017790,47
ENSDARG00000017794,75
ENSDARG00000017798,141
ENSDARG00000017799,26
ENSDARG00000017803,95
ENSDARG00000017809,34
ENSDARG00000017811,16
ENSDARG00000017813,18
ENSDARG00000017821,23
ENSDARG00000017834,10
ENSDARG00000017835,22
ENSDARG00000017841,224
ENSDARG00000017842,31
ENSDARG00000017843,24
ENSDARG00000017844,22
ENSDARG00000017853,10
ENSDARG00000017860,4
ENSDARG00000017874,18
ENSDARG00000017880,1
ENSDARG00000017882,35
ENSDARG00000017884,1
ENSDARG00000017886,42
ENSDARG00000017891,195
ENSDARG00000017901,92
ENSDARG00000017905,92
ENSDARG00000017910,33
ENSDARG00000017917,0
ENSDARG00000017927,0
ENSDARG00000017928,0
ENSDARG00000017929,152
ENSDARG00000017931,11
ENSDARG00000017947,4
ENSDARG00000017953,27
ENSDARG00000017960,13
ENSDARG00000017982,0
ENSDARG00000017983,0
ENSDARG00000017984,3
ENSDARG00000017985,13
ENSDARG00000017986,36
ENSDARG00000017988,21
ENSDARG00000017994,0
ENSDARG00000018000,84
ENSDARG00000018002,5
ENSDARG00000018004,0
ENSDARG00000018006,0
ENSDARG00000018008,0
ENSDARG00000018010,11
ENSDARG00000018022,0
ENSDARG00000018025,98
ENSDARG00000018032,107
ENSDARG00000018040,14
ENSDARG00000018047,13
ENSDARG00000018048,0
ENSDARG00000018049,58
ENSDARG00000018060,158
ENSDARG00000018061,6
ENSDARG00000018065,9
ENSDARG00000018066,12
ENSDARG00000018069,8
ENSDARG00000018073,0
ENSDARG00000018077,0
ENSDARG00000018096,12
ENSDARG00000018105,127
ENSDARG00000018106,90
ENSDARG00000018107,7
ENSDARG00000018109,11
ENSDARG00000018110,11
ENSDARG00000018111,39
ENSDARG00000018117,0
ENSDARG00000018121,0
ENSDARG00000018124,36
ENSDARG00000018145,7
ENSDARG00000018146,9
ENSDARG00000018149,155
ENSDARG00000018153,48
ENSDARG00000018159,22
ENSDARG00000018162,19
ENSDARG00000018165,1
ENSDARG00000018174,179
ENSDARG00000018178,29
ENSDARG00000018179,7
ENSDARG00000018181,0
ENSDARG00000018190,102
ENSDARG00000018192,238
ENSDARG00000018206,11
ENSDARG00000018228,0
ENSDARG00000018241,24
ENSDARG00000018257,177
ENSDARG00000018259,1708
ENSDARG00000018260,0
ENSDARG00000018263,106
ENSDARG00000018264,49
ENSDARG00000018266,67
ENSDARG00000018270,93
ENSDARG00000018272,31
ENSDARG00000018281,0
ENSDARG00000018283,0
ENSDARG00000018285,42
ENSDARG00000018296,9
ENSDARG00000018301,0
ENSDARG00000018303,7
ENSDARG00000018312,12
ENSDARG00000018319,55
ENSDARG00000018321,4
ENSDARG00000018325,33
ENSDARG00000018327,0
ENSDARG00000018328,1
ENSDARG00000018329,26
ENSDARG00000018334,321
ENSDARG00000018342,22
ENSDARG00000018351,68
ENSDARG00000018361,20
ENSDARG00000018382,0
ENSDARG00000018383,11
ENSDARG00000018393,173
ENSDARG00000018397,67
ENSDARG00000018399,32
ENSDARG00000018404,416
ENSDARG00000018411,10
ENSDARG00000018418,0
ENSDARG00000018423,44
ENSDARG00000018425,123
ENSDARG00000018426,52
ENSDARG00000018432,12
ENSDARG00000018441,29
ENSDARG00000018459,13
ENSDARG00000018460,131
ENSDARG00000018461,75
ENSDARG00000018476,137
ENSDARG00000018478,119
ENSDARG00000018485,7
ENSDARG00000018491,39
ENSDARG00000018492,25
ENSDARG00000018494,5
ENSDARG00000018506,0
ENSDARG00000018508,52
ENSDARG00000018516,22
ENSDARG00000018521,0
ENSDARG00000018524,165
ENSDARG00000018529,36
ENSDARG00000018530,3
ENSDARG00000018534,605
ENSDARG00000018542,9
ENSDARG00000018553,0
ENSDARG00000018559,53
ENSDARG00000018562,13
ENSDARG00000018566,144
ENSDARG00000018569,44
ENSDARG00000018574,3
ENSDARG00000018587,0
ENSDARG00000018593,8
ENSDARG00000018600,9
ENSDARG00000018602,48
ENSDARG00000018611,0
ENSDARG00000018616,3
ENSDARG00000018618,116
ENSDARG00000018619,24
ENSDARG00000018621,19
ENSDARG00000018623,0
ENSDARG00000018627,9
ENSDARG00000018637,22
ENSDARG00000018643,46
ENSDARG00000018650,0
ENSDARG00000018653,29
ENSDARG00000018658,54
ENSDARG00000018671,0
ENSDARG00000018681,11
ENSDARG00000018687,0
ENSDARG00000018688,13
ENSDARG00000018691,282
ENSDARG00000018693,158
ENSDARG00000018698,39
ENSDARG00000018716,220
ENSDARG00000018721,33
ENSDARG00000018726,34
ENSDARG00000018738,39
ENSDARG00000018742,143
ENSDARG00000018743,26
ENSDARG00000018744,0
ENSDARG00000018750,26
ENSDARG00000018757,22
ENSDARG00000018765,2
ENSDARG00000018773,75
ENSDARG00000018782,346
ENSDARG00000018787,48
ENSDARG00000018788,8
ENSDARG00000018797,9
ENSDARG00000018809,18
ENSDARG00000018814,48
ENSDARG00000018817,17
ENSDARG00000018820,138
ENSDARG00000018825,17
ENSDARG00000018840,24
ENSDARG00000018846,61
ENSDARG00000018853,52
ENSDARG00000018854,103
ENSDARG00000018856,74
ENSDARG00000018871,0
ENSDARG00000018881,4
ENSDARG00000018882,99
ENSDARG00000018890,15
ENSDARG00000018891,8
ENSDARG00000018896,58
ENSDARG00000018898,49
ENSDARG00000018902,41
ENSDARG00000018903,16
ENSDARG00000018904,42
ENSDARG00000018907,345
ENSDARG00000018914,144
ENSDARG00000018918,1
ENSDARG00000018921,11
ENSDARG00000018923,292
ENSDARG00000018936,35
ENSDARG00000018944,0
ENSDARG00000018953,4
ENSDARG00000018956,2
ENSDARG00000018958,5
ENSDARG00000018961,991
ENSDARG00000018966,2
ENSDARG00000018967,24
ENSDARG00000018968,54
ENSDARG00000018971,28
ENSDARG00000018973,37
ENSDARG00000018976,9
ENSDARG00000018980,0
ENSDARG00000018984,18
ENSDARG00000018985,69
ENSDARG00000018989,151
ENSDARG00000018997,56
ENSDARG00000019000,421
ENSDARG00000019001,0
ENSDARG00000019004,84
ENSDARG00000019008,79
ENSDARG00000019013,8
ENSDARG00000019025,0
ENSDARG00000019033,51
ENSDARG00000019038,59
ENSDARG00000019060,75
ENSDARG00000019062,46
ENSDARG00000019063,66
ENSDARG00000019081,4
ENSDARG00000019093,0
ENSDARG00000019096,2
ENSDARG00000019098,11
ENSDARG00000019103,106
ENSDARG00000019113,36
ENSDARG00000019116,45
ENSDARG00000019117,34
ENSDARG00000019122,0
ENSDARG00000019125,9
ENSDARG00000019128,22
ENSDARG00000019130,74
ENSDARG00000019135,0
ENSDARG00000019137,46
ENSDARG00000019142,0
ENSDARG00000019144,18
ENSDARG00000019156,4
ENSDARG00000019160,3
ENSDARG00000019179,50
ENSDARG00000019181,513
ENSDARG00000019185,11
ENSDARG00000019191,27
ENSDARG00000019195,23
ENSDARG00000019205,179
ENSDARG00000019207,0
ENSDARG00000019208,160
ENSDARG00000019213,32
ENSDARG00000019222,6
ENSDARG00000019223,164
ENSDARG00000019228,2
ENSDARG00000019230,607
ENSDARG00000019231,1275
ENSDARG00000019233,12
ENSDARG00000019235,131
ENSDARG00000019236,0
ENSDARG00000019239,11
ENSDARG00000019250,0
ENSDARG00000019253,141
ENSDARG00000019260,16
ENSDARG00000019265,44
ENSDARG00000019274,27
ENSDARG00000019278,0
ENSDARG00000019280,53
ENSDARG00000019293,3
ENSDARG00000019294,2
ENSDARG00000019299,95
ENSDARG00000019300,36
ENSDARG00000019302,140
ENSDARG00000019304,7
ENSDARG00000019307,0
ENSDARG00000019311,14
ENSDARG00000019312,2
ENSDARG00000019316,6
ENSDARG00000019326,38
ENSDARG00000019328,211
ENSDARG00000019332,39
ENSDARG00000019335,3
ENSDARG00000019338,0
ENSDARG00000019339,8
ENSDARG00000019341,64
ENSDARG00000019342,15
ENSDARG00000019345,118
ENSDARG00000019353,175
ENSDARG00000019355,1
ENSDARG00000019357,4
ENSDARG00000019360,63
ENSDARG00000019362,98
ENSDARG00000019364,18
ENSDARG00000019365,0
ENSDARG00000019367,32
ENSDARG00000019371,10
ENSDARG00000019383,224
ENSDARG00000019392,29
ENSDARG00000019396,2
ENSDARG00000019398,42
ENSDARG00000019404,65
ENSDARG00000019406,0
ENSDARG00000019417,13
ENSDARG00000019418,0
ENSDARG00000019420,146
ENSDARG00000019426,311
ENSDARG00000019438,44
ENSDARG00000019442,13
ENSDARG00000019444,9
ENSDARG00000019451,55
ENSDARG00000019457,9
ENSDARG00000019459,45
ENSDARG00000019484,15
ENSDARG00000019487,6
ENSDARG00000019492,4
ENSDARG00000019496,33
ENSDARG00000019498,47
ENSDARG00000019501,61
ENSDARG00000019503,0
ENSDARG00000019507,39
ENSDARG00000019516,4
ENSDARG00000019521,1
ENSDARG00000019525,27
ENSDARG00000019526,35
ENSDARG00000019529,44
ENSDARG00000019530,27
ENSDARG00000019532,16
ENSDARG00000019541,127
ENSDARG00000019549,0
ENSDARG00000019556,6
ENSDARG00000019564,48
ENSDARG00000019566,140
ENSDARG00000019572,32
ENSDARG00000019579,58
ENSDARG00000019581,100
ENSDARG00000019585,0
ENSDARG00000019588,54
ENSDARG00000019591,0
ENSDARG00000019595,3
ENSDARG00000019596,26
ENSDARG00000019601,432
ENSDARG00000019613,184
ENSDARG00000019614,28
ENSDARG00000019636,14
ENSDARG00000019644,274
ENSDARG00000019646,5
ENSDARG00000019651,1
ENSDARG00000019658,113
ENSDARG00000019660,0
ENSDARG00000019686,13
ENSDARG00000019692,27
ENSDARG00000019693,45
ENSDARG00000019702,366
ENSDARG00000019706,2
ENSDARG00000019707,0
ENSDARG00000019709,4
ENSDARG00000019713,8
ENSDARG00000019715,1
ENSDARG00000019717,69
ENSDARG00000019726,115
ENSDARG00000019728,53
ENSDARG00000019732,29
ENSDARG00000019741,0
ENSDARG00000019742,1
ENSDARG00000019743,71
ENSDARG00000019746,17
ENSDARG00000019747,0
ENSDARG00000019752,55
ENSDARG00000019753,49
ENSDARG00000019763,0
ENSDARG00000019765,113
ENSDARG00000019772,1
ENSDARG00000019774,60
ENSDARG00000019778,996
ENSDARG00000019782,8
ENSDARG00000019791,11
ENSDARG00000019797,55
ENSDARG00000019808,208
ENSDARG00000019810,69
ENSDARG00000019815,41
ENSDARG00000019834,15
ENSDARG00000019835,0
ENSDARG00000019838,14
ENSDARG00000019842,60
ENSDARG00000019845,146
ENSDARG00000019856,152
ENSDARG00000019861,3
ENSDARG00000019874,11
ENSDARG00000019877,0
ENSDARG00000019881,644
ENSDARG00000019897,45
ENSDARG00000019902,279
ENSDARG00000019907,6
ENSDARG00000019917,83
ENSDARG00000019920,0
ENSDARG00000019924,18
ENSDARG00000019930,69
ENSDARG00000019932,27
ENSDARG00000019941,12
ENSDARG00000019945,58
ENSDARG00000019949,50
ENSDARG00000019950,22
ENSDARG00000019951,74
ENSDARG00000019961,15
ENSDARG00000019962,107
ENSDARG00000019963,25
ENSDARG00000019969,117
ENSDARG00000019973,37
ENSDARG00000019976,45
ENSDARG00000019986,94
ENSDARG00000019990,10
ENSDARG00000019995,29
ENSDARG00000019998,19
ENSDARG00000020000,57
ENSDARG00000020001,22
ENSDARG00000020007,1356
ENSDARG00000020008,210
ENSDARG00000020009,12
ENSDARG00000020015,1
ENSDARG00000020024,0
ENSDARG00000020028,2
ENSDARG00000020031,10
ENSDARG00000020041,0
ENSDARG00000020043,6
ENSDARG00000020046,6
ENSDARG00000020053,31
ENSDARG00000020054,16
ENSDARG00000020057,62
ENSDARG00000020072,159
ENSDARG00000020077,25
ENSDARG00000020079,0
ENSDARG00000020080,39
ENSDARG00000020084,20
ENSDARG00000020085,2
ENSDARG00000020086,31
ENSDARG00000020101,56
ENSDARG00000020102,0
ENSDARG00000020107,77
ENSDARG00000020114,57
ENSDARG00000020122,19
ENSDARG00000020123,125
ENSDARG00000020131,37
ENSDARG00000020133,22
ENSDARG00000020134,69
ENSDARG00000020136,0
ENSDARG00000020143,12
ENSDARG00000020149,14
ENSDARG00000020158,1
ENSDARG00000020164,85
ENSDARG00000020176,28
ENSDARG00000020178,68
ENSDARG00000020187,16
ENSDARG00000020191,3
ENSDARG00000020197,270
ENSDARG00000020201,32
ENSDARG00000020204,8
ENSDARG00000020212,38
ENSDARG00000020217,9
ENSDARG00000020218,63
ENSDARG00000020219,29
ENSDARG00000020228,182
ENSDARG00000020231,17
ENSDARG00000020232,41
ENSDARG00000020235,60
ENSDARG00000020237,0
ENSDARG00000020239,157
ENSDARG00000020241,0
ENSDARG00000020242,160
ENSDARG00000020250,7
ENSDARG00000020252,18
ENSDARG00000020258,16
ENSDARG00000020261,134
ENSDARG00000020265,0
ENSDARG00000020278,7
ENSDARG00000020279,13
ENSDARG00000020284,69
ENSDARG00000020289,0
ENSDARG00000020292,13
ENSDARG00000020298,37
ENSDARG00000020301,143
ENSDARG00000020311,33
ENSDARG00000020326,12
ENSDARG00000020328,282
ENSDARG00000020332,0
ENSDARG00000020334,44
ENSDARG00000020345,453
ENSDARG00000020354,0
ENSDARG00000020363,7
ENSDARG00000020364,79
ENSDARG00000020371,1
ENSDARG00000020377,140
ENSDARG00000020387,2
ENSDARG00000020395,55
ENSDARG00000020397,27
ENSDARG00000020405,24
ENSDARG00000020417,0
ENSDARG00000020427,0
ENSDARG00000020442,9
ENSDARG00000020443,9
ENSDARG00000020447,84
ENSDARG00000020448,13
ENSDARG00000020449,41
ENSDARG00000020450,58
ENSDARG00000020454,42
ENSDARG00000020455,5
ENSDARG00000020465,116
ENSDARG00000020467,203
ENSDARG00000020469,126
ENSDARG00000020473,0
ENSDARG00000020475,19
ENSDARG00000020482,139
ENSDARG00000020483,0
ENSDARG00000020488,34
ENSDARG00000020493,16
ENSDARG00000020494,14
ENSDARG00000020497,43
ENSDARG00000020504,75
ENSDARG00000020509,0
ENSDARG00000020521,43
ENSDARG00000020527,23
ENSDARG00000020529,22
ENSDARG00000020541,14
ENSDARG00000020544,20
ENSDARG00000020548,0
ENSDARG00000020573,341
ENSDARG00000020574,3700
ENSDARG00000020581,137
ENSDARG00000020594,277
ENSDARG00000020595,2
ENSDARG00000020596,4
ENSDARG00000020600,7
ENSDARG00000020602,421
ENSDARG00000020606,0
ENSDARG00000020607,20
ENSDARG00000020609,285
ENSDARG00000020610,4
ENSDARG00000020611,5
ENSDARG00000020618,6
ENSDARG00000020621,82
ENSDARG00000020623,42
ENSDARG00000020625,252
ENSDARG00000020642,10
ENSDARG00000020645,45
ENSDARG00000020647,43
ENSDARG00000020655,0
ENSDARG00000020656,7
ENSDARG00000020676,46
ENSDARG00000020679,17
ENSDARG00000020693,386
ENSDARG00000020699,41
ENSDARG00000020702,0
ENSDARG00000020708,118
ENSDARG00000020711,0
ENSDARG00000020718,31
ENSDARG00000020730,28
ENSDARG00000020735,0
ENSDARG00000020738,0
ENSDARG00000020741,120
ENSDARG00000020744,0
ENSDARG00000020746,0
ENSDARG00000020749,0
ENSDARG00000020758,27
ENSDARG00000020759,33
ENSDARG00000020761,37
ENSDARG00000020764,11
ENSDARG00000020771,129
ENSDARG00000020777,24
ENSDARG00000020785,215
ENSDARG00000020788,0
ENSDARG00000020794,21
ENSDARG00000020795,239
ENSDARG00000020798,88
ENSDARG00000020811,0
ENSDARG00000020812,0
ENSDARG00000020814,34
ENSDARG00000020820,86
ENSDARG00000020822,4
ENSDARG00000020834,64
ENSDARG00000020840,50
ENSDARG00000020841,31
ENSDARG00000020845,261
ENSDARG00000020847,80
ENSDARG00000020850,8715
ENSDARG00000020853,0
ENSDARG00000020857,18
ENSDARG00000020863,2
ENSDARG00000020866,233
ENSDARG00000020871,132
ENSDARG00000020872,83
ENSDARG00000020876,278
ENSDARG00000020884,42
ENSDARG00000020887,0
ENSDARG00000020890,167
ENSDARG00000020891,18
ENSDARG00000020893,60
ENSDARG00000020895,22
ENSDARG00000020898,21
ENSDARG00000020901,0
ENSDARG00000020913,20
ENSDARG00000020924,19
ENSDARG00000020926,42
ENSDARG00000020929,4
ENSDARG00000020944,121
ENSDARG00000020946,68
ENSDARG00000020948,38
