C10,Counts
ENSDARG00000025972,10
ENSDARG00000025974,161
ENSDARG00000025977,14
ENSDARG00000025983,3
ENSDARG00000026017,2
ENSDARG00000026024,37
ENSDARG00000026028,36
ENSDARG00000026035,1
ENSDARG00000026048,179
ENSDARG00000026049,0
ENSDARG00000026052,1
ENSDARG00000026053,10
ENSDARG00000026068,10
ENSDARG00000026070,46
ENSDARG00000026072,13
ENSDARG00000026081,0
ENSDARG00000026084,4
ENSDARG00000026090,0
ENSDARG00000026098,0
ENSDARG00000026109,19
ENSDARG00000026137,23
ENSDARG00000026149,0
ENSDARG00000026165,710
ENSDARG00000026166,54
ENSDARG00000026170,12
ENSDARG00000026178,0
ENSDARG00000026180,280
ENSDARG00000026183,15
ENSDARG00000026185,146
ENSDARG00000026198,24
ENSDARG00000026224,0
ENSDARG00000026225,41
ENSDARG00000026229,17
ENSDARG00000026236,0
ENSDARG00000026246,0
ENSDARG00000026247,77
ENSDARG00000026248,21
ENSDARG00000026281,14
ENSDARG00000026294,27
ENSDARG00000026296,10
ENSDARG00000026313,0
ENSDARG00000026322,0
ENSDARG00000026325,0
ENSDARG00000026329,31
ENSDARG00000026333,23
ENSDARG00000026335,14
ENSDARG00000026338,0
ENSDARG00000026348,0
ENSDARG00000026350,9
ENSDARG00000026359,0
ENSDARG00000026369,53
ENSDARG00000026376,102
ENSDARG00000026383,0
ENSDARG00000026387,17
ENSDARG00000026395,0
ENSDARG00000026400,2
ENSDARG00000026403,0
ENSDARG00000026406,0
ENSDARG00000026417,0
ENSDARG00000026444,11
ENSDARG00000026448,0
ENSDARG00000026453,48
ENSDARG00000026454,8
ENSDARG00000026473,33
ENSDARG00000026476,59
ENSDARG00000026482,271
ENSDARG00000026484,4
ENSDARG00000026489,69
ENSDARG00000026499,41
ENSDARG00000026500,0
ENSDARG00000026505,89
ENSDARG00000026513,0
ENSDARG00000026519,35
ENSDARG00000026531,154
ENSDARG00000026540,6
ENSDARG00000026548,0
ENSDARG00000026569,0
ENSDARG00000026577,0
ENSDARG00000026582,2
ENSDARG00000026595,66
ENSDARG00000026599,13
ENSDARG00000026611,17
ENSDARG00000026616,0
ENSDARG00000026629,13
ENSDARG00000026630,256
ENSDARG00000026634,47
ENSDARG00000026635,1
ENSDARG00000026654,15
ENSDARG00000026655,0
ENSDARG00000026663,0
ENSDARG00000026664,37
ENSDARG00000026680,92
ENSDARG00000026682,2
ENSDARG00000026701,36
ENSDARG00000026704,15
ENSDARG00000026712,173
ENSDARG00000026723,33
ENSDARG00000026726,139
ENSDARG00000026736,22
ENSDARG00000026753,108
ENSDARG00000026759,67
ENSDARG00000026762,25
ENSDARG00000026764,0
ENSDARG00000026766,6
ENSDARG00000026767,70
ENSDARG00000026771,4
ENSDARG00000026784,143
ENSDARG00000026787,0
ENSDARG00000026796,25
ENSDARG00000026799,0
ENSDARG00000026801,210
ENSDARG00000026806,90
ENSDARG00000026811,69
ENSDARG00000026820,148
ENSDARG00000026829,114
ENSDARG00000026834,24
ENSDARG00000026835,10
ENSDARG00000026839,2
ENSDARG00000026840,40
ENSDARG00000026842,320
ENSDARG00000026845,135
ENSDARG00000026855,11
ENSDARG00000026862,61
ENSDARG00000026864,0
ENSDARG00000026865,40
ENSDARG00000026871,8
ENSDARG00000026875,48
ENSDARG00000026882,4
ENSDARG00000026892,11
ENSDARG00000026895,0
ENSDARG00000026902,2
ENSDARG00000026904,0
ENSDARG00000026907,63
ENSDARG00000026908,117
ENSDARG00000026925,0
ENSDARG00000026926,188
ENSDARG00000026941,0
ENSDARG00000026967,100
ENSDARG00000026972,0
ENSDARG00000026979,5
ENSDARG00000026985,62
ENSDARG00000026986,50
ENSDARG00000026988,53
ENSDARG00000026990,0
ENSDARG00000027009,25
ENSDARG00000027016,125
ENSDARG00000027017,150
ENSDARG00000027041,821
ENSDARG00000027046,25
ENSDARG00000027063,3
ENSDARG00000027065,449
ENSDARG00000027070,0
ENSDARG00000027078,59
ENSDARG00000027079,65
ENSDARG00000027082,54
ENSDARG00000027087,10
ENSDARG00000027088,105
ENSDARG00000027099,58
ENSDARG00000027109,477
ENSDARG00000027112,38
ENSDARG00000027129,0
ENSDARG00000027131,11
ENSDARG00000027140,44
ENSDARG00000027141,63
ENSDARG00000027143,4
ENSDARG00000027153,0
ENSDARG00000027154,26
ENSDARG00000027159,8
ENSDARG00000027161,0
ENSDARG00000027169,0
ENSDARG00000027172,69
ENSDARG00000027182,0
ENSDARG00000027183,10
ENSDARG00000027187,24
ENSDARG00000027192,0
ENSDARG00000027196,0
ENSDARG00000027199,2
ENSDARG00000027200,12
ENSDARG00000027222,9
ENSDARG00000027234,26
ENSDARG00000027236,63
ENSDARG00000027249,305
ENSDARG00000027279,102
ENSDARG00000027285,0
ENSDARG00000027290,42
ENSDARG00000027310,90
ENSDARG00000027316,19
ENSDARG00000027322,75
ENSDARG00000027345,2
ENSDARG00000027353,55
ENSDARG00000027355,302
ENSDARG00000027357,0
ENSDARG00000027360,0
ENSDARG00000027381,2
ENSDARG00000027391,0
ENSDARG00000027394,101
ENSDARG00000027397,98
ENSDARG00000027403,76
ENSDARG00000027418,11
ENSDARG00000027419,210
ENSDARG00000027423,202
ENSDARG00000027424,46
ENSDARG00000027428,1
ENSDARG00000027461,3
ENSDARG00000027465,10
ENSDARG00000027469,0
ENSDARG00000027472,0
ENSDARG00000027491,0
ENSDARG00000027495,17
ENSDARG00000027497,34
ENSDARG00000027500,31
ENSDARG00000027501,25
ENSDARG00000027523,0
ENSDARG00000027529,3
ENSDARG00000027538,0
ENSDARG00000027547,28
ENSDARG00000027552,57
ENSDARG00000027564,16
ENSDARG00000027572,2
ENSDARG00000027582,37
ENSDARG00000027584,27
ENSDARG00000027586,9
ENSDARG00000027587,0
ENSDARG00000027589,32
ENSDARG00000027590,40
ENSDARG00000027595,14
ENSDARG00000027599,0
ENSDARG00000027600,19
ENSDARG00000027602,12
ENSDARG00000027609,5
ENSDARG00000027611,18
ENSDARG00000027612,72
ENSDARG00000027618,22
ENSDARG00000027620,0
ENSDARG00000027638,0
ENSDARG00000027639,0
ENSDARG00000027649,31
ENSDARG00000027657,5
ENSDARG00000027658,1
ENSDARG00000027676,3
ENSDARG00000027687,1
ENSDARG00000027689,15
ENSDARG00000027699,12
ENSDARG00000027710,1
ENSDARG00000027724,2
ENSDARG00000027734,178
ENSDARG00000027738,103
ENSDARG00000027740,162
ENSDARG00000027744,0
ENSDARG00000027749,19
ENSDARG00000027750,54
ENSDARG00000027777,24
ENSDARG00000027797,40
ENSDARG00000027799,0
ENSDARG00000027803,6
ENSDARG00000027807,8
ENSDARG00000027813,86
ENSDARG00000027822,0
ENSDARG00000027824,26
ENSDARG00000027825,64
ENSDARG00000027826,12
ENSDARG00000027828,316
ENSDARG00000027851,0
ENSDARG00000027867,49
ENSDARG00000027887,5
ENSDARG00000027899,22
ENSDARG00000027903,46
ENSDARG00000027907,9
ENSDARG00000027915,0
ENSDARG00000027916,47
ENSDARG00000027930,12
ENSDARG00000027933,10
ENSDARG00000027938,45
ENSDARG00000027940,6
ENSDARG00000027957,12
ENSDARG00000027963,11
ENSDARG00000027966,3
ENSDARG00000027978,31
ENSDARG00000027984,3
ENSDARG00000027986,0
ENSDARG00000027992,25
ENSDARG00000028000,71
ENSDARG00000028012,0
ENSDARG00000028017,49
ENSDARG00000028027,34
ENSDARG00000028048,33
ENSDARG00000028053,21
ENSDARG00000028058,34
ENSDARG00000028066,131
ENSDARG00000028067,61
ENSDARG00000028071,64
ENSDARG00000028082,21
ENSDARG00000028086,36
ENSDARG00000028087,27
ENSDARG00000028088,13
ENSDARG00000028096,14
ENSDARG00000028098,16
ENSDARG00000028099,13
ENSDARG00000028106,1
ENSDARG00000028118,241
ENSDARG00000028119,151
ENSDARG00000028131,30
ENSDARG00000028148,87
ENSDARG00000028159,7
ENSDARG00000028163,10
ENSDARG00000028164,5
ENSDARG00000028173,16
ENSDARG00000028192,3
ENSDARG00000028198,73
ENSDARG00000028201,13
ENSDARG00000028213,41105
ENSDARG00000028222,7
ENSDARG00000028228,229
ENSDARG00000028257,0
ENSDARG00000028259,17
ENSDARG00000028275,14
ENSDARG00000028276,0
ENSDARG00000028295,17
ENSDARG00000028306,45
ENSDARG00000028321,7
ENSDARG00000028322,31
ENSDARG00000028327,39
ENSDARG00000028333,0
ENSDARG00000028335,516
ENSDARG00000028336,6
ENSDARG00000028346,8
ENSDARG00000028348,0
ENSDARG00000028354,12
ENSDARG00000028367,0
ENSDARG00000028379,0
ENSDARG00000028386,16
ENSDARG00000028389,9
ENSDARG00000028393,144
ENSDARG00000028396,109
ENSDARG00000028401,14
ENSDARG00000028431,49
ENSDARG00000028442,3
ENSDARG00000028448,17
ENSDARG00000028469,24
ENSDARG00000028475,4
ENSDARG00000028478,0
ENSDARG00000028485,29
ENSDARG00000028507,439
ENSDARG00000028517,37
ENSDARG00000028521,6
ENSDARG00000028523,0
ENSDARG00000028533,2092
ENSDARG00000028539,181
ENSDARG00000028541,1
ENSDARG00000028542,215
ENSDARG00000028546,124
ENSDARG00000028552,57
ENSDARG00000028559,1
ENSDARG00000028581,7
ENSDARG00000028583,18
ENSDARG00000028586,0
ENSDARG00000028614,17
ENSDARG00000028618,74
ENSDARG00000028625,247
ENSDARG00000028628,21
ENSDARG00000028659,0
ENSDARG00000028661,92
ENSDARG00000028663,4
ENSDARG00000028664,2
ENSDARG00000028676,138
ENSDARG00000028688,11
ENSDARG00000028699,52
ENSDARG00000028715,46
ENSDARG00000028721,64
ENSDARG00000028725,5
ENSDARG00000028731,5
ENSDARG00000028740,0
ENSDARG00000028748,60
ENSDARG00000028780,0
ENSDARG00000028784,16
ENSDARG00000028786,18
ENSDARG00000028793,74
ENSDARG00000028800,172
ENSDARG00000028804,0
ENSDARG00000028815,0
ENSDARG00000028816,2
ENSDARG00000028824,2
ENSDARG00000028845,13
ENSDARG00000028848,13
ENSDARG00000028850,0
ENSDARG00000028857,17
ENSDARG00000028862,11
ENSDARG00000028878,1
ENSDARG00000028889,51
ENSDARG00000028894,14
ENSDARG00000028896,0
ENSDARG00000028899,0
ENSDARG00000028900,29
ENSDARG00000028912,0
ENSDARG00000028937,17
ENSDARG00000028943,50
ENSDARG00000028949,11
ENSDARG00000028957,18
ENSDARG00000028971,92
ENSDARG00000028973,0
ENSDARG00000028976,0
ENSDARG00000028982,31
ENSDARG00000029003,28
ENSDARG00000029011,19
ENSDARG00000029018,62
ENSDARG00000029019,48
ENSDARG00000029036,10
ENSDARG00000029039,0
ENSDARG00000029043,0
ENSDARG00000029045,19
ENSDARG00000029051,19
ENSDARG00000029057,52
ENSDARG00000029058,54
ENSDARG00000029063,66
ENSDARG00000029064,0
ENSDARG00000029069,331
ENSDARG00000029071,9
ENSDARG00000029072,90
ENSDARG00000029075,47
ENSDARG00000029088,10
ENSDARG00000029100,16
ENSDARG00000029105,16
ENSDARG00000029107,9
ENSDARG00000029112,1
ENSDARG00000029114,387
ENSDARG00000029124,0
ENSDARG00000029133,27
ENSDARG00000029146,613
ENSDARG00000029150,3333
ENSDARG00000029157,34
ENSDARG00000029168,76
ENSDARG00000029170,96
ENSDARG00000029177,49
ENSDARG00000029179,3
ENSDARG00000029204,21
ENSDARG00000029215,43
ENSDARG00000029219,18
ENSDARG00000029230,14
ENSDARG00000029232,0
ENSDARG00000029234,55
ENSDARG00000029239,32
ENSDARG00000029242,2
ENSDARG00000029248,155
ENSDARG00000029250,32
ENSDARG00000029252,32
ENSDARG00000029259,0
ENSDARG00000029263,158
ENSDARG00000029290,6
ENSDARG00000029291,212
ENSDARG00000029292,8
ENSDARG00000029296,159
ENSDARG00000029305,3
ENSDARG00000029307,16
ENSDARG00000029308,0
ENSDARG00000029331,72
ENSDARG00000029353,41
ENSDARG00000029356,1
ENSDARG00000029370,73
ENSDARG00000029372,78
ENSDARG00000029381,40
ENSDARG00000029388,0
ENSDARG00000029402,5
ENSDARG00000029406,7
ENSDARG00000029415,13
ENSDARG00000029431,0
ENSDARG00000029432,3
ENSDARG00000029439,56
ENSDARG00000029443,69
ENSDARG00000029445,25
ENSDARG00000029457,50
ENSDARG00000029461,7
ENSDARG00000029463,348
ENSDARG00000029472,286
ENSDARG00000029473,15
ENSDARG00000029474,55
ENSDARG00000029476,123
ENSDARG00000029479,12
ENSDARG00000029480,34
ENSDARG00000029482,30
ENSDARG00000029493,0
ENSDARG00000029497,3
ENSDARG00000029500,491
ENSDARG00000029501,42
ENSDARG00000029510,19
ENSDARG00000029511,0
ENSDARG00000029524,353
ENSDARG00000029533,355
ENSDARG00000029544,5
ENSDARG00000029546,0
ENSDARG00000029556,61
ENSDARG00000029569,0
ENSDARG00000029581,39
ENSDARG00000029587,10
ENSDARG00000029596,39
ENSDARG00000029600,10
ENSDARG00000029609,0
ENSDARG00000029612,13
ENSDARG00000029615,0
ENSDARG00000029621,73
ENSDARG00000029635,0
ENSDARG00000029639,22
ENSDARG00000029660,0
ENSDARG00000029663,71
ENSDARG00000029668,256
ENSDARG00000029671,82
ENSDARG00000029688,0
ENSDARG00000029689,332
ENSDARG00000029692,143
ENSDARG00000029695,3
ENSDARG00000029710,0
ENSDARG00000029718,3
ENSDARG00000029720,0
ENSDARG00000029722,28
ENSDARG00000029724,4
ENSDARG00000029729,0
ENSDARG00000029747,47
ENSDARG00000029751,26
ENSDARG00000029761,122
ENSDARG00000029764,157
ENSDARG00000029766,55
ENSDARG00000029768,209
ENSDARG00000029783,155
ENSDARG00000029795,10
ENSDARG00000029803,0
ENSDARG00000029818,188
ENSDARG00000029822,32
ENSDARG00000029830,4
ENSDARG00000029832,18
ENSDARG00000029838,0
ENSDARG00000029841,0
ENSDARG00000029848,0
ENSDARG00000029856,40
ENSDARG00000029859,0
ENSDARG00000029865,68
ENSDARG00000029866,0
ENSDARG00000029874,9
ENSDARG00000029881,4
ENSDARG00000029885,58
ENSDARG00000029890,11
ENSDARG00000029894,0
ENSDARG00000029898,14
ENSDARG00000029905,2
ENSDARG00000029907,0
ENSDARG00000029911,94
ENSDARG00000029928,8
ENSDARG00000029930,2
ENSDARG00000029931,29
ENSDARG00000029936,4
ENSDARG00000029944,1
ENSDARG00000029952,59
ENSDARG00000029955,44
ENSDARG00000029993,0
ENSDARG00000029995,144
ENSDARG00000029997,0
ENSDARG00000030006,1
ENSDARG00000030012,57
ENSDARG00000030020,7
ENSDARG00000030022,90
ENSDARG00000030025,0
ENSDARG00000030038,14
ENSDARG00000030053,333
ENSDARG00000030058,7
ENSDARG00000030064,50
ENSDARG00000030078,33
ENSDARG00000030087,11
ENSDARG00000030092,16
ENSDARG00000030094,1
ENSDARG00000030095,0
ENSDARG00000030097,53
ENSDARG00000030104,21
ENSDARG00000030106,144
ENSDARG00000030107,278
ENSDARG00000030108,45
ENSDARG00000030110,13
ENSDARG00000030114,33
ENSDARG00000030116,81
ENSDARG00000030125,10
ENSDARG00000030129,3
ENSDARG00000030133,0
ENSDARG00000030139,1
ENSDARG00000030153,49
ENSDARG00000030154,79
ENSDARG00000030155,48
ENSDARG00000030156,4
ENSDARG00000030157,8
ENSDARG00000030161,42
ENSDARG00000030163,0
ENSDARG00000030166,9
ENSDARG00000030173,16
ENSDARG00000030176,11
ENSDARG00000030177,17
ENSDARG00000030213,2
ENSDARG00000030215,66
ENSDARG00000030224,60
ENSDARG00000030236,49
ENSDARG00000030237,58
ENSDARG00000030239,40
ENSDARG00000030241,28
ENSDARG00000030250,0
ENSDARG00000030251,0
ENSDARG00000030254,0
ENSDARG00000030262,0
ENSDARG00000030263,29
ENSDARG00000030265,137
ENSDARG00000030267,14
ENSDARG00000030269,0
ENSDARG00000030270,26
ENSDARG00000030278,90
ENSDARG00000030289,30
ENSDARG00000030297,66
ENSDARG00000030307,9
ENSDARG00000030311,3
ENSDARG00000030326,191
ENSDARG00000030335,21
ENSDARG00000030340,106
ENSDARG00000030347,0
ENSDARG00000030349,464
ENSDARG00000030350,0
ENSDARG00000030357,0
ENSDARG00000030364,20
ENSDARG00000030367,15
ENSDARG00000030368,59
ENSDARG00000030376,161
ENSDARG00000030394,0
ENSDARG00000030402,10
ENSDARG00000030408,128
ENSDARG00000030411,706
ENSDARG00000030417,232
ENSDARG00000030440,191
ENSDARG00000030441,40
ENSDARG00000030448,26
ENSDARG00000030449,17
ENSDARG00000030463,11
ENSDARG00000030465,1
ENSDARG00000030472,7
ENSDARG00000030478,0
ENSDARG00000030479,38
ENSDARG00000030490,181
ENSDARG00000030494,4
ENSDARG00000030508,0
ENSDARG00000030512,28
ENSDARG00000030514,31
ENSDARG00000030530,37
ENSDARG00000030532,130
ENSDARG00000030537,0
ENSDARG00000030547,40
ENSDARG00000030560,132
ENSDARG00000030563,1
ENSDARG00000030573,0
ENSDARG00000030583,62
ENSDARG00000030588,0
ENSDARG00000030591,4
ENSDARG00000030598,50
ENSDARG00000030602,190
ENSDARG00000030604,39
ENSDARG00000030608,2
ENSDARG00000030614,617
ENSDARG00000030616,33
ENSDARG00000030621,49
ENSDARG00000030626,12
ENSDARG00000030630,1
ENSDARG00000030632,30
ENSDARG00000030633,36
ENSDARG00000030634,3
ENSDARG00000030636,0
ENSDARG00000030641,5
ENSDARG00000030644,37
ENSDARG00000030650,8
ENSDARG00000030656,87
ENSDARG00000030665,46
ENSDARG00000030687,97
ENSDARG00000030694,57
ENSDARG00000030700,41
ENSDARG00000030703,3
ENSDARG00000030716,73
ENSDARG00000030722,120
ENSDARG00000030723,30
ENSDARG00000030733,53
ENSDARG00000030743,8
ENSDARG00000030750,8
ENSDARG00000030753,15
ENSDARG00000030756,79
ENSDARG00000030758,68
ENSDARG00000030759,4
ENSDARG00000030761,1
ENSDARG00000030765,27
ENSDARG00000030775,12
ENSDARG00000030778,0
ENSDARG00000030781,63
ENSDARG00000030782,2
ENSDARG00000030786,6
ENSDARG00000030789,38
ENSDARG00000030803,17
ENSDARG00000030804,33
ENSDARG00000030805,0
ENSDARG00000030824,30
ENSDARG00000030830,26
ENSDARG00000030832,108
ENSDARG00000030839,0
ENSDARG00000030844,31
ENSDARG00000030867,0
ENSDARG00000030871,18
ENSDARG00000030872,3
ENSDARG00000030881,8
ENSDARG00000030887,56
ENSDARG00000030896,0
ENSDARG00000030905,40
ENSDARG00000030913,88
ENSDARG00000030914,4
ENSDARG00000030915,40
ENSDARG00000030932,0
ENSDARG00000030933,75
ENSDARG00000030938,0
ENSDARG00000030945,88
ENSDARG00000030949,11
ENSDARG00000030954,1
ENSDARG00000030957,36
ENSDARG00000030961,0
ENSDARG00000030964,0
ENSDARG00000030967,1
ENSDARG00000030972,47
ENSDARG00000030975,55
ENSDARG00000030980,0
ENSDARG00000030981,28
ENSDARG00000030999,7
ENSDARG00000031015,57
ENSDARG00000031020,48
ENSDARG00000031044,31
ENSDARG00000031046,0
ENSDARG00000031048,58
ENSDARG00000031049,79
ENSDARG00000031075,13
ENSDARG00000031095,0
ENSDARG00000031098,14
ENSDARG00000031100,166
ENSDARG00000031108,219
ENSDARG00000031116,4
ENSDARG00000031119,9
ENSDARG00000031126,8
ENSDARG00000031136,1
ENSDARG00000031138,15
ENSDARG00000031150,0
ENSDARG00000031161,0
ENSDARG00000031164,50
ENSDARG00000031198,17
ENSDARG00000031200,99
ENSDARG00000031202,1
ENSDARG00000031203,1
ENSDARG00000031214,106
ENSDARG00000031216,1
ENSDARG00000031222,101
ENSDARG00000031228,86
ENSDARG00000031240,264
ENSDARG00000031243,0
ENSDARG00000031246,17
ENSDARG00000031248,6
ENSDARG00000031261,27
ENSDARG00000031269,56
ENSDARG00000031278,0
ENSDARG00000031283,60
ENSDARG00000031293,38
ENSDARG00000031299,5
ENSDARG00000031302,39
ENSDARG00000031307,8
ENSDARG00000031316,39
ENSDARG00000031317,62
ENSDARG00000031325,0
ENSDARG00000031336,4
ENSDARG00000031337,5
ENSDARG00000031343,78
ENSDARG00000031345,44
ENSDARG00000031346,5
ENSDARG00000031348,11
ENSDARG00000031359,0
ENSDARG00000031366,10
ENSDARG00000031372,46
ENSDARG00000031382,50
ENSDARG00000031383,0
ENSDARG00000031387,14
ENSDARG00000031388,33
ENSDARG00000031420,1
ENSDARG00000031422,11
ENSDARG00000031426,6
ENSDARG00000031427,71
ENSDARG00000031434,22
ENSDARG00000031435,119
ENSDARG00000031438,31
ENSDARG00000031463,6
ENSDARG00000031483,247
ENSDARG00000031489,0
ENSDARG00000031494,488
ENSDARG00000031495,74
ENSDARG00000031496,41
ENSDARG00000031506,7
ENSDARG00000031511,40
ENSDARG00000031533,0
ENSDARG00000031534,3
ENSDARG00000031540,32
ENSDARG00000031548,96
ENSDARG00000031560,80
ENSDARG00000031562,22
ENSDARG00000031587,1
ENSDARG00000031588,34
ENSDARG00000031598,21
ENSDARG00000031600,37
ENSDARG00000031616,1
ENSDARG00000031618,32
ENSDARG00000031632,9
ENSDARG00000031637,82
ENSDARG00000031647,87
ENSDARG00000031649,3
ENSDARG00000031657,0
ENSDARG00000031658,15
ENSDARG00000031664,13
ENSDARG00000031678,226
ENSDARG00000031680,11
ENSDARG00000031681,54
ENSDARG00000031683,11
ENSDARG00000031693,0
ENSDARG00000031698,0
ENSDARG00000031702,80
ENSDARG00000031709,38
ENSDARG00000031712,0
ENSDARG00000031720,1507
ENSDARG00000031731,0
ENSDARG00000031737,8
ENSDARG00000031745,0
ENSDARG00000031751,25
ENSDARG00000031756,180
ENSDARG00000031757,1
ENSDARG00000031761,9
ENSDARG00000031763,39
ENSDARG00000031768,328
ENSDARG00000031770,23
ENSDARG00000031774,51
ENSDARG00000031775,24
ENSDARG00000031776,58
ENSDARG00000031777,25
ENSDARG00000031782,249
ENSDARG00000031783,60
ENSDARG00000031795,44
ENSDARG00000031796,285
ENSDARG00000031809,16
ENSDARG00000031814,6
ENSDARG00000031817,1
ENSDARG00000031819,237
ENSDARG00000031836,24
ENSDARG00000031845,21
ENSDARG00000031848,13
ENSDARG00000031875,2
ENSDARG00000031876,1
ENSDARG00000031885,0
ENSDARG00000031886,52
ENSDARG00000031888,60
ENSDARG00000031890,20
ENSDARG00000031891,45
ENSDARG00000031894,70
ENSDARG00000031907,13
ENSDARG00000031911,59
ENSDARG00000031915,56
ENSDARG00000031929,9
ENSDARG00000031930,0
ENSDARG00000031952,124
ENSDARG00000031954,9
ENSDARG00000031956,6
ENSDARG00000031968,38
ENSDARG00000031971,0
ENSDARG00000031976,4
ENSDARG00000031981,11
ENSDARG00000031983,0
ENSDARG00000031985,4
ENSDARG00000032005,0
ENSDARG00000032010,26
ENSDARG00000032013,83
ENSDARG00000032037,1
ENSDARG00000032039,74
ENSDARG00000032043,2
ENSDARG00000032049,63
ENSDARG00000032056,56
ENSDARG00000032072,51
ENSDARG00000032077,0
ENSDARG00000032079,20
ENSDARG00000032083,76
ENSDARG00000032087,5
ENSDARG00000032098,0
ENSDARG00000032102,17
ENSDARG00000032103,449
ENSDARG00000032114,111
ENSDARG00000032116,2
ENSDARG00000032117,31
ENSDARG00000032126,4
ENSDARG00000032129,49
ENSDARG00000032131,0
ENSDARG00000032155,185
ENSDARG00000032156,0
ENSDARG00000032157,12
ENSDARG00000032161,218
ENSDARG00000032175,56
ENSDARG00000032188,13
ENSDARG00000032197,22
ENSDARG00000032199,24
ENSDARG00000032206,8
ENSDARG00000032218,12
ENSDARG00000032221,72
ENSDARG00000032234,0
ENSDARG00000032237,9
ENSDARG00000032238,15
ENSDARG00000032242,13
ENSDARG00000032246,7
ENSDARG00000032256,23
ENSDARG00000032261,64
ENSDARG00000032263,1
ENSDARG00000032264,29
ENSDARG00000032272,0
ENSDARG00000032277,2
ENSDARG00000032285,3
ENSDARG00000032296,13
ENSDARG00000032298,15
ENSDARG00000032317,153
ENSDARG00000032318,13
ENSDARG00000032319,8
ENSDARG00000032324,45
ENSDARG00000032326,7
ENSDARG00000032327,199
ENSDARG00000032340,0
ENSDARG00000032344,76
ENSDARG00000032353,25
ENSDARG00000032369,63
ENSDARG00000032372,4
ENSDARG00000032373,84
ENSDARG00000032380,0
ENSDARG00000032389,17
ENSDARG00000032405,6
ENSDARG00000032426,0
ENSDARG00000032430,62
ENSDARG00000032431,4
ENSDARG00000032435,38
ENSDARG00000032458,131
ENSDARG00000032465,16
ENSDARG00000032469,3
ENSDARG00000032482,61
ENSDARG00000032496,4
ENSDARG00000032516,7
ENSDARG00000032532,66
ENSDARG00000032535,1
ENSDARG00000032552,12
ENSDARG00000032553,4
ENSDARG00000032565,41
ENSDARG00000032571,2
ENSDARG00000032575,115
ENSDARG00000032577,49
ENSDARG00000032578,17
ENSDARG00000032584,1
ENSDARG00000032601,68
ENSDARG00000032603,15
ENSDARG00000032606,68
ENSDARG00000032614,199
ENSDARG00000032617,84
ENSDARG00000032618,29
ENSDARG00000032619,272
ENSDARG00000032623,120
ENSDARG00000032627,89
ENSDARG00000032630,6344
ENSDARG00000032631,0
ENSDARG00000032637,44
ENSDARG00000032639,6
ENSDARG00000032650,4
ENSDARG00000032651,71
ENSDARG00000032653,27
ENSDARG00000032704,13
ENSDARG00000032705,12
ENSDARG00000032708,31
ENSDARG00000032714,109
ENSDARG00000032725,204
ENSDARG00000032737,235
ENSDARG00000032743,0
ENSDARG00000032746,1
ENSDARG00000032761,34
ENSDARG00000032765,139
ENSDARG00000032769,0
ENSDARG00000032780,14
ENSDARG00000032795,9
ENSDARG00000032799,65
ENSDARG00000032801,6
ENSDARG00000032802,362
ENSDARG00000032808,0
ENSDARG00000032816,0
ENSDARG00000032820,8
ENSDARG00000032831,5
ENSDARG00000032836,1
ENSDARG00000032838,85
ENSDARG00000032849,36
ENSDARG00000032856,49
ENSDARG00000032859,17
ENSDARG00000032862,0
ENSDARG00000032865,623
ENSDARG00000032866,17
ENSDARG00000032868,278
ENSDARG00000032876,35
ENSDARG00000032885,0
ENSDARG00000032896,1
ENSDARG00000032919,113
ENSDARG00000032929,867
ENSDARG00000032932,23
ENSDARG00000032933,64
ENSDARG00000032951,38
ENSDARG00000032959,0
ENSDARG00000032963,0
ENSDARG00000032970,133
ENSDARG00000032976,0
ENSDARG00000032985,13
ENSDARG00000032990,62
ENSDARG00000032993,0
ENSDARG00000032997,4
ENSDARG00000033009,410
ENSDARG00000033012,377
ENSDARG00000033020,0
ENSDARG00000033029,77
ENSDARG00000033042,4
ENSDARG00000033046,12
ENSDARG00000033056,0
ENSDARG00000033071,0
ENSDARG00000033099,19
ENSDARG00000033104,0
ENSDARG00000033126,0
ENSDARG00000033134,27
ENSDARG00000033138,7
ENSDARG00000033140,99
ENSDARG00000033144,4
ENSDARG00000033160,63
ENSDARG00000033161,0
ENSDARG00000033170,2
ENSDARG00000033171,37
ENSDARG00000033172,26
ENSDARG00000033175,19
ENSDARG00000033179,23
ENSDARG00000033182,21
ENSDARG00000033184,101
ENSDARG00000033201,19
ENSDARG00000033227,0
ENSDARG00000033231,0
ENSDARG00000033234,193
ENSDARG00000033251,7
ENSDARG00000033259,20
ENSDARG00000033273,0
ENSDARG00000033285,7
ENSDARG00000033296,52
ENSDARG00000033307,50
ENSDARG00000033320,18
ENSDARG00000033327,117
ENSDARG00000033345,13
ENSDARG00000033355,0
ENSDARG00000033361,5
ENSDARG00000033364,36
ENSDARG00000033367,0
ENSDARG00000033370,0
ENSDARG00000033376,4
ENSDARG00000033380,10
ENSDARG00000033382,7
ENSDARG00000033411,22
ENSDARG00000033413,8
ENSDARG00000033418,38
ENSDARG00000033436,8
ENSDARG00000033437,30
ENSDARG00000033440,201
ENSDARG00000033443,28
ENSDARG00000033444,25
ENSDARG00000033446,0
ENSDARG00000033447,56
ENSDARG00000033450,37
ENSDARG00000033451,0
ENSDARG00000033462,0
ENSDARG00000033466,18
ENSDARG00000033489,28
ENSDARG00000033498,53
ENSDARG00000033501,0
